date,CSP_0hr
38912.54167,1.07097059
38912.58333,1.070631608
38912.625,1.036410883
38912.66667,0.883901708
38912.70833,0.545092563
38912.75,-0.006341458
38912.79167,-0.006341458
38912.83333,-0.006341458
38912.875,-0.006341458
38912.91667,-0.006341458
38912.95833,-0.006341458
38913,-0.006341458
38913.04167,-0.006341458
38913.08333,-0.006341458
38913.125,-0.006341458
38913.16667,-0.006341458
38913.20833,-0.006341458
38913.25,-0.006341458
38913.29167,0.200545514
38913.33333,1.053823023
38913.375,1.079469963
38913.41667,1.071235162
38913.45833,1.068754801
38913.5,1.065439384
38913.54167,1.065174812
38913.58333,1.06374447
38913.625,1.051483215
38913.66667,0.888548253
38913.70833,0.461644926
38913.75,-0.006341458
38913.79167,-0.006341458
38913.83333,-0.006341458
38913.875,-0.006341458
38913.91667,-0.006341458
38913.95833,-0.006341458
38914,-0.006341458
38914.04167,-0.006341458
38914.08333,-0.006341458
38914.125,-0.006341458
38914.16667,-0.006341458
38914.20833,-0.006341458
38914.25,-0.006341458
38914.29167,0.131293815
38914.33333,0.988324937
38914.375,1.033128538
38914.41667,1.061429466
38914.45833,1.058097513
38914.5,1.065596473
38914.54167,1.027233545
38914.58333,0.891078222
38914.625,1.001412979
38914.66667,0.502066555
38914.70833,0.297833569
38914.75,-0.006341458
38914.79167,-0.006341458
38914.83333,-0.006341458
38914.875,-0.006341458
38914.91667,-0.006341458
38914.95833,-0.006341458
38915,-0.006341458
38915.04167,-0.006341458
38915.08333,-0.006341458
38915.125,-0.006341458
38915.16667,-0.006341458
38915.20833,-0.006341458
38915.25,-0.006341458
38915.29167,0.043571688
38915.33333,0.252343735
38915.375,0.416733843
38915.41667,0.273046488
38915.45833,0.444464287
38915.5,0.487002491
38915.54167,0.398155934
38915.58333,0.526142599
38915.625,0.494451844
38915.66667,0.234509934
38915.70833,-0.008714338
38915.75,-0.006341458
38915.79167,-0.006341458
38915.83333,-0.006341458
38915.875,-0.006341458
38915.91667,-0.006341458
38915.95833,-0.006341458
38916,-0.006341458
38916.04167,-0.006341458
38916.08333,-0.006341458
38916.125,-0.006341458
38916.16667,-0.006341458
38916.20833,-0.006341458
38916.25,-0.006341458
38916.29167,0.045704799
38916.33333,0.314162617
38916.375,0.542198808
38916.41667,0.541421628
38916.45833,0.544422865
38916.5,0.556923888
38916.54167,0.740115138
38916.58333,0.756882384
38916.625,0.511301768
38916.66667,0.405754109
38916.70833,0.092434814
38916.75,-0.006341458
38916.79167,-0.006341458
38916.83333,-0.006341458
38916.875,-0.006341458
38916.91667,-0.006341458
38916.95833,-0.006341458
38917,-0.006341458
38917.04167,-0.006341458
38917.08333,-0.006341458
38917.125,-0.006341458
38917.16667,-0.006341458
38917.20833,-0.006341458
38917.25,-0.006341458
38917.29167,0.020446449
38917.33333,0.266895191
38917.375,0.366481714
38917.41667,0.582628704
38917.45833,0.62954888
38917.5,0.476403079
38917.54167,0.325431728
38917.58333,0.255039062
38917.625,0.338842217
38917.66667,0.249474783
38917.70833,0.088102449
38917.75,-0.006341458
38917.79167,-0.006341458
38917.83333,-0.006341458
38917.875,-0.006341458
38917.91667,-0.006341458
38917.95833,-0.006341458
38918,-0.006341458
38918.04167,-0.006341458
38918.08333,-0.006341458
38918.125,-0.006341458
38918.16667,-0.006341458
38918.20833,-0.006341458
38918.25,-0.006341458
38918.29167,0.206093257
38918.33333,0.94564618
38918.375,0.989920637
38918.41667,0.953864445
38918.45833,0.365671463
38918.5,0.03225297
38918.54167,-0.00598594
38918.58333,0.018222391
38918.625,-0.006341458
38918.66667,-0.006482012
38918.70833,-0.006341458
38918.75,-0.006341458
38918.79167,-0.006341458
38918.83333,-0.006341458
38918.875,-0.006341458
38918.91667,-0.006341458
38918.95833,-0.006341458
38919,-0.006341458
38919.04167,-0.006341458
38919.08333,-0.006341458
38919.125,-0.006341458
38919.16667,-0.006341458
38919.20833,-0.006341458
38919.25,-0.006341458
38919.29167,0.125456697
38919.33333,0.528424532
38919.375,0.603488546
38919.41667,0.621264472
38919.45833,0.673054425
38919.5,0.872227472
38919.54167,1.07019341
38919.58333,0.937725558
38919.625,1.003132697
38919.66667,0.79226061
38919.70833,0.529672981
38919.75,-0.006341458
38919.79167,-0.006341458
38919.83333,-0.006341458
38919.875,-0.006341458
38919.91667,-0.006341458
38919.95833,-0.006341458
38920,-0.006341458
38920.04167,-0.006341458
38920.08333,-0.006341458
38920.125,-0.006341458
38920.16667,-0.006341458
38920.20833,-0.006341458
38920.25,-0.006341458
38920.29167,0.110243811
38920.33333,0.647167716
38920.375,0.65873447
38920.41667,0.731028747
38920.45833,0.683910141
38920.5,0.465646577
38920.54167,0.190781157
38920.58333,0.116419912
38920.625,-0.005622153
38920.66667,0.077064839
38920.70833,0.044191778
38920.75,-0.006341458
38920.79167,-0.006341458
38920.83333,-0.006341458
38920.875,-0.006341458
38920.91667,-0.006341458
38920.95833,-0.006341458
38921,-0.006341458
38921.04167,-0.006341458
38921.08333,-0.006341458
38921.125,-0.006341458
38921.16667,-0.006341458
38921.20833,-0.006341458
38921.25,-0.006341458
38921.29167,0.108805201
38921.33333,0.505811901
38921.375,0.586795712
38921.41667,0.619280182
38921.45833,0.840892236
38921.5,0.462389035
38921.54167,0.199032494
38921.58333,0.344762013
38921.625,0.561380272
38921.66667,0.427539952
38921.70833,0.383339906
38921.75,-0.006341458
38921.79167,-0.006341458
38921.83333,-0.006341458
38921.875,-0.006341458
38921.91667,-0.006341458
38921.95833,-0.006341458
38922,-0.006341458
38922.04167,-0.006341458
38922.08333,-0.006341458
38922.125,-0.006341458
38922.16667,-0.006341458
38922.20833,-0.006341458
38922.25,-0.006341458
38922.29167,0.188325599
38922.33333,0.809664481
38922.375,0.817585103
38922.41667,0.821760379
38922.45833,0.916146411
38922.5,1.032326555
38922.54167,0.529697784
38922.58333,0.264381757
38922.625,0.370838883
38922.66667,0.559412518
38922.70833,0.315129959
38922.75,-0.006341458
38922.79167,-0.006341458
38922.83333,-0.006341458
38922.875,-0.006341458
38922.91667,-0.006341458
38922.95833,-0.006341458
38923,-0.006341458
38923.04167,-0.006341458
38923.08333,-0.006341458
38923.125,-0.006341458
38923.16667,-0.006341458
38923.20833,-0.006341458
38923.25,-0.006341458
38923.29167,0.232244537
38923.33333,1.024348058
38923.375,1.081627878
38923.41667,1.071334377
38923.45833,1.056617564
38923.5,1.084331472
38923.54167,1.0474981
38923.58333,0.855832281
38923.625,0.261694699
38923.66667,0.147870899
38923.70833,0.076882946
38923.75,-0.006341458
38923.79167,-0.006341458
38923.83333,-0.006341458
38923.875,-0.006341458
38923.91667,-0.006341458
38923.95833,-0.006341458
38924,-0.006341458
38924.04167,-0.006341458
38924.08333,-0.006341458
38924.125,-0.006341458
38924.16667,-0.006341458
38924.20833,-0.006341458
38924.25,-0.006341458
38924.29167,0.007482425
38924.33333,0.017742854
38924.375,0.250276767
38924.41667,0.637519109
38924.45833,0.633757227
38924.5,0.670516188
38924.54167,0.623529869
38924.58333,0.75491463
38924.625,0.799858785
38924.66667,0.399040596
38924.70833,0.079231022
38924.75,-0.006341458
38924.79167,-0.006341458
38924.83333,-0.006341458
38924.875,-0.006341458
38924.91667,-0.006341458
38924.95833,-0.006341458
38925,-0.006341458
38925.04167,-0.006341458
38925.08333,-0.006341458
38925.125,-0.006341458
38925.16667,-0.006341458
38925.20833,-0.006341458
38925.25,-0.006341458
38925.29167,0.118404201
38925.33333,0.615278532
38925.375,0.764596309
38925.41667,0.696179664
38925.45833,0.596336836
38925.5,0.563207472
38925.54167,0.549788715
38925.58333,0.549871393
38925.625,0.494790827
38925.66667,0.434137715
38925.70833,0.338602448
38925.75,-0.006341458
38925.79167,-0.006341458
38925.83333,-0.006341458
38925.875,-0.006341458
38925.91667,-0.006341458
38925.95833,-0.006341458
38926,-0.006341458
38926.04167,-0.006341458
38926.08333,-0.006341458
38926.125,-0.006341458
38926.16667,-0.006341458
38926.20833,-0.006341458
38926.25,-0.006341458
38926.29167,0.174493448
38926.33333,0.843108026
38926.375,0.997237704
38926.41667,1.100875485
38926.45833,1.097072264
38926.5,1.094864742
38926.54167,1.092442255
38926.58333,0.95054076
38926.625,1.049283961
38926.66667,0.86034654
38926.70833,0.50324886
38926.75,-0.006341458
38926.79167,-0.006341458
38926.83333,-0.006341458
38926.875,-0.006341458
38926.91667,-0.006341458
38926.95833,-0.006341458
38927,-0.006341458
38927.04167,-0.006341458
38927.08333,-0.006341458
38927.125,-0.006341458
38927.16667,-0.006341458
38927.20833,-0.006341458
38927.25,-0.006341458
38927.29167,0.144323982
38927.33333,0.903380816
38927.375,1.080792823
38927.41667,1.053632862
38927.45833,1.035170703
38927.5,1.078014818
38927.54167,0.782587199
38927.58333,0.83916425
38927.625,0.727969634
38927.66667,0.720082083
38927.70833,0.421818585
38927.75,-0.006341458
38927.79167,-0.006341458
38927.83333,-0.006341458
38927.875,-0.006341458
38927.91667,-0.006341458
38927.95833,-0.006341458
38928,-0.006341458
38928.04167,-0.006341458
38928.08333,-0.006341458
38928.125,-0.006341458
38928.16667,-0.006341458
38928.20833,-0.006341458
38928.25,-0.006341458
38928.29167,0.107110288
38928.33333,0.996187684
38928.375,1.122239667
38928.41667,1.115178904
38928.45833,1.118056124
38928.5,1.151466597
38928.54167,1.148010626
38928.58333,1.144166065
38928.625,1.076435654
38928.66667,0.880867399
38928.70833,0.51355063
38928.75,-0.006341458
38928.79167,-0.006341458
38928.83333,-0.006341458
38928.875,-0.006341458
38928.91667,-0.006341458
38928.95833,-0.006341458
38929,-0.006341458
38929.04167,-0.006341458
38929.08333,-0.006341458
38929.125,-0.006341458
38929.16667,-0.006341458
38929.20833,-0.006341458
38929.25,-0.006341458
38929.29167,0.17569229
38929.33333,0.996534935
38929.375,1.125646031
38929.41667,1.118841572
38929.45833,1.121553434
38929.5,1.15553439
38929.54167,1.152128026
38929.58333,1.084529901
38929.625,1.094897813
38929.66667,0.899412237
38929.70833,0.525249669
38929.75,-0.006341458
38929.79167,-0.006341458
38929.83333,-0.006341458
38929.875,-0.006341458
38929.91667,-0.006341458
38929.95833,-0.006341458
38930,-0.006341458
38930.04167,-0.006341458
38930.08333,-0.006341458
38930.125,-0.006341458
38930.16667,-0.006341458
38930.20833,-0.006341458
38930.25,-0.006341458
38930.29167,0.258189121
38930.33333,1.083132631
38930.375,0.984687073
38930.41667,1.070143803
38930.45833,1.055716366
38930.5,1.157956876
38930.54167,1.155120996
38930.58333,1.002016534
38930.625,1.103479865
38930.66667,0.907332859
38930.70833,0.529408409
38930.75,-0.006341458
38930.79167,-0.006341458
38930.83333,-0.006341458
38930.875,-0.006341458
38930.91667,-0.006341458
38930.95833,-0.006341458
38931,-0.006341458
38931.04167,-0.006341458
38931.08333,-0.006341458
38931.125,-0.006341458
38931.16667,-0.006341458
38931.20833,-0.006341458
38931.25,-0.006341458
38931.29167,0.262901808
38931.33333,1.087109477
38931.375,1.122644793
38931.41667,1.114889529
38931.45833,1.117989981
38931.5,1.103504668
38931.54167,0.905786767
38931.58333,0.812095236
38931.625,0.697196612
38931.66667,0.689648045
38931.70833,0.448540348
38931.75,-0.006341458
38931.79167,-0.006341458
38931.83333,-0.006341458
38931.875,-0.006341458
38931.91667,-0.006341458
38931.95833,-0.006341458
38932,-0.006341458
38932.04167,-0.006341458
38932.08333,-0.006341458
38932.125,-0.006341458
38932.16667,-0.006341458
38932.20833,-0.006341458
38932.25,-0.006341458
38932.29167,0.207961796
38932.33333,0.885819855
38932.375,1.06308304
38932.41667,1.001851177
38932.45833,0.763083288
38932.5,0.777626476
38932.54167,0.782132466
38932.58333,0.778965871
38932.625,0.788267228
38932.66667,0.878684681
38932.70833,0.511417518
38932.75,-0.006341458
38932.79167,-0.006341458
38932.83333,-0.006341458
38932.875,-0.006341458
38932.91667,-0.006341458
38932.95833,-0.006341458
38933,-0.006341458
38933.04167,-0.006341458
38933.08333,-0.006341458
38933.125,-0.006341458
38933.16667,-0.006341458
38933.20833,-0.006341458
38933.25,-0.006341458
38933.29167,0.190855568
38933.33333,0.742934483
38933.375,0.769094031
38933.41667,0.811929879
38933.45833,1.021826356
38933.5,0.874038136
38933.54167,0.77644417
38933.58333,0.802554111
38933.625,0.843976152
38933.66667,0.741024604
38933.70833,0.390012079
38933.75,-0.006341458
38933.79167,-0.006341458
38933.83333,-0.006341458
38933.875,-0.006341458
38933.91667,-0.006341458
38933.95833,-0.006341458
38934,-0.006341458
38934.04167,-0.006341458
38934.08333,-0.006341458
38934.125,-0.006341458
38934.16667,-0.006341458
38934.20833,-0.006341458
38934.25,-0.006341458
38934.29167,0.276643012
38934.33333,1.102884578
38934.375,1.118825036
38934.41667,1.111417022
38934.45833,1.106828353
38934.5,1.102942453
38934.54167,1.100710128
38934.58333,1.099660108
38934.625,1.032839163
38934.66667,0.919040166
38934.70833,0.52516699
38934.75,-0.006341458
38934.79167,-0.006341458
38934.83333,-0.006341458
38934.875,-0.006341458
38934.91667,-0.006341458
38934.95833,-0.006341458
38935,-0.006341458
38935.04167,-0.006341458
38935.08333,-0.006341458
38935.125,-0.006341458
38935.16667,-0.006341458
38935.20833,-0.006341458
38935.25,-0.006341458
38935.29167,0.256064278
38935.33333,1.093202899
38935.375,1.109779984
38935.41667,1.101082182
38935.45833,1.10493501
38935.5,1.137725393
38935.54167,1.136377729
38935.58333,1.070780429
38935.625,1.082694433
38935.66667,0.910896312
38935.70833,0.51673376
38935.75,-0.006341458
38935.79167,-0.006341458
38935.83333,-0.006341458
38935.875,-0.006341458
38935.91667,-0.006341458
38935.95833,-0.006341458
38936,-0.006341458
38936.04167,-0.006341458
38936.08333,-0.006341458
38936.125,-0.006341458
38936.16667,-0.006341458
38936.20833,-0.006341458
38936.25,-0.006341458
38936.29167,0.281397039
38936.33333,1.103281436
38936.375,1.110598503
38936.41667,1.101553451
38936.45833,1.104984618
38936.5,1.136691908
38936.54167,1.134112332
38936.58333,1.01302934
38936.625,1.052913557
38936.66667,0.865819871
38936.70833,0.521843306
38936.75,-0.006341458
38936.79167,-0.006341458
38936.83333,-0.006341458
38936.875,-0.006341458
38936.91667,-0.006341458
38936.95833,-0.006341458
38937,-0.006341458
38937.04167,-0.006341458
38937.08333,-0.006341458
38937.125,-0.006341458
38937.16667,-0.006341458
38937.20833,-0.006341458
38937.25,-0.006341458
38937.29167,0.246382599
38937.33333,1.087498067
38937.375,1.107531122
38937.41667,1.09871757
38937.45833,1.102107398
38937.5,0.907101358
38937.54167,0.870251451
38937.58333,0.953566802
38937.625,0.805613224
38937.66667,0.749945639
38937.70833,0.435071984
38937.75,-0.006341458
38937.79167,-0.006341458
38937.83333,-0.006341458
38937.875,-0.006341458
38937.91667,-0.006341458
38937.95833,-0.006341458
38938,-0.006341458
38938.04167,-0.006341458
38938.08333,-0.006341458
38938.125,-0.006341458
38938.16667,-0.006341458
38938.20833,-0.006341458
38938.25,-0.006341458
38938.29167,0.222843966
38938.33333,0.880685506
38938.375,0.987142632
38938.41667,1.091863504
38938.45833,1.094649777
38938.5,1.127175587
38938.54167,1.105166511
38938.58333,1.114699368
38938.625,1.014773861
38938.66667,0.752120089
38938.70833,0.337941019
38938.75,-0.006341458
38938.79167,-0.006341458
38938.83333,-0.006341458
38938.875,-0.006341458
38938.91667,-0.006341458
38938.95833,-0.006341458
38939,-0.006341458
38939.04167,-0.006341458
38939.08333,-0.006341458
38939.125,-0.006341458
38939.16667,-0.006341458
38939.20833,-0.006341458
38939.25,-0.006341458
38939.29167,0.220760462
38939.33333,0.880776452
38939.375,0.889788433
38939.41667,0.88443912
38939.45833,0.882157187
38939.5,0.966977291
38939.54167,1.115162369
38939.58333,0.839412287
38939.625,0.506035133
38939.66667,0.4340385
38939.70833,0.266167618
38939.75,-0.006341458
38939.79167,-0.006341458
38939.83333,-0.006341458
38939.875,-0.006341458
38939.91667,-0.006341458
38939.95833,-0.006341458
38940,-0.006341458
38940.04167,-0.006341458
38940.08333,-0.006341458
38940.125,-0.006341458
38940.16667,-0.006341458
38940.20833,-0.006341458
38940.25,-0.006341458
38940.29167,0.109855221
38940.33333,0.624331853
38940.375,0.654517855
38940.41667,0.459255511
38940.45833,0.471525034
38940.5,0.499726747
38940.54167,0.713120535
38940.58333,0.757469403
38940.625,0.862562329
38940.66667,0.854509422
38940.70833,0.415650752
38940.75,-0.006341458
38940.79167,-0.006341458
38940.83333,-0.006341458
38940.875,-0.006341458
38940.91667,-0.006341458
38940.95833,-0.006341458
38941,-0.006341458
38941.04167,-0.006341458
38941.08333,-0.006341458
38941.125,-0.006341458
38941.16667,-0.006341458
38941.20833,-0.006341458
38941.25,-0.006341458
38941.29167,0.201785695
38941.33333,1.026960705
38941.375,1.110367003
38941.41667,1.103479865
38941.45833,1.098337248
38941.5,1.095989172
38941.54167,0.863380849
38941.58333,0.861636328
38941.625,0.805191562
38941.66667,0.675113125
38941.70833,0.39284796
38941.75,-0.006341458
38941.79167,-0.006341458
38941.83333,-0.006341458
38941.875,-0.006341458
38941.91667,-0.006341458
38941.95833,-0.006341458
38942,-0.006341458
38942.04167,-0.006341458
38942.08333,-0.006341458
38942.125,-0.006341458
38942.16667,-0.006341458
38942.20833,-0.006341458
38942.25,-0.006341458
38942.29167,0.274576044
38942.33333,1.096220673
38942.375,1.110383538
38942.41667,1.102090862
38942.45833,1.104240509
38942.5,1.136799391
38942.54167,1.133450902
38942.58333,0.943091407
38942.625,0.957155058
38942.66667,0.848358125
38942.70833,0.417353934
38942.75,-0.006341458
38942.79167,-0.006341458
38942.83333,-0.006341458
38942.875,-0.006341458
38942.91667,-0.006341458
38942.95833,-0.006341458
38943,-0.006341458
38943.04167,-0.006341458
38943.08333,-0.006341458
38943.125,-0.006341458
38943.16667,-0.006341458
38943.20833,-0.006341458
38943.25,-0.006341458
38943.29167,0.247258994
38943.33333,1.095269867
38943.375,1.109110286
38943.41667,1.101280611
38943.45833,1.104612563
38943.5,1.137179713
38943.54167,1.134186743
38943.58333,1.133599724
38943.625,1.093599757
38943.66667,0.899569327
38943.70833,0.468102135
38943.75,-0.006341458
38943.79167,-0.006341458
38943.83333,-0.006341458
38943.875,-0.006341458
38943.91667,-0.006341458
38943.95833,-0.006341458
38944,-0.006341458
38944.04167,-0.006341458
38944.08333,-0.006341458
38944.125,-0.006341458
38944.16667,-0.006341458
38944.20833,-0.006341458
38944.25,-0.006341458
38944.29167,0.275435903
38944.33333,1.103281436
38944.375,1.113698955
38944.41667,1.107068121
38944.45833,1.109474072
38944.5,1.142471151
38944.54167,1.140238826
38944.58333,1.138014768
38944.625,1.102925917
38944.66667,0.909391559
38944.70833,0.467234008
38944.75,-0.006341458
38944.79167,-0.006341458
38944.83333,-0.006341458
38944.875,-0.006341458
38944.91667,-0.006341458
38944.95833,-0.006341458
38945,-0.006341458
38945.04167,-0.006341458
38945.08333,-0.006341458
38945.125,-0.006341458
38945.16667,-0.006341458
38945.20833,-0.006341458
38945.25,-0.006341458
38945.29167,0.281256485
38945.33333,1.111995773
38945.375,1.113591473
38945.41667,1.105406279
38945.45833,1.109407929
38945.5,1.141371524
38945.54167,1.086679548
38945.58333,0.927233628
38945.625,0.877543714
38945.66667,0.771541322
38945.70833,0.459040546
38945.75,-0.006341458
38945.79167,-0.006341458
38945.83333,-0.006341458
38945.875,-0.006341458
38945.91667,-0.006341458
38945.95833,-0.006341458
38946,-0.006341458
38946.04167,-0.006341458
38946.08333,-0.006341458
38946.125,-0.006341458
38946.16667,-0.006341458
38946.20833,-0.006341458
38946.25,-0.006341458
38946.29167,0.291359825
38946.33333,1.115724584
38946.375,1.107994123
38946.41667,1.106613388
38946.45833,1.108027195
38946.5,1.141677436
38946.54167,1.135493067
38946.58333,1.132789473
38946.625,1.116154513
38946.66667,0.899966184
38946.70833,0.460669317
38946.75,-0.006341458
38946.79167,-0.006341458
38946.83333,-0.006341458
38946.875,-0.006341458
38946.91667,-0.006341458
38946.95833,-0.006341458
38947,-0.006341458
38947.04167,-0.006341458
38947.08333,-0.006341458
38947.125,-0.006341458
38947.16667,-0.006341458
38947.20833,-0.006341458
38947.25,-0.006341458
38947.29167,0.2873003
38947.33333,1.110697717
38947.375,1.108126409
38947.41667,1.100098305
38947.45833,1.079759339
38947.5,1.093955276
38947.54167,1.09215288
38947.58333,1.092739899
38947.625,1.088002408
38947.66667,0.908978165
38947.70833,0.443315053
38947.75,-0.006341458
38947.79167,-0.006341458
38947.83333,-0.006341458
38947.875,-0.006341458
38947.91667,-0.006341458
38947.95833,-0.006341458
38948,-0.006341458
38948.04167,-0.006341458
38948.08333,-0.006341458
38948.125,-0.006341458
38948.16667,-0.006341458
38948.20833,-0.006341458
38948.25,-0.006341458
38948.29167,0.225324328
38948.33333,1.069407962
38948.375,1.101884165
38948.41667,1.093227703
38948.45833,1.091177271
38948.5,1.088233908
38948.54167,1.087911461
38948.58333,1.087746104
38948.625,1.078651444
38948.66667,0.897064161
38948.70833,0.376436233
38948.75,-0.006341458
38948.79167,-0.006341458
38948.83333,-0.006341458
38948.875,-0.006341458
38948.91667,-0.006341458
38948.95833,-0.006341458
38949,-0.006341458
38949.04167,-0.006341458
38949.08333,-0.006341458
38949.125,-0.006341458
38949.16667,-0.006341458
38949.20833,-0.006341458
38949.25,-0.006341458
38949.29167,0.239875783
38949.33333,1.104612563
38949.375,1.103851919
38949.41667,1.094914349
38949.45833,1.097965194
38949.5,1.127605517
38949.54167,1.126398407
38949.58333,1.124695226
38949.625,1.093765115
38949.66667,0.890565613
38949.70833,0.367763235
38949.75,-0.006341458
38949.79167,-0.006341458
38949.83333,-0.006341458
38949.875,-0.006341458
38949.91667,-0.006341458
38949.95833,-0.006341458
38950,-0.006341458
38950.04167,-0.006341458
38950.08333,-0.006341458
38950.125,-0.006341458
38950.16667,-0.006341458
38950.20833,-0.006341458
38950.25,-0.006341458
38950.29167,0.236047759
38950.33333,1.084381079
38950.375,1.092748166
38950.41667,1.086448048
38950.45833,1.088151229
38950.5,1.08290113
38950.54167,1.085927172
38950.58333,1.066787047
38950.625,0.947109593
38950.66667,0.786927832
38950.70833,0.322777741
38950.75,-0.006341458
38950.79167,-0.006341458
38950.83333,-0.006341458
38950.875,-0.006341458
38950.91667,-0.006341458
38950.95833,-0.006341458
38951,-0.006341458
38951.04167,-0.006341458
38951.08333,-0.006341458
38951.125,-0.006341458
38951.16667,-0.006341458
38951.20833,-0.006341458
38951.25,-0.006341458
38951.29167,0.234873721
38951.33333,1.07435215
38951.375,1.093682436
38951.41667,1.087150817
38951.45833,1.091293021
38951.5,1.114881261
38951.54167,1.070094196
38951.58333,1.07023475
38951.625,1.020792872
38951.66667,0.693393391
38951.70833,0.274642187
38951.75,-0.006341458
38951.79167,-0.006341458
38951.83333,-0.006341458
38951.875,-0.006341458
38951.91667,-0.006341458
38951.95833,-0.006341458
38952,-0.006341458
38952.04167,-0.006341458
38952.08333,-0.006341458
38952.125,-0.006341458
38952.16667,-0.006341458
38952.20833,-0.006341458
38952.25,-0.006341458
38952.29167,0.234832381
38952.33333,1.08107393
38952.375,1.098998678
38952.41667,1.091516253
38952.45833,1.05636126
38952.5,0.916592876
38952.54167,0.558949517
38952.58333,0.506944599
38952.625,0.506415456
38952.66667,0.447812776
38952.70833,0.210318139
38952.75,-0.006341458
38952.79167,-0.006341458
38952.83333,-0.006341458
38952.875,-0.006341458
38952.91667,-0.006341458
38952.95833,-0.006341458
38953,-0.006341458
38953.04167,-0.006341458
38953.08333,-0.006341458
38953.125,-0.006341458
38953.16667,-0.006341458
38953.20833,-0.006341458
38953.25,-0.006341458
38953.29167,0.23825528
38953.33333,1.081818039
38953.375,1.099486482
38953.41667,1.093641097
38953.45833,1.098064408
38953.5,1.13178906
38953.54167,1.13151622
38953.58333,1.055881723
38953.625,1.004959897
38953.66667,0.810483001
38953.70833,0.229648425
38953.75,-0.006341458
38953.79167,-0.006341458
38953.83333,-0.006341458
38953.875,-0.006341458
38953.91667,-0.006341458
38953.95833,-0.006341458
38954,-0.006341458
38954.04167,-0.006341458
38954.08333,-0.006341458
38954.125,-0.006341458
38954.16667,-0.006341458
38954.20833,-0.006341458
38954.25,-0.006341458
38954.29167,0.24424122
38954.33333,1.103165686
38954.375,1.109581555
38954.41667,1.102570399
38954.45833,1.081875914
38954.5,0.882033169
38954.54167,0.749887764
38954.58333,0.857948857
38954.625,0.964108339
38954.66667,0.861677667
38954.70833,0.316130371
38954.75,-0.006341458
38954.79167,-0.006341458
38954.83333,-0.006341458
38954.875,-0.006341458
38954.91667,-0.006341458
38954.95833,-0.006341458
38955,-0.006341458
38955.04167,-0.006341458
38955.08333,-0.006341458
38955.125,-0.006341458
38955.16667,-0.006341458
38955.20833,-0.006341458
38955.25,-0.006341458
38955.29167,0.247242458
38955.33333,1.113450919
38955.375,1.113517062
38955.41667,1.105216118
38955.45833,1.100395948
38955.5,1.096683674
38955.54167,1.094161973
38955.58333,1.092682023
38955.625,1.084926759
38955.66667,0.873368439
38955.70833,0.306746336
38955.75,-0.006341458
38955.79167,-0.006341458
38955.83333,-0.006341458
38955.875,-0.006341458
38955.91667,-0.006341458
38955.95833,-0.006341458
38956,-0.006341458
38956.04167,-0.006341458
38956.08333,-0.006341458
38956.125,-0.006341458
38956.16667,-0.006341458
38956.20833,-0.006341458
38956.25,-0.006341458
38956.29167,0.24894564
38956.33333,1.10676221
38956.375,1.102157005
38956.41667,1.094195044
38956.45833,1.096906906
38956.5,1.12813466
38956.54167,1.126662979
38956.58333,1.125770049
38956.625,1.107076389
38956.66667,0.870540826
38956.70833,0.269210195
38956.75,-0.006341458
38956.79167,-0.006341458
38956.83333,-0.006341458
38956.875,-0.006341458
38956.91667,-0.006341458
38956.95833,-0.006341458
38957,-0.006341458
38957.04167,-0.006341458
38957.08333,-0.006341458
38957.125,-0.006341458
38957.16667,-0.006341458
38957.20833,-0.006341458
38957.25,-0.006341458
38957.29167,0.232285877
38957.33333,1.09226863
38957.375,1.090375287
38957.41667,1.084629116
38957.45833,1.086820102
38957.5,1.118816768
38957.54167,1.117617927
38957.58333,1.118271089
38957.625,1.096071851
38957.66667,0.807671924
38957.70833,0.197560812
38957.75,-0.006341458
38957.79167,-0.006341458
38957.83333,-0.006341458
38957.875,-0.006341458
38957.91667,-0.006341458
38957.95833,-0.006341458
38958,-0.006341458
38958.04167,-0.006341458
38958.08333,-0.006341458
38958.125,-0.006341458
38958.16667,-0.006341458
38958.20833,-0.006341458
38958.25,-0.006341458
38958.29167,0.12019833
38958.33333,1.060453857
38958.375,1.094567098
38958.41667,1.087555942
38958.45833,1.092863917
38958.5,1.125100351
38958.54167,1.064935043
38958.58333,1.03805619
38958.625,1.076642351
38958.66667,0.821843058
38958.70833,0.182331391
38958.75,-0.006341458
38958.79167,-0.006341458
38958.83333,-0.006341458
38958.875,-0.006341458
38958.91667,-0.006341458
38958.95833,-0.006341458
38959,-0.006341458
38959.04167,-0.006341458
38959.08333,-0.006341458
38959.125,-0.006341458
38959.16667,-0.006341458
38959.20833,-0.006341458
38959.25,-0.006341458
38959.29167,0.199652584
38959.33333,1.08822564
38959.375,1.098973874
38959.41667,1.092301701
38959.45833,1.095972637
38959.5,1.080271947
38959.54167,0.978089311
38959.58333,0.983603982
38959.625,1.051450143
38959.66667,0.823686793
38959.70833,0.182430606
38959.75,-0.006341458
38959.79167,-0.006341458
38959.83333,-0.006341458
38959.875,-0.006341458
38959.91667,-0.006341458
38959.95833,-0.006341458
38960,-0.006341458
38960.04167,-0.006341458
38960.08333,-0.006341458
38960.125,-0.006341458
38960.16667,-0.006341458
38960.20833,-0.006341458
38960.25,-0.006341458
38960.29167,0.200785283
38960.33333,1.096642334
38960.375,1.106290941
38960.41667,1.098775445
38960.45833,1.101859362
38960.5,1.050706035
38960.54167,0.715716647
