date,pjm_pv_jeremy_scaled
41010,0
41010.04,0
41010.08,0
41010.12,0
41010.17,0
41010.21,0.113475221
41010.25,0.450645998
41010.29,0.580238427
41010.33,0.744461115
41010.37,0.593598188
41010.42,0.520908574
41010.46,0.475345869
41010.5,0.45382932
41010.54,0.507084375
41010.58,0.436333897
41010.62,0.366760864
41010.67,0.374162306
41010.71,0.170301793
41010.75,0
41010.79,0
41010.83,0
41010.87,0
41010.92,0
41010.96,0
41011,0
41011.04,0
41011.08,0
41011.12,0
41011.17,0
41011.21,0.062048024
41011.25,0.17823671
41011.29,0.400805251
41011.33,0.405255921
41011.37,0.459067827
41011.42,0.43846025
41011.46,0.437464091
41011.5,0.362832107
41011.54,0.401951329
41011.58,0.49383384
41011.62,0.397478996
41011.67,0.249861354
41011.71,0.165240192
41011.75,0
41011.79,0
41011.83,0
41011.87,0
41011.92,0
41011.96,0
41012,0
41012.04,0
41012.08,0
41012.12,0
41012.17,0
41012.21,0.222962788
41012.25,0.513169479
41012.29,0.707774216
41012.33,0.783569656
41012.37,0.675189158
41012.42,0.672424205
41012.46,0.502895411
41012.5,0.424343543
41012.54,0.424301324
41012.58,0.27896137
41012.62,0.274067183
41012.67,0.36912438
41012.71,0.202727305
41012.75,0
41012.79,0
41012.83,0
41012.87,0
41012.92,0
41012.96,0
41013,0
41013.04,0
41013.08,0
41013.12,0
41013.17,0
41013.21,0.160724933
41013.25,0.525083331
41013.29,0.683720253
41013.33,0.769203057
41013.37,0.798158205
41013.42,0.798158205
41013.46,0.798158205
41013.5,0.798158205
41013.54,0.798158205
41013.58,0.785646157
41013.62,0.708868537
41013.67,0.57990825
41013.71,0.311082883
41013.75,0
41013.79,0
41013.83,0
41013.87,0
41013.92,0
41013.96,0
41014,0
41014.04,0
41014.08,0
41014.12,0
41014.17,0
41014.21,0.087816413
41014.25,0.406002788
41014.29,0.595756995
41014.33,0.635722558
41014.37,0.654852904
41014.42,0.606241039
41014.46,0.607800199
41014.5,0.566357001
41014.54,0.478137444
41014.58,0.4203688
41014.62,0.299447802
41014.67,0.178662607
41014.71,0.053931618
41014.75,0
41014.79,0
41014.83,0
41014.87,0
41014.92,0
41014.96,0
41015,0
41015.04,0
41015.08,0
41015.12,0
41015.17,0
41015.21,0.0137477
41015.25,0.124913817
41015.29,0.316704663
41015.33,0.419381792
41015.37,0.53441611
41015.42,0.617871884
41015.46,0.69648922
41015.5,0.636806582
41015.54,0.649571398
41015.58,0.611209949
41015.62,0.502729686
41015.67,0.394183066
41015.71,0.158367845
41015.75,0
41015.79,0
41015.83,0
41015.87,0
41015.92,0
41015.96,0
41016,0
41016.04,0
41016.08,0
41016.12,0
41016.17,0
41016.21,0.147193875
41016.25,0.426738893
41016.29,0.603499112
41016.33,0.716708699
41016.37,0.75742679
41016.42,0.738754202
41016.46,0.757124342
41016.5,0.797322521
41016.54,0.782881802
41016.58,0.683592771
41016.62,0.574975193
41016.67,0.513842578
41016.71,0.255403039
41016.75,0
41016.79,0
41016.83,0
41016.87,0
41016.92,0
41016.96,0
41017,0
41017.04,0
41017.08,0
41017.12,0
41017.17,0
41017.21,0.215632533
41017.25,0.489369188
41017.29,0.427641322
41017.33,0.598016701
41017.37,0.631106068
41017.42,0.672509439
41017.46,0.681924434
41017.5,0.69924504
41017.54,0.656751943
41017.58,0.56093299
41017.62,0.473705562
41017.67,0.390693627
41017.71,0.228851144
41017.75,0
41017.79,0
41017.83,0
41017.87,0
41017.92,0
41017.96,0
41018,0
41018.04,0
41018.08,0
41018.12,0
41018.17,0
41018.21,0.066026759
41018.25,0.110150047
41018.29,0.208255621
41018.33,0.274683545
41018.37,0.304638641
41018.42,0.360576982
41018.46,0.425175205
41018.5,0.379344041
41018.54,0.351423295
41018.58,0.274903634
41018.62,0.220924938
41018.67,0.148571018
41018.71,0.066644989
41018.75,0
41018.79,0
41018.83,0
41018.87,0
41018.92,0
41018.96,0
41019,0
41019.04,0
41019.08,0
41019.12,0
41019.17,0
41019.21,0.074383457
41019.25,0.168839432
41019.29,0.387756428
41019.33,0.645506616
41019.37,0.752352508
41019.42,0.770413436
41019.46,0.798158205
41019.5,0.798158205
41019.54,0.773077904
41019.58,0.743329792
41019.62,0.670030667
41019.67,0.539774469
41019.71,0.290425265
41019.75,0
41019.79,0
41019.83,0
41019.87,0
41019.92,0
41019.96,0
41020,0
41020.04,0
41020.08,0
41020.12,0
41020.17,0
41020.21,0.239237706
41020.25,0.44625658
41020.29,0.559939323
41020.33,0.61086472
41020.37,0.711521311
41020.42,0.665680346
41020.46,0.628583868
41020.5,0.719559955
41020.54,0.724614141
41020.58,0.693451091
41020.62,0.622250153
41020.67,0.468192166
41020.71,0.263704106
41020.75,0
41020.79,0
41020.83,0
41020.87,0
41020.92,0
41020.96,0
41021,0
41021.04,0
41021.08,0
41021.12,0
41021.17,0
41021.21,0.162165868
41021.25,0.356729733
41021.29,0.454267036
41021.33,0.559396863
41021.37,0.574250098
41021.42,0.536956866
41021.46,0.603154258
41021.5,0.583721146
41021.54,0.591008017
41021.58,0.489213558
41021.62,0.315028086
41021.67,0.172888393
41021.71,0.049721881
41021.75,0
41021.79,0
41021.83,0
41021.87,0
41021.92,0
41021.96,0
41022,0
41022.04,0
41022.08,0
41022.12,0
41022.17,0
41022.21,0.034441243
41022.25,0.059502711
41022.29,0.167890985
41022.33,0.160652968
41022.37,0.165454473
41022.42,0.213462206
41022.46,0.190672353
41022.5,0.193683629
41022.54,0.219343885
41022.58,0.116792814
41022.62,0.057860269
41022.67,0.045987851
41022.71,0.01865789
41022.75,0
41022.79,0
41022.83,0
41022.87,0
41022.92,0
41022.96,0
41023,0
41023.04,0
41023.08,0
41023.12,0
41023.17,0
41023.21,0.12709036
41023.25,0.126185735
41023.29,0.22456821
41023.33,0.263725733
41023.37,0.227990474
41023.42,0.237839514
41023.46,0.26824424
41023.5,0.307874146
41023.54,0.270417053
41023.58,0.207667519
41023.62,0.217221722
41023.67,0.249683326
41023.71,0.186120054
41023.75,0
41023.79,0
41023.83,0
41023.87,0
41023.92,0
41023.96,0
41024,0
41024.04,0
41024.08,0
41024.12,0
41024.17,0
41024.21,0.283849719
41024.25,0.542687278
41024.29,0.711502611
41024.33,0.758610627
41024.37,0.798158205
41024.42,0.698451232
41024.46,0.748392816
41024.5,0.625856954
41024.54,0.580896482
41024.58,0.499513928
41024.62,0.404564641
41024.67,0.267152311
41024.71,0.137169196
41024.75,0
41024.79,0
41024.83,0
41024.87,0
41024.92,0
41024.96,0
41025,0
41025.04,0
41025.08,0
41025.12,0
41025.17,0
41025.21,0.27965866
41025.25,0.523407552
41025.29,0.580878044
41025.33,0.744907196
41025.37,0.764234795
41025.42,0.798158205
41025.46,0.53348976
41025.5,0.685893006
41025.54,0.672169716
41025.58,0.700710992
41025.62,0.6340671
41025.67,0.543058544
41025.71,0.359752967
41025.75,0.001192842
41025.79,0
41025.83,0
41025.87,0
41025.92,0
41025.96,0
41026,0
41026.04,0
41026.08,0
41026.12,0
41026.17,0
41026.21,0.014922692
41026.25,0.050862605
41026.29,0.147897438
41026.33,0.184073475
41026.37,0.167386013
41026.42,0.301587535
41026.46,0.334998592
41026.5,0.336411218
41026.54,0.332019978
41026.58,0.260830968
41026.62,0.20960704
41026.67,0.154545501
41026.71,0.0849923
41026.75,0.001073567
41026.79,0
41026.83,0
41026.87,0
41026.92,0
41026.96,0
41027,0
41027.04,0
41027.08,0
41027.12,0
41027.17,0
41027.21,0.189285075
41027.25,0.347653555
41027.29,0.428644185
41027.33,0.429805658
41027.37,0.552516476
41027.42,0.685322599
41027.46,0.67385339
41027.5,0.626802361
41027.54,0.773174401
41027.58,0.796259433
41027.62,0.741154525
41027.67,0.631644721
41027.71,0.412232701
41027.75,0.01026641
41027.79,0
41027.83,0
41027.87,0
41027.92,0
41027.96,0
41028,0
41028.04,0
41028.08,0
41028.12,0
41028.17,0
41028.21,0.236456875
41028.25,0.324881573
41028.29,0.322793736
41028.33,0.292675576
41028.37,0.282556723
41028.42,0.364434649
41028.46,0.337328859
41028.5,0.362674222
41028.54,0.365879404
41028.58,0.241455024
41028.62,0.133246078
41028.67,0.074725347
41028.71,0.024780414
41028.75,0.000358122
41028.79,0
41028.83,0
41028.87,0
41028.92,0
41028.96,0
41029,0
41029.04,0
41029.08,0
41029.12,0
41029.17,0
41029.21,0.285340177
41029.25,0.595440551
41029.29,0.721121635
41029.33,0.790936108
41029.37,0.7941308
41029.42,0.798158205
41029.46,0.798158205
41029.5,0.798158205
41029.54,0.798158205
41029.58,0.788280778
41029.62,0.697957848
41029.67,0.599144914
41029.71,0.358630017
41029.75,0.00155138
41029.79,0
41029.83,0
41029.87,0
41029.92,0
41029.96,0
41030,0
41030.04,0
41030.08,0
41030.12,0
41030.17,0
41030.21,0.289173577
41030.25,0.462653746
41030.29,0.495460902
41030.33,0.520763643
41030.37,0.489706235
41030.42,0.500718144
41030.46,0.488486855
41030.5,0.494059912
41030.54,0.455733296
41030.58,0.337525469
41030.62,0.294264299
41030.67,0.243727857
41030.71,0.263827474
41030.75,0.001470188
41030.79,0
41030.83,0
41030.87,0
41030.92,0
41030.96,0
41031,0
41031.04,0
41031.08,0
41031.12,0
41031.17,0
41031.21,0.055280266
41031.25,0.098532779
41031.29,0.197647913
41031.33,0.372737394
41031.37,0.497662435
41031.42,0.509262924
41031.46,0.625888498
41031.5,0.571457961
41031.54,0.590911028
41031.58,0.580181962
41031.62,0.517830259
41031.67,0.452033666
41031.71,0.214059371
41031.75,0.000857446
41031.79,0
41031.83,0
41031.87,0
41031.92,0
41031.96,0
41032,0
41032.04,0
41032.08,0
41032.12,0
41032.17,0
41032.21,0.023284054
41032.25,0.13461841
41032.29,0.158141532
41032.33,0.262521381
41032.37,0.244383276
41032.42,0.264878675
41032.46,0.305938021
41032.5,0.33331216
41032.54,0.353135035
41032.58,0.280784793
41032.62,0.25519379
41032.67,0.183223516
41032.71,0.136140754
41032.75,0.001958823
41032.79,0
41032.83,0
41032.87,0
41032.92,0
41032.96,0
41033,0
41033.04,0
41033.08,0
41033.12,0
41033.17,0
41033.21,0.062407547
41033.25,0.166815709
41033.29,0.233996744
41033.33,0.322323562
41033.37,0.402442237
41033.42,0.454995293
41033.46,0.526932403
41033.5,0.584666493
41033.54,0.601406836
41033.58,0.508967989
41033.62,0.431488653
41033.67,0.385688148
41033.71,0.212925201
41033.75,0.004161888
41033.79,0
41033.83,0
41033.87,0
41033.92,0
41033.96,0
41034,0
41034.04,0
41034.08,0
41034.12,0
41034.17,0
41034.21,0.155974081
41034.25,0.28049003
41034.29,0.306130515
41034.33,0.407283273
41034.37,0.414876478
41034.42,0.555231399
41034.46,0.622779791
41034.5,0.566330002
41034.54,0.626143687
41034.58,0.511884114
41034.62,0.514039815
41034.67,0.287408874
41034.71,0.139974438
41034.75,0.001224898
41034.79,0
41034.83,0
41034.87,0
41034.92,0
41034.96,0
41035,0
41035.04,0
41035.08,0
41035.12,0
41035.17,0
41035.21,0.15563853
41035.25,0.255757248
41035.29,0.35033447
41035.33,0.476147699
41035.37,0.431666804
41035.42,0.478119981
41035.46,0.465060387
41035.5,0.465993826
41035.54,0.489833594
41035.58,0.505288482
41035.62,0.342786188
41035.67,0.259601727
41035.71,0.171850374
41035.75,0.011753494
41035.79,0
41035.83,0
41035.87,0
41035.92,0
41035.96,0
41036,0
41036.04,0
41036.08,0
41036.12,0
41036.17,0
41036.21,0.051964769
41036.25,0.126801416
41036.29,0.231666996
41036.33,0.312065088
41036.37,0.394336567
41036.42,0.400925957
41036.46,0.43127436
41036.5,0.539221731
41036.54,0.50420964
41036.58,0.411000338
41036.62,0.339004155
41036.67,0.232053974
41036.71,0.166916866
41036.75,0.001960187
41036.79,0
41036.83,0
41036.87,0
41036.92,0
41036.96,0
41037,0
41037.04,0
41037.08,0
41037.12,0
41037.17,0
41037.21,0.074254828
41037.25,0.150065434
41037.29,0.276071559
41037.33,0.351368895
41037.37,0.360995378
41037.42,0.373939059
41037.46,0.395179432
41037.5,0.367532542
41037.54,0.315814713
41037.58,0.236846507
41037.62,0.161818147
41037.67,0.18077726
41037.71,0.090071081
41037.75,0.00869041
41037.79,0
41037.83,0
41037.87,0
41037.92,0
41037.96,0
41038,0
41038.04,0
41038.08,0
41038.12,0
41038.17,0
41038.21,0.160785264
41038.25,0.278660239
41038.29,0.324543429
41038.33,0.455071094
41038.37,0.411698272
41038.42,0.412472651
41038.46,0.416693962
41038.5,0.325201128
41038.54,0.32951258
41038.58,0.313798167
41038.62,0.164404564
41038.67,0.200832114
41038.71,0.092866942
41038.75,0.007227355
41038.79,0
41038.83,0
41038.87,0
41038.92,0
41038.96,0
41039,0
41039.04,0
41039.08,0
41039.12,0
41039.17,0.000479212
41039.21,0.050845869
41039.25,0.139372288
41039.29,0.201041746
41039.33,0.329371957
41039.37,0.3586268
41039.42,0.364328535
41039.46,0.353995838
41039.5,0.450505221
41039.54,0.38565226
41039.58,0.33268677
41039.62,0.248710905
41039.67,0.135095606
41039.71,0.060926934
41039.75,0.006012196
41039.79,0
41039.83,0
41039.87,0
41039.92,0
41039.96,0
41040,0
41040.04,0
41040.08,0
41040.12,0
41040.17,0.00467532
41040.21,0.366901753
41040.25,0.606239657
41040.29,0.666053393
41040.33,0.643786568
41040.37,0.554258943
41040.42,0.671949722
41040.46,0.542078584
41040.5,0.599985762
41040.54,0.635179149
41040.58,0.630443297
41040.62,0.630902339
41040.67,0.469767748
41040.71,0.445291538
41040.75,0.045397118
41040.79,0
41040.83,0
41040.87,0
41040.92,0
41040.96,0
41041,0
41041.04,0
41041.08,0
41041.12,0
41041.17,0.022459671
41041.21,0.450973065
41041.25,0.65317005
41041.29,0.756804422
41041.33,0.817216
41041.37,0.821508652
41041.42,0.821508652
41041.46,0.77057183
41041.5,0.821508652
41041.54,0.821508652
41041.58,0.815373182
41041.62,0.755657702
41041.67,0.65653812
41041.71,0.47237805
41041.75,0.053912991
41041.79,0
41041.83,0
41041.87,0
41041.92,0
41041.96,0
41042,0
41042.04,0
41042.08,0
41042.12,0
41042.17,0.022089761
41042.21,0.442365886
41042.25,0.608007811
41042.29,0.72652209
41042.33,0.774871773
41042.37,0.769680649
41042.42,0.774852444
41042.46,0.784049766
41042.5,0.725648052
41042.54,0.713356308
41042.58,0.670080884
41042.62,0.642689759
41042.67,0.560313061
41042.71,0.339495512
41042.75,0.011981814
41042.79,0
41042.83,0
41042.87,0
41042.92,0
41042.96,0
41043,0
41043.04,0
41043.08,0
41043.12,0
41043.17,0.001799617
41043.21,0.173225511
41043.25,0.308701343
41043.29,0.538661381
41043.33,0.657858411
41043.37,0.711756016
41043.42,0.68755941
41043.46,0.706707917
41043.5,0.679074654
41043.54,0.614439346
41043.58,0.518769971
41043.62,0.301608195
41043.67,0.182714777
41043.71,0.08369941
41043.75,0.003876112
41043.79,0
41043.83,0
41043.87,0
41043.92,0
41043.96,0
41044,0
41044.04,0
41044.08,0
41044.12,0
41044.17,0.00059506
41044.21,0.061455708
41044.25,0.071355271
41044.29,0.099574193
41044.33,0.199920629
41044.37,0.240088787
41044.42,0.230858792
41044.46,0.222458492
41044.5,0.328124015
41044.54,0.221890155
41044.58,0.22017937
41044.62,0.168964553
41044.67,0.115809131
41044.71,0.054930921
41044.75,0.003874121
41044.79,0
41044.83,0
41044.87,0
41044.92,0
41044.96,0
41045,0
41045.04,0
41045.08,0
41045.12,0
41045.17,0.000835306
41045.21,0.067862248
41045.25,0.068753738
41045.29,0.146416628
41045.33,0.23267519
41045.37,0.409773655
41045.42,0.494913691
41045.46,0.516249751
41045.5,0.518337308
41045.54,0.53764298
41045.58,0.564156243
41045.62,0.506430054
41045.67,0.334361493
41045.71,0.194497529
41045.75,0.011244931
41045.79,0
41045.83,0
41045.87,0
41045.92,0
41045.96,0
41046,0
41046.04,0
41046.08,0
41046.12,0
41046.17,0.003213104
41046.21,0.224526107
41046.25,0.476205644
41046.29,0.509647999
41046.33,0.632113952
41046.37,0.662852711
41046.42,0.70525994
41046.46,0.679731739
41046.5,0.650857068
41046.54,0.544446798
41046.58,0.654485588
41046.62,0.518067199
41046.67,0.305021965
41046.71,0.177841261
41046.75,0.016710237
41046.79,0
41046.83,0
41046.87,0
41046.92,0
41046.96,0
41047,0
41047.04,0
41047.08,0
41047.12,0
41047.17,0.005093502
41047.21,0.334610013
41047.25,0.544644394
41047.29,0.714062641
41047.33,0.786441419
41047.37,0.798038273
41047.42,0.808599141
41047.46,0.821508652
41047.5,0.809580477
41047.54,0.781558442
41047.58,0.779775192
41047.62,0.690841759
41047.67,0.621037246
41047.71,0.459737119
41047.75,0.089351536
41047.79,0
41047.83,0
41047.87,0
41047.92,0
41047.96,0
41048,0
41048.04,0
41048.08,0
41048.12,0
41048.17,0.045767809
41048.21,0.432153531
41048.25,0.633417858
41048.29,0.73831035
41048.33,0.800405147
41048.37,0.821508652
41048.42,0.821508652
41048.46,0.812491401
41048.5,0.801567871
41048.54,0.784674424
41048.58,0.765936165
41048.62,0.689002872
41048.67,0.566766978
41048.71,0.397514816
41048.75,0.078863998
41048.79,0
41048.83,0
41048.87,0
41048.92,0
41048.96,0
41049,0
41049.04,0
41049.08,0
41049.12,0
41049.17,0.044819528
41049.21,0.381709817
41049.25,0.592038518
41049.29,0.70551433
41049.33,0.774018631
41049.37,0.821508652
41049.42,0.81311616
41049.46,0.797356882
41049.5,0.811041161
41049.54,0.803936457
41049.58,0.762852723
41049.62,0.660437082
41049.67,0.573933903
41049.71,0.386983065
41049.75,0.059343275
41049.79,0
41049.83,0
41049.87,0
41049.92,0
41049.96,0
41050,0
41050.04,0
41050.08,0
41050.12,0
41050.17,0.045786881
41050.21,0.339284524
41050.25,0.56405636
41050.29,0.673957336
41050.33,0.647900459
41050.37,0.734739939
41050.42,0.730448411
41050.46,0.747010458
41050.5,0.754906983
41050.54,0.580006546
41050.58,0.598552632
41050.62,0.634602895
41050.67,0.483036763
41050.71,0.350974464
41050.75,0.088833724
41050.79,0
41050.83,0
41050.87,0
41050.92,0
41050.96,0
41051,0
41051.04,0
41051.08,0
41051.12,0
41051.17,0.003581419
41051.21,0.118649818
41051.25,0.164254979
41051.29,0.202583005
41051.33,0.290374067
41051.37,0.343705728
41051.42,0.409629224
41051.46,0.401912366
41051.5,0.34875617
41051.54,0.341502191
41051.58,0.388591418
41051.62,0.255123362
41051.67,0.179911772
41051.71,0.0662752
41051.75,0.035108957
41051.79,0
41051.83,0
41051.87,0
41051.92,0
41051.96,0
41052,0
41052.04,0
41052.08,0
41052.12,0
41052.17,0.017896024
41052.21,0.159806312
41052.25,0.094478615
41052.29,0.144477804
41052.33,0.213650144
41052.37,0.29314477
41052.42,0.295659606
41052.46,0.318050132
41052.5,0.462188969
41052.54,0.64180885
41052.58,0.470974406
41052.62,0.498090902
41052.67,0.434829139
41052.71,0.30582464
41052.75,0.03360895
41052.79,0
41052.83,0
41052.87,0
41052.92,0
41052.96,0
41053,0
41053.04,0
41053.08,0
41053.12,0
41053.17,0.024189841
41053.21,0.239871327
41053.25,0.304295432
41053.29,0.485175356
41053.33,0.565541805
41053.37,0.564166155
41053.42,0.523036606
41053.46,0.63228976
41053.5,0.489098805
41053.54,0.450263388
41053.58,0.353412406
41053.62,0.346959565
41053.67,0.285271803
41053.71,0.170471682
41053.75,0.032255809
41053.79,0
41053.83,0
41053.87,0
41053.92,0
41053.96,0
41054,0
41054.04,0
41054.08,0
41054.12,0
41054.17,0.015975523
41054.21,0.158023372
41054.25,0.366177153
41054.29,0.420137008
41054.33,0.537874997
41054.37,0.594299939
41054.42,0.671860369
41054.46,0.771829257
41054.5,0.531811842
41054.54,0.659879841
41054.58,0.592571468
41054.62,0.559504236
41054.67,0.378024361
41054.71,0.281795931
41054.75,0.055703387
41054.79,0
41054.83,0
41054.87,0
41054.92,0
41054.96,0
41055,0
41055.04,0
41055.08,0
41055.12,0
41055.17,0.020464834
41055.21,0.10588242
41055.25,0.220056004
41055.29,0.329752584
41055.33,0.386814026
41055.37,0.43884203
41055.42,0.617947807
41055.46,0.706770561
41055.5,0.733544141
41055.54,0.717462125
41055.58,0.646993025
41055.62,0.623819596
41055.67,0.36312807
41055.71,0.24725977
41055.75,0.048474573
41055.79,0
41055.83,0
41055.87,0
41055.92,0
41055.96,0
41056,0
41056.04,0
41056.08,0
41056.12,0
41056.17,0.023553632
41056.21,0.172847073
41056.25,0.344301736
41056.29,0.477119276
41056.33,0.687585773
41056.37,0.760213366
41056.42,0.786222579
41056.46,0.783500457
41056.5,0.723454121
41056.54,0.517675002
41056.58,0.417861597
41056.62,0.330597094
41056.67,0.224031431
41056.71,0.150952076
41056.75,0.020559313
41056.79,0
41056.83,0
41056.87,0
41056.92,0
41056.96,0
41057,0
41057.04,0
41057.08,0
41057.12,0
41057.17,0.006186442
41057.21,0.116291975
41057.25,0.25808586
41057.29,0.419448585
41057.33,0.579824199
41057.37,0.640468655
41057.42,0.667334022
41057.46,0.727677168
41057.5,0.72450694
41057.54,0.68240803
41057.58,0.639085293
41057.62,0.526753431
41057.67,0.424848052
41057.71,0.201579662
41057.75,0.023750168
41057.79,0
41057.83,0
41057.87,0
41057.92,0
41057.96,0
41058,0
41058.04,0
41058.08,0
41058.12,0
41058.17,0.016363025
41058.21,0.229116829
41058.25,0.412211021
41058.29,0.513234134
41058.33,0.689144639
41058.37,0.75810081
41058.42,0.785993767
41058.46,0.79612825
41058.5,0.760312364
41058.54,0.7486042
41058.58,0.699334259
41058.62,0.581589402
41058.67,0.505281869
41058.71,0.328942493
41058.75,0.068181095
41058.79,0
41058.83,0
41058.87,0
41058.92,0
41058.96,0
41059,0
41059.04,0
41059.08,0
41059.12,0
41059.17,0.052797501
41059.21,0.347322115
41059.25,0.549266046
41059.29,0.662716601
41059.33,0.678436457
41059.37,0.755362228
41059.42,0.784922959
41059.46,0.709425643
41059.5,0.733704776
41059.54,0.755940173
41059.58,0.656750813
41059.62,0.563793971
41059.67,0.421730807
41059.71,0.244249198
41059.75,0.023242391
41059.79,0
41059.83,0
41059.87,0
41059.92,0
41059.96,0
41060,0
41060.04,0
41060.08,0
41060.12,0
41060.17,0.003484883
41060.21,0.110305038
41060.25,0.230940266
41060.29,0.297531579
41060.33,0.371383063
41060.37,0.471222354
41060.42,0.542567183
41060.46,0.562641006
41060.5,0.51488359
41060.54,0.49653532
41060.58,0.504374505
41060.62,0.552233648
41060.67,0.436778185
41060.71,0.2618279
41060.75,0.080427841
41060.79,0
41060.83,0
41060.87,0
41060.92,0
41060.96,0
41061,0
41061.04,0
41061.08,0
41061.12,0
41061.17,0.064352064
41061.21,0.431420791
41061.25,0.631667307
41061.29,0.752194994
41061.33,0.826216744
41061.37,0.871102553
41061.42,0.879310099
41061.46,0.879310099
41061.5,0.821099905
41061.54,0.87370106
41061.58,0.805992095
41061.62,0.765999203
41061.67,0.660080536
41061.71,0.479684336
41061.75,0.152724783
41061.79,0
41061.83,0
41061.87,0
41061.92,0
41061.96,0
41062,0
41062.04,0
41062.08,0
41062.12,0
41062.17,0.044060351
41062.21,0.15441132
41062.25,0.245748736
41062.29,0.272836712
41062.33,0.303726217
41062.37,0.37649821
41062.42,0.409335642
41062.46,0.430871073
41062.5,0.418440187
41062.54,0.470888176
41062.58,0.302292246
41062.62,0.149419189
41062.67,0.127348633
41062.71,0.122863511
41062.75,0.016809233
41062.79,0
41062.83,0
41062.87,0
41062.92,0
41062.96,0
41063,0
41063.04,0
41063.08,0
41063.12,0
41063.17,0.038014061
41063.21,0.318920209
41063.25,0.487184021
41063.29,0.742181862
41063.33,0.800705543
41063.37,0.836591773
41063.42,0.743103301
41063.46,0.754465901
41063.5,0.652897649
41063.54,0.620895506
41063.58,0.665389159
41063.62,0.70244975
41063.67,0.555003084
41063.71,0.449992898
41063.75,0.162075299
41063.79,0
41063.83,0
41063.87,0
41063.92,0
41063.96,0
41064,0
41064.04,0
41064.08,0
41064.12,0
41064.17,0.089842687
41064.21,0.425005686
41064.25,0.608891553
41064.29,0.722952215
41064.33,0.784042208
41064.37,0.83855646
41064.42,0.820044284
41064.46,0.711542024
41064.5,0.630263284
41064.54,0.697635688
41064.58,0.762755935
41064.62,0.473255091
41064.67,0.484003931
41064.71,0.36709474
41064.75,0.116623522
41064.79,0
41064.83,0
41064.87,0
41064.92,0
41064.96,0
41065,0
41065.04,0
41065.08,0
41065.12,0
41065.17,0.044375665
41065.21,0.331218307
41065.25,0.400322026
41065.29,0.5021923
41065.33,0.48362204
41065.37,0.597460321
41065.42,0.53336613
41065.46,0.533824079
41065.5,0.475426546
41065.54,0.551154986
41065.58,0.509685082
41065.62,0.326192595
41065.67,0.399250251
41065.71,0.19793171
41065.75,0.08364826
41065.79,0
41065.83,0
41065.87,0
41065.92,0
41065.96,0
41066,0
41066.04,0
41066.08,0
41066.12,0
41066.17,0.079120674
41066.21,0.28340968
41066.25,0.545999425
41066.29,0.615414204
41066.33,0.723150624
41066.37,0.612611151
41066.42,0.492595399
41066.46,0.483502063
41066.5,0.473974975
41066.54,0.420414056
41066.58,0.292640493
41066.62,0.365701632
41066.67,0.169405995
41066.71,0.137373537
41066.75,0.066228987
41066.79,0
41066.83,0
41066.87,0
41066.92,0
41066.96,0
41067,0
41067.04,0
41067.08,0
41067.12,0
41067.17,0.098892875
41067.21,0.443777689
41067.25,0.652030733
41067.29,0.78344072
41067.33,0.760323382
41067.37,0.694663895
41067.42,0.673889685
41067.46,0.486101009
41067.5,0.561727525
41067.54,0.738582685
41067.58,0.684409103
41067.62,0.670629192
41067.67,0.58932422
41067.71,0.424765844
41067.75,0.188911891
41067.79,0
41067.83,0
41067.87,0
41067.92,0
41067.96,0
41068,0
41068.04,0
41068.08,0
41068.12,0
41068.17,0.121771176
41068.21,0.505935439
41068.25,0.68274723
41068.29,0.781963164
41068.33,0.841257802
41068.37,0.872411413
41068.42,0.781284748
41068.46,0.75106024
41068.5,0.815550292
41068.54,0.750972482
41068.58,0.586600928
41068.62,0.545391702
41068.67,0.314151881
41068.71,0.378503333
41068.75,0.1873168
41068.79,0
41068.83,0
41068.87,0
41068.92,0
41068.96,0
41069,0
41069.04,0
41069.08,0
41069.12,0
41069.17,0.122083548
41069.21,0.490709223
41069.25,0.675886052
41069.29,0.775339673
41069.33,0.836185066
41069.37,0.878114413
41069.42,0.879310099
41069.46,0.879310099
41069.5,0.803191059
41069.54,0.761724387
41069.58,0.836018079
41069.62,0.686489073
41069.67,0.62798074
41069.71,0.466722252
41069.75,0.178031624
41069.79,0
41069.83,0
41069.87,0
41069.92,0
41069.96,0
41070,0
41070.04,0
41070.08,0
41070.12,0
41070.17,0.079584416
41070.21,0.409959167
41070.25,0.503461986
41070.29,0.474095169
41070.33,0.7516614
41070.37,0.825980721
41070.42,0.812494634
41070.46,0.78881484
41070.5,0.695625852
41070.54,0.66217195
41070.58,0.63090629
41070.62,0.621266345
41070.67,0.508928036
41070.71,0.485409326
41070.75,0.172431851
41070.79,0
41070.83,0
41070.87,0
41070.92,0
41070.96,0
41071,0
41071.04,0
41071.08,0
41071.12,0
41071.17,0.06261402
41071.21,0.359311315
41071.25,0.525584577
41071.29,0.704793709
41071.33,0.804563044
41071.37,0.830818582
41071.42,0.864297152
41071.46,0.869421986
41071.5,0.863804864
41071.54,0.84160508
41071.58,0.797110516
41071.62,0.743448498
41071.67,0.63386246
41071.71,0.421344172
41071.75,0.13329269
41071.79,0
41071.83,0
41071.87,0
41071.92,0
41071.96,0
41072,0
41072.04,0
41072.08,0
41072.12,0
41072.17,0.044555874
41072.21,0.269360157
41072.25,0.383528929
41072.29,0.578997843
41072.33,0.62250401
41072.37,0.695406965
41072.42,0.699393971
41072.46,0.654521643
41072.5,0.664759303
41072.54,0.605016574
41072.58,0.540642767
