Date,Desert_NC
40046.17,0.374393157
40046.21,0.380547888
40046.25,0.284291616
40046.29,0.135837604
40046.33,0.161895266
40046.37,0.154235661
40046.42,0.186146167
40046.46,0.196133275
40046.5,0.159860381
40046.54,0.13870995
40046.58,0.280417841
40046.62,0.357339656
40046.67,0.214359165
40046.71,0.118818352
40046.75,0.085996242
40046.79,0.196015283
40046.83,0.349184672
40046.87,0.31008381
40046.92,0.329148158
40046.96,0.274690822
40047,0.232972152
40047.04,0.138084417
40047.08,0.16183935
40047.12,0.212674761
40047.17,0.107860117
40047.21,0.040798147
40047.25,0.03363479
40047.29,0.001085644
40047.33,0
40047.37,0
40047.42,0
40047.46,0
40047.5,0
40047.54,0.002743975
40047.58,0.030858324
40047.62,0.036315885
40047.67,0.476431858
40047.71,0.389968752
40047.75,0.010790709
40047.79,0
40047.83,0.003764355
40047.87,0.017054478
40047.92,0.010560043
40047.96,0.036482939
40048,0.043345831
40048.04,0.044172917
40048.08,0.02197799
40048.12,0.004192041
40048.17,0
40048.21,0
40048.25,0
40048.29,0
40048.33,0
40048.37,0
40048.42,0
40048.46,0
40048.5,0.104913411
40048.54,0.166277206
40048.58,0.017128513
40048.62,0.008100499
40048.67,0.007614394
40048.71,0.00110351
40048.75,0
40048.79,0.047800492
40048.83,0.030125419
40048.87,0.061401741
40048.92,0.094806649
40048.96,0.10835548
40049,0.012467508
40049.04,0
40049.08,0
40049.12,0
40049.17,0
40049.21,0
40049.25,0
40049.29,0
40049.33,0
40049.37,0
40049.42,0
40049.46,0
40049.5,0
40049.54,0
40049.58,0.012756217
40049.62,0.007685258
40049.67,0.004371676
40049.71,0.015015297
40049.75,0.071943495
40049.79,0.066403832
40049.83,0.027744781
40049.87,0.007536501
40049.92,0
40049.96,0.002071817
40050,0.003010257
40050.04,0.001085644
40050.08,0.006209077
40050.12,0.006464059
40050.17,0.008372837
40050.21,0.016113629
40050.25,0.031767196
40050.29,0.010312968
40050.33,0.009101008
40050.37,0.001085644
40050.42,0.004614372
40050.46,0.007837225
40050.5,0.009707676
40050.54,0.065134587
40050.58,0.088003778
40050.62,0.020252873
40050.67,0.01062866
40050.71,0.023445854
40050.75,0.011504309
40050.79,0.018658285
40050.83,0.001621141
40050.87,0
40050.92,0
40050.96,0.005014824
40051,0.004519571
40051.04,0.009569
40051.08,0.020980665
40051.12,0.029487584
40051.17,0.060537718
40051.21,0.013934699
40051.25,0.008588389
40051.29,0.00508627
40051.33,0
40051.37,0
40051.42,0
40051.46,0.004265401
40051.5,0.003313855
40051.54,0.007369373
40051.58,0.009332892
40051.62,0.005959486
40051.67,0.023657625
40051.71,0.168770111
40051.75,0.274393234
40051.79,0.323557828
40051.83,0.417892971
40051.87,0.404540916
40051.92,0.394622413
40051.96,0.41068035
40052,0.366433857
40052.04,0.386445072
40052.08,0.344784177
40052.12,0.343819666
40052.17,0.338800561
40052.21,0.325245974
40052.25,0.198416701
40052.29,0.035931373
40052.33,0.032168793
40052.37,0.017297349
40052.42,0.010113381
40052.46,0.008834366
40052.5,0.010844613
40052.54,0.001140351
40052.58,0
40052.62,0
40052.67,0.155937152
40052.71,0.184424657
40052.75,0.270753473
40052.79,0.254162527
40052.83,0.316178691
40052.87,0.18442543
40052.92,0.22621862
40052.96,0.25302788
40053,0.133652759
40053.04,0.063548846
40053.08,0.048473667
40053.12,0.030903831
40053.17,0.024649704
40053.21,0.017228589
40053.25,0.011567538
40053.29,0.006959223
40053.33,0.00938282
40053.37,0.044228766
40053.42,0.099586685
40053.46,0.105699862
40053.5,0.164669198
40053.54,0.201332246
40053.58,0.287433872
40053.62,0.334034315
40053.67,0.359671805
40053.71,0.310292377
40053.75,0.260684794
40053.79,0.231779845
40053.83,0.296350817
40053.87,0.286900209
40053.92,0.238097598
40053.96,0.1452428
40054,0.118087651
40054.04,0.100988684
40054.08,0.059003844
40054.12,0.017400372
40054.17,0.010868113
40054.21,0.017361586
40054.25,0.028058152
40054.29,0.008241417
40054.33,0.014285426
40054.37,0.017541752
40054.42,0.010901184
40054.46,0.017400181
40054.5,0.025098709
40054.54,0.026620913
40054.58,0.014837861
40054.62,0.011008786
40054.67,0.104804911
40054.71,0.109080907
40054.75,0.027728583
40054.79,0.114504703
40054.83,0.1853525
40054.87,0.244524974
40054.92,0.408611493
40054.96,0.429767589
40055,0.375988904
40055.04,0.372690012
40055.08,0.319489191
40055.12,0.208266714
40055.17,0.150403886
40055.21,0.157812516
40055.25,0.082328521
40055.29,0.008836666
40055.33,0.01071639
40055.37,0.025672945
40055.42,0.019577784
40055.46,0.015216562
40055.5,0.014307114
40055.54,0.008192156
40055.58,0.009400418
40055.62,0.007921621
40055.67,0.063264801
40055.71,0.159465005
40055.75,0.131138795
40055.79,0.106151397
40055.83,0.06823847
40055.87,0.011786902
40055.92,0.009424129
40055.96,0.009522737
40056,0.010236167
40056.04,0.088335979
40056.08,0.127827775
40056.12,0.178092346
40056.17,0.156842902
40056.21,0.310634269
40056.25,0.145769957
40056.29,0.354289744
40056.33,0.317299424
40056.37,0.304127077
40056.42,0.307117729
40056.46,0.325814013
40056.5,0.314554532
40056.54,0.267611531
40056.58,0.203212703
40056.62,0.178827013
40056.67,0.160741742
40056.71,0.287797737
40056.75,0.339364695
40056.79,0.263187286
40056.83,0.338707998
40056.87,0.355353283
40056.92,0.390469458
40056.96,0.407676914
40057,0.401102479
40057.04,0.37897519
40057.08,0.478005426
40057.12,0.40704644
40057.17,0.424951442
40057.21,0.563983488
40057.25,0.593955352
40057.29,0.557660799
40057.33,0.365386605
40057.37,0.389012368
40057.42,0.292824773
40057.46,0.211790416
40057.5,0.446249135
40057.54,0.415539638
40057.58,0.486694117
40057.62,0.448643369
40057.67,0.401657018
40057.71,0.363778493
40057.75,0.395480356
40057.79,0.517341096
40057.83,0.446877518
40057.87,0.414542234
40057.92,0.315887593
40057.96,0.324727921
40058,0.300320123
40058.04,0.350140092
40058.08,0.44478766
40058.12,0.25997745
40058.17,0.322011468
40058.21,0.397650147
40058.25,0.38608393
40058.29,0.446180256
40058.33,0.423119472
40058.37,0.439538127
40058.42,0.420043704
40058.46,0.45498953
40058.5,0.426498224
40058.54,0.3486173
40058.58,0.441645654
40058.62,0.451379297
40058.67,0.361562377
40058.71,0.242488218
40058.75,0.353881353
40058.79,0.307144738
40058.83,0.252361738
40058.87,0.2473195
40058.92,0.215135397
40058.96,0.276598442
40059,0.297409402
40059.04,0.230572472
40059.08,0.20920247
40059.12,0.169461268
40059.17,0.15819463
40059.21,0.290170084
40059.25,0.354841178
40059.29,0.362083302
40059.33,0.242069269
40059.37,0.235925429
40059.42,0.31317219
40059.46,0.329343177
40059.5,0.356924894
40059.54,0.35772917
40059.58,0.300917855
40059.62,0.29470439
40059.67,0.290456937
40059.71,0.228411079
40059.75,0.29944911
40059.79,0.334752584
40059.83,0.321662611
40059.87,0.313800844
40059.92,0.324179462
40059.96,0.17014974
40060,0.119034602
40060.04,0.127754512
40060.08,0.151966025
40060.12,0.14188087
40060.17,0.217539056
40060.21,0.212783323
40060.25,0.198441625
40060.29,0.154229105
40060.33,0.105579904
40060.37,0.085812374
40060.42,0.068666839
40060.46,0.046592878
40060.5,0.034876673
40060.54,0.010149023
40060.58,0.009964868
40060.62,0.020544447
40060.67,0.013033287
40060.71,0.020642331
40060.75,0.032031184
40060.79,0.080763969
40060.83,0.120180391
40060.87,0.07747255
40060.92,0.013947734
40060.96,0
40061,0
40061.04,0
40061.08,0
40061.12,0
40061.17,0.00206888
40061.21,0.009266426
40061.25,0.009685027
40061.29,0.020158992
40061.33,0.007657495
40061.37,0.011885442
40061.42,0.01849724
40061.46,0.024265511
40061.5,0.027580622
40061.54,0.021246995
40061.58,0.029991185
40061.62,0.035482835
40061.67,0.020464212
40061.71,0.014867806
40061.75,0.021805909
40061.79,0.023523517
40061.83,0.010797888
40061.87,0.00882469
40061.92,0.010979393
40061.96,0.015097793
40062,0.01626053
40062.04,0.022459333
40062.08,0.036978791
40062.12,0.065085284
40062.17,0.080232312
40062.21,0.133637345
40062.25,0.179737018
40062.29,0.095168742
40062.33,0.071850421
40062.37,0.14302868
40062.42,0.167941121
40062.46,0.218903125
40062.5,0.273948278
40062.54,0.32160183
40062.58,0.212386267
40062.62,0.195222593
40062.67,0.211890045
40062.71,0.161929231
40062.75,0.19653992
40062.79,0.203220884
40062.83,0.213007899
40062.87,0.235518899
40062.92,0.270115026
40062.96,0.271075601
40063,0.291792004
40063.04,0.306708544
40063.08,0.236951448
40063.12,0.141032534
40063.17,0.037055818
40063.21,0.091326314
40063.25,0.11518272
40063.29,0.097648911
40063.33,0.027553677
40063.37,0.116790117
40063.42,0.186502933
40063.46,0.296138713
40063.5,0.266757796
40063.54,0.110567937
40063.58,0.137255757
40063.62,0.074677937
40063.67,0.052955824
40063.71,0.126083607
40063.75,0.09586219
40063.79,0.081942278
40063.83,0.190427094
40063.87,0.110650939
40063.92,0.351852741
40063.96,0.135078472
40064,0.146301618
40064.04,0.035860321
40064.08,0.027248302
40064.12,0.014153637
40064.17,0.00963751
40064.21,0.00797195
40064.25,0.015668005
40064.29,0.018917727
40064.33,0.039802246
40064.37,0.065161483
40064.42,0.090558245
40064.46,0.319817209
40064.5,0.380536655
40064.54,0.453258066
40064.58,0.571895518
40064.62,0.547590804
40064.67,0.49025539
40064.71,0.343015649
40064.75,0.396262078
40064.79,0.492196236
40064.83,0.446150872
40064.87,0.422292145
40064.92,0.37974075
40064.96,0.374565838
40065,0.283051232
40065.04,0.3891298
40065.08,0.359138938
40065.12,0.281373684
40065.17,0.24962088
40065.21,0.30457418
40065.25,0.332961952
40065.29,0.183039097
40065.33,0.128949995
40065.37,0.161168967
40065.42,0.236320883
40065.46,0.202846183
40065.5,0.209096985
40065.54,0.222403267
40065.58,0.243622807
40065.62,0.300905415
40065.67,0.222294342
40065.71,0.146934812
40065.75,0.233348611
40065.79,0.284233062
40065.83,0.373862881
40065.87,0.355506206
40065.92,0.399014182
40065.96,0.404113616
40066,0.376633164
40066.04,0.387249144
40066.08,0.330649266
40066.12,0.157976581
40066.17,0.099160254
40066.21,0.264816722
40066.25,0.321376117
40066.29,0.42199498
40066.33,0.550081795
40066.37,0.572229633
40066.42,0.462187485
40066.46,0.444726189
40066.5,0.490214657
40066.54,0.425418605
40066.58,0.524754843
40066.62,0.421603155
40066.67,0.293171061
40066.71,0.332374803
40066.75,0.510765748
40066.79,0.53562261
40066.83,0.547643132
40066.87,0.434635244
40066.92,0.404400176
40066.96,0.351674769
40067,0.363932196
40067.04,0.392611113
40067.08,0.282943085
40067.12,0.298915367
40067.17,0.279235455
40067.21,0.233200414
40067.25,0.260686001
40067.29,0.189753769
40067.33,0.10143238
40067.37,0.056595475
40067.42,0.046357751
40067.46,0.095303376
40067.5,0.057034374
40067.54,0.04576778
40067.58,0.024941531
40067.62,0.018331958
40067.67,0.013459885
40067.71,0.012158242
40067.75,0.014618056
40067.79,0.047990484
40067.83,0.020614656
40067.87,0.014926756
40067.92,0.045069519
40067.96,0.073216816
40068,0.100470996
40068.04,0.158751218
40068.08,0.029214056
40068.12,0.014756593
40068.17,0.008956593
40068.21,0.007396917
40068.25,0
40068.29,0
40068.33,0
40068.37,0
40068.42,0
40068.46,0
40068.5,0
40068.54,0
40068.58,0
40068.62,0.002227474
40068.67,0
40068.71,0.026367756
40068.75,0.081060114
40068.79,0.035569595
40068.83,0.003086737
40068.87,0
40068.92,0
40068.96,0
40069,0.006868206
40069.04,0.015963023
40069.08,0.110921664
40069.12,0.213885251
40069.17,0.240698715
40069.21,0.281142369
40069.25,0.266850459
40069.29,0.09447948
40069.33,0.086553721
40069.37,0.05677607
40069.42,0.062036647
40069.46,0.068132079
40069.5,0.050435029
40069.54,0.039119173
40069.58,0.027317431
40069.62,0.038240501
40069.67,0.038454672
40069.71,0.019217698
40069.75,0.027502428
40069.79,0.021192627
40069.83,0.004277138
40069.87,0
40069.92,0
40069.96,0
40070,0
40070.04,0
40070.08,0.003011358
40070.12,0
40070.17,0.006536443
40070.21,0.029958774
40070.25,0.012716562
40070.29,0.009223008
40070.33,0.011753085
40070.37,0.000815567
40070.42,0
40070.46,0.004495371
40070.5,0.008184557
40070.54,0.009275248
40070.58,0.008404314
40070.62,0.010377015
40070.67,0.020223596
40070.71,0.057829249
40070.75,0.096356291
40070.79,0.071174207
40070.83,0.146120148
40070.87,0.231045412
40070.92,0.255881912
40070.96,0.208597305
40071,0.222162142
40071.04,0.295046727
40071.08,0.404751529
40071.12,0.413280378
40071.17,0.337877341
40071.21,0.369523826
40071.25,0.335977915
40071.29,0.062598945
40071.33,0.005414676
40071.37,0
40071.42,0.009080525
40071.46,0.008443398
40071.5,0.007077672
40071.54,0.001159328
40071.58,0.003245139
40071.62,0
40071.67,0.046503204
40071.71,0.125216636
40071.75,0.236855195
40071.79,0.281912763
40071.83,0.323730021
40071.87,0.311938886
40071.92,0.21873756
40071.96,0.21581808
40072,0.159730212
40072.04,0.116514216
40072.08,0.062350494
40072.12,0.031404285
40072.17,0.0113213
40072.21,0.012917732
40072.25,0.013816531
40072.29,0.004443934
40072.33,0
40072.37,0
40072.42,0
40072.46,0.006986909
40072.5,0.057521301
40072.54,0.165373951
40072.58,0.188939253
40072.62,0.206057522
40072.67,0.154584228
40072.71,0.084618122
40072.75,0.094317973
40072.79,0.05596059
40072.83,0.124069041
40072.87,0.099620856
40072.92,0.09083667
40072.96,0.12091178
40073,0.116921281
40073.04,0.141585473
40073.08,0.120861009
40073.12,0.118289864
40073.17,0.171094371
40073.21,0.153303855
40073.25,0.12887164
40073.29,0.132345701
40073.33,0.128542035
40073.37,0.136395716
40073.42,0.146584799
40073.46,0.171567598
40073.5,0.200587696
40073.54,0.25872851
40073.58,0.282277987
40073.62,0.30683717
40073.67,0.237883535
40073.71,0.178240321
40073.75,0.238516694
40073.79,0.169770678
40073.83,0.156878459
40073.87,0.168999021
40073.92,0.186170972
40073.96,0.157052408
40074,0.089454434
40074.04,0.040011256
40074.08,0.016026982
40074.12,0.009474652
40074.17,0.009535472
40074.21,0.00800859
40074.25,0.008798186
40074.29,0
40074.33,0
40074.37,0
40074.42,0
40074.46,0
40074.5,0
40074.54,0.009177133
40074.58,0.006639338
40074.62,0
40074.67,0.005863537
40074.71,0.013692248
40074.75,0.040858182
40074.79,0.011999935
40074.83,0.008959634
40074.87,0.009634176
40074.92,0.003645211
40074.96,0
40075,0
40075.04,0
40075.08,0
40075.12,0
40075.17,0
40075.21,0
40075.25,0
40075.29,0.009817424
40075.33,0.008618004
40075.37,0.006109505
40075.42,0.009458208
40075.46,0.029093729
40075.5,0.158452938
40075.54,0.212067802
40075.58,0.239625563
40075.62,0.267686193
40075.67,0.333175525
40075.71,0.271207558
40075.75,0.283927806
40075.79,0.317719192
40075.83,0.290182725
40075.87,0.298635268
40075.92,0.307083619
40075.96,0.256011297
40076,0.287371049
40076.04,0.312514015
40076.08,0.300548886
40076.12,0.260396654
40076.17,0.235650311
40076.21,0.226051351
40076.25,0.205932352
40076.29,0.084307127
40076.33,0.04720055
40076.37,0.04050811
40076.42,0.049594721
40076.46,0.031614618
40076.5,0.03240397
40076.54,0.041474983
40076.58,0.052298584
40076.62,0.067457189
40076.67,0.064991777
40076.71,0.093113377
40076.75,0.153242179
40076.79,0.135550941
40076.83,0.145741967
40076.87,0.134258574
40076.92,0.11073465
40076.96,0.096275191
40077,0.086034594
40077.04,0.097942
40077.08,0.093981143
40077.12,0.1281607
40077.17,0.168652517
40077.21,0.149117501
40077.25,0.149719947
40077.29,0.057297291
40077.33,0.032589916
40077.37,0.058195026
40077.42,0.022072883
40077.46,0.030836209
40077.5,0.142272205
40077.54,0.077743445
40077.58,0.153018597
40077.62,0.176075139
40077.67,0.210660469
40077.71,0.160237671
40077.75,0.153127414
40077.79,0.137835769
40077.83,0.177665992
40077.87,0.251884621
40077.92,0.171665397
40077.96,0.19894219
40078,0.139514385
40078.04,0.162902794
40078.08,0.200664293
40078.12,0.171758338
40078.17,0.231770724
40078.21,0.238450341
40078.25,0.186040017
40078.29,0.17734545
40078.33,0.177546769
40078.37,0.181862166
40078.42,0.183631896
40078.46,0.191776624
40078.5,0.233355412
40078.54,0.255648938
40078.58,0.223368413
40078.62,0.211399464
40078.67,0.152048659
40078.71,0.092776559
40078.75,0.080505845
40078.79,0.049781167
40078.83,0.024763115
40078.87,0.009212753
40078.92,0.004140617
40078.96,0.033308367
40079,0.015952012
40079.04,0.025945373
40079.08,0
40079.12,0.016771499
40079.17,0.06275926
40079.21,0.071146765
40079.25,0.02051219
40079.29,0.005777453
40079.33,0.002315392
40079.37,0
40079.42,0
40079.46,0
40079.5,0.003516775
40079.54,0
40079.58,0
40079.62,0.005439256
40079.67,0.03622035
40079.71,0.024306935
40079.75,0.050832608
40079.79,0.102024911
40079.83,0.269996437
40079.87,0.278011825
40079.92,0.236869579
40079.96,0.181053642
40080,0.186609235
40080.04,0.163757186
40080.08,0.062982313
40080.12,0.008674033
40080.17,0.011296833
40080.21,0.010633416
40080.25,0.008943898
40080.29,0.009555718
40080.33,0.013896153
40080.37,0.018262565
40080.42,0.00826372
40080.46,0.008750017
40080.5,0.009873196
40080.54,0.008221135
40080.58,0.004837076
40080.62,0.008635138
40080.67,0.009935491
40080.71,0.013321852
40080.75,0.062319445
40080.79,0.00305271
40080.83,0.003617703
40080.87,0.003403042
40080.92,0.014908734
40080.96,0.019256967
40081,0.008351438
40081.04,0
40081.08,0.003078002
40081.12,0.006302623
40081.17,0.016807613
40081.21,0.00336842
40081.25,0.005065125
40081.29,0.012141857
40081.33,0.064435422
40081.37,0.231305806
40081.42,0.253702029
40081.46,0.346520591
40081.5,0.454845651
40081.54,0.448974655
40081.58,0.363882643
40081.62,0.311247903
40081.67,0.258349747
40081.71,0.175119989
40081.75,0.320938604
40081.79,0.334497506
40081.83,0.346670351
40081.87,0.433334486
40081.92,0.453233595
40081.96,0.435783569
40082,0.450546577
40082.04,0.344722361
40082.08,0.341692127
40082.12,0.344091608
40082.17,0.416586973
40082.21,0.416713581
40082.25,0.470441115
40082.29,0.358224273
40082.33,0.429440149
40082.37,0.41379696
40082.42,0.441676855
40082.46,0.430417588
40082.5,0.347851337
40082.54,0.336239419
40082.58,0.244949541
40082.62,0.303522244
40082.67,0.284322181
40082.71,0.316796466
40082.75,0.361637008
40082.79,0.359386205
40082.83,0.368457695
40082.87,0.259836349
40082.92,0.302431445
40082.96,0.469418947
40083,0.417980349
40083.04,0.204678657
40083.08,0.277031456
40083.12,0.042402793
40083.17,0.242825899
40083.21,0.345144993
40083.25,0.272775416
40083.29,0.319912085
40083.33,0.276000232
40083.37,0.140054676
40083.42,0.10922692
40083.46,0.10386345
40083.5,0.104433553
40083.54,0.147999118
40083.58,0.121391159
40083.62,0.175419716
40083.67,0.160257977
40083.71,0.126181453
40083.75,0.145763401
40083.79,0.268678629
40083.83,0.392067792
40083.87,0.412869869
40083.92,0.386647262
40083.96,0.390016935
40084,0.359522388
40084.04,0.265266094
40084.08,0.092074915
40084.12,0.016592798
40084.17,0.009247396
40084.21,0.029450887
40084.25,0.081655789
40084.29,0.08519039
40084.33,0.013743072
40084.37,0.071052094
40084.42,0.240715972
40084.46,0.464165956
40084.5,0.515042308
40084.54,0.527194151
40084.58,0.549084449
40084.62,0.549181549
40084.67,0.424921599
40084.71,0.439888644
40084.75,0.52981137
40084.79,0.542459592
40084.83,0.394350756
40084.87,0.106860772
40084.92,0.349025374
40084.96,0.278523677
40085,0.537982092
40085.04,0.557444094
40085.08,0.62840145
40085.12,0.585255887
40085.17,0.627483674
40085.21,0.635256284
40085.25,0.633631668
40085.29,0.358067273
40085.33,0.102722251
40085.37,0.1106309
40085.42,0.165849307
40085.46,0.27703315
40085.5,0.343052261
40085.54,0.331463902
40085.58,0.342999676
40085.62,0.309129117
40085.67,0.307130853
40085.71,0.240652959
40085.75,0.36445597
40085.79,0.396695648
40085.83,0.536933708
40085.87,0.625511187
40085.92,0.609059598
40085.96,0.488664995
40086,0.458444872
40086.04,0.494222604
40086.08,0.471517584
40086.12,0.417327528
40086.17,0.316692861
40086.21,0.296883344
40086.25,0.251840083
40086.29,0.096778199
40086.33,0.007709678
40086.37,0.016566072
40086.42,0.035031107
40086.46,0.027923827
40086.5,0.040790106
40086.54,0.013173044
40086.58,0.021557957
40086.62,0.017184567
40086.67,0.018152406
40086.71,0.056139397
40086.75,0.012522385
40086.79,0.001797408
40086.83,0
40086.87,0
40086.92,0.013781071
40086.96,0.037008844
40087,0.100722816
40087.04,0.170950227
40087.08,0.220382782
40087.12,0.287681573
40087.17,0.325193305
40087.21,0.276059738
40087.25,0.250894431
40087.29,0.151037248
40087.33,0.032231054
40087.37,0.012367792
40087.42,0.001001835
40087.46,0.007647113
40087.5,0
40087.54,0
40087.58,0.000748774
40087.62,0.030950218
40087.67,0.015031824
40087.71,0.047395155
40087.75,0.11856175
40087.79,0.038486337
40087.83,0.01239045
40087.87,0.00988391
40087.92,0.008538963
40087.96,0.009062152
40088,0.003353899
40088.04,0.00755156
40088.08,0.008776028
40088.12,0.010468835
40088.17,0.033578574
40088.21,0.049028129
40088.25,0.107392579
40088.29,0.083487088
40088.33,0.035909415
40088.37,0.060215179
40088.42,0.115334998
40088.46,0.147481969
40088.5,0.182080257
40088.54,0.222771481
40088.58,0.225864503
40088.62,0.194148872
40088.67,0.24375781
40088.71,0.491878662
40088.75,0.517521495
40088.79,0.37759164
40088.83,0.317545121
40088.87,0.392196154
40088.92,0.481336681
40088.96,0.430943479
40089,0.40475484
40089.04,0.366137411
40089.08,0.399386302
40089.12,0.25496371
40089.17,0.058203674
40089.21,0.062019904
40089.25,0.110334771
40089.29,0.060123488
40089.33,0.006013548
40089.37,0
40089.42,0.005848967
40089.46,0.005617219
40089.5,0.006460534
40089.54,0.045957484
40089.58,0.061088911
40089.62,0.022326215
40089.67,0.014777651
40089.71,0.013047617
40089.75,0.041329756
40089.79,0.09750148
40089.83,0.166147102
40089.87,0.112862881
40089.92,0.124653274
40089.96,0.184436955
40090,0.050835392
40090.04,0.032074198
40090.08,0.023094916
40090.12,0.094950895
40090.17,0.150989709
40090.21,0.161049579
40090.25,0.267105244
40090.29,0.17980147
40090.33,0.021731049
40090.37,0
40090.42,0.009985095
40090.46,0.030363405
40090.5,0.054537684
40090.54,0.17860768
40090.58,0.149455299
40090.62,0.154205797
40090.67,0.133048518
40090.71,0.284183497
40090.75,0.21955822
40090.79,0.242047329
40090.83,0.38071679
40090.87,0.294925014
40090.92,0.295535728
40090.96,0.215857312
40091,0.175051591
40091.04,0.28741261
40091.08,0.236503869
40091.12,0.134935982
40091.17,0.126874809
40091.21,0.129153334
40091.25,0.10544753
40091.29,0.060353078
40091.33,0.001697823
40091.37,0.001159328
40091.42,0.012635361
40091.46,0.006558456
40091.5,0.003215946
40091.54,0.008428731
40091.58,0.010816207
40091.62,0.008361074
40091.67,0
40091.71,0
40091.75,0
40091.79,0
40091.83,0
40091.87,0
40091.92,0
40091.96,0
40092,0
40092.04,0
40092.08,0
40092.12,0.010365734
40092.17,0.015220632
40092.21,0.031257702
40092.25,0.078508342
40092.29,0.098137564
40092.33,0.099944986
40092.37,0.194459407
40092.42,0.143651643
40092.46,0.14433174
40092.5,0.15746329
40092.54,0.15950745
40092.58,0.106074094
40092.62,0.11316747
40092.67,0.070337008
40092.71,0.062904014
40092.75,0.021517151
40092.79,0.005174762
40092.83,0.002962777
40092.87,0.012087062
40092.92,0.039336425
40092.96,0.134917275
40093,0.237959495
40093.04,0.354332137
40093.08,0.422727162
40093.12,0.543959889
40093.17,0.390009261
40093.21,0.630832317
40093.25,0.601653345
40093.29,0.598344646
40093.33,0.56333818
40093.37,0.497089824
40093.42,0.445105992
40093.46,0.42492087
40093.5,0.536452943
40093.54,0.568701943
40093.58,0.727957543
40093.62,0.531008446
40093.67,0.38540413
40093.71,0.590493102
40093.75,0.487706907
40093.79,0.58461382
40093.83,0.541696493
40093.87,0.639413563
40093.92,0.654034166
40093.96,0.556487974
40094,0.650735815
40094.04,0.519551105
40094.08,0.390012441
40094.12,0.528588537
40094.17,0.535089876
40094.21,0.435292286
40094.25,0.412618369
40094.29,0.273100956
40094.33,0.044650772
40094.37,0.030187454
40094.42,0.011119056
40094.46,0.008807042
40094.5,0.005382576
40094.54,0.003384583
40094.58,0
40094.62,0
40094.67,0
40094.71,0
40094.75,0
40094.79,0
40094.83,0.001159328
40094.87,0.004090135
40094.92,0.007082882
40094.96,0.024016007
40095,0.115406431
40095.04,0.211616134
40095.08,0.238929321
40095.12,0.37019976
40095.17,0.398812911
40095.21,0.361295669
40095.25,0.423617489
40095.29,0.315715447
40095.33,0.11455354
40095.37,0.166822336
40095.42,0.280701532
40095.46,0.38584537
40095.5,0.394213656
40095.54,0.471987947
40095.58,0.479441679
40095.62,0.510873905
40095.67,0.440831439
40095.71,0.529215878
40095.75,0.700992021
40095.79,0.709442847
40095.83,0.737672657
40095.87,0.682777678
40095.92,0.636532555
40095.96,0.622286346
40096,0.551657114
40096.04,0.52651371
40096.08,0.557329632
40096.12,0.61207858
40096.17,0.617925124
40096.21,0.621883787
40096.25,0.611780664
40096.29,0.579211233
40096.33,0.456794623
40096.37,0.429904443
40096.42,0.378805999
40096.46,0.300095814
40096.5,0.104748968
40096.54,0.068523623
40096.58,0.013719404
40096.62,0
40096.67,0.006807166
40096.71,0.042648947
40096.75,0.167647499
40096.79,0.423730729
40096.83,0.50956223
40096.87,0.516426307
40096.92,0.465525243
40096.96,0.478403148
40097,0.422559241
40097.04,0.37938418
40097.08,0.241046064
40097.12,0.232770975
40097.17,0.295766543
40097.21,0.323390329
40097.25,0.32611348
40097.29,0.367605418
40097.33,0.337806886
40097.37,0.241550066
40097.42,0.101765066
40097.46,0.049457753
40097.5,0.046995971
40097.54,0.025667862
40097.58,0.027941793
40097.62,0.030134107
40097.67,0.030999222
40097.71,0.051194275
40097.75,0.079122813
40097.79,0.048114006
40097.83,0.02701867
40097.87,0.026926758
40097.92,0.051268334
40097.96,0.072565543
40098,0.106627988
40098.04,0.099009647
40098.08,0.131040696
40098.12,0.144832855
40098.17,0.180723032
40098.21,0.252012558
40098.25,0.302661205
40098.29,0.219444608
40098.33,0.137399425
40098.37,0.24102286
40098.42,0.232010002
40098.46,0.197891168
40098.5,0.141773508
40098.54,0.161488905
40098.58,0.095210122
40098.62,0.017583088
40098.67,0.012442503
40098.71,0.021866975
40098.75,0.010689088
40098.79,0.039397345
40098.83,0.047067794
40098.87,0.031930486
40098.92,0.029973116
40098.96,0.080090768
40099,0.133321922
40099.04,0.125676373
40099.08,0.147072745
40099.12,0.180022888
40099.17,0.260720542
40099.21,0.282604004
40099.25,0.24373215
40099.29,0.101904656
40099.33,0.018611957
40099.37,0.028496549
40099.42,0.02267764
40099.46,0.025561959
40099.5,0.035536335
40099.54,0.046747245
40099.58,0.045251915
40099.62,0.093765062
40099.67,0.111665872
40099.71,0.136761213
40099.75,0.227818795
40099.79,0.19809413
40099.83,0.305003672
40099.87,0.306440767
40099.92,0.193552136
40099.96,0.489809071
40100,0.494755674
40100.04,0.580999275
40100.08,0.539574922
40100.12,0.438387502
40100.17,0.387154111
40100.21,0.397610809
40100.25,0.365991783
40100.29,0.287166381
40100.33,0.215216399
40100.37,0.225672263
40100.42,0.203565432
40100.46,0.163032748
40100.5,0.174682663
40100.54,0.183202027
40100.58,0.265402623
40100.62,0.272503258
40100.67,0.13594858
40100.71,0.066102385
40100.75,0.04187706
40100.79,0.009379467
40100.83,0.009046446
40100.87,0.07407007
40100.92,0.118830392
40100.96,0.113224447
40101,0.069809203
40101.04,0.030823766
40101.08,0.030574435
40101.12,0.081916135
40101.17,0.114004605
40101.21,0.127805237
