date,pjm_pv_jeremy_scaled_3_28
41043.96,0
41044,0
41044.04,0
41044.08,0
41044.12,0
41044.17,0
41044.21,0.000864777
41044.25,0.044962558
41044.29,0.097210776
41044.33,0.138201567
41044.37,0.273486173
41044.42,0.327308091
41044.46,0.318555759
41044.5,0.30709439
41044.54,0.432846938
41044.58,0.301292067
41044.62,0.289127914
41044.67,0.224021142
41044.71,0.13230035
41044.75,0.071300057
41044.79,0.005614526
41044.83,0
41044.87,0
41044.92,0
41044.96,0
41045,0
41045.04,0
41045.08,0
41045.12,0
41045.17,0
41045.21,0.001212011
41045.25,0.048058885
41045.29,0.084929554
41045.33,0.190838429
41045.37,0.292493986
41045.42,0.514411399
41045.46,0.614181425
41045.5,0.651437416
41045.54,0.643685677
41045.58,0.653151198
41045.62,0.614377091
41045.67,0.479347858
41045.71,0.264358711
41045.75,0.090623122
41045.79,0.007671954
41045.83,0
41045.87,0
41045.92,0
41045.96,0
41046,0
41046.04,0
41046.08,0
41046.12,0
41046.17,0
41046.21,0.004656049
41046.25,0.08545068
41046.29,0.304261352
41046.33,0.475516296
41046.37,0.661171606
41046.42,0.750464667
41046.46,0.823259696
41046.5,0.810682399
41046.54,0.769533042
41046.58,0.637704543
41046.62,0.677048103
41046.67,0.484912493
41046.71,0.23266326
41046.75,0.085999444
41046.79,0.010279428
41046.83,0
41046.87,0
41046.92,0
41046.96,0
41047,0
41047.04,0
41047.08,0
41047.12,0
41047.17,0
41047.21,0.005741857
41047.25,0.099490228
41047.29,0.332801145
41047.33,0.596998916
41047.37,0.786400716
41047.42,0.899697046
41047.46,0.96070143
41047.5,0.986006083
41047.54,0.950861863
41047.58,0.868175245
41047.62,0.764539941
41047.67,0.574916126
41047.71,0.3559511
41047.75,0.108370195
41047.79,0.013925495
41047.83,0
41047.87,0
41047.92,0
41047.96,0
41048,0
41048.04,0
41048.08,0
41048.12,0
41048.17,0
41048.21,0.007718077
41048.25,0.098018822
41048.29,0.352887586
41048.33,0.596170511
41048.37,0.77553142
41048.42,0.889062843
41048.46,0.948182296
41048.5,0.95462791
41048.54,0.924101391
41048.58,0.854530254
41048.62,0.748250223
41048.67,0.570476145
41048.71,0.340543149
41048.75,0.112286871
41048.79,0.016106539
41048.83,0
41048.87,0
41048.92,0
41048.96,0
41049,0
41049.04,0
41049.08,0
41049.12,0
41049.17,0
41049.21,0.008135673
41049.25,0.099254143
41049.29,0.343926666
41049.33,0.580596615
41049.37,0.757073543
41049.42,0.874045861
41049.46,0.922658669
41049.5,0.922121731
41049.54,0.908631709
41049.58,0.844172275
41049.62,0.731722182
41049.67,0.545065543
41049.71,0.335497142
41049.75,0.106037757
41049.79,0.016696853
41049.83,0
41049.87,0
41049.92,0
41049.96,0
41050,0
41050.04,0
41050.08,0
41050.12,0
41050.17,0
41050.21,0.009567577
41050.25,0.0971876
41050.29,0.322391558
41050.33,0.54928997
41050.37,0.642000914
41050.42,0.792729823
41050.46,0.833526095
41050.5,0.863101001
41050.54,0.857598507
41050.58,0.652156482
41050.62,0.60146539
41050.67,0.527883326
41050.71,0.289855507
41050.75,0.101401059
41050.79,0.017235366
41050.83,0
41050.87,0
41050.92,0
41050.96,0
41051,0
41051.04,0
41051.08,0
41051.12,0
41051.17,0
41051.21,0.005204489
41051.25,0.06469707
41051.29,0.134775082
41051.33,0.211141537
41051.37,0.34397047
41051.42,0.424372024
41051.46,0.517985929
41051.5,0.516943614
41051.54,0.459715869
41051.58,0.44940758
41051.62,0.458118527
41051.67,0.274944335
41051.71,0.15872817
41051.75,0.072812661
41051.79,0.011861746
41051.83,0
41051.87,0
41051.92,0
41051.96,0
41052,0
41052.04,0
41052.08,0
41052.12,0
41052.17,0
41052.21,0.004966972
41052.25,0.067998896
41052.29,0.123406023
41052.33,0.195174216
41052.37,0.286277352
41052.42,0.38765664
41052.46,0.387846426
41052.5,0.413469258
41052.54,0.588840238
41052.58,0.739149092
41052.62,0.52067464
41052.67,0.463983906
41052.71,0.293900211
41052.75,0.112170642
41052.79,0.019490892
41052.83,0
41052.87,0
41052.92,0
41052.96,0
41053,0
41053.04,0
41053.08,0
41053.12,0
41053.17,0
41053.21,0.009054198
41053.25,0.091561812
41053.29,0.235397404
41053.33,0.445603633
41053.37,0.599818424
41053.42,0.663075766
41053.46,0.644261723
41053.5,0.771534844
41053.54,0.596892499
41053.58,0.538877772
41053.62,0.417568162
41053.67,0.353271548
41053.71,0.236976762
41053.75,0.084650718
41053.79,0.012362615
41053.83,0
41053.87,0
41053.92,0
41053.96,0
41054,0
41054.04,0
41054.08,0
41054.12,0
41054.17,0
41054.21,0.006406525
41054.25,0.050826016
41054.29,0.231180204
41054.33,0.373731908
41054.37,0.550181212
41054.42,0.675501253
41054.46,0.772043017
41054.5,0.879901685
41054.54,0.598421008
41054.58,0.716735637
41054.62,0.594577283
41054.67,0.484551159
41054.71,0.26248792
41054.75,0.100051696
41054.79,0.018683648
41054.83,0
41054.87,0
41054.92,0
41054.96,0
41055,0
41055.04,0
41055.08,0
41055.12,0
41055.17,0
41055.21,0.009184506
41055.25,0.059681791
41055.29,0.179729852
41055.33,0.327272137
41055.37,0.438663249
41055.42,0.528454466
41055.46,0.712493176
41055.5,0.811238438
41055.54,0.827512566
41055.58,0.778858908
41055.62,0.654319613
41055.67,0.53445051
41055.71,0.264906571
41055.75,0.114732489
41055.79,0.019081838
41055.83,0
41055.87,0
41055.92,0
41055.96,0
41056,0
41056.04,0
41056.08,0
41056.12,0
41056.17,0
41056.21,0.011573688
41056.25,0.092127087
41056.29,0.264084297
41056.33,0.450488496
41056.37,0.684795
41056.42,0.802835328
41056.46,0.860619969
41056.5,0.869313936
41056.54,0.810032251
41056.58,0.572996758
41056.62,0.447517725
41056.67,0.329658973
41056.71,0.197084659
41056.75,0.100836133
41056.79,0.015071504
41056.83,0
41056.87,0
41056.92,0
41056.96,0
41057,0
41057.04,0
41057.08,0
41057.12,0
41057.17,0
41057.21,0.004826018
41057.25,0.076674196
41057.29,0.229172972
41057.33,0.408366216
41057.37,0.612780878
41057.42,0.715423243
41057.46,0.757147332
41057.5,0.826654787
41057.54,0.81697868
41057.58,0.748311721
41057.62,0.648781662
41057.67,0.471909518
41057.71,0.295500166
41057.75,0.096807888
41057.79,0.017021977
41057.83,0
41057.87,0
41057.92,0
41057.96,0
41058,0
41058.04,0
41058.08,0
41058.12,0
41058.17,0
41058.21,0.009624546
41058.25,0.106772564
41058.29,0.285685466
41058.33,0.46578275
41058.37,0.680887226
41058.42,0.798647658
41058.46,0.857862198
41058.5,0.874512743
41058.54,0.834437791
41058.58,0.785815155
41058.62,0.679940867
41058.67,0.498713038
41058.71,0.325303297
41058.75,0.12155226
41058.79,0.021797736
41058.83,0
41058.87,0
41058.92,0
41058.96,0
41059,0
41059.04,0
41059.08,0
41059.12,0
41059.17,0
41059.21,0.013998674
41059.25,0.099157855
41059.29,0.31579148
41059.33,0.528866207
41059.37,0.655943908
41059.42,0.789232194
41059.46,0.850673507
41059.5,0.769984209
41059.54,0.80618204
41059.58,0.788551298
41059.62,0.651755748
41059.67,0.471405469
41059.71,0.272603351
41059.75,0.094490213
41059.79,0.017345291
41059.83,0
41059.87,0
41059.92,0
41059.96,0
41060,0
41060.04,0
41060.08,0
41060.12,0
41060.17,0
41060.21,0.004953287
41060.25,0.055092654
41060.29,0.200242518
41060.33,0.295801939
41060.37,0.411124277
41060.42,0.551516447
41060.46,0.647175758
41060.5,0.682532453
41060.54,0.639464919
41060.58,0.59271822
41060.62,0.561144084
41060.67,0.501118413
41060.71,0.303759836
41060.75,0.116930716
41060.79,0.024606835
41060.83,0
41060.87,0
41060.92,0
41060.96,0
41061,0
41061.04,0
41061.08,0
41061.12,0
41061.17,0
41061.21,0.018499858
41061.25,0.11562066
41061.29,0.379671269
41061.33,0.63698592
41061.37,0.834817905
41061.42,0.961986559
41061.46,1
41061.5,1
41061.54,0.978344778
41061.58,0.958072144
41061.62,0.821385837
41061.67,0.650071602
41061.71,0.403867556
41061.75,0.142439517
41061.79,0.029475687
41061.83,0
41061.87,0
41061.92,0
41061.96,0
41062,0
41062.04,0
41062.08,0
41062.12,0
41062.17,0
41062.21,0.012201392
41062.25,0.086016776
41062.29,0.195877559
41062.33,0.275500435
41062.37,0.381938767
41062.42,0.487416024
41062.46,0.555047729
41062.5,0.587390796
41062.54,0.569930822
41062.58,0.610854996
41062.62,0.404220177
41062.67,0.208363151
41062.71,0.162405247
41062.75,0.10999648
41062.79,0.021195315
41062.83,0
41062.87,0
41062.92,0
41062.96,0
41063,0
41063.04,0
41063.08,0
41063.12,0
41063.17,0
41063.21,0.018589798
41063.25,0.112391188
41063.29,0.334874989
41063.33,0.642813249
41063.37,0.837213948
41063.42,0.965446839
41063.46,0.940169008
41063.5,0.967963618
41063.54,0.843805452
41063.58,0.74916284
41063.62,0.744849877
41063.67,0.635624569
41063.71,0.375529314
41063.75,0.143483688
41063.79,0.032108944
41063.83,0
41063.87,0
41063.92,0
41063.96,0
41064,0
41064.04,0
41064.08,0
41064.12,0
41064.17,0
41064.21,0.019623427
41064.25,0.116477203
41064.29,0.377343896
41064.33,0.631031912
41064.37,0.821282093
41064.42,0.950929573
41064.46,0.99495229
41064.5,0.903484943
41064.54,0.788873766
41064.58,0.834178135
41064.62,0.809648844
41064.67,0.463826774
41064.71,0.323511041
41064.75,0.144994007
41064.79,0.031383891
41064.83,0
41064.87,0
41064.92,0
41064.96,0
41065,0
41065.04,0
41065.08,0
41065.12,0
41065.17,0
41065.21,0.0203961
41065.25,0.112513709
41065.29,0.284402686
41065.33,0.501304673
41065.37,0.552526268
41065.42,0.72758997
41065.46,0.713188821
41065.5,0.71383101
41065.54,0.64899964
41065.58,0.693005207
41065.62,0.581746853
41065.67,0.336890398
41065.71,0.305101828
41065.75,0.086274916
41065.79,0.019511483
41065.83,0
41065.87,0
41065.92,0
41065.96,0
41066,0
41066.04,0
41066.08,0
41066.12,0
41066.17,0
41066.21,0.015682302
41066.25,0.100667767
41066.29,0.333715677
41066.33,0.570714166
41066.37,0.792736521
41066.42,0.762139128
41066.46,0.662202043
41066.5,0.662027125
41066.54,0.644537874
41066.58,0.550531454
41066.62,0.392019899
41066.67,0.415840744
41066.71,0.215759401
41066.75,0.092213462
41066.79,0.02172548
41066.83,0
41066.87,0
41066.92,0
41066.96,0
41067,0
41067.04,0
41067.08,0
41067.12,0
41067.17,0
41067.21,0.02054439
41067.25,0.110587877
41067.29,0.379241999
41067.33,0.651909781
41067.37,0.802350838
41067.42,0.818860548
41067.46,0.853203051
41067.5,0.640003713
41067.54,0.722030791
41067.58,0.8770657
41067.62,0.751981463
41067.67,0.616994605
41067.71,0.372820499
41067.75,0.139730451
41067.79,0.029711836
41067.83,0
41067.87,0
41067.92,0
41067.96,0
41068,0
41068.04,0
41068.08,0
41068.12,0
41068.17,0
41068.21,0.019473991
41068.25,0.1068086
41068.29,0.384211698
41068.33,0.643619274
41068.37,0.838840373
41068.42,0.963098495
41068.46,0.948096569
41068.5,0.9219984
41068.54,0.976751096
41068.58,0.859316269
41068.62,0.64940775
41068.67,0.516798404
41068.71,0.260602222
41068.75,0.143459694
41068.79,0.033169612
41068.83,0
41068.87,0
41068.92,0
41068.96,0
41069,0
41069.04,0
41069.08,0
41069.12,0
41069.17,0
41069.21,0.020172343
41069.25,0.110381068
41069.29,0.382920085
41069.33,0.640732062
41069.37,0.832013244
41069.42,0.95907487
41069.46,1
41069.5,1
41069.54,0.959313789
41069.58,0.88197306
41069.62,0.838012646
41069.67,0.613014988
41069.71,0.398317216
41069.75,0.146130396
41069.79,0.034298926
41069.83,0
41069.87,0
41069.92,0
41069.96,0
41070,0
41070.04,0
41070.08,0
41070.12,0
41070.17,0
41070.21,0.020176583
41070.25,0.110351053
41070.29,0.326330645
41070.33,0.462758185
41070.37,0.773909924
41070.42,0.911687366
41070.46,0.94050135
41070.5,0.919851861
41070.54,0.80718614
41070.58,0.755210338
41070.62,0.675766246
41070.67,0.57057694
41070.71,0.339584192
41070.75,0.148387411
41070.79,0.033920448
41070.83,0
41070.87,0
41070.92,0
41070.96,0
41071,0
41071.04,0
41071.08,0
41071.12,0
41071.17,0
41071.21,0.018110912
41071.25,0.100215444
41071.29,0.328780372
41071.33,0.594768697
41071.37,0.792463627
41071.42,0.902894694
41071.46,0.971806441
41071.5,0.990629585
41071.54,0.969778401
41071.58,0.909846146
41071.62,0.793814143
41071.67,0.622196723
41071.71,0.392944757
41071.75,0.147534813
41071.79,0.035127348
41071.83,0
41071.87,0
41071.92,0
41071.96,0
41072,0
41072.04,0
41072.08,0
41072.12,0
41072.17,0
41072.21,0.019998184
41072.25,0.108002416
41072.29,0.297803025
41072.33,0.539378287
41072.37,0.677354947
41072.42,0.818697571
41072.46,0.855093189
41072.5,0.822698658
41072.54,0.825569625
41072.58,0.743371014
41072.62,0.635367839
41072.67,0.483769907
41072.71,0.251597847
41072.75,0.117218687
41072.79,0.028803566
41072.83,0
41072.87,0
41072.92,0
41072.96,0
41073,0
41073.04,0
41073.08,0
41073.12,0
41073.17,0
41073.21,0.005926561
41073.25,0.068843835
41073.29,0.117080862
41073.33,0.216956632
41073.37,0.188219697
41073.42,0.327153956
41073.46,0.434128562
41073.5,0.324531651
41073.54,0.446408471
41073.58,0.427308917
41073.62,0.380642601
41073.67,0.30781891
41073.71,0.182977854
41073.75,0.092422592
41073.79,0.020038525
41073.83,0
41073.87,0
41073.92,0
41073.96,0
41074,0
41074.04,0
41074.08,0
41074.12,0
41074.17,0
41074.21,0.018740072
41074.25,0.104925042
41074.29,0.352102167
41074.33,0.609526006
41074.37,0.783180915
41074.42,0.918333563
41074.46,0.998271408
41074.5,1
41074.54,0.966252929
41074.58,0.9196058
41074.62,0.814420079
41074.67,0.619676016
41074.71,0.411262102
41074.75,0.144474735
41074.79,0.032690377
41074.83,0
41074.87,0
41074.92,0
41074.96,0
41075,0
41075.04,0
41075.08,0
41075.12,0
41075.17,0
41075.21,0.019193558
41075.25,0.102089803
41075.29,0.307396727
41075.33,0.536077592
41075.37,0.644944847
41075.42,0.708681815
41075.46,0.860667053
41075.5,0.773289391
41075.54,0.738410417
41075.58,0.812320395
41075.62,0.706975056
41075.67,0.470637197
41075.71,0.393253279
41075.75,0.151595168
41075.79,0.037551553
41075.83,0
41075.87,0
41075.92,0
41075.96,0
41076,0
41076.04,0
41076.08,0
41076.12,0
41076.17,0
41076.21,0.020400135
41076.25,0.106080547
41076.29,0.377575817
41076.33,0.635578533
41076.37,0.830452956
41076.42,0.948116483
41076.46,0.916189897
41076.5,0.926466843
41076.54,0.948897181
41076.58,0.884174218
41076.62,0.784720349
41076.67,0.567094135
41076.71,0.379557281
41076.75,0.158774446
41076.79,0.038110673
41076.83,0
41076.87,0
41076.92,0
41076.96,0
41077,0
41077.04,0
41077.08,0
41077.12,0
41077.17,0
41077.21,0.020473804
41077.25,0.109655145
41077.29,0.369326359
41077.33,0.621127686
41077.37,0.818897864
41077.42,0.945091435
41077.46,1
41077.5,1
41077.54,1
41077.58,0.92287904
41077.62,0.829425415
41077.67,0.636167367
41077.71,0.388384483
41077.75,0.149348465
41077.79,0.038377676
41077.83,0
41077.87,0
41077.92,0
41077.96,0
41078,0
41078.04,0
41078.08,0
41078.12,0
41078.17,0
41078.21,0.021904341
41078.25,0.095520732
41078.29,0.262944275
41078.33,0.38337598
41078.37,0.579529578
41078.42,0.648452324
41078.46,0.61797236
41078.5,0.62905239
41078.54,0.780075255
41078.58,0.839992106
41078.62,0.732630499
41078.67,0.573963179
41078.71,0.374516365
41078.75,0.156099992
41078.79,0.039614749
41078.83,0
41078.87,0
41078.92,0
41078.96,0
41079,0
41079.04,0
41079.08,0
41079.12,0
41079.17,0
41079.21,0.012951746
41079.25,0.075615277
41079.29,0.165769361
41079.33,0.283678937
41079.37,0.39226706
41079.42,0.54263087
41079.46,0.536658128
41079.5,0.620071521
41079.54,0.595665248
41079.58,0.464896006
41079.62,0.38896315
41079.67,0.350992894
41079.71,0.240742897
41079.75,0.111793338
41079.79,0.02590302
41079.83,0
41079.87,0
41079.92,0
41079.96,0
41080,0
41080.04,0
41080.08,0
41080.12,0
41080.17,0
41080.21,0.005999114
41080.25,0.061431293
41080.29,0.169794422
41080.33,0.374308301
41080.37,0.507234445
41080.42,0.617593851
41080.46,0.775077515
41080.5,0.8703625
41080.54,0.903427076
41080.58,0.861491804
41080.62,0.769674184
41080.67,0.558319921
41080.71,0.351901322
41080.75,0.137732536
41080.79,0.033509007
41080.83,0
41080.87,0
41080.92,0
41080.96,0
41081,0
41081.04,0
41081.08,0
41081.12,0
41081.17,0
41081.21,0.017113318
41081.25,0.110652164
41081.29,0.330768454
41081.33,0.568573369
41081.37,0.750830525
41081.42,0.868833563
41081.46,0.9407568
41081.5,0.951831706
41081.54,0.915988946
41081.58,0.875383898
41081.62,0.766455037
41081.67,0.601164772
41081.71,0.386735433
41081.75,0.15971297
41081.79,0.037971473
41081.83,0
41081.87,0
41081.92,0
41081.96,0
41082,0
41082.04,0
41082.08,0
41082.12,0
41082.17,0
41082.21,0.017524399
41082.25,0.109291282
41082.29,0.325273726
41082.33,0.569902246
41082.37,0.748433283
41082.42,0.866775126
41082.46,0.932369686
41082.5,0.943196884
41082.54,0.895562964
41082.58,0.864408064
41082.62,0.759500461
41082.67,0.597388615
41082.71,0.384606245
41082.75,0.14483251
41082.79,0.039266013
41082.83,0
41082.87,0
41082.92,0
41082.96,0
41083,0
41083.04,0
41083.08,0
41083.12,0
41083.17,0
41083.21,0.006525358
41083.25,0.061932665
41083.29,0.204082913
41083.33,0.366272212
41083.37,0.464383958
41083.42,0.752876894
41083.46,0.810554689
41083.5,0.732643015
41083.54,0.792204575
41083.58,0.715236238
41083.62,0.508948787
41083.67,0.402384254
41083.71,0.271374405
41083.75,0.120280713
41083.79,0.020830671
41083.83,0
41083.87,0
41083.92,0
41083.96,0
41084,0
41084.04,0
41084.08,0
41084.12,0
41084.17,0
41084.21,0.014650506
41084.25,0.100655087
41084.29,0.354329287
41084.33,0.609772809
41084.37,0.806177532
41084.42,0.930977301
41084.46,0.987558356
41084.5,0.996354423
41084.54,0.991834178
41084.58,0.939380604
41084.62,0.806473115
41084.67,0.651202211
41084.71,0.413768074
41084.75,0.156405285
41084.79,0.040155163
41084.83,0
41084.87,0
41084.92,0
41084.96,0
41085,0
41085.04,0
41085.08,0
41085.12,0
41085.17,0
41085.21,0.017558612
41085.25,0.098637243
41085.29,0.355825336
41085.33,0.601027223
41085.37,0.786810888
41085.42,0.910964952
41085.46,0.913685531
41085.5,0.928581135
41085.54,0.905157169
41085.58,0.833104249
41085.62,0.685752094
41085.67,0.516303324
41085.71,0.257078977
41085.75,0.091297713
41085.79,0.030612932
41085.83,0
41085.87,0
41085.92,0
41085.96,0
41086,0
41086.04,0
41086.08,0
41086.12,0
41086.17,0
41086.21,0.017016265
41086.25,0.090235599
41086.29,0.235984089
41086.33,0.485892853
41086.37,0.612293022
41086.42,0.729615308
41086.46,0.684648275
41086.5,0.815425674
41086.54,0.994739109
41086.58,0.828455597
41086.62,0.717283534
41086.67,0.618653413
41086.71,0.424202509
41086.75,0.153345219
41086.79,0.033164074
41086.83,0
41086.87,0
41086.92,0
41086.96,0
41087,0
41087.04,0
41087.08,0
41087.12,0
41087.17,0
41087.21,0.017511789
41087.25,0.09068612
41087.29,0.376158333
41087.33,0.643536569
41087.37,0.827396307
41087.42,0.92016049
41087.46,0.954636844
41087.5,0.98395738
41087.54,0.85376984
41087.58,0.910734719
41087.62,0.840560535
41087.67,0.650144972
41087.71,0.440999805
41087.75,0.163895659
41087.79,0.035613317
41087.83,0
41087.87,0
41087.92,0
41087.96,0
41088,0
41088.04,0
41088.08,0
41088.12,0
41088.17,0
41088.21,0.017213267
41088.25,0.092311509
41088.29,0.366939153
41088.33,0.625452654
41088.37,0.819835266
41088.42,0.947312917
41088.46,1
41088.5,1
41088.54,1
41088.58,0.906224618
41088.62,0.698491157
41088.67,0.57596819
41088.71,0.409358597
41088.75,0.163092839
41088.79,0.037411625
41088.83,0
41088.87,0
41088.92,0
41088.96,0
41089,0
41089.04,0
41089.08,0
41089.12,0
41089.17,0
41089.21,0.015575446
41089.25,0.10606633
41089.29,0.338358998
41089.33,0.568564159
41089.37,0.756504237
41089.42,0.89448871
41089.46,0.939814701
41089.5,0.980108234
41089.54,0.954433919
41089.58,0.888165541
41089.62,0.771892104
41089.67,0.599176835
41089.71,0.389272321
41089.75,0.166924435
41089.79,0.038639696
41089.83,0
41089.87,0
41089.92,0
41089.96,0
41090,0
41090.04,0
41090.08,0
41090.12,0
41090.17,0
41090.21,0.006097722
41090.25,0.078385361
41090.29,0.298504868
41090.33,0.537196164
41090.37,0.730269235
41090.42,0.851924788
41090.46,0.920224298
41090.5,0.946734299
41090.54,0.91579109
41090.58,0.853008654
41090.62,0.730157328
41090.67,0.58629543
41090.71,0.316731305
41090.75,0.15116933
41090.79,0.029276012
41090.83,0
41090.87,0
41090.92,0
41090.96,0
41091,0
41091.04,0
41091.08,0
41091.12,0
41091.17,0
41091.21,0.011876958
41091.25,0.094813088
41091.29,0.304052138
41091.33,0.516627974
41091.37,0.686608617
41091.42,0.785174793
41091.46,0.885715163
41091.5,0.810444772
41091.54,0.788884878
41091.58,0.748453444
41091.62,0.45033567
41091.67,0.444573281
41091.71,0.292549105
41091.75,0.152355776
41091.79,0.036198231
41091.83,0
41091.87,0
41091.92,0
41091.96,0
41092,0
41092.04,0
41092.08,0
41092.12,0
41092.17,0
41092.21,0.01253392
41092.25,0.095387451
41092.29,0.306211077
41092.33,0.526106581
41092.37,0.699843045
41092.42,0.816506197
41092.46,0.847606879
41092.5,0.874634119
41092.54,0.853203243
41092.58,0.767865196
41092.62,0.708357384
41092.67,0.571924448
41092.71,0.365145213
41092.75,0.145804088
41092.79,0.034428012
41092.83,0
41092.87,0
41092.92,0
41092.96,0
41093,0
41093.04,0
41093.08,0
41093.12,0
41093.17,0
41093.21,0.010551891
41093.25,0.082710611
41093.29,0.316711965
41093.33,0.554164767
41093.37,0.734363331
41093.42,0.850667487
41093.46,0.914007478
41093.5,0.89623428
41093.54,0.915973531
41093.58,0.847157122
41093.62,0.760946214
41093.67,0.6032734
41093.71,0.375799844
41093.75,0.1526585
41093.79,0.034657205
41093.83,0
41093.87,0
41093.92,0
41093.96,0
41094,0
41094.04,0
41094.08,0
41094.12,0
41094.17,0
41094.21,0.011378666
41094.25,0.08557282
41094.29,0.306607077
41094.33,0.528338817
41094.37,0.702971958
41094.42,0.768796247
41094.46,0.788276678
41094.5,0.824872144
41094.54,0.819013674
41094.58,0.69989084
41094.62,0.599932197
41094.67,0.504916846
41094.71,0.271379581
41094.75,0.13762498
41094.79,0.035773409
41094.83,0
41094.87,0
41094.92,0
41094.96,0
41095,0
41095.04,0
41095.08,0
41095.12,0
41095.17,0
41095.21,0.005431453
41095.25,0.076589953
41095.29,0.219227217
41095.33,0.508582503
41095.37,0.706715391
41095.42,0.827567606
41095.46,0.882281977
41095.5,0.897720957
41095.54,0.874368329
41095.58,0.80450173
41095.62,0.678908869
41095.67,0.543679484
41095.71,0.338721451
41095.75,0.14544173
41095.79,0.033458048
41095.83,0
41095.87,0
41095.92,0
41095.96,0
41096,0
41096.04,0
41096.08,0
41096.12,0
41096.17,0
41096.21,0.010124353
41096.25,0.086742059
41096.29,0.268935455
41096.33,0.483009528
41096.37,0.68184486
41096.42,0.802696807
41096.46,0.817909874
41096.5,0.8302864
41096.54,0.799798074
41096.58,0.668701494
41096.62,0.657459321
41096.67,0.520748876
41096.71,0.309986579
41096.75,0.141596731
41096.79,0.035095171
41096.83,0
41096.87,0
41096.92,0
41096.96,0
41097,0
41097.04,0
41097.08,0
41097.12,0
41097.17,0
41097.21,0.010101845
41097.25,0.084279173
41097.29,0.30126538
41097.33,0.537332425
41097.37,0.716094926
41097.42,0.833377835
41097.46,0.892933985
41097.5,0.909578629
41097.54,0.889906816
41097.58,0.835515649
41097.62,0.735597696
41097.67,0.579365396
41097.71,0.373761882
41097.75,0.150196579
41097.79,0.035248058
41097.83,0
41097.87,0
41097.92,0
41097.96,0
41098,0
41098.04,0
41098.08,0
41098.12,0
41098.17,0
41098.21,0.007379855
41098.25,0.086986978
41098.29,0.26973148
41098.33,0.473544964
41098.37,0.641245366
41098.42,0.748421126
41098.46,0.787780253
41098.5,0.806043815
41098.54,0.745972299
41098.58,0.685454303
41098.62,0.583721376
41098.67,0.49142611
41098.71,0.268640024
41098.75,0.106033586
41098.79,0.025825066
41098.83,0
41098.87,0
41098.92,0
41098.96,0
41099,0
41099.04,0
41099.08,0
41099.12,0
41099.17,0
41099.21,0.007935373
41099.25,0.084894166
41099.29,0.224544557
41099.33,0.423791649
41099.37,0.531880909
41099.42,0.631125325
41099.46,0.612443787
41099.5,0.737261131
41099.54,0.790677617
41099.58,0.686717709
41099.62,0.5913772
41099.67,0.399817488
41099.71,0.241550343
41099.75,0.130659735
41099.79,0.02938109
41099.83,0
41099.87,0
41099.92,0
41099.96,0
41100,0
41100.04,0
41100.08,0
41100.12,0
41100.17,0
41100.21,0.005246502
41100.25,0.065730515
41100.29,0.175884295
41100.33,0.367866967
41100.37,0.447068393
41100.42,0.557365176
41100.46,0.734911636
41100.5,0.705184198
41100.54,0.649879201
41100.58,0.606485671
41100.62,0.655645476
41100.67,0.482453453
41100.71,0.352865089
41100.75,0.137761742
41100.79,0.034385594
41100.83,0
41100.87,0
41100.92,0
41100.96,0
41101,0
41101.04,0
41101.08,0
41101.12,0
41101.17,0
41101.21,0.004396991
41101.25,0.064630189
41101.29,0.239348195
41101.33,0.44900916
41101.37,0.559401118
41101.42,0.670805634
41101.46,0.880698266
41101.5,0.876857704
41101.54,0.834851254
41101.58,0.704721399
41101.62,0.616863909
41101.67,0.484081802
41101.71,0.330065467
41101.75,0.137878476
41101.79,0.031913562
41101.83,0
41101.87,0
41101.92,0
41101.96,0
41102,0
41102.04,0
41102.08,0
41102.12,0
41102.17,0
41102.21,0.007494001
41102.25,0.085895168
41102.29,0.281385436
41102.33,0.487508794
41102.37,0.67524188
41102.42,0.789645172
41102.46,0.847282942
41102.5,0.855597883
41102.54,0.805095923
41102.58,0.613716581
41102.62,0.534728298
41102.67,0.414358804
41102.71,0.274117788
41102.75,0.125158634
41102.79,0.032024292
41102.83,0
41102.87,0
41102.92,0
41102.96,0
41103,0
41103.04,0
41103.08,0
41103.12,0
41103.17,0
41103.21,0.007724506
41103.25,0.082325074
41103.29,0.289010854
41103.33,0.517034182
41103.37,0.687165019
41103.42,0.802751255
41103.46,0.806894292
41103.5,0.858461405
41103.54,0.827964634
41103.58,0.781335309
41103.62,0.63877236
41103.67,0.525446308
41103.71,0.327513626
41103.75,0.141322399
41103.79,0.032812606
41103.83,0
41103.87,0
41103.92,0
41103.96,0
41104,0
41104.04,0
41104.08,0
41104.12,0
41104.17,0
41104.21,0.004127082
41104.25,0.073829387
41104.29,0.176214383
41104.33,0.348289792
41104.37,0.508891189
41104.42,0.559957436
41104.46,0.668669441
41104.5,0.68052731
41104.54,0.599687498
41104.58,0.599527971
41104.62,0.432498851
41104.67,0.398861288
41104.71,0.212397664
41104.75,0.113247539
41104.79,0.02573118
41104.83,0
41104.87,0
41104.92,0
41104.96,0
41105,0
41105.04,0
41105.08,0
41105.12,0
41105.17,0
41105.21,0.000354197
41105.25,0.040112746
41105.29,0.113554363
41105.33,0.293294474
41105.37,0.382902316
41105.42,0.477656423
41105.46,0.470437985
41105.5,0.552553973
41105.54,0.628646867
41105.58,0.63937086
41105.62,0.563294708
41105.67,0.419149542
41105.71,0.263893647
41105.75,0.13725975
41105.79,0.034610747
41105.83,0
41105.87,0
41105.92,0
41105.96,0
