Date,Power (MW per MW installed capacity)
40239.83333,0.353941096
40239.875,0.36456005
40239.91667,0.338338156
40239.95833,0.330867114
40240,0.337927062
40240.04167,0.345780482
40240.08333,0.338811649
40240.125,0.329842468
40240.16667,0.340114147
40240.20833,0.381431222
40240.25,0.379262339
40240.29167,0.270251685
40240.33333,0.212620313
40240.375,0.171803415
40240.41667,0.182061908
40240.45833,0.229156852
40240.5,0.294342489
40240.54167,0.336188354
40240.58333,0.377498226
40240.625,0.440044413
40240.66667,0.474284147
40240.70833,0.396854559
40240.75,0.38016052
40240.79167,0.335712582
40240.83333,0.333372141
40240.875,0.321443834
40240.91667,0.298272983
40240.95833,0.353789239
40241,0.364272698
40241.04167,0.3322128
40241.08333,0.355832233
40241.125,0.356995079
40241.16667,0.328568023
40241.20833,0.316807418
40241.25,0.276523387
40241.29167,0.254174286
40241.33333,0.292599258
40241.375,0.359599646
40241.41667,0.438213425
40241.45833,0.484258414
40241.5,0.518284467
40241.54167,0.539035549
40241.58333,0.551684612
40241.625,0.55460111
40241.66667,0.548563146
40241.70833,0.56457471
40241.75,0.592668842
40241.79167,0.584986151
40241.83333,0.558550879
40241.875,0.477528776
40241.91667,0.376096763
40241.95833,0.285287404
40242,0.202578091
40242.04167,0.11066914
40242.08333,0.07111616
40242.125,0.044957008
40242.16667,0.026696705
40242.20833,0.018119309
40242.25,0.017477186
40242.29167,0.01974452
40242.33333,0.020456547
40242.375,0.027593429
40242.41667,0.038927341
40242.45833,0.040851968
40242.5,0.039421833
40242.54167,0.048053695
40242.58333,0.053963185
40242.625,0.059356812
40242.66667,0.068242473
40242.70833,0.120150044
40242.75,0.197241597
40242.79167,0.219460233
40242.83333,0.227223895
40242.875,0.255294656
40242.91667,0.311115134
40242.95833,0.308113996
40243,0.299130403
40243.04167,0.316294016
40243.08333,0.332842534
40243.125,0.35178644
40243.16667,0.359748002
40243.20833,0.35645515
40243.25,0.324387632
40243.29167,0.270791018
40243.33333,0.198275419
40243.375,0.151353342
40243.41667,0.122519329
40243.45833,0.121954982
40243.5,0.153433534
40243.54167,0.161261922
40243.58333,0.12960857
40243.625,0.14305176
40243.66667,0.131757215
40243.70833,0.12955465
40243.75,0.152405546
40243.79167,0.15895344
40243.83333,0.157157592
40243.875,0.181002666
40243.91667,0.19361765
40243.95833,0.178738423
40244,0.152778557
40244.04167,0.165748454
40244.08333,0.251822493
40244.125,0.24821939
40244.16667,0.221188238
40244.20833,0.204253442
40244.25,0.204881885
40244.29167,0.175248393
40244.33333,0.169530605
40244.375,0.1868237
40244.41667,0.21337567
40244.45833,0.281339186
40244.5,0.380753149
40244.54167,0.470979165
40244.58333,0.536917212
40244.625,0.583057888
40244.66667,0.620654148
40244.70833,0.664719833
40244.75,0.703729548
40244.79167,0.718915311
40244.83333,0.714865305
40244.875,0.725183344
40244.91667,0.737665048
40244.95833,0.723208734
40245,0.697104727
40245.04167,0.695557371
40245.08333,0.648491438
40245.125,0.578892429
40245.16667,0.568971137
40245.20833,0.53453342
40245.25,0.487249595
40245.29167,0.452661938
40245.33333,0.448201368
40245.375,0.448717365
40245.41667,0.448603598
40245.45833,0.459861189
40245.5,0.527068223
40245.54167,0.589481651
40245.58333,0.61379297
40245.625,0.614464059
40245.66667,0.578404355
40245.70833,0.552815013
40245.75,0.562819629
40245.79167,0.532045839
40245.83333,0.486178369
40245.875,0.493633823
40245.91667,0.495593877
40245.95833,0.522782003
40246,0.541054385
40246.04167,0.563757956
40246.08333,0.487908436
40246.125,0.326697701
40246.16667,0.292542091
40246.20833,0.388048194
40246.25,0.447966976
40246.29167,0.488780043
40246.33333,0.540888136
40246.375,0.532642465
40246.41667,0.520145279
40246.45833,0.523582413
40246.5,0.540896755
40246.54167,0.563323175
40246.58333,0.572150392
40246.625,0.570255399
40246.66667,0.599906911
40246.70833,0.721863141
40246.75,0.777729908
40246.79167,0.766548527
40246.83333,0.730398669
40246.875,0.654921171
40246.91667,0.601693373
40246.95833,0.582205048
40247,0.576867323
40247.04167,0.547701058
40247.08333,0.484671886
40247.125,0.466982148
40247.16667,0.475415379
40247.20833,0.425314427
40247.25,0.398905901
40247.29167,0.34134384
40247.33333,0.322723162
40247.375,0.354944091
40247.41667,0.369263926
40247.45833,0.395833052
40247.5,0.436010177
40247.54167,0.482025172
40247.58333,0.507467414
40247.625,0.516606776
40247.66667,0.521892117
40247.70833,0.531389782
40247.75,0.514468189
40247.79167,0.52279978
40247.83333,0.515125601
40247.875,0.454243305
40247.91667,0.383065177
40247.95833,0.271652504
40248,0.194721242
40248.04167,0.138745548
40248.08333,0.100182957
40248.125,0.072373114
40248.16667,0.054763257
40248.20833,0.040455366
40248.25,0.03506066
40248.29167,0.02691137
40248.33333,0.01761313
40248.375,0.013233074
40248.41667,0.017410311
40248.45833,0.019761133
40248.5,0.013553522
40248.54167,0.00970517
40248.58333,0.008260498
40248.625,0.007189204
40248.66667,0.005429231
40248.70833,0.007140315
40248.75,0.013859877
40248.79167,0.030576199
40248.83333,0.049776894
40248.875,0.049166387
40248.91667,0.041924561
40248.95833,0.033188058
40249,0.037908227
40249.04167,0.047453709
40249.08333,0.045398388
40249.125,0.058606777
40249.16667,0.070548451
40249.20833,0.070792083
40249.25,0.068275646
40249.29167,0.068526315
40249.33333,0.062798774
40249.375,0.061709766
40249.41667,0.062726444
40249.45833,0.087730676
40249.5,0.14023432
40249.54167,0.24270343
40249.58333,0.327452384
40249.625,0.394849751
40249.66667,0.364468217
40249.70833,0.330650121
40249.75,0.354649688
40249.79167,0.301442073
40249.83333,0.30467764
40249.875,0.375519503
40249.91667,0.389261176
40249.95833,0.38443245
40250,0.36442285
40250.04167,0.350927254
40250.08333,0.335846605
40250.125,0.353410376
40250.16667,0.353291333
40250.20833,0.338155749
40250.25,0.352219269
40250.29167,0.391156703
40250.33333,0.418873698
40250.375,0.457945077
40250.41667,0.506799031
40250.45833,0.536054498
40250.5,0.56967659
40250.54167,0.616480122
40250.58333,0.648111855
40250.625,0.66112351
40250.66667,0.654248349
40250.70833,0.683935355
40250.75,0.729928219
40250.79167,0.716132625
40250.83333,0.702686593
40250.875,0.648479743
40250.91667,0.563879629
40250.95833,0.471339899
40251,0.407899917
40251.04167,0.306972193
40251.08333,0.231452274
40251.125,0.189305634
40251.16667,0.17041463
40251.20833,0.134390771
40251.25,0.101227286
40251.29167,0.093722425
40251.33333,0.087813762
40251.375,0.099353899
40251.41667,0.09845741
40251.45833,0.097362526
40251.5,0.091243941
40251.54167,0.088364857
40251.58333,0.079840799
40251.625,0.064879108
40251.66667,0.054169311
40251.70833,0.060602501
40251.75,0.082400029
40251.79167,0.106218505
40251.83333,0.12443374
40251.875,0.143275469
40251.91667,0.123913713
40251.95833,0.113819087
40252,0.121726767
40252.04167,0.125521516
40252.08333,0.116640406
40252.125,0.105648093
40252.16667,0.09335148
40252.20833,0.089723908
40252.25,0.105268106
40252.29167,0.077084895
40252.33333,0.073894839
40252.375,0.097067746
40252.41667,0.117136363
40252.45833,0.107156946
40252.5,0.100899613
40252.54167,0.094223219
40252.58333,0.092610243
40252.625,0.086972851
40252.66667,0.084004143
40252.70833,0.10214107
40252.75,0.159138304
40252.79167,0.178679671
40252.83333,0.142772008
40252.875,0.112142292
40252.91667,0.11930383
40252.95833,0.138020379
40253,0.147686009
40253.04167,0.166699099
40253.08333,0.18325646
40253.125,0.18739672
40253.16667,0.231347688
40253.20833,0.254828617
40253.25,0.234644593
40253.29167,0.179770238
40253.33333,0.118111054
40253.375,0.13635915
40253.41667,0.135445013
40253.45833,0.132810226
40253.5,0.137558841
40253.54167,0.135913381
40253.58333,0.117506951
40253.625,0.102597187
40253.66667,0.096696741
40253.70833,0.112939775
40253.75,0.171867213
40253.79167,0.18092238
40253.83333,0.149165617
40253.875,0.100048858
40253.91667,0.069170218
40253.95833,0.075601784
40254,0.107579062
40254.04167,0.127614012
40254.08333,0.135066409
40254.125,0.195956139
40254.16667,0.263491393
40254.20833,0.267018785
40254.25,0.237062819
40254.29167,0.165504754
40254.33333,0.082206966
40254.375,0.079170447
40254.41667,0.068850385
40254.45833,0.055695994
40254.5,0.042251547
40254.54167,0.027697855
40254.58333,0.013097193
40254.625,0.006616284
40254.66667,0.006555933
40254.70833,0.076713206
40254.75,0.239058879
40254.79167,0.272048758
40254.83333,0.265841842
40254.875,0.276234863
40254.91667,0.276816016
40254.95833,0.280622231
40255,0.284636775
40255.04167,0.321739561
40255.08333,0.408498343
40255.125,0.433799889
40255.16667,0.447172576
40255.20833,0.456950744
40255.25,0.495126716
40255.29167,0.443679997
40255.33333,0.323485694
40255.375,0.248969533
40255.41667,0.206545867
40255.45833,0.228419316
40255.5,0.302166898
40255.54167,0.39639443
40255.58333,0.528388425
40255.625,0.640921493
40255.66667,0.717678205
40255.70833,0.822528271
40255.75,0.871719559
40255.79167,0.759380038
40255.83333,0.608231174
40255.875,0.494354509
40255.91667,0.478251246
40255.95833,0.533471311
40256,0.56202406
40256.04167,0.512583705
40256.08333,0.546760363
40256.125,0.533810379
40256.16667,0.433967224
40256.20833,0.336638098
40256.25,0.310363979
40256.29167,0.23268474
40256.33333,0.151775674
40256.375,0.102150111
40256.41667,0.082940911
40256.45833,0.081792029
40256.5,0.074310507
40256.54167,0.073689779
40256.58333,0.085874559
40256.625,0.114581081
40256.66667,0.148927703
40256.70833,0.218549532
40256.75,0.325548788
40256.79167,0.35936984
40256.83333,0.354879207
40256.875,0.32976065
40256.91667,0.310258877
40256.95833,0.280173316
40257,0.216930997
40257.04167,0.13882933
40257.08333,0.081506998
40257.125,0.077663113
40257.16667,0.099050446
40257.20833,0.119022048
40257.25,0.080619475
40257.29167,0.064432942
40257.33333,0.054518496
40257.375,0.05856034
40257.41667,0.04340068
40257.45833,0.034630784
40257.5,0.027812797
40257.54167,0.021644176
40257.58333,0.018935983
40257.625,0.020754878
40257.66667,0.034648991
40257.70833,0.08738609
40257.75,0.126091181
40257.79167,0.14867962
40257.83333,0.166672591
40257.875,0.163159304
40257.91667,0.158814825
40257.95833,0.141308058
40258,0.122913729
40258.04167,0.115106713
40258.08333,0.104017008
40258.125,0.102406403
40258.16667,0.096868308
40258.20833,0.085553384
40258.25,0.085273182
40258.29167,0.061452219
40258.33333,0.041355529
40258.375,0.050735285
40258.41667,0.05564998
40258.45833,0.048790535
40258.5,0.04647731
40258.54167,0.056657553
40258.58333,0.078505145
40258.625,0.121453979
40258.66667,0.175091256
40258.70833,0.256298884
40258.75,0.344497098
40258.79167,0.403919977
40258.83333,0.42370335
40258.875,0.431672551
40258.91667,0.446815551
40258.95833,0.448856203
40259,0.448456063
40259.04167,0.430381314
40259.08333,0.419210788
40259.125,0.39424245
40259.16667,0.366059981
40259.20833,0.339525
40259.25,0.32109529
40259.29167,0.25505459
40259.33333,0.208698264
40259.375,0.210101664
40259.41667,0.221930564
40259.45833,0.257820618
40259.5,0.301279665
40259.54167,0.371793341
40259.58333,0.441668557
40259.625,0.489164248
40259.66667,0.515436359
40259.70833,0.540085256
40259.75,0.571692069
40259.79167,0.593217833
40259.83333,0.587625054
40259.875,0.582799728
40259.91667,0.621639812
40259.95833,0.655093914
40260,0.713885727
40260.04167,0.696271875
40260.08333,0.639333065
40260.125,0.539039054
40260.16667,0.452346821
40260.20833,0.376785012
40260.25,0.349128344
40260.29167,0.299158133
40260.33333,0.249543361
40260.375,0.302198624
40260.41667,0.232565833
40260.45833,0.17374606
40260.5,0.12812992
40260.54167,0.089076823
40260.58333,0.070644939
40260.625,0.063533828
40260.66667,0.068576555
40260.70833,0.120674558
40260.75,0.230873879
40260.79167,0.274365512
40260.83333,0.303612906
40260.875,0.311019411
40260.91667,0.279310561
40260.95833,0.2206019
40261,0.179539991
40261.04167,0.147963764
40261.08333,0.105808488
40261.125,0.082261375
40261.16667,0.059487577
40261.20833,0.046016586
40261.25,0.040875281
40261.29167,0.028100208
40261.33333,0.023882785
40261.375,0.024251103
40261.41667,0.016772796
40261.45833,0.010015761
40261.5,0.012959562
40261.54167,0.033221025
40261.58333,0.077503368
40261.625,0.152481782
40261.66667,0.268651926
40261.70833,0.382385283
40261.75,0.443444126
40261.79167,0.428482001
40261.83333,0.390953149
40261.875,0.337116321
40261.91667,0.310791602
40261.95833,0.328216531
40262,0.333143353
40262.04167,0.352524209
40262.08333,0.339853109
40262.125,0.331135059
40262.16667,0.318703587
40262.20833,0.319861371
40262.25,0.339653993
40262.29167,0.316110404
40262.33333,0.311136854
40262.375,0.344184004
40262.41667,0.419002657
40262.45833,0.467555737
40262.5,0.512164981
40262.54167,0.54039607
40262.58333,0.559804275
40262.625,0.565208508
40262.66667,0.566431225
40262.70833,0.504068379
40262.75,0.497787301
40262.79167,0.483906646
40262.83333,0.415338596
40262.875,0.41060445
40262.91667,0.398826244
40262.95833,0.403267342
40263,0.385387965
40263.04167,0.380687159
40263.08333,0.371963149
40263.125,0.369273542
40263.16667,0.399451466
40263.20833,0.428339601
40263.25,0.39840793
40263.29167,0.348983633
40263.33333,0.322873001
40263.375,0.281290028
40263.41667,0.248082695
40263.45833,0.246438533
40263.5,0.261149368
40263.54167,0.305658893
40263.58333,0.384900171
40263.625,0.428384388
40263.66667,0.47270693
40263.70833,0.478231642
40263.75,0.489048329
40263.79167,0.512560933
40263.83333,0.515089417
40263.875,0.503210404
40263.91667,0.473797263
40263.95833,0.428221498
40264,0.335409587
40264.04167,0.193287971
40264.08333,0.124141021
40264.125,0.170662143
40264.16667,0.282728455
40264.20833,0.332761437
40264.25,0.307178824
40264.29167,0.190307358
40264.33333,0.182097029
40264.375,0.231218016
40264.41667,0.271079854
40264.45833,0.232006035
40264.5,0.209504532
40264.54167,0.185902357
40264.58333,0.155328999
40264.625,0.141755154
40264.66667,0.113854398
40264.70833,0.10106929
40264.75,0.122558487
40264.79167,0.123555274
40264.83333,0.135669283
40264.875,0.118563006
40264.91667,0.098833582
40264.95833,0.088572156
40265,0.084648726
40265.04167,0.085160964
40265.08333,0.072151857
40265.125,0.07150486
40265.16667,0.079704488
40265.20833,0.087926371
40265.25,0.105767167
40265.29167,0.083708321
40265.33333,0.061918019
40265.375,0.054275108
40265.41667,0.055711806
40265.45833,0.060122363
40265.5,0.059026518
40265.54167,0.05099459
40265.58333,0.048387122
40265.625,0.063757369
40265.66667,0.096145955
40265.70833,0.179064954
40265.75,0.295616215
40265.79167,0.360821674
40265.83333,0.377184879
40265.875,0.394079411
40265.91667,0.409310143
40265.95833,0.363516344
40266,0.302365877
40266.04167,0.260620838
40266.08333,0.262266842
40266.125,0.290514564
40266.16667,0.296554775
40266.20833,0.26990893
40266.25,0.233060107
40266.29167,0.192949543
40266.33333,0.177456371
40266.375,0.202597877
40266.41667,0.271592898
40266.45833,0.362704635
40266.5,0.427583205
40266.54167,0.44385847
40266.58333,0.460093203
40266.625,0.470338357
40266.66667,0.460364768
40266.70833,0.457367329
40266.75,0.522314092
40266.79167,0.490440244
40266.83333,0.455946178
40266.875,0.446561862
40266.91667,0.452617451
40266.95833,0.422232528
40267,0.459191213
40267.04167,0.475641038
40267.08333,0.474392165
40267.125,0.489171523
40267.16667,0.499821484
40267.20833,0.514668222
40267.25,0.498060399
40267.29167,0.517974422
40267.33333,0.590268805
40267.375,0.66015841
40267.41667,0.725151826
40267.45833,0.742440153
40267.5,0.746706372
40267.54167,0.736413294
40267.58333,0.731591213
40267.625,0.698390469
40267.66667,0.67846738
40267.70833,0.574239945
40267.75,0.508467046
40267.79167,0.435144032
40267.83333,0.440932882
40267.875,0.44269013
40267.91667,0.439802662
40267.95833,0.413947457
40268,0.417368841
40268.04167,0.441565731
40268.08333,0.42844309
40268.125,0.409564895
40268.16667,0.384574263
40268.20833,0.389897678
40268.25,0.346330212
40268.29167,0.297759079
40268.33333,0.339271007
40268.375,0.403106369
40268.41667,0.436250164
40268.45833,0.483410011
40268.5,0.513106783
40268.54167,0.522463432
40268.58333,0.531482775
40268.625,0.533919994
40268.66667,0.532842199
40268.70833,0.478970008
40268.75,0.413500027
40268.79167,0.347119465
40268.83333,0.266576977
40268.875,0.195861551
40268.91667,0.212507214
40268.95833,0.206674707
40269,0.202317328
40269.04167,0.208481602
40269.08333,0.259767781
40269.125,0.307549456
40269.16667,0.259564133
40269.20833,0.225229673
40269.25,0.222409982
40269.29167,0.1932009
40269.33333,0.130366229
40269.375,0.068568343
40269.41667,0.047176483
40269.45833,0.047324771
40269.5,0.075554333
40269.54167,0.129278836
40269.58333,0.224503066
40269.625,0.348313455
40269.66667,0.463467938
40269.70833,0.54989533
40269.75,0.574182238
40269.79167,0.591500575
40269.83333,0.559724289
40269.875,0.548950029
40269.91667,0.546656642
40269.95833,0.553288655
40270,0.5473328
40270.04167,0.558280249
40270.08333,0.579187423
40270.125,0.522185267
40270.16667,0.411910249
40270.20833,0.341679324
40270.25,0.260222715
40270.29167,0.16254107
40270.33333,0.082949741
40270.375,0.067480577
40270.41667,0.084023581
40270.45833,0.141901581
40270.5,0.210639972
40270.54167,0.346006746
40270.58333,0.489620318
40270.625,0.533926835
40270.66667,0.534757001
40270.70833,0.480866611
40270.75,0.449459698
40270.79167,0.44935502
40270.83333,0.427166944
40270.875,0.43290926
40270.91667,0.472471427
40270.95833,0.417271531
40271,0.385168148
40271.04167,0.412391077
40271.08333,0.393082878
40271.125,0.38730428
40271.16667,0.385778972
40271.20833,0.364301321
40271.25,0.330081586
40271.29167,0.284830981
40271.33333,0.284488386
40271.375,0.279168609
40271.41667,0.28353474
40271.45833,0.302746479
40271.5,0.31793815
40271.54167,0.343785296
40271.58333,0.384150228
40271.625,0.413305859
40271.66667,0.424523823
40271.70833,0.432214328
40271.75,0.481002495
40271.79167,0.47638961
40271.83333,0.436605951
40271.875,0.404359509
40271.91667,0.351432207
40271.95833,0.314468189
40272,0.297728681
40272.04167,0.312834251
40272.08333,0.301841883
40272.125,0.281658743
40272.16667,0.256484277
40272.20833,0.213209923
40272.25,0.181802227
40272.29167,0.15902452
40272.33333,0.196277549
40272.375,0.270340116
40272.41667,0.377705914
40272.45833,0.519617232
40272.5,0.601298973
40272.54167,0.656301012
40272.58333,0.681004841
40272.625,0.643200159
40272.66667,0.622835646
40272.70833,0.620603627
40272.75,0.459682688
40272.79167,0.328752658
40272.83333,0.342159372
40272.875,0.364039857
40272.91667,0.373525801
40272.95833,0.432933153
40273,0.446384657
40273.04167,0.453522131
40273.08333,0.467804258
40273.125,0.480357964
40273.16667,0.445573067
40273.20833,0.439601531
40273.25,0.446392166
40273.29167,0.410257011
40273.33333,0.440974913
40273.375,0.494471837
40273.41667,0.531350411
40273.45833,0.534677946
40273.5,0.560435991
40273.54167,0.566227778
40273.58333,0.547200382
40273.625,0.508479865
40273.66667,0.525061698
40273.70833,0.50688106
40273.75,0.532574793
40273.79167,0.521573238
40273.83333,0.563701312
40273.875,0.576064621
40273.91667,0.504797316
40273.95833,0.428934683
40274,0.354472507
40274.04167,0.298243332
40274.08333,0.250271783
40274.125,0.253230792
40274.16667,0.257133436
40274.20833,0.234172395
40274.25,0.207097073
40274.29167,0.186897482
40274.33333,0.165399734
40274.375,0.120802616
40274.41667,0.078984672
40274.45833,0.061492499
40274.5,0.061416265
40274.54167,0.069744667
40274.58333,0.082885522
40274.625,0.101887797
40274.66667,0.155032185
40274.70833,0.219948001
40274.75,0.324390156
40274.79167,0.315192244
40274.83333,0.250640058
40274.875,0.218099755
40274.91667,0.21499125
40274.95833,0.246438781
40275,0.323184483
40275.04167,0.354337333
40275.08333,0.379374496
40275.125,0.300242135
40275.16667,0.243141509
40275.20833,0.224290491
40275.25,0.205252607
40275.29167,0.12888839
40275.33333,0.096656815
40275.375,0.109686176
40275.41667,0.125927167
40275.45833,0.138150009
40275.5,0.122219288
40275.54167,0.095325772
40275.58333,0.068603484
40275.625,0.055932234
40275.66667,0.042014007
40275.70833,0.03785823
40275.75,0.048043476
40275.79167,0.103993638
40275.83333,0.126420095
40275.875,0.135360976
40275.91667,0.144291596
40275.95833,0.157449915
40276,0.178489005
40276.04167,0.189869372
40276.08333,0.181472577
40276.125,0.17129969
40276.16667,0.165337021
40276.20833,0.150094154
40276.25,0.128510251
40276.29167,0.06845903
40276.33333,0.030358942
40276.375,0.016281864
40276.41667,0.0157851
40276.45833,0.019852853
40276.5,0.026840853
40276.54167,0.04499347
40276.58333,0.08867062
40276.625,0.17043999
40276.66667,0.286211874
40276.70833,0.389577214
40276.75,0.512377473
40276.79167,0.534079169
40276.83333,0.490440663
40276.875,0.478606104
40276.91667,0.522896585
40276.95833,0.585205039
40277,0.600848865
40277.04167,0.55898365
40277.08333,0.545935921
40277.125,0.504151829
40277.16667,0.463428606
40277.20833,0.448450036
40277.25,0.34587456
40277.29167,0.195465765
40277.33333,0.134860833
40277.375,0.117149203
40277.41667,0.120065014
40277.45833,0.126167095
40277.5,0.150437346
40277.54167,0.192154416
40277.58333,0.234455138
40277.625,0.27365822
40277.66667,0.308561056
40277.70833,0.296978595
40277.75,0.295746728
40277.79167,0.287735087
40277.83333,0.287679026
40277.875,0.299593452
40277.91667,0.305545842
40277.95833,0.323982688
40278,0.321476962
40278.04167,0.30734
40278.08333,0.282204965
40278.125,0.259385701
40278.16667,0.231618263
40278.20833,0.243534038
40278.25,0.25909805
40278.29167,0.247912275
40278.33333,0.266445579
40278.375,0.284458137
40278.41667,0.307532522
40278.45833,0.338493357
40278.5,0.379388614
40278.54167,0.422089481
40278.58333,0.467233664
40278.625,0.532065205
40278.66667,0.579303281
40278.70833,0.547063047
40278.75,0.524715457
40278.79167,0.569134777
40278.83333,0.532760744
40278.875,0.464865645
40278.91667,0.429800586
40278.95833,0.397383556
40279,0.406416933
40279.04167,0.44635657
40279.08333,0.395260352
40279.125,0.371911809
40279.16667,0.360876752
40279.20833,0.394003409
40279.25,0.436811359
40279.29167,0.475823827
40279.33333,0.575229635
40279.375,0.672338171
40279.41667,0.715499169
40279.45833,0.723770173
40279.5,0.746980435
40279.54167,0.766554523
40279.58333,0.762158156
40279.625,0.693447487
40279.66667,0.639374178
40279.70833,0.614703685
40279.75,0.530692512
40279.79167,0.487100488
40279.83333,0.481186209
40279.875,0.432634051
40279.91667,0.36281421
40279.95833,0.420469413
40280,0.431216542
40280.04167,0.361596475
40280.08333,0.305197392
40280.125,0.317793287
40280.16667,0.31468846
40280.20833,0.376665055
40280.25,0.394015999
40280.29167,0.370536758
40280.33333,0.329896877
40280.375,0.31018352
40280.41667,0.325319574
40280.45833,0.364812751
40280.5,0.343920122
40280.54167,0.408787083
40280.58333,0.45949689
40280.625,0.488755509
40280.66667,0.438791395
40280.70833,0.411095914
40280.75,0.393280626
40280.79167,0.419026785
40280.83333,0.443362822
40280.875,0.481403388
40280.91667,0.479681027
40280.95833,0.471359313
40281,0.485480193
40281.04167,0.496458872
40281.08333,0.510880567
40281.125,0.485163854
40281.16667,0.422656564
40281.20833,0.356082416
40281.25,0.266941672
40281.29167,0.165070663
40281.33333,0.092897118
40281.375,0.027879384
40281.41667,0.010275595
40281.45833,0.006454597
40281.5,0.005447378
40281.54167,0.003398961
40281.58333,0.00645022
40281.625,0.022347453
40281.66667,0.069774594
40281.70833,0.170044356
40281.75,0.320545095
40281.79167,0.363387938
40281.83333,0.344603696
40281.875,0.307957408
40281.91667,0.251762817
40281.95833,0.204355701
40282,0.173203484
40282.04167,0.156699824
40282.08333,0.154886243
40282.125,0.14156222
40282.16667,0.117414626
40282.20833,0.106624138
40282.25,0.096765977
40282.29167,0.071701486
40282.33333,0.069231437
40282.375,0.050729256
40282.41667,0.031246528
40282.45833,0.033087025
40282.5,0.05031204
40282.54167,0.064432279
40282.58333,0.090304492
40282.625,0.110118894
40282.66667,0.133891837
40282.70833,0.180195365
40282.75,0.297047067
40282.79167,0.368512068
40282.83333,0.374769205
40282.875,0.352741461
40282.91667,0.336485641
40282.95833,0.296410653
40283,0.229777513
40283.04167,0.170702273
40283.08333,0.109306465
40283.125,0.055273442
40283.16667,0.02288472
40283.20833,0.009736237
40283.25,0.011457714
40283.29167,0.005953416
40283.33333,0.011168737
40283.375,0.022689816
40283.41667,0.033878374
40283.45833,0.040954546
40283.5,0.034920246
40283.54167,0.027213046
40283.58333,0.015591881
40283.625,0.018182747
40283.66667,0.046139733
40283.70833,0.124810835
40283.75,0.167110626
40283.79167,0.222700728
40283.83333,0.27042046
40283.875,0.30316427
40283.91667,0.33604877
40283.95833,0.378719272
40284,0.391980392
40284.04167,0.384544255
40284.08333,0.376153971
40284.125,0.395214437
40284.16667,0.410049767
40284.20833,0.395352629
40284.25,0.334696084
40284.29167,0.236739231
40284.33333,0.192561624
40284.375,0.168528727
40284.41667,0.167105264
40284.45833,0.191701062
40284.5,0.237125315
40284.54167,0.2961057
40284.58333,0.370434689
40284.625,0.44562288
40284.66667,0.510792845
40284.70833,0.571808462
40284.75,0.640813355
40284.79167,0.653633767
40284.83333,0.644951604
40284.875,0.633096958
40284.91667,0.610485778
40284.95833,0.573744548
40285,0.531847717
40285.04167,0.529286173
40285.08333,0.536689198
40285.125,0.504863928
40285.16667,0.448778026
40285.20833,0.378018066
40285.25,0.285640705
40285.29167,0.159359302
40285.33333,0.064987577
40285.375,0.016267077
40285.41667,0.007914738
40285.45833,0.010221302
40285.5,0.010001682
40285.54167,0.006917437
40285.58333,0.00545053
40285.625,0.012803032
40285.66667,0.052721378
40285.70833,0.16677839
40285.75,0.31521636
40285.79167,0.370348166
40285.83333,0.364288535
40285.875,0.348100132
40285.91667,0.313322733
40285.95833,0.284737712
40286,0.240443693
40286.04167,0.186415192
40286.08333,0.128630636
40286.125,0.086689547
40286.16667,0.056463172
40286.20833,0.0319414
40286.25,0.017796967
40286.29167,0.005986689
40286.33333,0.002853993
40286.375,0.004295099
40286.41667,0.00648381
40286.45833,0.007712246
40286.5,0.010131017
40286.54167,0.019462242
40286.58333,0.048350116
40286.625,0.127135313
40286.66667,0.192578659
40286.70833,0.227901685
40286.75,0.321771317
40286.79167,0.389963657
40286.83333,0.397871345
40286.875,0.41405029
40286.91667,0.412782603
40286.95833,0.406183068
40287,0.407297254
40287.04167,0.394042078
40287.08333,0.382845253
40287.125,0.37953205
40287.16667,0.358318679
40287.20833,0.352122044
40287.25,0.307258821
40287.29167,0.214746225
40287.33333,0.176310374
40287.375,0.13777633
40287.41667,0.127022064
40287.45833,0.149168212
40287.5,0.194613637
40287.54167,0.250962312
40287.58333,0.311039545
40287.625,0.369165797
40287.66667,0.415848433
40287.70833,0.464085499
40287.75,0.527360571
40287.79167,0.506774653
40287.83333,0.474851529
40287.875,0.44206103
40287.91667,0.39980977
40287.95833,0.354740288
40288,0.321582567
40288.04167,0.300485866
40288.08333,0.287713428
40288.125,0.314331556
40288.16667,0.297578054
40288.20833,0.258366204
40288.25,0.248143663
40288.29167,0.274878678
40288.33333,0.330418897
40288.375,0.346320499
40288.41667,0.425107995
40288.45833,0.500709112
40288.5,0.577922555
40288.54167,0.565654666
40288.58333,0.5694912
40288.625,0.591490202
40288.66667,0.63561739
40288.70833,0.603944731
40288.75,0.57508409
40288.79167,0.578472521
40288.83333,0.609746925
40288.875,0.645946183
40288.91667,0.640782423
40288.95833,0.597899798
40289,0.532718906
40289.04167,0.461838207
40289.08333,0.41564022
40289.125,0.396444979
40289.16667,0.375761582
40289.20833,0.402871832
40289.25,0.409402146
40289.29167,0.44346526
40289.33333,0.471883229
40289.375,0.475799018
40289.41667,0.470408093
40289.45833,0.477194509
40289.5,0.490837727
40289.54167,0.50362764
40289.58333,0.469452366
40289.625,0.459564792
40289.66667,0.465250973
40289.70833,0.475574213
40289.75,0.481263507
40289.79167,0.514436801
40289.83333,0.496706552
40289.875,0.499745037
40289.91667,0.530593656
40289.95833,0.535528327
40290,0.514380097
40290.04167,0.51056029
40290.08333,0.519441744
