Date,Radfords_Run_IL
40267.71,0.56736969
40267.75,0.751004798
40267.79,0.818142746
40267.83,0.83160044
40267.87,0.821907033
40267.92,0.828967948
40267.96,0.832135551
40268,0.832258769
40268.04,0.828533195
40268.08,0.832203716
40268.12,0.828966677
40268.17,0.822241511
40268.21,0.80282791
40268.25,0.813599081
40268.29,0.692950332
40268.33,0.357551684
40268.37,0.400776536
40268.42,0.521140491
40268.46,0.577378791
40268.5,0.637683307
40268.54,0.745334614
40268.58,0.78849505
40268.62,0.755573741
40268.67,0.725554708
40268.71,0.730604549
40268.75,0.811461623
40268.79,0.777430834
40268.83,0.78530372
40268.87,0.792313292
40268.92,0.789868699
40268.96,0.793767177
40269,0.809843833
40269.04,0.811700706
40269.08,0.820614354
40269.12,0.833218115
40269.17,0.833777532
40269.21,0.834063492
40269.25,0.783557113
40269.29,0.493219451
40269.33,0.296865965
40269.37,0.344044828
40269.42,0.429069767
40269.46,0.548448384
40269.5,0.644203305
40269.54,0.727821654
40269.58,0.777069542
40269.62,0.802605205
40269.67,0.788259537
40269.71,0.732801015
40269.75,0.805404506
40269.79,0.802846531
40269.83,0.807780596
40269.87,0.809332185
40269.92,0.831048357
40269.96,0.802041294
40270,0.796148709
40270.04,0.81777699
40270.08,0.824482305
40270.12,0.832498956
40270.17,0.781803831
40270.21,0.778177441
40270.25,0.729368581
40270.29,0.445092492
40270.33,0.297298825
40270.37,0.586731698
40270.42,0.746388576
40270.46,0.815345991
40270.5,0.832306712
40270.54,0.831458215
40270.58,0.821228044
40270.62,0.794613175
40270.67,0.794113116
40270.71,0.799891896
40270.75,0.790405454
40270.79,0.792561104
40270.83,0.794613175
40270.87,0.79450412
40270.92,0.811939008
40270.96,0.783510549
40271,0.332739777
40271.04,0.435043162
40271.08,0.501295308
40271.12,0.076742554
40271.17,0
40271.21,0.012370174
40271.25,0.19012823
40271.29,0.272688033
40271.33,0.444272231
40271.37,0.573719503
40271.42,0.517255786
40271.46,0.601905869
40271.5,0.592820273
40271.54,0.625853701
40271.58,0.596346973
40271.62,0.584415125
40271.67,0.366164048
40271.71,0.176969168
40271.75,0.065725962
40271.79,0.043695446
40271.83,0
40271.87,0.001594663
40271.92,0.019359885
40271.96,0.132454213
40272,0.340802131
40272.04,0.486842442
40272.08,0.693364635
40272.12,0.806690906
40272.17,0.831040544
40272.21,0.830428456
40272.25,0.784885407
40272.29,0.628383115
40272.33,0.410661492
40272.37,0.495492219
40272.42,0.654683007
40272.46,0.794770608
40272.5,0.827181171
40272.54,0.832555354
40272.58,0.83240796
40272.62,0.828470413
40272.67,0.825173671
40272.71,0.771747793
40272.75,0.814362027
40272.79,0.807180184
40272.83,0.794613175
40272.87,0.794613175
40272.92,0.561555114
40272.96,0.067691813
40273,0.004224721
40273.04,0.002794149
40273.08,0.030436812
40273.12,0.012919946
40273.17,0.029588123
40273.21,0.009044721
40273.25,0
40273.29,0
40273.33,0
40273.37,0
40273.42,0
40273.46,0.001816484
40273.5,0.008983868
40273.54,0.0172636
40273.58,0.087644536
40273.62,0.136863999
40273.67,0.297997532
40273.71,0.374935287
40273.75,0.626241883
40273.79,0.805139288
40273.83,0.821708265
40273.87,0.832675913
40273.92,0.805909179
40273.96,0.796655396
40274,0.797171905
40274.04,0.801327191
40274.08,0.785537152
40274.12,0.793998522
40274.17,0.81689781
40274.21,0.833647345
40274.25,0.827240135
40274.29,0.608278628
40274.33,0.638457191
40274.37,0.811885605
40274.42,0.833188938
40274.46,0.833305774
40274.5,0.82488398
40274.54,0.812400405
40274.58,0.803493434
40274.62,0.779243841
40274.67,0.783536635
40274.71,0.829256087
40274.75,0.810472849
40274.79,0.792802678
40274.83,0.790588943
40274.87,0.794613175
40274.92,0.790480906
40274.96,0.794753309
40275,0.804272789
40275.04,0.750511813
40275.08,0.7930519
40275.12,0.799931555
40275.17,0.669213782
40275.21,0.489966053
40275.25,0.531764302
40275.29,0.369150074
40275.33,0.199703001
40275.37,0.397938517
40275.42,0.438211576
40275.46,0.580737676
40275.5,0.720592805
40275.54,0.684600993
40275.58,0.679192017
40275.62,0.53242657
40275.67,0.299019561
40275.71,0.356913474
40275.75,0.58701385
40275.79,0.555704718
40275.83,0.45474037
40275.87,0.404008245
40275.92,0.391508815
40275.96,0.505436566
40276,0.532961033
40276.04,0.564519503
40276.08,0.677412824
40276.12,0.649743826
40276.17,0.479928009
40276.21,0.317814328
40276.25,0.434631777
40276.29,0.378857888
40276.33,0.312867099
40276.37,0.317314347
40276.42,0.392796521
40276.46,0.486619192
40276.5,0.604379281
40276.54,0.654644675
40276.58,0.559989308
40276.62,0.700762667
40276.67,0.67418998
40276.71,0.529213713
40276.75,0.361544093
40276.79,0.578262597
40276.83,0.475068599
40276.87,0.366183155
40276.92,0.278574575
40276.96,0.198252435
40277,0.230506477
40277.04,0.121851523
40277.08,0.0641402
40277.12,0.014024424
40277.17,0.006200475
40277.21,0
40277.25,0
40277.29,0
40277.33,0
40277.37,0.006505411
40277.42,0.010022682
40277.46,0.012877644
40277.5,0.014980063
40277.54,0.030327423
40277.58,0.043868724
40277.62,0.02169879
40277.67,0.011749236
40277.71,0.007771396
40277.75,0
40277.79,0
40277.83,0.01072193
40277.87,0.115311601
40277.92,0.300274036
40277.96,0.453424317
40278,0.567087586
40278.04,0.682505045
40278.08,0.766332211
40278.12,0.815495267
40278.17,0.832289394
40278.21,0.832841654
40278.25,0.647047088
40278.29,0.266422051
40278.33,0.110901486
40278.37,0.221998057
40278.42,0.386487552
40278.46,0.498150471
40278.5,0.537708716
40278.54,0.503698687
40278.58,0.468059344
40278.62,0.49697931
40278.67,0.535103225
40278.71,0.497734144
40278.75,0.682600586
40278.79,0.761885714
40278.83,0.829523651
40278.87,0.80907129
40278.92,0.782426754
40278.96,0.796637767
40279,0.818187296
40279.04,0.832793006
40279.08,0.831734647
40279.12,0.784305107
40279.17,0.718399921
40279.21,0.627244215
40279.25,0.427001636
40279.29,0.116883607
40279.33,0.012949855
40279.37,0.011792977
40279.42,0
40279.46,0
40279.5,0
40279.54,0
40279.58,0
40279.62,0
40279.67,0
40279.71,0
40279.75,0
40279.79,0.012026821
40279.83,0.674834252
40279.87,0.724879716
40279.92,0.78985705
40279.96,0.817584265
40280,0.81880318
40280.04,0.806726049
40280.08,0.808993632
40280.12,0.782119933
40280.17,0.793565456
40280.21,0.789449897
40280.25,0.556266095
40280.29,0.163845705
40280.33,0.075748419
40280.37,0.044056959
40280.42,0.043022689
40280.46,0.041819787
40280.5,0.086342508
40280.54,0.124746245
40280.58,0.179478267
40280.62,0.188692691
40280.67,0.212074826
40280.71,0.13618316
40280.75,0.326818263
40280.79,0.418093034
40280.83,0.661318535
40280.87,0.698699263
40280.92,0.737439835
40280.96,0.746138584
40281,0.722682968
40281.04,0.444042289
40281.08,0.444318892
40281.12,0.505214206
40281.17,0.421839898
40281.21,0.312572065
40281.25,0.268378218
40281.29,0.119049652
40281.33,0.012629201
40281.37,0.008247141
40281.42,0.011627809
40281.46,0.010348328
40281.5,0.010419872
40281.54,0.01303978
40281.58,0.013670078
40281.62,0.012379298
40281.67,0.014325094
40281.71,0.018763465
40281.75,0.119429702
40281.79,0.279205383
40281.83,0.300416908
40281.87,0.199357274
40281.92,0.307350594
40281.96,0.271255381
40282,0.448860011
40282.04,0.254927795
40282.08,0.237475373
40282.12,0.396434606
40282.17,0.329362549
40282.21,0.366751439
40282.25,0.204078475
40282.29,0.016232182
40282.33,0.015624608
40282.37,0.001816484
40282.42,0
40282.46,0.026622476
40282.5,0.127667034
40282.54,0.173958856
40282.58,0.267573314
40282.62,0.333976182
40282.67,0.353574781
40282.71,0.295642525
40282.75,0.409776645
40282.79,0.521351024
40282.83,0.626050804
40282.87,0.707454749
40282.92,0.75708371
40282.96,0.793815621
40283,0.766174244
40283.04,0.713465104
40283.08,0.658641383
40283.12,0.584743458
40283.17,0.655461833
40283.21,0.605931096
40283.25,0.448382392
40283.29,0.170086656
40283.33,0.036718382
40283.37,0.131829507
40283.42,0.51189364
40283.46,0.585973747
40283.5,0.607746052
40283.54,0.609341416
40283.58,0.671855668
40283.62,0.680615276
40283.67,0.561981743
40283.71,0.627237496
40283.75,0.638434962
40283.79,0.637441062
40283.83,0.721352949
40283.87,0.720838129
40283.92,0.746058484
40283.96,0.75430609
40284,0.767066683
40284.04,0.799579077
40284.08,0.731008749
40284.12,0.43799967
40284.17,0.381476149
40284.21,0.393026898
40284.25,0.385677807
40284.29,0.22054769
40284.33,0.159031613
40284.37,0.20982368
40284.42,0.320377318
40284.46,0.311665299
40284.5,0.193192985
40284.54,0.477930909
40284.58,0.553066053
40284.62,0.634149942
40284.67,0.612967592
40284.71,0.596530007
40284.75,0.626425854
40284.79,0.711196556
40284.83,0.733390709
40284.87,0.759336866
40284.92,0.809186857
40284.96,0.812099301
40285,0.730336582
40285.04,0.767257413
40285.08,0.80940715
40285.12,0.779665648
40285.17,0.763325962
40285.21,0.707410294
40285.25,0.448674291
40285.29,0.135196643
40285.33,0.106696976
40285.37,0.157241498
40285.42,0.192391593
40285.46,0.235642154
40285.5,0.267718546
40285.54,0.305915525
40285.58,0.373213318
40285.62,0.406907722
40285.67,0.479981441
40285.71,0.419295102
40285.75,0.473110235
40285.79,0.379083298
40285.83,0.446895214
40285.87,0.417337403
40285.92,0.358580545
40285.96,0.202024191
40286,0.122250358
40286.04,0.118176325
40286.08,0.355083662
40286.12,0.408297378
40286.17,0.559292298
40286.21,0.485439938
40286.25,0.240194325
40286.29,0.01957649
40286.33,0.008278715
40286.37,0
40286.42,0
40286.46,0.007951454
40286.5,0.005594154
40286.54,0.009747053
40286.58,0.009892506
40286.62,0.019158803
40286.67,0.022365735
40286.71,0.018510448
40286.75,0.034852796
40286.79,0.111019888
40286.83,0.113719658
40286.87,0.478239406
40286.92,0.370342925
40286.96,0.594078561
40287,0.616970231
40287.04,0.620762641
40287.08,0.542600186
40287.12,0.466526885
40287.17,0.425286899
40287.21,0.399580656
40287.25,0.11878512
40287.29,0.009357785
40287.33,0
40287.37,0
40287.42,0.010255249
40287.46,0.016037977
40287.5,0.012820453
40287.54,0.013919413
40287.58,0.012179098
40287.62,0.015920958
40287.67,0.005796198
40287.71,0.011084995
40287.75,0.011943079
40287.79,0.020959822
40287.83,0.147503106
40287.87,0.411598899
40287.92,0.306582359
40287.96,0.386434084
40288,0.390831562
40288.04,0.309664264
40288.08,0.296206951
40288.12,0.261199993
40288.17,0.246998176
40288.21,0.221000804
40288.25,0.104311278
40288.29,0.01653913
40288.33,0.006193851
40288.37,0
40288.42,0
40288.46,0
40288.5,0
40288.54,0
40288.58,0
40288.62,0
40288.67,0.00379443
40288.71,0.013433661
40288.75,0.014561393
40288.79,0.014083676
40288.83,0.13666709
40288.87,0.116054721
40288.92,0.017010213
40288.96,0.012823217
40289,0.004716644
40289.04,0
40289.08,0
40289.12,0
40289.17,0
40289.21,0
40289.25,0
40289.29,0
40289.33,0
40289.37,0
40289.42,0
40289.46,0.012439753
40289.5,0.010227752
40289.54,0.011387025
40289.58,0.02426751
40289.62,0.111083792
40289.67,0.343181952
40289.71,0
40289.75,0
40289.79,0
40289.83,0
40289.87,0.036485004
40289.92,0.128914017
40289.96,0.292833616
40290,0.343477405
40290.04,0.306614288
40290.08,0.361056043
40290.12,0.136395073
40290.17,0
40290.21,0
40290.25,0
40290.29,0
40290.33,0
40290.37,0
40290.42,0
40290.46,0
40290.5,0
40290.54,0
40290.58,0
40290.62,0
40290.67,0
40290.71,0.001655134
40290.75,0.012099822
40290.79,0.012153327
40290.83,0.015079903
40290.87,0.012824835
40290.92,0.196234477
40290.96,0.240856557
40291,0.058133827
40291.04,0.013945847
40291.08,0.012048212
40291.12,0.011339423
40291.17,0.024900018
40291.21,0.07003393
40291.25,0.073553924
40291.29,0.11171558
40291.33,0.17805453
40291.37,0.503745045
40291.42,0.619745864
40291.46,0.726199846
40291.5,0.724769934
40291.54,0.614175508
40291.58,0.457044699
40291.62,0.625901202
40291.67,0.659365482
40291.71,0.689422386
40291.75,0.756082489
40291.79,0.790922978
40291.83,0.819456808
40291.87,0.826847769
40291.92,0.801668856
40291.96,0.806423784
40292,0.456288113
40292.04,0.471344943
40292.08,0.258253084
40292.12,0.453353266
40292.17,0.400491107
40292.21,0.469527667
40292.25,0.259740547
40292.29,0.080664741
40292.33,0.108989335
40292.37,0.238207436
40292.42,0.112885306
40292.46,0.387371145
40292.5,0.562879657
40292.54,0.385126727
40292.58,0.613415949
40292.62,0.461940152
40292.67,0.49060849
40292.71,0.548794463
40292.75,0.772671335
40292.79,0.693278994
40292.83,0.622108428
40292.87,0.767451361
40292.92,0.731061749
40292.96,0.727876321
40293,0.736821861
40293.04,0.682940785
40293.08,0.660085263
40293.12,0.723288265
40293.17,0.621048756
40293.21,0.39613863
40293.25,0.182124727
40293.29,0.059431279
40293.33,0.012716758
40293.37,0.016916065
40293.42,0.061914135
40293.46,0.163565933
40293.5,0.268079276
40293.54,0.223493209
40293.58,0.250442507
40293.62,0.414890058
40293.67,0.317070843
40293.71,0.09385656
40293.75,0.231735395
40293.79,0.312280747
40293.83,0.566968917
40293.87,0.561696243
40293.92,0.599272955
40293.96,0.557692577
40294,0.487377619
40294.04,0.395504698
40294.08,0.467801842
40294.12,0.568888239
40294.17,0.483303124
40294.21,0.502583825
40294.25,0.493633904
40294.29,0.476331207
40294.33,0.417106786
40294.37,0.424595556
40294.42,0.436343773
40294.46,0.364552866
40294.5,0.28571385
40294.54,0.210769238
40294.58,0.179558565
40294.62,0.124261375
40294.67,0.128350286
40294.71,0.039808273
40294.75,0.019657464
40294.79,0.037279396
40294.83,0.570041921
40294.87,0.720753129
40294.92,0.623640535
40294.96,0.593331627
40295,0.553537817
40295.04,0.234012648
40295.08,0.013901942
40295.12,0.054398068
40295.17,0.156194457
40295.21,0.181915326
40295.25,0.096541011
40295.29,0.060703888
40295.33,0.086945115
40295.37,0.116984305
40295.42,0.154378985
40295.46,0.167197878
40295.5,0.148444596
40295.54,0.137105976
40295.58,0.118132143
40295.62,0.108846439
40295.67,0.131921396
40295.71,0.149372844
40295.75,0.290006125
40295.79,0.484014407
40295.83,0.674758411
40295.87,0.695352037
40295.92,0.661912065
40295.96,0.599894714
40296,0.580455788
40296.04,0.559786813
40296.08,0.478432106
40296.12,0.414814533
40296.17,0.321281922
40296.21,0.250843348
40296.25,0.135095027
40296.29,0.011829419
40296.33,0
40296.37,0
40296.42,0
40296.46,0
40296.5,0.01186402
40296.54,0.012847841
40296.58,0.011708385
40296.62,0.013243175
40296.67,0.029238989
40296.71,0.038788596
40296.75,0.206493179
40296.79,0.414247093
40296.83,0.569561279
40296.87,0.725880396
40296.92,0.762052356
40296.96,0.79823469
40297,0.778721971
40297.04,0.764415329
40297.08,0.781489159
40297.12,0.818036218
40297.17,0.833304978
40297.21,0.826527658
40297.25,0.820581564
40297.29,0.771366652
40297.33,0.781342396
40297.37,0.829064066
40297.42,0.807684071
40297.46,0.794613175
40297.5,0.794613175
40297.54,0.794613175
40297.58,0.794613175
40297.62,0.794613175
40297.67,0.794613175
40297.71,0.814105987
40297.75,0.814357654
40297.79,0.78751159
40297.83,0.794081166
40297.87,0.8047761
40297.92,0.786068405
40297.96,0.794145653
40298,0.822030887
40298.04,0.784663636
40298.08,0.779535312
40298.12,0.799590091
40298.17,0.791302596
40298.21,0.792229336
40298.25,0.805525382
40298.29,0.830210783
40298.33,0.823336969
40298.37,0.822615355
40298.42,0.831185041
40298.46,0.829134121
40298.5,0.814330196
40298.54,0.829566801
40298.58,0.827198281
40298.62,0.797129013
40298.67,0.809871667
40298.71,0.696405325
40298.75,0.739411655
40298.79,0.736285863
40298.83,0.680643554
40298.87,0.640756455
40298.92,0.719326871
40298.96,0.764573873
40299,0.812269137
40299.04,0.805938607
40299.08,0.65918946
40299.12,0.687853768
40299.17,0.60119709
40299.21,0.46788345
40299.25,0.376046672
40299.29,0.318314851
40299.33,0.257577664
40299.37,0.174086685
40299.42,0.11272208
40299.46,0.096293259
40299.5,0.097592637
40299.54,0.085325167
40299.58,0.083699952
40299.62,0.06016563
40299.67,0.061987721
40299.71,0.051761188
40299.75,0.030832261
40299.79,0.02111549
40299.83,0.005929279
40299.87,0
40299.92,0.10633297
40299.96,0.033532766
40300,0.273874333
40300.04,0.229411756
40300.08,0.033869666
40300.12,0.008253064
40300.17,0.007694733
40300.21,0.010471426
40300.25,0.010551648
40300.29,0.005779572
40300.33,0.00511242
40300.37,0
40300.42,0
40300.46,0
40300.5,0
40300.54,0
40300.58,0.002687658
40300.62,0.021690868
40300.67,0.134874943
40300.71,0.141190474
40300.75,0.041576211
40300.79,0.032879667
40300.83,0.261020258
40300.87,0.604368305
40300.92,0.781124102
40300.96,0.57606226
40301,0.374220087
40301.04,0.3950741
40301.08,0.569161523
40301.12,0.563790788
40301.17,0.406356432
40301.21,0.234805301
40301.25,0.109393663
40301.29,0.011474609
40301.33,0.015654472
40301.37,0.048534769
40301.42,0.110717875
40301.46,0.258723423
40301.5,0.50862307
40301.54,0.552753152
40301.58,0.656952121
40301.62,0.641595679
40301.67,0.11366915
40301.71,0.371851252
40301.75,0.1770308
40301.79,0.228443409
40301.83,0.465269945
40301.87,0.671706852
40301.92,0.628205571
40301.96,0.559482992
40302,0.323926662
40302.04,0.021565303
40302.08,0.010582099
40302.12,0.024294074
40302.17,0.143913606
40302.21,0.329258691
40302.25,0.338049764
40302.29,0.107598853
40302.33,0.119291663
40302.37,0.298290788
40302.42,0.400068978
40302.46,0.486869186
40302.5,0.484725587
40302.54,0.530174116
40302.58,0.592496105
40302.62,0.63378358
40302.67,0.702929115
40302.71,0.582373901
40302.75,0.586495335
40302.79,0.826912051
40302.83,0.83241316
40302.87,0.813008174
40302.92,0.80580404
40302.96,0.828853349
40303,0.822193391
40303.04,0.82824911
40303.08,0.82345719
40303.12,0.82515976
40303.17,0.813959133
40303.21,0.732046639
40303.25,0.292036277
40303.29,0.021456616
40303.33,0
40303.37,0.008096901
40303.42,0.011730725
40303.46,0.001655134
40303.5,0.021057811
40303.54,0.115099202
40303.58,0.206474824
40303.62,0.342070981
40303.67,0.47461793
40303.71,0.66635546
40303.75,0.7224146
40303.79,0.719600879
40303.83,0.796543617
40303.87,0.833407273
40303.92,0.823969435
40303.96,0.800015165
40304,0.774457019
40304.04,0.803356078
40304.08,0.751547818
40304.12,0.739820766
40304.17,0.660333294
40304.21,0.567125449
40304.25,0.158948841
40304.29,0.023138172
40304.33,0.006960832
40304.37,0
40304.42,0
40304.46,0
40304.5,0
40304.54,0
40304.58,0.007723882
40304.62,0.011827543
40304.67,0.03258855
40304.71,0.093028181
40304.75,0.188684598
40304.79,0.350905473
40304.83,0.629873962
40304.87,0.665356406
40304.92,0.685442417
40304.96,0.698048639
40305,0.630509529
40305.04,0.443561847
40305.08,0.562899273
40305.12,0.692723427
40305.17,0.681572251
40305.21,0.71996011
40305.25,0.540994769
40305.29,0.195370698
40305.33,0.333587731
40305.37,0.422292001
40305.42,0.496595499
40305.46,0.607880979
40305.5,0.661245241
40305.54,0.715128821
40305.58,0.809053804
40305.62,0.805047998
40305.67,0.812986071
40305.71,0.811488269
40305.75,0.806407611
40305.79,0.737773289
40305.83,0.7488403
40305.87,0.81114236
40305.92,0.815556421
40305.96,0.796118734
40306,0.801272473
40306.04,0.81340205
40306.08,0.810967429
40306.12,0.81260277
40306.17,0.794613175
40306.21,0.790171012
40306.25,0.794613175
40306.29,0.794613175
40306.33,0.784822964
40306.37,0.817156859
40306.42,0.833342059
40306.46,0.817594544
40306.5,0.832784005
40306.54,0.822292296
40306.58,0.787504933
40306.62,0.72132263
40306.67,0.820323915
40306.71,0.738737745
40306.75,0.689419124
40306.79,0.485865671
40306.83,0.624231117
40306.87,0.477900635
40306.92,0.514734691
40306.96,0.610297325
40307,0.461177158
40307.04,0.437895867
40307.08,0.416763169
40307.12,0.364320769
40307.17,0.178292032
40307.21,0.146394483
40307.25,0.03257161
40307.29,0
40307.33,0
40307.37,0
40307.42,0
40307.46,0
40307.5,0
40307.54,0
40307.58,0
40307.62,0
40307.67,0
40307.71,0
40307.75,0
40307.79,0
40307.83,0.004310983
40307.87,0.012723698
40307.92,0.002653691
40307.96,0.008900867
40308,0.019532108
40308.04,0.101107388
40308.08,0.237964303
40308.12,0.387735682
40308.17,0.588001276
40308.21,0.625809491
40308.25,0.429416989
40308.29,0.325026253
40308.33,0.527361584
40308.37,0.64966738
40308.42,0.714167753
40308.46,0.735362664
40308.5,0.756691883
40308.54,0.788342762
40308.58,0.807553546
40308.62,0.815357967
40308.67,0.817820397
40308.71,0.816698575
40308.75,0.685145518
40308.79,0.44327332
40308.83,0.793189875
40308.87,0.806490073
40308.92,0.803013786
40308.96,0.789180746
40309,0.617153521
40309.04,0.789116907
40309.08,0.71752438
40309.12,0.40074961
40309.17,0.561977365
40309.21,0.744527706
40309.25,0.806514204
40309.29,0.783863248
40309.33,0.758978449
40309.37,0.685948623
40309.42,0.667669507
40309.46,0.676147185
40309.5,0.733553617
40309.54,0.689780973
40309.58,0.679553026
40309.62,0.599870943
40309.67,0.523674887
40309.71,0.37709351
40309.75,0.290397358
40309.79,0.456424767
40309.83,0.566481299
40309.87,0.56954293
40309.92,0.442134932
40309.96,0.343087626
40310,0.189722956
40310.04,0.163964801
40310.08,0.215717551
40310.12,0.365303514
40310.17,0.443391595
40310.21,0.373174096
40310.25,0.190721933
40310.29,0.108280018
40310.33,0.151993496
40310.37,0.025364816
40310.42,0.01426779
40310.46,0.108976007
40310.5,0.177423604
40310.54,0.052492973
40310.58,0.061742486
40310.62,0.164723876
40310.67,0.258784665
40310.71,0.406303069
40310.75,0.492419285
40310.79,0.713795521
40310.83,0.786255072
40310.87,0.753166081
40310.92,0.673231798
40310.96,0.673864972
40311,0.624667042
40311.04,0.694470607
40311.08,0.620681144
40311.12,0.461948038
40311.17,0.316773963
40311.21,0.415708192
40311.25,0.362915731
40311.29,0.417680863
40311.33,0.463381789
40311.37,0.524327379
40311.42,0.553313245
40311.46,0.654121789
40311.5,0.318109408
40311.54,0.154077031
40311.58,0.608169085
40311.62,0.599736706
40311.67,0.723811735
40311.71,0.436855476
40311.75,0.323111938
40311.79,0.288784261
40311.83,0.265806157
40311.87,0.428762406
40311.92,0.484034181
40311.96,0.519751454
40312,0.402306332
40312.04,0.450023065
40312.08,0.233833635
40312.12,0.051929546
40312.17,0.086144955
40312.21,0.044089747
40312.25,0.020751658
40312.29,0.011174428
40312.33,0.018353692
40312.37,0.03049637
40312.42,0.028913195
40312.46,0.046218503
40312.5,0.063937058
40312.54,0.093308383
40312.58,0.078866078
40312.62,0.130349099
40312.67,0.137791708
40312.71,0.077090664
40312.75,0.037683698
40312.79,0.047630267
40312.83,0.044089452
40312.87,0.061881854
40312.92,0.076186431
40312.96,0.079420125
40313,0.108534733
40313.04,0.048637163
40313.08,0.081108501
40313.12,0.076701097
40313.17,0.151182286
40313.21,0.099834254
40313.25,0.117200367
40313.29,0.019278241
40313.33,0.01027507
40313.37,0.020966281
40313.42,0.077449923
40313.46,0.154891299
40313.5,0.122553953
40313.54,0.039156228
40313.58,0.026422964
40313.62,0.011728028
40313.67,0.011498576
40313.71,0.016841622
40313.75,0.053049696
40313.79,0.117608685
40313.83,0.268787317
40313.87,0.251361625
40313.92,0.314158243
40313.96,0.275041729
40314,0.328821306
40314.04,0.357571608
40314.08,0.365640139
40314.12,0.395137559
40314.17,0.351537883
40314.21,0.324889561
40314.25,0.233055515
40314.29,0.276208375
40314.33,0.304191893
40314.37,0.258140519
40314.42,0.192591413
40314.46,0.275907084
40314.5,0.311575879
40314.54,0.293403253
40314.58,0.371517028
40314.62,0.457108863
40314.67,0.286544252
40314.71,0.2049272
40314.75,0.266273682
40314.79,0.322450403
40314.83,0.382391758
40314.87,0.684081101
40314.92,0.630665068
40314.96,0.592864215
40315,0.690240276
40315.04,0.609467352
40315.08,0.566264544
40315.12,0.463771347
40315.17,0.386957127
40315.21,0.175183706
40315.25,0.058793636
40315.29,0.252503556
40315.33,0.30685912
40315.37,0.292362537
40315.42,0.142251974
40315.46,0.09317685
40315.5,0.060564461
40315.54,0.138292284
40315.58,0.092988595
40315.62,0.099066051
40315.67,0.14164093
40315.71,0.135815823
40315.75,0.025476611
40315.79,0.061547777
40315.83,0.125124583
40315.87,0.152383843
40315.92,0.195546483
40315.96,0.266954407
40316,0.437956334
40316.04,0.415493943
40316.08,0.244637699
40316.12,0.268974865
40316.17,0.3337906
40316.21,0.381597516
40316.25,0.245847937
40316.29,0.23842258
40316.33,0.291998901
40316.37,0.476427162
40316.42,0.58883878
40316.46,0.577198585
40316.5,0.532765881
40316.54,0.554045999
40316.58,0.578489224
40316.62,0.730655637
40316.67,0.460491914
40316.71,0.531223249
40316.75,0.288386851
40316.79,0.104513738
40316.83,0.271672742
40316.87,0.25645527
40316.92,0.286881256
40316.96,0.235774429
40317,0.171822782
40317.04,0.09835801
40317.08,0.233031567
40317.12,0.225358977
40317.17,0.182372315
40317.21,0.347342682
40317.25,0.084445877
40317.29,0.020488202
40317.33,0.15348662
40317.37,0.184295413
40317.42,0.295153809
40317.46,0.258604823
40317.5,0.194605795
40317.54,0.132683219
40317.58,0.089316416
40317.62,0.121781605
40317.67,0.188865259
40317.71,0.177466447
40317.75,0.248184501
40317.79,0.35591709
40317.83,0.593655486
40317.87,0.439797309
40317.92,0.469009469
40317.96,0.431379922
40318,0.373991407
40318.04,0.338042769
40318.08,0.424817122
40318.12,0.522342315
40318.17,0.545082136
40318.21,0.533177372
40318.25,0.243340243
40318.29,0.24604665
40318.33,0.422150788
40318.37,0.520034795
40318.42,0.537342769
40318.46,0.417103552
40318.5,0.571609687
40318.54,0.661112115
40318.58,0.724154157
40318.62,0.746531566
40318.67,0.779450564
40318.71,0.711339507
40318.75,0.638338155
40318.79,0.643225935
40318.83,0.624560691
40318.87,0.569242462
40318.92,0.589542483
40318.96,0.65152054
40319,0.370146188
40319.04,0.267656273
40319.08,0.30338065
40319.12,0.350232441
40319.17,0.310806576
40319.21,0.356472273
40319.25,0.187107125
40319.29,0.152556072
40319.33,0.209125925
40319.37,0.133844313
40319.42,0.158608181
40319.46,0.22673993
40319.5,0.185455241
40319.54,0.305856623
40319.58,0.196364449
40319.62,0.168944327
40319.67,0.105348276
40319.71,0.320938961
40319.75,0.407135068
40319.79,0.349476858
40319.83,0.364896451
40319.87,0.320103607
40319.92,0.310427211
40319.96,0.260680581
40320,0.362433725
40320.04,0.377945328
40320.08,0.326165798
40320.12,0.234603988
40320.17,0.156582056
40320.21,0.134946819
40320.25,0.019275059
40320.29,0
40320.33,0.015716777
40320.37,0.013072902
40320.42,0.011305962
40320.46,0
40320.5,0.001686239
40320.54,0.010893131
40320.58,0.012303146
40320.62,0.023436442
40320.67,0.082312963
40320.71,0.183393749
40320.75,0.432740331
40320.79,0.559791348
40320.83,0.631285574
40320.87,0.749095718
40320.92,0.797825533
40320.96,0.828543077
40321,0.828305518
40321.04,0.826012286
40321.08,0.833157634
40321.12,0.831622798
40321.17,0.82845146
40321.21,0.746647948
40321.25,0.380152345
40321.29,0.059676655
40321.33,0.127106449
40321.37,0.198028544
40321.42,0.225662855
40321.46,0.240923568
40321.5,0.262360017
40321.54,0.287308344
40321.58,0.367425544
40321.62,0.380828202
40321.67,0.29877202
40321.71,0.298548332
40321.75,0.416693052
40321.79,0.477631778
40321.83,0.424567491
40321.87,0.606199636
40321.92,0.511778865
40321.96,0.310583428
40322,0.523280773
40322.04,0.467532332
40322.08,0.434402275
40322.12,0.468691537
40322.17,0.375784155
40322.21,0.197512951
40322.25,0.005117438
40322.29,0
40322.33,0.003445795
40322.37,0.010168576
40322.42,0.010046859
40322.46,0.01323259
