date,pjm_pv_jeremy_3_28
40693.42,0.688226803
40693.46,0.763901097
40693.5,0.785324202
40693.54,0.768630461
40693.58,0.716980284
40693.62,0.623492937
40693.67,0.476045173
40693.71,0.296695939
40693.75,0.113103603
40693.79,0.020727285
40693.83,0
40693.87,0
40693.92,0
40693.96,0
40694,0
40694.04,0
40694.08,0
40694.12,0
40694.17,0
40694.21,0.012134105
40694.25,0.09116742
40694.29,0.281369112
40694.33,0.471824604
40694.37,0.618908091
40694.42,0.716495347
40694.46,0.7669618
40694.5,0.78262739
40694.54,0.745590109
40694.58,0.708011561
40694.62,0.612455496
40694.67,0.448372629
40694.71,0.292440538
40694.75,0.111920508
40694.79,0.019942537
40694.83,0
40694.87,0
40694.92,0
40694.96,0
40695,0
40695.04,0
40695.08,0
40695.12,0
40695.17,0
40695.21,0.011567713
40695.25,0.088063738
40695.29,0.274891305
40695.33,0.458947464
40695.37,0.606644918
40695.42,0.629624395
40695.46,0.764615162
40695.5,0.751464726
40695.54,0.682104099
40695.58,0.598891637
40695.62,0.439428035
40695.67,0.417504741
40695.71,0.209753504
40695.75,0.099060622
40695.79,0.016312858
40695.83,0
40695.87,0
40695.92,0
40695.96,0
40696,0
40696.04,0
40696.08,0
40696.12,0
40696.17,0
40696.21,0.014426453
40696.25,0.087803367
40696.29,0.308964605
40696.33,0.517693564
40696.37,0.676065815
40696.42,0.782591276
40696.46,0.836493463
40696.5,0.853845782
40696.54,0.838258904
40696.58,0.787450286
40696.62,0.693047874
40696.67,0.544865184
40696.71,0.343075002
40696.75,0.114197718
40696.79,0.022959136
40696.83,0
40696.87,0
40696.92,0
40696.96,0
40697,0
40697.04,0
40697.08,0
40697.12,0
40697.17,0
40697.21,0.01644727
40697.25,0.089465825
40697.29,0.306718344
40697.33,0.52063347
40697.37,0.68678953
40697.42,0.790274382
40697.46,0.85198402
40697.5,0.868083525
40697.54,0.854719579
40697.58,0.778650464
40697.62,0.686525182
40697.67,0.530629228
40697.71,0.333122037
40697.75,0.112503203
40697.79,0.023918233
40697.83,0
40697.87,0
40697.92,0
40697.96,0
40698,0
40698.04,0
40698.08,0
40698.12,0
40698.17,0
40698.21,0.014976627
40698.25,0.09292179
40698.29,0.281028912
40698.33,0.399794332
40698.37,0.522234125
40698.42,0.721526297
40698.46,0.629497687
40698.5,0.65801145
40698.54,0.691996582
40698.58,0.498277948
40698.62,0.321510123
40698.67,0.309590112
40698.71,0.188049222
40698.75,0.106203855
40698.79,0.019110626
40698.83,0
40698.87,0
40698.92,0
40698.96,0
40699,0
40699.04,0
40699.08,0
40699.12,0
40699.17,0
40699.21,0.005194658
40699.25,0.05460018
40699.29,0.162231288
40699.33,0.254702266
40699.37,0.39283032
40699.42,0.517099033
40699.46,0.579627942
40699.5,0.579553276
40699.54,0.668396388
40699.58,0.663005968
40699.62,0.548566516
40699.67,0.453606166
40699.71,0.286501208
40699.75,0.117485052
40699.79,0.02545614
40699.83,0
40699.87,0
40699.92,0
40699.96,0
40700,0
40700.04,0
40700.08,0
40700.12,0
40700.17,0
40700.21,0.015888496
40700.25,0.087111162
40700.29,0.284631842
40700.33,0.499583241
40700.37,0.655183002
40700.42,0.75554392
40700.46,0.809218513
40700.5,0.824561191
40700.54,0.795677069
40700.58,0.752411587
40700.62,0.657716176
40700.67,0.509165593
40700.71,0.309213039
40700.75,0.117655904
40700.79,0.025682366
40700.83,0
40700.87,0
40700.92,0
40700.96,0
40701,0
40701.04,0
40701.08,0
40701.12,0
40701.17,0
40701.21,0.014461989
40701.25,0.085905301
