date,util_pv_pjm
42651.54,0.055982437
42651.58,0.050219539
42651.62,0.033754116
42651.67,0.023326015
42651.71,0.004390779
42651.75,0.004390779
42651.79,0.004116356
42651.83,0.004390779
42651.87,0.003293085
42651.92,0.004390779
42651.96,0.00521405
42652,0.004116356
42652.04,0.004665203
42652.08,0.004939627
42652.12,0.00521405
42652.17,0.004390779
42652.21,0.004665203
42652.25,0.004939627
42652.29,0.010976948
42652.33,0.045279912
42652.37,0.111416026
42652.42,0.141328211
42652.46,0.160812294
42652.5,0.209110867
42652.54,0.297200878
42652.58,0.360043908
42652.62,0.330680571
42652.67,0.107848518
42652.71,0.004665203
42652.75,0.00521405
42652.79,0.004665203
42652.83,0.004665203
42652.87,0.004665203
42652.92,0.003567508
42652.96,0.004665203
42653,0.004390779
42653.04,0.00521405
42653.08,0.00521405
42653.12,0.004665203
42653.17,0.004390779
42653.21,0.004116356
42653.25,0.004939627
42653.29,0.158616905
42653.33,0.364434687
42653.37,0.51180022
42653.42,0.573271131
42653.46,0.596597146
42653.5,0.59687157
42653.54,0.558726674
42653.58,0.487650933
42653.62,0.385565313
42653.67,0.133095499
42653.71,0.004939627
42653.75,0.004665203
42653.79,0.004665203
42653.83,0.004939627
42653.87,0.004116356
42653.92,0.004939627
42653.96,0.004390779
42654,0.004116356
42654.04,0.004665203
42654.08,0.004390779
42654.12,0.004665203
42654.17,0.003018661
42654.21,0.003841932
42654.25,0.004116356
42654.29,0.15751921
42654.33,0.387211855
42654.37,0.550493963
42654.42,0.631174533
42654.46,0.653677278
42654.5,0.626783754
42654.54,0.588364435
42654.58,0.519758507
42654.62,0.381174533
42654.67,0.14571899
42654.71,0.004390779
42654.75,0.003293085
42654.79,0.004390779
42654.83,0.003841932
42654.87,0.004665203
42654.92,0.004116356
42654.96,0.004116356
42655,0.004665203
42655.04,0.004665203
42655.08,0.004116356
42655.12,0.004390779
42655.17,0.004390779
42655.21,0.004116356
42655.25,0.004939627
42655.29,0.1435236
42655.33,0.364160263
42655.37,0.464324918
42655.42,0.527167947
42655.46,0.607025247
42655.5,0.735455543
42655.54,0.697036224
42655.58,0.592755214
42655.62,0.420965971
42655.67,0.175356751
42655.71,0.004116356
42655.75,0.004116356
42655.79,0.004116356
42655.83,0.003841932
42655.87,0.003841932
42655.92,0.004116356
42655.96,0.003293085
42656,0.003018661
42656.04,0.003018661
42656.08,0.005488474
42656.12,0.005488474
42656.17,0.005488474
42656.21,0.005488474
42656.25,0.005488474
42656.29,0.127058178
42656.33,0.261251372
42656.37,0.489297475
42656.42,0.539791438
42656.46,0.545279912
42656.5,0.452524698
42656.54,0.438529089
42656.58,0.459110867
42656.62,0.364983535
42656.67,0.151207464
42656.71,0.005488474
42656.75,0.005488474
42656.79,0.005488474
42656.83,0.005488474
42656.87,0.005488474
42656.92,0.005488474
42656.96,0.005488474
42657,0.005488474
42657.04,0.005488474
42657.08,0.005488474
42657.12,0.00521405
42657.17,0.00521405
42657.21,0.005488474
42657.25,0.005488474
42657.29,0.217343578
42657.33,0.600713502
42657.37,0.715697036
42657.42,0.80845225
42657.46,0.81586169
42657.5,0.841657519
42657.54,0.77442371
42657.58,0.669868277
42657.62,0.475850714
42657.67,0.175631175
42657.71,0.005488474
42657.75,0.005488474
42657.79,0.00521405
42657.83,0.005488474
42657.87,0.005488474
42657.92,0.005488474
42657.96,0.00521405
42658,0.005488474
42658.04,0.004939627
42658.08,0.005488474
42658.12,0.00521405
42658.17,0.00521405
42658.21,0.00521405
42658.25,0.005488474
42658.29,0.215422613
42658.33,0.565038419
42658.37,0.732711306
42658.42,0.818331504
42658.46,0.785949506
42658.5,0.805982437
42658.54,0.759879254
42658.58,0.715697036
42658.62,0.52442371
42658.67,0.16492865
42658.71,0.005488474
42658.75,0.005488474
42658.79,0.004939627
42658.83,0.00521405
42658.87,0.004665203
42658.92,0.00521405
42658.96,0.005488474
42659,0.005488474
42659.04,0.005488474
42659.08,0.005488474
42659.12,0.005488474
42659.17,0.00521405
42659.21,0.005488474
42659.25,0.00521405
42659.29,0.190175631
42659.33,0.513172338
42659.37,0.632821076
42659.42,0.739846323
42659.46,0.659440176
42659.5,0.621020856
42659.54,0.712403952
42659.58,0.630076839
42659.62,0.484632272
42659.67,0.131997805
42659.71,0.00521405
42659.75,0.00521405
42659.79,0.005488474
42659.83,0.003293085
42659.87,0.004390779
42659.92,0.004665203
42659.96,0.004665203
42660,0.003018661
42660.04,0.005488474
42660.08,0.00521405
42660.12,0.00521405
42660.17,0.004665203
42660.21,0.004939627
42660.25,0.004665203
42660.29,0.139681668
42660.33,0.454720088
42660.37,0.670965971
42660.42,0.783754116
42660.46,0.789517014
42660.5,0.719538968
42660.54,0.668770582
42660.58,0.596048299
42660.62,0.467069155
42660.67,0.153402854
42660.71,0.002469813
42660.75,0.00219539
42660.79,0.003841932
42660.83,0.003841932
42660.87,0.003841932
42660.92,0.004390779
42660.96,0.003841932
42661,0.003841932
42661.04,0.004116356
42661.08,0.004390779
42661.12,0.003841932
42661.17,0.003841932
42661.21,0.004116356
42661.25,0.003293085
42661.29,0.195664105
42661.33,0.557903403
42661.37,0.725027442
42661.42,0.795279912
42661.46,0.831778266
42661.5,0.807903403
42661.54,0.771405049
42661.58,0.638858397
42661.62,0.462952799
42661.67,0.166300768
42661.71,0.003293085
42661.75,0.004116356
42661.79,0.003293085
42661.83,0.002744237
42661.87,0.004939627
42661.92,0.002744237
42661.96,0.001097695
42662,0.001646542
42662.04,0.001372119
42662.08,0.004116356
42662.12,0.000274424
42662.17,0.001646542
42662.21,0.001646542
42662.25,0.003841932
42662.29,0.148737651
42662.33,0.493688255
42662.37,0.650933041
42662.42,0.747530187
42662.46,0.741492865
42662.5,0.804884742
42662.54,0.699506037
42662.58,0.603183315
42662.62,0.393798024
42662.67,0.130076839
42662.71,0.014544457
42662.75,0.013721186
42662.79,0.014544457
42662.83,0.013995609
42662.87,0.003567508
42662.92,0.003841932
42662.96,0.003567508
42663,0.004390779
42663.04,0.004390779
42663.08,0.004116356
42663.12,0.003841932
42663.17,0.003293085
42663.21,0.003293085
42663.25,0.001920966
42663.29,0.118551043
42663.33,0.451975851
42663.37,0.481064764
42663.42,0.657793633
42663.46,0.554610318
42663.5,0.587815587
42663.54,0.567233809
42663.58,0.400933041
42663.62,0.347420417
42663.67,0.128155873
42663.71,0.002469813
42663.75,0.002469813
42663.79,0.003293085
42663.83,0.003018661
42663.87,0.003841932
42663.92,0.003567508
42663.96,0.004390779
42664,0.004390779
42664.04,0.005488474
42664.08,0.004939627
42664.12,0.004939627
42664.17,0.00521405
42664.21,0.005488474
42664.25,0.004665203
42664.29,0.07546652
42664.33,0.338913282
42664.37,0.461580681
42664.42,0.619648738
42664.46,0.64050494
42664.5,0.592206367
42664.54,0.566684962
42664.58,0.562568606
42664.62,0.290614709
42664.67,0.042535675
42664.71,0.00521405
42664.75,0.004939627
42664.79,0.004390779
42664.83,0.004665203
42664.87,0.004390779
42664.92,0.004939627
42664.96,0.004939627
42665,0.004390779
42665.04,0.005488474
42665.08,0.004665203
42665.12,0.004390779
42665.17,0.004390779
42665.21,0.004116356
42665.25,0.004939627
42665.29,0.089187706
42665.33,0.254116356
42665.37,0.419045005
42665.42,0.501920966
42665.46,0.527991218
42665.5,0.596322722
42665.54,0.582327113
42665.58,0.554884742
42665.62,0.412184413
42665.67,0.14050494
42665.71,0.003841932
42665.75,0.003841932
42665.79,0.004390779
42665.83,0.004665203
42665.87,0.004390779
42665.92,0.003841932
42665.96,0.003841932
42666,0.003841932
42666.04,0.004665203
42666.08,0.004116356
42666.12,0.003841932
42666.17,0.004116356
42666.21,0.003841932
42666.25,0.004116356
42666.29,0.227771679
42666.33,0.682766191
42666.37,0.82025247
42666.42,0.802140505
42666.46,0.747530187
42666.5,0.680845225
42666.54,0.703073546
42666.58,0.717343578
42666.62,0.574094402
42666.67,0.139681668
42666.71,0.017837541
42666.75,0.017288694
42666.79,0.013446762
42666.83,0.012074643
42666.87,0.013172338
42666.92,0.013172338
42666.96,0.012074643
42667,0.013446762
42667.04,0.013446762
42667.08,0.013446762
42667.12,0.013446762
42667.17,0.013721186
42667.21,0.013172338
42667.25,0.012349067
42667.29,0.173710209
42667.33,0.595773875
42667.37,0.788693743
42667.42,0.677277717
42667.46,0.649012075
42667.5,0.656695939
42667.54,0.745883644
42667.58,0.722557629
42667.62,0.488474204
42667.67,0.116904501
42667.71,0.005488474
42667.75,0.00219539
42667.79,0.002744237
42667.83,0.00219539
42667.87,0.002469813
42667.92,0.002469813
42667.96,0.003567508
42668,0.003018661
42668.04,0.002744237
42668.08,0.002744237
42668.12,0.002744237
42668.17,0.003293085
42668.21,0.003841932
42668.25,0.003841932
42668.29,0.145444566
42668.33,0.633918771
42668.37,0.79582876
42668.42,0.715422613
42668.46,0.673435785
42668.5,0.70856202
42668.54,0.715422613
42668.58,0.622941822
42668.62,0.491492865
42668.67,0.219813392
42668.71,0.005488474
42668.75,0.003018661
42668.79,0.002469813
42668.83,0.00219539
42668.87,0.002744237
42668.92,0.005488474
42668.96,0.005488474
42669,0.004939627
42669.04,0.00521405
42669.08,0.00521405
42669.12,0.004939627
42669.17,0.004939627
42669.21,0.00521405
42669.25,0.003018661
42669.29,0.206092206
42669.33,0.601262349
42669.37,0.81586169
42669.42,0.873765093
42669.46,0.873216246
42669.5,0.845773875
42669.54,0.852634468
42669.58,0.691822173
42669.62,0.483534577
42669.67,0.178924259
42669.71,0.048298573
42669.75,0.048024149
42669.79,0.047749726
42669.83,0.04884742
42669.87,0.048298573
42669.92,0.048298573
42669.96,0.048024149
42670,0.047200878
42670.04,0.047200878
42670.08,0.047749726
42670.12,0.047475302
42670.17,0.048024149
42670.21,0.047200878
42670.25,0.048298573
42670.29,0.101811196
42670.33,0.18413831
42670.37,0.417947311
42670.42,0.381174533
42670.46,0.454720088
42670.5,0.286498353
42670.54,0.289242591
42670.58,0.294456641
42670.62,0.181394072
42670.67,0.049670692
42670.71,0.004390779
42670.75,0.003018661
42670.79,0.003841932
42670.83,0.004116356
42670.87,0.003841932
42670.92,0.004390779
42670.96,0.004116356
42671,0.003293085
42671.04,0.003567508
42671.08,0.003293085
42671.12,0.004116356
42671.17,0.004390779
42671.21,0.003293085
42671.25,0.002744237
42671.29,0.064489572
42671.33,0.427277717
42671.37,0.673435785
42671.42,0.640779363
42671.46,0.763721186
42671.5,0.722557629
42671.54,0.769758507
42671.58,0.728869374
42671.62,0.515642151
42671.67,0.127332602
42671.71,0.025521405
42671.75,0.025795829
42671.79,0.026070252
42671.83,0.025521405
42671.87,0.0266191
42671.92,0.025795829
42671.96,0.025795829
42672,0.025521405
42672.04,0.026344676
