Date,Blue_Creek_OH
40407.5,0.012086211
40407.54,0.018479427
40407.58,0.024414636
40407.62,0.01797294
40407.67,0.016100176
40407.71,0.023574794
40407.75,0.013946473
40407.79,0.009178044
40407.83,0.004668583
40407.87,0
40407.92,0.16545146
40407.96,0.394168643
40408,0.371919694
40408.04,0.309423804
40408.08,0.207672966
40408.12,0.094203613
40408.17,0.108796848
40408.21,0.11528792
40408.25,0.136166894
40408.29,0.018918234
40408.33,0.006633957
40408.37,0
40408.42,0
40408.46,0
40408.5,0
40408.54,0
40408.58,0.008875975
40408.62,0.02307361
40408.67,0.034663326
40408.71,0.014671357
40408.75,0.01121508
40408.79,0.031380413
40408.83,0.007130191
40408.87,0
40408.92,0
40408.96,0
40409,0
40409.04,0.002157899
40409.08,0
40409.12,0.006937004
40409.17,0.010354259
40409.21,0.011289492
40409.25,0.01871962
40409.29,0.011463839
40409.33,0
40409.37,0
40409.42,0.009670594
40409.46,0
40409.5,0.002339959
40409.54,0.00159359
40409.58,0.006679762
40409.62,0.01407948
40409.67,0.016763576
40409.71,0.041002606
40409.75,0.070609795
40409.79,0.065120455
40409.83,0.074854896
40409.87,0.051998407
40409.92,0.025943828
40409.96,0.018482632
40410,0.013392588
40410.04,0.035870271
40410.08,0.045275912
40410.12,0.08295623
40410.17,0.017266366
40410.21,0.009688473
40410.25,0.013450637
40410.29,0.014301817
40410.33,0
40410.37,0.005985761
40410.42,0.013849834
40410.46,0.021257192
40410.5,0.01984926
40410.54,0.025575101
40410.58,0.052232257
40410.62,0.118038944
40410.67,0.123595281
40410.71,0.138687859
40410.75,0.116240034
40410.79,0.283889483
40410.83,0.307248932
40410.87,0.332715475
40410.92,0.480135203
40410.96,0.600440762
40411,0.593897626
40411.04,0.701305326
40411.08,0.702247901
40411.12,0.60218703
40411.17,0.652326901
40411.21,0.440469469
40411.25,0.411483394
40411.29,0.317089046
40411.33,0.224337842
40411.37,0.072974085
40411.42,0.077472405
40411.46,0.145038122
40411.5,0.010026629
40411.54,0.087985029
40411.58,0.170252446
40411.62,0.160517726
40411.67,0.292494094
40411.71,0.171626295
40411.75,0.154011209
40411.79,0.097170245
40411.83,0.1665684
40411.87,0.108086438
40411.92,0.017075999
40411.96,0.014485167
40412,0.034741665
40412.04,0.121139291
40412.08,0.337855632
40412.12,0.305486261
40412.17,0.254727252
40412.21,0.124124386
40412.25,0.050815154
40412.29,0.043671433
40412.33,0.033814489
40412.37,0.028735592
40412.42,0.04119615
40412.46,0.107143767
40412.5,0.128588099
40412.54,0.159402547
40412.58,0.148162012
40412.62,0.163317095
40412.67,0.147809004
40412.71,0.175891799
40412.75,0.248521476
40412.79,0.299386364
40412.83,0.394437694
40412.87,0.296415595
40412.92,0.330230155
40412.96,0.600240223
40413,0.694962636
40413.04,0.617278653
40413.08,0.532702086
40413.12,0.579816405
40413.17,0.546696766
40413.21,0.462184946
40413.25,0.361566944
40413.29,0.103974412
40413.33,0.092901888
40413.37,0.164088802
40413.42,0.104687235
40413.46,0.050727416
40413.5,0.060558211
40413.54,0.095426817
40413.58,0.123215968
40413.62,0.121444247
40413.67,0.125749334
40413.71,0.16554335
40413.75,0.134273724
40413.79,0.231066352
40413.83,0.358148718
40413.87,0.346772388
40413.92,0.524630372
40413.96,0.417306
40414,0.290789277
40414.04,0.202798332
40414.08,0.113025114
40414.12,0.083400058
40414.17,0.106290532
40414.21,0.124363164
40414.25,0.141901668
40414.29,0.039199085
40414.33,0.013152105
40414.37,0.020398998
40414.42,0.013173778
40414.46,0.035894207
40414.5,0.064990429
40414.54,0.013508752
40414.58,0.058711514
40414.62,0.017026572
40414.67,0.007426434
40414.71,0.02849384
40414.75,0.089164134
40414.79,0.14345527
40414.83,0.140788624
40414.87,0.130379642
40414.92,0.052046098
40414.96,0.014587749
40415,0.003928339
40415.04,0
40415.08,0
40415.12,0
40415.17,0
40415.21,0
40415.25,0
40415.29,0.0030891
40415.33,0.012064282
40415.37,0.001037007
40415.42,0.012516733
40415.46,0.140574831
40415.5,0.113644958
40415.54,0.197104424
40415.58,0.245006374
40415.62,0.245949365
40415.67,0.343983549
40415.71,0.28740889
40415.75,0.42090588
40415.79,0.710306894
40415.83,0.724159644
40415.87,0.77365269
40415.92,0.732196507
40415.96,0.70333538
40416,0.675685319
40416.04,0.694567054
40416.08,0.657032697
40416.12,0.626340869
40416.17,0.649216149
40416.21,0.603031356
40416.25,0.484719951
40416.29,0.171905187
40416.33,0.026490199
40416.37,0.047356583
40416.42,0.029736774
40416.46,0.016203341
40416.5,0.038007687
40416.54,0.03131722
40416.58,0.022674931
40416.62,0.016673306
40416.67,0.021978139
40416.71,0.037898836
40416.75,0.020852372
40416.79,0.05477582
40416.83,0.075060441
40416.87,0.034913959
40416.92,0.013762022
40416.96,0.007993606
40417,0
40417.04,0
40417.08,0
40417.12,0.001160392
40417.17,0
40417.21,0
40417.25,0
40417.29,0
40417.33,0
40417.37,0
40417.42,0
40417.46,0
40417.5,0
40417.54,0
40417.58,0
40417.62,0
40417.67,0
40417.71,0.004092733
40417.75,0.014949976
40417.79,0.002971829
40417.83,0.00487343
40417.87,0.007320905
40417.92,0.009150826
40417.96,0.009505142
40418,0.016941536
40418.04,0.045527994
40418.08,0.034977425
40418.12,0.041123165
40418.17,0.032211401
40418.21,0.015160225
40418.25,0.020360249
40418.29,0.011206764
40418.33,0.002649749
40418.37,0.002957801
40418.42,0.026331564
40418.46,0.028586247
40418.5,0.028129617
40418.54,0.05308794
40418.58,0.040129963
40418.62,0.044625867
40418.67,0.054888194
40418.71,0.051021589
40418.75,0.053836797
40418.79,0.066547297
40418.83,0.064025889
40418.87,0.058329571
40418.92,0.207840172
40418.96,0.372418069
40419,0.346750527
40419.04,0.282070367
40419.08,0.343923201
40419.12,0.341466868
40419.17,0.392329751
40419.21,0.420504269
40419.25,0.2867423
40419.29,0.039997255
40419.33,0
40419.37,0.001671719
40419.42,0.002068269
40419.46,0.008688762
40419.5,0.008475015
40419.54,0.008768215
40419.58,0.00998161
40419.62,0.27935474
40419.67,0.33855248
40419.71,0.303477908
40419.75,0.338774602
40419.79,0.513835467
40419.83,0.115445791
40419.87,0.020533045
40419.92,0.009165119
40419.96,0.010929591
40420,0.01013489
40420.04,0.013654207
40420.08,0.010399663
40420.12,0.009373579
40420.17,0.008064319
40420.21,0.011722029
40420.25,0.006747
40420.29,0.002738284
40420.33,0.003421995
40420.37,0
40420.42,0
40420.46,0.001219087
40420.5,0.037811834
40420.54,0.060194561
40420.58,0.446535091
40420.62,0.369189238
40420.67,0.035800388
40420.71,0.011396203
40420.75,0.008721804
40420.79,0.004879724
40420.83,0.198095319
40420.87,0.582778302
40420.92,0.420490376
40420.96,0.210787808
40421,0.211390255
40421.04,0.230469356
40421.08,0.31861426
40421.12,0.357789113
40421.17,0.377817972
40421.21,0.377836618
40421.25,0.328789908
40421.29,0.095923975
40421.33,0.015080507
40421.37,0.03337655
40421.42,0.069157624
40421.46,0.142084853
40421.5,0.170004849
40421.54,0.149802401
40421.58,0.179060544
40421.62,0.226169704
40421.67,0.228807035
40421.71,0.227837856
40421.75,0.29227497
40421.79,0.460444896
40421.83,0.516295625
40421.87,0.563294052
40421.92,0.608131672
40421.96,0.637989987
40422,0.676514643
40422.04,0.694862861
40422.08,0.70939399
40422.12,0.687245914
40422.17,0.667841735
40422.21,0.653698621
40422.25,0.604431015
40422.29,0.412152657
40422.33,0.179949619
40422.37,0.160864501
40422.42,0.258213532
40422.46,0.335011937
40422.5,0.386632788
40422.54,0.407867654
40422.58,0.416038274
40422.62,0.558576612
40422.67,0.569152722
40422.71,0.617414305
40422.75,0.315475282
40422.79,0.173384578
40422.83,0.055412171
40422.87,0.070148448
40422.92,0.140299514
40422.96,0.157570332
40423,0.073781517
40423.04,0.041523774
40423.08,0.010769823
40423.12,0.047760147
40423.17,0.201165127
40423.21,0.087801931
40423.25,0.015672517
40423.29,0.097782701
40423.33,0.183568117
40423.37,0.070357823
40423.42,0.155962357
40423.46,0.562624643
40423.5,0.503912076
40423.54,0.445749851
40423.58,0.415191425
40423.62,0.328707228
40423.67,0.31534147
40423.71,0.125768499
40423.75,0.124244937
40423.79,0.211553595
40423.83,0.463890215
40423.87,0.67548882
40423.92,0.656327682
40423.96,0.496394144
40424,0.452358644
40424.04,0.458541178
40424.08,0.552891449
40424.12,0.518528612
40424.17,0.570338391
40424.21,0.414129498
40424.25,0.46137229
40424.29,0.429347739
40424.33,0.316152742
40424.37,0.473533246
40424.42,0.447722711
40424.46,0.590948564
40424.5,0.64123206
40424.54,0.686385834
40424.58,0.730200395
40424.62,0.772757015
40424.67,0.782327426
40424.71,0.784323045
40424.75,0.623698641
40424.79,0.671203702
40424.83,0.658822198
40424.87,0.67308334
40424.92,0.605599222
40424.96,0.671591857
40425,0.649771135
40425.04,0.688288342
40425.08,0.666186167
40425.12,0.646640462
40425.17,0.603443339
40425.21,0.627852125
40425.25,0.613070223
40425.29,0.51018646
40425.33,0.541046078
40425.37,0.604467436
40425.42,0.580023171
40425.46,0.600974906
40425.5,0.6718413
40425.54,0.675339747
40425.58,0.650756157
40425.62,0.637125403
40425.67,0.544871804
40425.71,0.524187691
40425.75,0.48899388
40425.79,0.485787515
40425.83,0.320457254
40425.87,0.293747901
40425.92,0.331059305
40425.96,0.199438516
40426,0.23031425
40426.04,0.271372481
40426.08,0.212174667
40426.12,0.224315787
40426.17,0.113586482
40426.21,0.049483169
40426.25,0.048386675
40426.29,0.058972799
40426.33,0.021218636
40426.37,0.011033964
40426.42,0.029073662
40426.46,0.051065775
40426.5,0.057964612
40426.54,0.070382813
40426.58,0.076129777
40426.62,0.07695082
40426.67,0.063410346
40426.71,0.069749484
40426.75,0.13274648
40426.79,0.148038636
40426.83,0.097824816
40426.87,0.235781937
40426.92,0.379373153
40426.96,0.397915951
40427,0.419401423
40427.04,0.367939736
40427.08,0.32821468
40427.12,0.468838514
40427.17,0.543650651
40427.21,0.596826798
40427.25,0.59332765
40427.29,0.462508822
40427.33,0.365157884
40427.37,0.270190755
40427.42,0.331046395
40427.46,0.318106495
40427.5,0.374638818
40427.54,0.392657957
40427.58,0.401383606
40427.62,0.437243288
40427.67,0.39969748
40427.71,0.429484546
40427.75,0.475923354
40427.79,0.627609615
40427.83,0.687903234
40427.87,0.762798845
40427.92,0.805343265
40427.96,0.80414906
40428,0.78865389
40428.04,0.78242754
40428.08,0.793653586
40428.12,0.794185866
40428.17,0.78780219
40428.21,0.789018933
40428.25,0.700753582
40428.29,0.773111017
40428.33,0.629824849
40428.37,0.621173166
40428.42,0.639124676
40428.46,0.67127266
40428.5,0.684112289
40428.54,0.764009787
40428.58,0.786924279
40428.62,0.802507106
40428.67,0.750992484
40428.71,0.74293505
40428.75,0.725806491
40428.79,0.784673728
40428.83,0.750504447
40428.87,0.772727872
40428.92,0.738318208
40428.96,0.63500333
40429,0.502160943
40429.04,0.489441965
40429.08,0.53318027
40429.12,0.556015853
40429.17,0.423818119
40429.21,0.377919868
40429.25,0.342634162
40429.29,0.245638975
40429.33,0.170035867
40429.37,0.261719272
40429.42,0.240035576
40429.46,0.24429746
40429.5,0.241489822
40429.54,0.259501924
40429.58,0.267381459
40429.62,0.300754044
40429.67,0.287725959
40429.71,0.301093134
40429.75,0.261133467
40429.79,0.544695285
40429.83,0.664579354
40429.87,0.660987724
40429.92,0.687991019
40429.96,0.66735528
40430,0.64380726
40430.04,0.621069069
40430.08,0.54457368
40430.12,0.429847284
40430.17,0.350945469
40430.21,0.309007506
40430.25,0.270572426
40430.29,0.105406678
40430.33,0.008730552
40430.37,0.008135713
40430.42,0.008304242
40430.46,0.010873181
40430.5,0.008757444
40430.54,0.00856221
40430.58,0.008556314
40430.62,0.008868257
40430.67,0.008866877
40430.71,0.015819816
40430.75,0.039440869
40430.79,0.06693728
40430.83,0.110645396
40430.87,0.081221979
40430.92,0.176570173
40430.96,0.137005891
40431,0.067612608
40431.04,0.117463897
40431.08,0.198307978
40431.12,0.188206396
40431.17,0.114900218
40431.21,0.067736224
40431.25,0.055413362
40431.29,0.089485338
40431.33,0.024589028
40431.37,0.039717089
40431.42,0.044887945
40431.46,0.020409301
40431.5,0.022862343
40431.54,0.02653353
40431.58,0.016361991
40431.62,0.02088312
40431.67,0.056034266
40431.71,0.093098837
40431.75,0.240006016
40431.79,0.407887671
40431.83,0.688274746
40431.87,0.747520488
40431.92,0.73480558
40431.96,0.729319919
40432,0.730255593
40432.04,0.707540561
40432.08,0.6680442
40432.12,0.631906297
40432.17,0.610132844
40432.21,0.569029052
40432.25,0.566932457
40432.29,0.298573827
40432.33,0.114757102
40432.37,0.019853383
40432.42,0.02199903
40432.46,0.003616896
40432.5,0
40432.54,0
40432.58,0.001771499
40432.62,0
40432.67,0
40432.71,0
40432.75,0
40432.79,0
40432.83,0.011334078
40432.87,0.038497571
40432.92,0.079936912
40432.96,0.132947919
40433,0.101145864
40433.04,0.163728774
40433.08,0.146693332
40433.12,0.181298387
40433.17,0.209449779
40433.21,0.193808931
40433.25,0.119747467
40433.29,0.115799126
40433.33,0.036015174
40433.37,0.003402278
40433.42,0.007133132
40433.46,0.023802893
40433.5,0.10474007
40433.54,0.191232897
40433.58,0.207946741
40433.62,0.189162274
40433.67,0.202636714
40433.71,0.13177059
40433.75,0.055054544
40433.79,0.187884656
40433.83,0.088579748
40433.87,0.179827547
40433.92,0.513782899
40433.96,0.724706407
40434,0.750434288
40434.04,0.740267221
40434.08,0.751576056
40434.12,0.703929436
40434.17,0.698188504
40434.21,0.69774457
40434.25,0.679294161
40434.29,0.348775912
40434.33,0.028271847
40434.37,0.010520928
40434.42,0.00889328
40434.46,0.0112986
40434.5,0.038366845
40434.54,0.087117073
40434.58,0.122456104
40434.62,0.244125767
40434.67,0.295226358
40434.71,0.327036438
40434.75,0.325046273
40434.79,0.515302686
40434.83,0.685027267
40434.87,0.654668975
40434.92,0.557897396
40434.96,0.414809169
40435,0.30049269
40435.04,0.148882241
40435.08,0.044068034
40435.12,0.013609273
40435.17,0.003186411
40435.21,0
40435.25,0
40435.29,0
40435.33,0
40435.37,0
40435.42,0
40435.46,0
40435.5,0
40435.54,0.001123206
40435.58,0.011000369
40435.62,0.009146267
40435.67,0.010886457
40435.71,0.030962038
40435.75,0.067487228
40435.79,0.09095706
40435.83,0.090771746
40435.87,0.038702816
40435.92,0.410667966
40435.96,0.667967605
40436,0.540109477
40436.04,0.597240616
40436.08,0.525790467
40436.12,0.283668666
40436.17,0.334484613
40436.21,0.335169165
40436.25,0.416343172
40436.29,0.2826961
40436.33,0.064067492
40436.37,0.072057645
40436.42,0.042372841
40436.46,0.029711648
40436.5,0.032057936
40436.54,0.023303478
40436.58,0.02894924
40436.62,0.042387904
40436.67,0.055011614
40436.71,0.080326495
40436.75,0.248272787
40436.79,0.441145988
40436.83,0.549500122
40436.87,0.57251067
40436.92,0.511234345
40436.96,0.52766518
40437,0.610157574
40437.04,0.155814212
40437.08,0.115168533
40437.12,0.41497262
40437.17,0.454676855
40437.21,0.460788456
40437.25,0.504810408
40437.29,0.474847121
40437.33,0.577622464
40437.37,0.541687441
40437.42,0.601842909
40437.46,0.646704265
40437.5,0.616849433
40437.54,0.515929262
40437.58,0.588570067
40437.62,0.484232939
40437.67,0.640787239
40437.71,0.561579267
40437.75,0.614477152
40437.79,0.665117629
40437.83,0.299391327
40437.87,0.248763323
40437.92,0.283674595
40437.96,0.137859159
40438,0.062103932
40438.04,0.091532198
40438.08,0.155567086
40438.12,0.121778637
40438.17,0.00367544
40438.21,0.009695668
40438.25,0.032859592
40438.29,0.021499584
40438.33,0.002560935
40438.37,0
40438.42,0
40438.46,0
40438.5,0
40438.54,0
40438.58,0
40438.62,0
40438.67,0
40438.71,0
40438.75,0
40438.79,0.016856734
40438.83,0.01118294
40438.87,0.009802255
40438.92,0.022437097
40438.96,0.010375363
40439,0.017710742
40439.04,0.02638094
40439.08,0.058677862
40439.12,0.084798458
40439.17,0.098682301
40439.21,0.146045617
40439.25,0.269785996
40439.29,0.291092509
40439.33,0.138389838
40439.37,0.010912998
40439.42,0.024097394
40439.46,0.054490886
40439.5,0.038710235
40439.54,0.066806201
40439.58,0.069841089
40439.62,0.053587117
40439.67,0.231041859
40439.71,0.2123206
40439.75,0.280633333
40439.79,0.101350931
40439.83,0.170827045
40439.87,0.095782107
40439.92,0.167347324
40439.96,0.207109283
40440,0.223395891
40440.04,0.250332924
40440.08,0.18621901
40440.12,0.053425641
40440.17,0.013143693
40440.21,0.085531737
40440.25,0.220095886
40440.29,0.011649537
40440.33,0.01813872
40440.37,0.010486189
40440.42,0
40440.46,0
40440.5,0
40440.54,0.007534833
40440.58,0.014079112
40440.62,0.012693299
40440.67,0.013174381
40440.71,0.023590864
40440.75,0.14430293
40440.79,0.283870121
40440.83,0.210969885
40440.87,0.100723295
40440.92,0.025017894
40440.96,0.015437334
40441,0.022373367
40441.04,0.062329443
40441.08,0.065967351
40441.12,0.084299705
40441.17,0.106221085
40441.21,0.123669421
40441.25,0.065350203
40441.29,0.068034939
40441.33,0.075435961
40441.37,0.067007887
40441.42,0.080976148
40441.46,0.075156441
40441.5,0.050837813
40441.54,0.036287628
40441.58,0.027741325
40441.62,0.017431228
40441.67,0.023207316
40441.71,0.068158395
40441.75,0.175906069
40441.79,0.303183254
40441.83,0.436102826
40441.87,0.535836801
40441.92,0.441719575
40441.96,0.462286319
40442,0.53695366
40442.04,0.618742211
40442.08,0.623322393
40442.12,0.600178773
40442.17,0.613535196
40442.21,0.634229782
40442.25,0.65575291
40442.29,0.586633537
40442.33,0.32718885
40442.37,0.247810711
40442.42,0.284089025
40442.46,0.377630694
40442.5,0.436695575
40442.54,0.506346666
40442.58,0.528717838
40442.62,0.534825548
40442.67,0.584127106
40442.71,0.506197569
40442.75,0.642251219
40442.79,0.589038119
40442.83,0.540308311
40442.87,0.693103196
40442.92,0.507199037
40442.96,0.636034721
40443,0.626240099
40443.04,0.647027249
40443.08,0.548388755
40443.12,0.463979601
40443.17,0.480093798
40443.21,0.598076331
40443.25,0.184806768
40443.29,0.160328472
40443.33,0.150670351
40443.37,0.034077889
40443.42,0.0382907
40443.46,0.115676771
40443.5,0.357812084
40443.54,0.291017629
40443.58,0.210043346
40443.62,0.059371331
40443.67,0.039296466
40443.71,0.007002048
40443.75,0.012283046
40443.79,0.000815235
40443.83,0.005160868
40443.87,0
40443.92,0
40443.96,0
40444,0.023600515
40444.04,0.009706473
40444.08,0.020225023
40444.12,0.050505013
40444.17,0.013523171
40444.21,0.042545043
40444.25,0.227261086
40444.29,0.232007732
40444.33,0.091080641
40444.37,0.108084636
40444.42,0.214441396
40444.46,0.365707638
40444.5,0.643347218
40444.54,0.706621194
40444.58,0.691904545
40444.62,0.697659638
40444.67,0.62635945
40444.71,0.514226139
40444.75,0.635184524
40444.79,0.703724238
40444.83,0.751016739
40444.87,0.725133419
40444.92,0.701903974
40444.96,0.720581365
40445,0.729700425
40445.04,0.729253144
40445.08,0.713478398
40445.12,0.723705828
40445.17,0.724227363
40445.21,0.766444246
40445.25,0.802641913
40445.29,0.795076289
40445.33,0.800813533
40445.37,0.793312218
40445.42,0.828836883
40445.46,0.800101047
40445.5,0.762168461
40445.54,0.794277275
40445.58,0.772018078
40445.62,0.739599919
40445.67,0.783827522
40445.71,0.741802725
40445.75,0.703857611
40445.79,0.590433346
40445.83,0.604306039
40445.87,0.72730864
40445.92,0.619433728
40445.96,0.638636078
40446,0.572986072
40446.04,0.563485673
40446.08,0.57028474
40446.12,0.5220223
40446.17,0.471703443
40446.21,0.520172068
40446.25,0.397980728
40446.29,0.172075998
40446.33,0.088738589
40446.37,0.313762508
40446.42,0.237776888
40446.46,0.200129782
40446.5,0.212786272
40446.54,0.22970741
40446.58,0.271844798
40446.62,0.257827242
40446.67,0.272310299
40446.71,0.277969183
40446.75,0.276070811
40446.79,0.399034922
40446.83,0.234631764
40446.87,0.265009181
40446.92,0.224345721
40446.96,0.261426002
40447,0.284606944
40447.04,0.289173946
40447.08,0.441676914
40447.12,0.31973427
40447.17,0.219570692
40447.21,0.239971648
40447.25,0.101498632
40447.29,0.109615026
40447.33,0.031868188
40447.37,0.044919984
40447.42,0.041012703
40447.46,0.035364973
40447.5,0.031046086
40447.54,0.038072527
40447.58,0.109748155
40447.62,0.14556159
40447.67,0.141608144
40447.71,0.117244436
40447.75,0.257458765
40447.79,0.334360447
40447.83,0.39027493
40447.87,0.53679061
40447.92,0.5985863
40447.96,0.567539516
40448,0.477738946
40448.04,0.420928896
40448.08,0.386831286
40448.12,0.395586566
40448.17,0.458343557
40448.21,0.471639331
40448.25,0.549735794
40448.29,0.425255051
40448.33,0.139926491
40448.37,0.092970071
40448.42,0.096579948
40448.46,0.085968485
40448.5,0.08513404
40448.54,0.05474169
40448.58,0.07022807
40448.62,0.055672202
40448.67,0.123246087
40448.71,0.224814876
40448.75,0.274934653
40448.79,0.190177305
40448.83,0.223478522
40448.87,0.164082124
40448.92,0.108132887
40448.96,0.160660305
40449,0.124683348
40449.04,0.145701524
40449.08,0.112795558
40449.12,0.132927727
40449.17,0.123483305
40449.21,0.192171015
40449.25,0.187913515
40449.29,0.134645985
40449.33,0.10800171
40449.37,0.082796451
40449.42,0.032486162
40449.46,0.014115692
40449.5,0.0133004
40449.54,0.031978309
40449.58,0.009694994
40449.62,0
40449.67,0
40449.71,0
40449.75,0.005778089
40449.79,0
40449.83,0.000974964
40449.87,0.008615221
40449.92,0.016685942
40449.96,0.034778141
40450,0.030090868
40450.04,0.031070557
40450.08,0.036967221
40450.12,0.035501591
40450.17,0.038087546
40450.21,0.047171758
40450.25,0.041683335
40450.29,0.030323218
40450.33,0.015119587
40450.37,0
40450.42,0.001160392
40450.46,0.009433994
40450.5,0.00839366
40450.54,0
40450.58,0.001199132
40450.62,0
40450.67,0
40450.71,0
40450.75,0
40450.79,0.003406803
40450.83,0
40450.87,0.010355831
40450.92,0.008902193
40450.96,0.009282953
40451,0.009177394
40451.04,0.013244909
40451.08,0.012329984
40451.12,0.008284637
40451.17,0
40451.21,0
40451.25,0
40451.29,0
40451.33,0.013809656
40451.37,0.015179587
40451.42,0.027359653
40451.46,0.150706868
40451.5,0.406495298
40451.54,0.526244427
40451.58,0.553220321
40451.62,0.57454713
40451.67,0.593356915
40451.71,0.519265003
40451.75,0.449949854
40451.79,0.510520152
40451.83,0.56105976
40451.87,0.729980376
40451.92,0.666935209
40451.96,0.648703949
40452,0.647182418
40452.04,0.640155651
40452.08,0.665818447
40452.12,0.565952661
40452.17,0.557046469
40452.21,0.497540932
40452.25,0.453566126
40452.29,0.341255372
40452.33,0.134996959
40452.37,0.01534009
40452.42,0.07394554
40452.46,0.096070489
40452.5,0.084619817
40452.54,0.083666631
40452.58,0.107271089
40452.62,0.103605443
40452.67,0.043776875
40452.71,0.031083774
40452.75,0.00343865
40452.79,0
40452.83,0
40452.87,0.007603009
40452.92,0.05511002
40452.96,0.204725785
40453,0.382703272
40453.04,0.275297938
40453.08,0.183548191
40453.12,0.025897802
40453.17,0.00687498
40453.21,0.011711152
40453.25,0.025090879
40453.29,0.020025818
40453.33,0.013736885
40453.37,0.061684865
40453.42,0.165035062
40453.46,0.392679572
40453.5,0.474275757
40453.54,0.416868696
40453.58,0.335760542
40453.62,0.276187006
40453.67,0.572968045
40453.71,0.499060328
40453.75,0.530964977
40453.79,0.642561717
40453.83,0.658821257
40453.87,0.645143836
40453.92,0.674595155
40453.96,0.675466912
40454,0.702386094
40454.04,0.700394775
40454.08,0.622678382
40454.12,0.647466866
40454.17,0.704069918
40454.21,0.682119432
40454.25,0.694926396
40454.29,0.664652048
40454.33,0.508887659
40454.37,0.60577059
40454.42,0.636668077
40454.46,0.622818145
40454.5,0.593042644
40454.54,0.547607613
40454.58,0.495549238
40454.62,0.502572794
40454.67,0.490541178
40454.71,0.442885397
40454.75,0.523376831
40454.79,0.631404261
40454.83,0.662466178
40454.87,0.636315844
40454.92,0.601061827
40454.96,0.560467701
40455,0.568232199
40455.04,0.623566111
40455.08,0.596625145
40455.12,0.615923499
40455.17,0.621762193
40455.21,0.576979606
40455.25,0.506439247
40455.29,0.439453147
40455.33,0.254320396
40455.37,0.160770462
40455.42,0.17219125
40455.46,0.137119008
40455.5,0.116088979
40455.54,0.113766448
40455.58,0.130867581
40455.62,0.113216666
40455.67,0.120104049
40455.71,0.15233342
40455.75,0.243361351
40455.79,0.291641471
40455.83,0.425144189
40455.87,0.532807015
40455.92,0.435949978
40455.96,0.342850422
40456,0.332146639
40456.04,0.285829936
40456.08,0.238270941
40456.12,0.242613834
40456.17,0.302402306
40456.21,0.28497859
40456.25,0.179134795
40456.29,0.24440089
40456.33,0.141127826
40456.37,0.022258842
40456.42,0.068577136
40456.46,0.116267246
40456.5,0.115342015
40456.54,0.129501222
40456.58,0.139744489
40456.62,0.161518589
40456.67,0.240984888
40456.71,0.251844864
40456.75,0.351809975
40456.79,0.478619687
40456.83,0.564938012
40456.87,0.558800894
40456.92,0.702692189
40456.96,0.727085682
40457,0.688048179
40457.04,0.685543993
40457.08,0.672235131
40457.12,0.637963635
40457.17,0.570798836
40457.21,0.496426434
40457.25,0.499816258
40457.29,0.446247227
40457.33,0.19032095
40457.37,0.045596759
40457.42,0.034742375
40457.46,0.06072324
40457.5,0.138037173
40457.54,0.17413656
40457.58,0.195732862
40457.62,0.275462809
40457.67,0.375841629
40457.71,0.354404656
40457.75,0.551778608
40457.79,0.394431406
40457.83,0.4847453
40457.87,0.34388659
40457.92,0.326671658
40457.96,0.473563322
40458,0.589168958
40458.04,0.431675926
40458.08,0.511390042
40458.12,0.443731917
40458.17,0.383630454
40458.21,0.391993256
40458.25,0.355750636
40458.29,0.397305975
40458.33,0.187204783
40458.37,0.024097841
40458.42,0.034207891
40458.46,0.065175179
40458.5,0.096631049
40458.54,0.143191629
40458.58,0.167474743
40458.62,0.192306577
40458.67,0.206167072
40458.71,0.214412605
40458.75,0.455402539
40458.79,0.600507058
40458.83,0.571221364
40458.87,0.571366696
40458.92,0.421695073
40458.96,0.271387831
40459,0.154398808
40459.04,0.052215203
40459.08,0.010823133
40459.12,0.002154531
40459.17,0
40459.21,0.004533801
40459.25,0.014012311
40459.29,0.057336943
40459.33,0.089872715
40459.37,0.026455992
40459.42,0.01299928
40459.46,0.047964779
40459.5,0.082430602
40459.54,0.125159991
40459.58,0.152953708
40459.62,0.18373101
40459.67,0.202135665
40459.71,0.27384228
40459.75,0.350253218
40459.79,0.380455561
40459.83,0.324234548
40459.87,0.54509422
40459.92,0.64240659
40459.96,0.659505532
40460,0.670478056
40460.04,0.610230586
40460.08,0.521387251
40460.12,0.440618262
40460.17,0.431726441
40460.21,0.392364664
40460.25,0.319283164
40460.29,0.188635021
40460.33,0.064357034
40460.37,0.011659052
40460.42,0
40460.46,0
40460.5,0
40460.54,0
40460.58,0
40460.62,0
40460.67,0
40460.71,0.004938499
40460.75,0.005370438
40460.79,0.091076205
40460.83,0.540289135
40460.87,0.488332911
40460.92,0.283300974
40460.96,0.124254966
40461,0.008667454
40461.04,0
40461.08,0.010158465
40461.12,0.041816504
40461.17,0.113176063
40461.21,0.213753118
40461.25,0.205015681
40461.29,0.255261391
40461.33,0.152337774
40461.37,0.017442651
40461.42,0.01183823
40461.46,0.031918123
40461.5,0.095128087
40461.54,0.166220172
40461.58,0.223051385
40461.62,0.236405628
40461.67,0.289714346
40461.71,0.336006329
40461.75,0.275339105
40461.79,0.214255534
40461.83,0.111316396
40461.87,0.060772455
40461.92,0.013321354
40461.96,0.020959121
40462,0.035465946
40462.04,0.058382611
40462.08,0.006422736
40462.12,0.020655854
40462.17,0.129580445
40462.21,0.328523032
40462.25,0.338849043
40462.29,0.212073827
