Date,NREL_wind_scaled
40358.50,0.139592464
40358.54,0.147041574
40358.58,0.141755788
40358.62,0.153708675
40358.67,0.157043867
40358.71,0.154110305
40358.75,0.161272413
40358.79,0.313025688
40358.83,0.460876015
40358.87,0.540385776
40358.92,0.532152801
40358.96,0.566944222
40359.00,0.541170397
40359.04,0.486680335
40359.08,0.457946521
40359.12,0.42267487
40359.17,0.354991978
40359.21,0.250973177
40359.25,0.120136194
40359.29,0.035681099
40359.33,0.035441517
40359.37,0.03875792
40359.42,0.044718448
40359.46,0.050747502
40359.50,0.05841915
40359.54,0.071769152
40359.58,0.079921584
40359.62,0.091950544
40359.67,0.097768129
40359.71,0.098622953
40359.75,0.098493939
40359.79,0.214318968
40359.83,0.434613708
40359.87,0.505176557
40359.92,0.513996965
40359.96,0.543377504
40360.00,0.481083602
40360.04,0.403573696
40360.08,0.347170713
40360.12,0.310020807
40360.17,0.277329385
40360.21,0.260208006
40360.25,0.18757523
40360.29,0.089551739
40360.33,0.087118164
40360.37,0.108161116
40360.42,0.113775018
40360.46,0.107775155
40360.50,0.101428259
40360.54,0.105248886
40360.58,0.101935407
40360.62,0.098753909
40360.67,0.097636937
40360.71,0.09835246
40360.75,0.100280331
40360.79,0.162562679
40360.83,0.197707068
40360.87,0.232510069
40360.92,0.200103543
40360.96,0.205792225
40361.00,0.212315812
40361.04,0.207416777
40361.08,0.20071425
40361.12,0.202898111
40361.17,0.19168429
40361.21,0.173200397
40361.25,0.105797481
40361.29,0.031531523
40361.33,0.037889167
40361.37,0.05504636
40361.42,0.044328028
40361.46,0.042987333
40361.50,0.043258406
40361.54,0.043808535
40361.58,0.047638377
40361.62,0.05046902
40361.67,0.056166385
40361.71,0.069803967
40361.75,0.109644106
40361.79,0.152007896
40361.83,0.195192254
40361.87,0.237810825
40361.92,0.254806522
40361.96,0.281613661
40362.00,0.326796071
40362.04,0.343123971
40362.08,0.338936421
40362.12,0.32543758
40362.17,0.309599714
40362.21,0.24830117
40362.25,0.150559335
40362.29,0.040688051
40362.33,0.017871015
40362.37,0.030690627
40362.42,0.032265791
40362.46,0.037108879
40362.50,0.04512275
40362.54,0.066390851
40362.58,0.071977793
40362.62,0.095760261
40362.67,0.10441001
40362.71,0.133070377
40362.75,0.152752067
40362.79,0.224600604
40362.83,0.266407845
40362.87,0.268626149
40362.92,0.294563827
40362.96,0.327700446
40363.00,0.352303037
40363.04,0.356118626
40363.08,0.365220476
40363.12,0.378923986
40363.17,0.402962723
40363.21,0.351949052
40363.25,0.235137069
40363.29,0.135241884
40363.33,0.129494984
40363.37,0.171828151
40363.42,0.202974395
40363.46,0.243923703
40363.50,0.27020169
40363.54,0.247241073
40363.58,0.244325982
40363.62,0.302215188
40363.67,0.35772135
40363.71,0.347110685
40363.75,0.289998083
40363.79,0.312171075
40363.83,0.401569144
40363.87,0.341099659
40363.92,0.316953519
40363.96,0.342741483
40364.00,0.427985416
40364.04,0.490253248
40364.08,0.488576139
40364.12,0.487651326
40364.17,0.481669746
40364.21,0.488912699
40364.25,0.413508856
40364.29,0.274009188
40364.33,0.267046032
40364.37,0.298688299
40364.42,0.340507743
40364.46,0.350827176
40364.50,0.349437927
40364.54,0.344701045
40364.58,0.360372007
40364.62,0.356001912
40364.67,0.353268526
40364.71,0.334456976
40364.75,0.335907158
40364.79,0.377988787
40364.83,0.431558084
40364.87,0.449685724
40364.92,0.464256154
40364.96,0.47013365
40365.00,0.465350352
40365.04,0.417235514
40365.08,0.377221665
40365.12,0.347547296
40365.17,0.348518753
40365.21,0.300113015
40365.25,0.187640097
40365.29,0.100574508
40365.33,0.099003591
40365.37,0.122585145
40365.42,0.153381627
40365.46,0.147212012
40365.50,0.145941367
40365.54,0.148514863
40365.58,0.160793851
40365.62,0.146525295
40365.67,0.136620166
40365.71,0.102990874
40365.75,0.128256518
40365.79,0.139370495
40365.83,0.163585153
40365.87,0.084942234
40365.92,0.051748297
40365.96,0.049812228
40366.00,0.053860447
40366.04,0.05014338
40366.08,0.059094766
40366.12,0.077212568
40366.17,0.066425392
40366.21,0.060890324
40366.25,0.027206822
40366.29,0.006968567
40366.33,0.010336681
40366.37,0.030407022
40366.42,0.05515557
40366.46,0.096799166
40366.50,0.046345161
40366.54,0.067586153
40366.58,0.112166201
40366.62,0.124575883
40366.67,0.050140014
40366.71,0.061320501
40366.75,0.104622889
40366.79,0.089114851
40366.83,0.100287839
40366.87,0.123106594
40366.92,0.107207808
40366.96,0.093869111
40367.00,0.083582423
40367.04,0.069829414
40367.08,0.05106628
40367.12,0.041701604
40367.17,0.062509635
40367.21,0.057417105
40367.25,0.026767537
40367.29,0.015521514
40367.33,0.015219446
40367.37,0.019990819
40367.42,0.025865955
40367.46,0.042611728
40367.50,0.120103845
40367.54,0.078529676
40367.58,0.114075623
40367.62,0.153465184
40367.67,0.096219899
40367.71,0.042460675
40367.75,0.050831336
40367.79,0.077401771
40367.83,0.101517569
40367.87,0.098994444
40367.92,0.123536382
40367.96,0.134446413
40368.00,0.132368269
40368.04,0.124328485
40368.08,0.107650503
40368.12,0.109755969
40368.17,0.116598022
40368.21,0.100433747
40368.25,0.057160343
40368.29,0.041107299
40368.33,0.050534501
40368.37,0.058924283
40368.42,0.08449222
40368.46,0.106572912
40368.50,0.155722025
40368.54,0.199163138
40368.58,0.221868184
40368.62,0.205428801
40368.67,0.190345271
40368.71,0.192626904
40368.75,0.193321503
40368.79,0.183634825
40368.83,0.190620618
40368.87,0.155979599
40368.92,0.12358966
40368.96,0.078273333
40369.00,0.072796221
40369.04,0.070352183
40369.08,0.105328995
40369.12,0.146628392
40369.17,0.149156815
40369.21,0.155525738
40369.25,0.124456335
40369.29,0.074893408
40369.33,0.069777674
40369.37,0.07634559
40369.42,0.079102115
40369.46,0.071608359
40369.50,0.070466473
40369.54,0.078059964
40369.58,0.088754869
40369.62,0.101944305
40369.67,0.093229329
40369.71,0.092057727
40369.75,0.095269515
40369.79,0.104562721
40369.83,0.138724896
40369.87,0.119841647
40369.92,0.08364043
40369.96,0.060282264
40370.00,0.058196928
40370.04,0.053753422
40370.08,0.056487179
40370.12,0.064867623
40370.17,0.08088787
40370.21,0.082997692
40370.25,0.071101436
40370.29,0.026026851
40370.33,0.038874727
40370.37,0.057521746
40370.42,0.059352187
40370.46,0.073412535
40370.50,0.077618476
40370.54,0.104769691
40370.58,0.129753952
40370.62,0.141839119
40370.67,0.150439029
40370.71,0.118592322
40370.75,0.127970711
40370.79,0.227591627
40370.83,0.190226084
40370.87,0.124661664
40370.92,0.131919362
40370.96,0.154555002
40371.00,0.16666058
40371.04,0.156886694
40371.08,0.161197964
40371.12,0.121521636
40371.17,0.115161751
40371.21,0.121166636
40371.25,0.10365531
40371.29,0.057487806
40371.33,0.032620206
40371.37,0.031476595
40371.42,0.049025745
40371.46,0.101009668
40371.50,0.069289672
40371.54,0.089530973
40371.58,0.081899111
40371.62,0.119436184
40371.67,0.109804371
40371.71,0.112933832
40371.75,0.110206525
40371.79,0.10860448
40371.83,0.143428172
40371.87,0.160194753
40371.92,0.177168931
40371.96,0.198366935
40372.00,0.195140723
40372.04,0.188369971
40372.08,0.208140435
40372.12,0.194574689
40372.17,0.187030851
40372.21,0.114473785
40372.25,0.062179666
40372.29,0.041159795
40372.33,0.027134249
40372.37,0.019074098
40372.42,0.015063581
40372.46,0.018880746
40372.50,0.022745527
40372.54,0.028294511
40372.58,0.037382512
40372.62,0.054045356
40372.67,0.103767455
40372.71,0.093246505
40372.75,0.053988476
40372.79,0.087104954
40372.83,0.102219108
40372.87,0.11821683
40372.92,0.147278002
40372.96,0.122033967
40373.00,0.122740515
40373.04,0.120277777
40373.08,0.125173925
40373.12,0.149862662
40373.17,0.198848259
40373.21,0.200714582
40373.25,0.151412493
40373.29,0.124839368
40373.33,0.125797172
40373.37,0.148093514
40373.42,0.163665789
40373.46,0.174362542
40373.50,0.176749787
40373.54,0.181905815
40373.58,0.189547009
40373.62,0.192674235
40373.67,0.196836545
40373.71,0.187570311
40373.75,0.224620267
40373.79,0.279372378
40373.83,0.349157249
40373.87,0.388979602
40373.92,0.408475213
40373.96,0.440772659
40374.00,0.421014171
40374.04,0.430987179
40374.08,0.397873526
40374.12,0.414224534
40374.17,0.427067379
40374.21,0.354262345
40374.25,0.182160612
40374.29,0.083441462
40374.33,0.072017382
40374.37,0.091196278
40374.42,0.088939474
40374.46,0.094407654
40374.50,0.108343128
40374.54,0.14469001
40374.58,0.182317422
40374.62,0.23601898
40374.67,0.278542007
40374.71,0.262704957
40374.75,0.311306859
40374.79,0.327006182
40374.83,0.285159574
40374.87,0.295753247
40374.92,0.238590941
40374.96,0.213538261
40375.00,0.222226944
40375.04,0.18977317
40375.08,0.167038764
40375.12,0.153915368
40375.17,0.148747605
40375.21,0.154800897
40375.25,0.114221047
40375.29,0.080496874
40375.33,0.083131283
40375.37,0.087308056
40375.42,0.076271416
40375.46,0.075291366
40375.50,0.086500525
40375.54,0.11321847
40375.58,0.092973306
40375.62,0.085469668
40375.67,0.142028083
40375.71,0.101293561
40375.75,0.127251929
40375.79,0.179725742
40375.83,0.212833633
40375.87,0.246380722
40375.92,0.249691071
40375.96,0.227318443
40376.00,0.206127578
40376.04,0.262084307
40376.08,0.320114801
40376.12,0.388645268
40376.17,0.39521105
40376.21,0.323734604
40376.25,0.175284615
40376.29,0.065845126
40376.33,0.057159861
40376.37,0.062015835
40376.42,0.076777947
40376.46,0.109590925
40376.50,0.140855975
40376.54,0.154918104
40376.58,0.193937443
40376.62,0.240889037
40376.67,0.259525607
40376.71,0.176869256
40376.75,0.167844944
40376.79,0.2571564
40376.83,0.292966114
40376.87,0.285802186
40376.92,0.279885978
40376.96,0.28114025
40377.00,0.258121144
40377.04,0.306685575
40377.08,0.361512317
40377.12,0.384141905
40377.17,0.399167809
40377.21,0.379855404
40377.25,0.266477194
40377.29,0.171391583
40377.33,0.174336162
40377.37,0.21368294
40377.42,0.273292026
40377.46,0.291394828
40377.50,0.323404823
40377.54,0.366879711
40377.58,0.461625778
40377.62,0.443856379
40377.67,0.422192341
40377.71,0.372177553
40377.75,0.441880524
40377.79,0.415003306
40377.83,0.338534425
40377.87,0.337513306
40377.92,0.387760125
40377.96,0.416866993
40378.00,0.398516099
40378.04,0.368341007
40378.08,0.29933179
40378.12,0.239513288
40378.17,0.222812675
40378.21,0.220102749
40378.25,0.180380801
40378.29,0.14736823
40378.33,0.145735798
40378.37,0.123716391
40378.42,0.123088163
40378.46,0.137177812
40378.50,0.164603564
40378.54,0.212351744
40378.58,0.220870566
40378.62,0.186212281
40378.67,0.173844633
40378.71,0.192245672
40378.75,0.239878885
40378.79,0.198317387
40378.83,0.228231685
40378.87,0.185176476
40378.92,0.150126496
40378.96,0.114326504
40379.00,0.099876316
40379.04,0.156050554
40379.08,0.191549536
40379.12,0.185375929
40379.17,0.174949125
40379.21,0.207290477
40379.25,0.165149305
40379.29,0.151020837
40379.33,0.119839324
40379.37,0.122672658
40379.42,0.139420387
40379.46,0.130572202
40379.50,0.127848306
40379.54,0.153774898
40379.58,0.211460118
40379.62,0.177301129
40379.67,0.235397725
40379.71,0.161973538
40379.75,0.127260744
40379.79,0.166143642
40379.83,0.224020616
40379.87,0.257321202
40379.92,0.27298486
40379.96,0.248372243
40380.00,0.265855572
40380.04,0.304235235
40380.08,0.309956125
40380.12,0.243236039
40380.17,0.219511464
40380.21,0.173074034
40380.25,0.127888533
40380.29,0.09717742
40380.33,0.106070609
40380.37,0.105422872
40380.42,0.111291008
40380.46,0.134005655
40380.50,0.143765356
40380.54,0.17121821
40380.58,0.188502208
40380.62,0.206542727
40380.67,0.203805911
40380.71,0.189353135
40380.75,0.196664422
40380.79,0.205632527
40380.83,0.302623398
40380.87,0.319870029
40380.92,0.310540794
40380.96,0.298887428
40381.00,0.232245857
40381.04,0.164942685
40381.08,0.163055684
40381.12,0.126097558
40381.17,0.104823012
40381.21,0.137615269
40381.25,0.113142414
40381.29,0.100385979
40381.33,0.135275996
40381.37,0.149032885
40381.42,0.207447216
40381.46,0.284955794
40381.50,0.33474866
40381.54,0.368249903
40381.58,0.402236961
40381.62,0.431099272
40381.67,0.436005099
40381.71,0.416433643
40381.75,0.410016526
40381.79,0.450029952
40381.83,0.488782457
40381.87,0.513197019
40381.92,0.521485725
40381.96,0.545337747
40382.00,0.576061602
40382.04,0.583467606
40382.08,0.606892088
40382.12,0.616113971
40382.17,0.617000601
40382.21,0.612080999
40382.25,0.546993455
40382.29,0.472426706
40382.33,0.469232448
40382.37,0.48424683
40382.42,0.48400069
40382.46,0.491821241
40382.50,0.50286796
40382.54,0.526051951
40382.58,0.54548603
40382.62,0.566367638
40382.67,0.564668076
40382.71,0.568889889
40382.75,0.54996139
40382.79,0.594365593
40382.83,0.550930571
40382.87,0.548940508
40382.92,0.502426153
40382.96,0.484354689
40383.00,0.458562719
40383.04,0.37673673
40383.08,0.371751514
40383.12,0.410781003
40383.17,0.449956053
40383.21,0.450137419
40383.25,0.384009045
40383.29,0.297711352
40383.33,0.30404065
40383.37,0.371446025
40383.42,0.427348265
40383.46,0.43189015
40383.50,0.477811428
40383.54,0.449301845
40383.58,0.457918218
40383.62,0.498336522
40383.67,0.531333363
40383.71,0.49553546
40383.75,0.401989528
40383.79,0.496866615
40383.83,0.528018753
40383.87,0.467029885
40383.92,0.411212921
40383.96,0.38706399
40384.00,0.380250527
40384.04,0.388594465
40384.08,0.353873789
40384.12,0.315198721
40384.17,0.317901834
40384.21,0.302458766
40384.25,0.201431496
40384.29,0.147186341
40384.33,0.135405464
40384.37,0.159895485
40384.42,0.175850937
40384.46,0.192589555
40384.50,0.194301392
40384.54,0.167999863
40384.58,0.180032475
40384.62,0.173643873
40384.67,0.158057191
40384.71,0.182293434
40384.75,0.211727739
40384.79,0.341360462
40384.83,0.48447697
40384.87,0.506200709
40384.92,0.459835913
40384.96,0.43791519
40385.00,0.40491473
40385.04,0.347144789
40385.08,0.268835553
40385.12,0.222478021
40385.17,0.201513995
40385.21,0.203961269
40385.25,0.125811082
40385.29,0.045260586
40385.33,0.031151268
40385.37,0.038266225
40385.42,0.030860963
40385.46,0.024683832
40385.50,0.0248661
40385.54,0.025855222
40385.58,0.027455482
40385.62,0.028019736
40385.67,0.02784894
40385.71,0.028908232
40385.75,0.035121706
40385.79,0.083652796
40385.83,0.122195048
40385.87,0.150524092
40385.92,0.174065058
40385.96,0.184688133
40386.00,0.181959386
40386.04,0.163309244
40386.08,0.163629564
40386.12,0.13292066
40386.17,0.098449082
40386.21,0.058383867
40386.25,0.027368886
40386.29,0.012954336
40386.33,0.004079888
40386.37,0.00648069
40386.42,0.008719476
40386.46,0.009778329
40386.50,0.01245915
40386.54,0.013143835
40386.58,0.025071108
40386.62,0.030350745
40386.67,0.03161043
40386.71,0.038796804
40386.75,0.057372011
40386.79,0.233559835
40386.83,0.305760123
40386.87,0.274076897
40386.92,0.279510884
40386.96,0.308735176
40387.00,0.335552237
40387.04,0.389067108
40387.08,0.416925004
40387.12,0.426874443
40387.17,0.413521566
40387.21,0.386372225
40387.25,0.244120115
40387.29,0.139797562
40387.33,0.115541489
40387.37,0.147858338
40387.42,0.172096463
40387.46,0.183101974
40387.50,0.226479464
40387.54,0.294679753
40387.58,0.363562435
40387.62,0.380191346
40387.67,0.3316918
40387.71,0.270140504
40387.75,0.239457224
40387.79,0.336782785
40387.83,0.361621368
40387.87,0.397815893
40387.92,0.405494642
40387.96,0.340244128
40388.00,0.333331387
40388.04,0.331941742
40388.08,0.335278825
40388.12,0.292405577
40388.17,0.25695538
40388.21,0.22171238
40388.25,0.200977285
40388.29,0.149558583
40388.33,0.134735853
40388.37,0.129098838
40388.42,0.113984484
40388.46,0.107360135
40388.50,0.114383104
40388.54,0.120845383
40388.58,0.144853232
40388.62,0.159002004
40388.67,0.167221196
40388.71,0.16126581
40388.75,0.197771855
40388.79,0.309497175
40388.83,0.475645517
40388.87,0.481696666
40388.92,0.455535127
40388.96,0.429815094
40389.00,0.368938726
40389.04,0.304868218
40389.08,0.253224843
40389.12,0.201637304
40389.17,0.168042542
40389.21,0.130165833
40389.25,0.075853129
40389.29,0.030400198
40389.33,0.026342066
40389.37,0.053969576
40389.42,0.046528276
40389.46,0.043819044
40389.50,0.064362368
40389.54,0.05862254
40389.58,0.041789298
40389.62,0.037508402
40389.67,0.048792765
40389.71,0.06625188
40389.75,0.106388227
40389.79,0.161037311
40389.83,0.185017383
40389.87,0.182625603
40389.92,0.170835447
40389.96,0.13749207
40390.00,0.146651444
40390.04,0.179550972
40390.08,0.126890073
40390.12,0.107739348
40390.17,0.106344578
40390.21,0.099365494
40390.25,0.074424756
40390.29,0.055564985
40390.33,0.03875349
40390.37,0.023288786
40390.42,0.020142414
40390.46,0.015249505
40390.50,0.018283846
40390.54,0.023828725
40390.58,0.023138676
40390.62,0.020865771
40390.67,0.039565489
40390.71,0.036766214
40390.75,0.068899015
40390.79,0.126873411
40390.83,0.136895894
40390.87,0.126364539
40390.92,0.113470993
40390.96,0.103638321
40391.00,0.074041512
40391.04,0.06276752
40391.08,0.054181712
40391.12,0.051676125
40391.17,0.060506247
40391.21,0.054357749
40391.25,0.039895553
40391.29,0.038249336
40391.33,0.028263394
40391.37,0.024965677
40391.42,0.02841238
40391.46,0.02989052
40391.50,0.035121567
40391.54,0.035397623
40391.58,0.024389152
40391.62,0.034604876
40391.67,0.029732476
40391.71,0.04009799
40391.75,0.040045949
40391.79,0.073181445
40391.83,0.103520764
40391.87,0.144492111
40391.92,0.141392588
40391.96,0.136478566
40392.00,0.11935341
40392.04,0.121144128
40392.08,0.117496607
40392.12,0.115927944
40392.17,0.096923522
40392.21,0.094125381
40392.25,0.060371565
40392.29,0.034794819
40392.33,0.031496036
40392.37,0.036276842
40392.42,0.037624858
40392.46,0.037356459
40392.50,0.037998113
40392.54,0.043394346
40392.58,0.044986729
40392.62,0.058755912
40392.67,0.077375687
40392.71,0.09289925
40392.75,0.11025161
40392.79,0.199000329
40392.83,0.255730412
40392.87,0.245733666
40392.92,0.290069084
40392.96,0.311718806
40393.00,0.279603699
40393.04,0.248471646
40393.08,0.214648404
40393.12,0.17976561
40393.17,0.165090951
40393.21,0.156648019
40393.25,0.114370127
40393.29,0.065281476
40393.33,0.065110592
40393.37,0.063235785
40393.42,0.060223612
40393.46,0.040906722
40393.50,0.052756318
40393.54,0.061759946
40393.58,0.083412926
40393.62,0.098411879
40393.67,0.098842403
40393.71,0.100316158
40393.75,0.104362941
40393.79,0.099596229
40393.83,0.123501809
40393.87,0.177174847
40393.92,0.198268059
40393.96,0.176616474
40394.00,0.173437556
40394.04,0.203535367
40394.08,0.157939981
40394.12,0.120319011
40394.17,0.165498384
40394.21,0.184698435
40394.25,0.202539205
40394.29,0.132169711
40394.33,0.130373119
40394.37,0.101485078
40394.42,0.078397888
40394.46,0.082328986
40394.50,0.103088755
40394.54,0.140551914
40394.58,0.144402091
40394.62,0.253017514
40394.67,0.253667596
40394.71,0.200710161
40394.75,0.262642011
40394.79,0.321308455
40394.83,0.193294278
40394.87,0.154453615
40394.92,0.190643791
40394.96,0.260515346
40395.00,0.292352616
40395.04,0.330697185
40395.08,0.315393427
40395.12,0.280918993
40395.17,0.286317057
40395.21,0.296715763
40395.25,0.25717562
40395.29,0.196560356
40395.33,0.161592682
40395.37,0.176034036
40395.42,0.175307504
40395.46,0.220608024
40395.50,0.257047693
40395.54,0.309795547
40395.58,0.358185466
40395.62,0.399137828
40395.67,0.414233661
40395.71,0.372903554
40395.75,0.36496729
40395.79,0.45797348
40395.83,0.519898328
40395.87,0.539350089
40395.92,0.494634668
40395.96,0.456110697
40396.00,0.367627188
40396.04,0.306943243
40396.08,0.286329281
40396.12,0.266584801
40396.17,0.229521201
40396.21,0.215924411
40396.25,0.155731187
40396.29,0.104930821
40396.33,0.093955661
40396.37,0.104224277
40396.42,0.126513305
40396.46,0.145344652
40396.50,0.1604974
40396.54,0.16751394
40396.58,0.155976462
40396.62,0.154892342
40396.67,0.147229641
40396.71,0.105050926
40396.75,0.114557171
40396.79,0.141228937
40396.83,0.124146623
40396.87,0.083515783
40396.92,0.08601078
40396.96,0.054440977
40397.00,0.041350218
40397.04,0.028432789
40397.08,0.024583336
40397.12,0.031398045
40397.17,0.034258534
40397.21,0.028447014
40397.25,0.025713936
40397.29,0.014495995
40397.33,0.009032993
40397.37,0.017566875
40397.42,0.026715766
40397.46,0.027363124
40397.50,0.025957635
40397.54,0.026018737
40397.58,0.026422269
40397.62,0.040182753
40397.67,0.043554542
40397.71,0.053626195
40397.75,0.081959399
40397.79,0.141906138
40397.83,0.187341885
40397.87,0.227478006
40397.92,0.262722221
40397.96,0.288716652
40398.00,0.309166567
40398.04,0.32893574
40398.08,0.353168592
40398.12,0.364341494
40398.17,0.379827697
40398.21,0.366851622
40398.25,0.300696232
40398.29,0.167963328
40398.33,0.104191217
40398.37,0.117002733
40398.42,0.131141326
40398.46,0.127154831
40398.50,0.13192087
40398.54,0.136970588
40398.58,0.139136422
40398.62,0.132636464
40398.67,0.141945187
40398.71,0.138505572
40398.75,0.215524587
40398.79,0.252038277
40398.83,0.314532683
40398.87,0.363765129
40398.92,0.398248631
40398.96,0.410961765
40399.00,0.397270972
40399.04,0.412073546
40399.08,0.411372876
40399.12,0.400233178
40399.17,0.391158404
40399.21,0.34683799
40399.25,0.229455395
40399.29,0.093468321
40399.33,0.044595954
40399.37,0.046673074
40399.42,0.068427524
40399.46,0.049151346
40399.50,0.013376675
40399.54,0.017991046
40399.58,0.05079345
40399.62,0.029135543
40399.67,0.040267736
40399.71,0.057465296
40399.75,0.074646871
40399.79,0.047878742
40399.83,0.100641508
40399.87,0.130393729
40399.92,0.098131323
40399.96,0.159924698
40400.00,0.192053369
40400.04,0.126053273
40400.08,0.117875644
40400.12,0.154751405
40400.17,0.164424664
40400.21,0.097493396
40400.25,0.072583418
40400.29,0.046291827
40400.33,0.037507273
40400.37,0.02456956
40400.42,0.012931953
40400.46,0.00959739
40400.50,0.012479088
40400.54,0.021297231
40400.58,0.044539443
40400.62,0.067147329
40400.67,0.032435913
40400.71,0.073621684
40400.75,0.154307702
40400.79,0.202363911
40400.83,0.253362922
40400.87,0.161463754
40400.92,0.144784528
40400.96,0.199994353
40401.00,0.162756028
40401.04,0.155980909
40401.08,0.102082021
40401.12,0.123575926
40401.17,0.083773398
40401.21,0.08174748
40401.25,0.138973706
40401.29,0.069835803
40401.33,0.032970519
40401.37,0.025402518
40401.42,0.02988148
40401.46,0.050864154
40401.50,0.039923002
40401.54,0.041026107
40401.58,0.037769675
40401.62,0.036382795
40401.67,0.053868163
40401.71,0.047347481
40401.75,0.06792325
40401.79,0.113008984
40401.83,0.107641642
40401.87,0.053257489
40401.92,0.061031584
40401.96,0.068302578
40402.00,0.092479413
40402.04,0.073859245
40402.08,0.072358273
40402.12,0.08528453
40402.17,0.114053296
40402.21,0.11322502
40402.25,0.074051694
40402.29,0.045011085
40402.33,0.046039985
40402.37,0.027960832
40402.42,0.036896668
40402.46,0.0488061
40402.50,0.071685038
40402.54,0.089130961
40402.58,0.075089405
40402.62,0.065715288
40402.67,0.053947374
40402.71,0.040312594
40402.75,0.074942101
40402.79,0.115975802
40402.83,0.149429333
40402.87,0.194162832
40402.92,0.216656959
40402.96,0.223730442
40403.00,0.193867026
40403.04,0.184330179
40403.08,0.167818861
40403.12,0.159943783
40403.17,0.165573696
40403.21,0.165938222
40403.25,0.09176895
40403.29,0.040874207
40403.33,0.035293182
40403.37,0.045429903
40403.42,0.059891329
40403.46,0.063516763
40403.50,0.070506512
40403.54,0.085049445
40403.58,0.094791296
40403.62,0.122752349
40403.67,0.134808231
40403.71,0.154780457
40403.75,0.252324057
40403.79,0.347901183
40403.83,0.395149175
40403.87,0.396547073
40403.92,0.335278515
40403.96,0.290050567
40404.00,0.284019376
40404.04,0.279088974
40404.08,0.277737186
40404.12,0.282082313
40404.17,0.255884352
40404.21,0.202768728
40404.25,0.165290321
40404.29,0.113003387
40404.33,0.112653127
40404.37,0.122992978
40404.42,0.081538257
40404.46,0.114682552
40404.50,0.149749635
40404.54,0.148683473
40404.58,0.139388149
40404.62,0.1580733
40404.67,0.156839927
40404.71,0.156468034
40404.75,0.138847167
40404.79,0.141484419
40404.83,0.149417647
40404.87,0.172278404
40404.92,0.189345575
40404.96,0.184210109
40405.00,0.170929043
40405.04,0.185809901
40405.08,0.195462639
40405.12,0.200189235
40405.17,0.186323261
40405.21,0.181007747
40405.25,0.160536548
40405.29,0.136875335
40405.33,0.138067144
40405.37,0.134498068
40405.42,0.137079861
40405.46,0.142994238
40405.50,0.161930185
40405.54,0.197383674
40405.58,0.258777038
40405.62,0.27618009
40405.67,0.301852027
40405.71,0.293301766
40405.75,0.331341289
40405.79,0.443849586
40405.83,0.480743907
40405.87,0.501042782
40405.92,0.508346119
40405.96,0.463793511
40406.00,0.434030574
40406.04,0.429358719
40406.08,0.432238383
40406.12,0.457074386
40406.17,0.426682377
40406.21,0.368320905
40406.25,0.314190258
40406.29,0.17085927
40406.33,0.070953426
40406.37,0.07749197
40406.42,0.08652909
40406.46,0.087976443
40406.50,0.10466511
40406.54,0.124698925
40406.58,0.134999387
40406.62,0.152904352
40406.67,0.14697529
40406.71,0.147094597
40406.75,0.148121261
40406.79,0.126699679
40406.83,0.112424597
40406.87,0.107734521
40406.92,0.09966264
40406.96,0.107035177
40407.00,0.102687494
40407.04,0.123596365
40407.08,0.141628298
40407.12,0.141832821
40407.17,0.100863119
40407.21,0.075477508
40407.25,0.051781181
40407.29,0.012195777
40407.33,0.003079719
40407.37,0.002564021
40407.42,0.00319129
40407.46,0.009750981
40407.50,0.03755418
40407.54,0.043473402
40407.58,0.050533906
40407.62,0.06918614
40407.67,0.069872296
40407.71,0.095074627
40407.75,0.109275832
40407.79,0.154201525
40407.83,0.151717775
40407.87,0.134198237
40407.92,0.139611256
40407.96,0.161080204
40408.00,0.141793118
40408.04,0.157900804
40408.08,0.161802595
40408.12,0.140738895
40408.17,0.146739156
40408.21,0.170573001
40408.25,0.163506774
40408.29,0.077846558
40408.33,0.035435824
40408.37,0.034730955
40408.42,0.031093169
40408.46,0.016647853
40408.50,0.011437453
40408.54,0.006341716
40408.58,0.011048859
40408.62,0.010914279
40408.67,0.016666404
40408.71,0.017814584
40408.75,0.041256567
40408.79,0.068309934
40408.83,0.062088079
40408.87,0.070948191
40408.92,0.099815176
40408.96,0.121383416
40409.00,0.120685748
40409.04,0.113405616
40409.08,0.098325004
40409.12,0.087243205
40409.17,0.069895683
40409.21,0.071743597
40409.25,0.054116282
40409.29,0.022681951
40409.33,0.003898926
40409.37,0.001985679
40409.42,0.004841797
40409.46,0.007006172
40409.50,0.01351273
40409.54,0.021160449
40409.58,0.035228702
40409.62,0.061563315
40409.67,0.061807961
40409.71,0.087663476
40409.75,0.152764261
40409.79,0.182607648
40409.83,0.178614512
40409.87,0.201945628
40409.92,0.234239842
40409.96,0.25728368
40410.00,0.242093747
40410.04,0.272771107
40410.08,0.295811201
40410.12,0.338115337
40410.17,0.350303991
40410.21,0.361902945
40410.25,0.303773129
40410.29,0.153738081
40410.33,0.095207624
40410.37,0.1224663
40410.42,0.16302211
40410.46,0.198449172
40410.50,0.213353665
40410.54,0.23754707
40410.58,0.246097388
40410.62,0.252039176
40410.67,0.294043666
40410.71,0.243865331
40410.75,0.222430531
40410.79,0.262898006
40410.83,0.257708712
40410.87,0.281269421
40410.92,0.354405309
40410.96,0.353417587
40411.00,0.334008038
40411.04,0.338658922
40411.08,0.307719886
40411.12,0.285932004
40411.17,0.306678054
40411.21,0.258341282
40411.25,0.198193041
40411.29,0.125893254
40411.33,0.111912741
40411.37,0.106499381
40411.42,0.139441943
