Date,NREL_wind
39738.92,0.28011867
39738.96,0.27284326
39739.00,0.288409949
39739.04,0.330069755
39739.08,0.315220118
39739.12,0.303208711
39739.17,0.290478537
39739.21,0.254295827
39739.25,0.225590671
39739.29,0.197909664
39739.33,0.089220555
39739.37,0.046801898
39739.42,0.053994791
39739.46,0.061938185
39739.50,0.069215942
39739.54,0.077952016
39739.58,0.084333981
39739.62,0.090769481
39739.67,0.092637605
39739.71,0.138524061
39739.75,0.225617696
39739.79,0.264867065
39739.83,0.299957603
39739.87,0.359917806
39739.92,0.414523419
39739.96,0.470176006
39740.00,0.524367352
39740.04,0.604825922
39740.08,0.647755419
39740.12,0.642932441
39740.17,0.640670709
39740.21,0.622889736
39740.25,0.610287895
39740.29,0.541637782
39740.33,0.336029219
39740.37,0.188189342
39740.42,0.239932493
39740.46,0.311957946
39740.50,0.334346875
39740.54,0.330046878
39740.58,0.324358283
39740.62,0.333074638
39740.67,0.316055468
39740.71,0.411774024
39740.75,0.496826705
39740.79,0.588582289
39740.83,0.625541003
39740.87,0.63398828
39740.92,0.638719636
39740.96,0.62954606
39741.00,0.607195509
39741.04,0.58438507
39741.08,0.558997077
39741.12,0.552501288
39741.17,0.557280182
39741.21,0.511161597
39741.25,0.486469147
39741.29,0.446806419
39741.33,0.228095689
39741.37,0.063089559
39741.42,0.035219097
39741.46,0.050492739
39741.50,0.0914617
39741.54,0.154051155
39741.58,0.153395454
39741.62,0.185225333
39741.67,0.226569391
39741.71,0.286285484
39741.75,0.524892437
39741.79,0.593397636
39741.83,0.614926121
39741.87,0.674424031
39741.92,0.684121534
39741.96,0.665041197
39742.00,0.723395579
39742.04,0.737236547
39742.08,0.736170059
39742.12,0.694264912
39742.17,0.685634103
39742.21,0.613973602
39742.25,0.558923917
39742.29,0.464870444
39742.33,0.297335909
39742.37,0.251665602
39742.42,0.280884673
39742.46,0.314348961
39742.50,0.328566265
39742.54,0.336623092
39742.58,0.34905995
39742.62,0.3610803
39742.67,0.390994421
39742.71,0.489676004
39742.75,0.597532537
39742.79,0.647144974
39742.83,0.712874973
39742.87,0.722137204
39742.92,0.710470304
39742.96,0.70408169
39743.00,0.699520491
39743.04,0.684829799
39743.08,0.727529147
39743.12,0.744511416
39743.17,0.740765055
39743.21,0.755777776
39743.25,0.753933408
39743.29,0.738482096
39743.33,0.603421786
39743.37,0.471589637
39743.42,0.507251972
39743.46,0.537518195
39743.50,0.544286952
39743.54,0.569408379
39743.58,0.597618872
39743.62,0.632443167
39743.67,0.596776568
39743.71,0.649232098
39743.75,0.771646735
39743.79,0.839522917
39743.83,0.840857326
39743.87,0.831625801
39743.92,0.824603378
39743.96,0.815990399
39744.00,0.791831176
39744.04,0.773225122
39744.08,0.766787645
39744.12,0.763560651
39744.17,0.763194149
39744.21,0.760713709
39744.25,0.7571211
39744.29,0.746262685
39744.33,0.615357112
39744.37,0.417347599
39744.42,0.361072379
39744.46,0.354027382
39744.50,0.363767979
39744.54,0.402039602
39744.58,0.42646732
39744.62,0.438440653
39744.67,0.463745759
39744.71,0.521140045
39744.75,0.573812665
39744.79,0.624682201
39744.83,0.64156529
39744.87,0.595002778
39744.92,0.576516476
39744.96,0.522209365
39745.00,0.458709242
39745.04,0.490627469
39745.08,0.563292343
39745.12,0.537878954
39745.17,0.498206786
39745.21,0.453706855
39745.25,0.431745571
39745.29,0.443702953
39745.33,0.406869198
39745.37,0.351864561
39745.42,0.34989306
39745.46,0.343124639
39745.50,0.348198551
39745.54,0.368528516
39745.58,0.376096779
39745.62,0.339704055
39745.67,0.341702778
39745.71,0.400712044
39745.75,0.470725621
39745.79,0.473154958
39745.83,0.477025617
39745.87,0.423272736
39745.92,0.420581852
39745.96,0.463602358
39746.00,0.499338391
39746.04,0.561915165
39746.08,0.574983019
39746.12,0.581257041
39746.17,0.555359583
39746.21,0.551494962
39746.25,0.537372515
39746.29,0.505605361
39746.33,0.382513107
39746.37,0.388520768
39746.42,0.471109809
39746.46,0.565205146
39746.50,0.618812055
39746.54,0.670802098
39746.58,0.744534898
39746.62,0.800659096
39746.67,0.771036923
39746.71,0.77623114
39746.75,0.853695594
39746.79,0.878691162
39746.83,0.889222421
39746.87,0.872853159
39746.92,0.89644429
39746.96,0.901759624
39747.00,0.889711127
39747.04,0.88806922
39747.08,0.900509445
39747.12,0.887868459
39747.17,0.882834872
39747.21,0.872347808
39747.25,0.876409007
39747.29,0.848816296
39747.33,0.769666153
39747.37,0.722213899
39747.42,0.769643344
39747.46,0.813076306
39747.50,0.8558714
39747.54,0.891518006
39747.58,0.87535839
39747.62,0.865123119
39747.67,0.819579326
39747.71,0.824665465
39747.75,0.870864688
39747.79,0.927906475
39747.83,0.919539878
39747.87,0.889179664
39747.92,0.84341923
39747.96,0.808004996
39748.00,0.830948692
39748.04,0.831422952
39748.08,0.85833315
39748.12,0.848637702
39748.17,0.821282219
39748.21,0.812124629
39748.25,0.821308231
39748.29,0.792162276
39748.33,0.723935464
39748.37,0.664715224
39748.42,0.642280833
39748.46,0.666661889
39748.50,0.701639868
39748.54,0.701646819
39748.58,0.720938548
39748.62,0.756275654
39748.67,0.740911971
39748.71,0.715337405
39748.75,0.729516724
39748.79,0.761426454
39748.83,0.760950326
39748.87,0.777174384
39748.92,0.756814537
39748.96,0.757545601
39749.00,0.745873453
39749.04,0.722124193
39749.08,0.687257618
39749.12,0.634746628
39749.17,0.628829709
39749.21,0.622492054
39749.25,0.598202975
39749.29,0.590546283
39749.33,0.479853452
39749.37,0.401394634
39749.42,0.472966032
39749.46,0.585370035
39749.50,0.629135682
39749.54,0.667364974
39749.58,0.681568774
39749.62,0.709821185
39749.67,0.71486518
39749.71,0.793753864
39749.75,0.872146878
39749.79,0.874006061
39749.83,0.871824376
39749.87,0.880700158
39749.92,0.885860458
39749.96,0.89190434
39750.00,0.86993476
39750.04,0.895350975
39750.08,0.891646291
39750.12,0.874552138
39750.17,0.831464548
39750.21,0.808075465
39750.25,0.782934015
39750.29,0.702781957
39750.33,0.507186936
39750.37,0.334423948
39750.42,0.308046768
39750.46,0.32323516
39750.50,0.34458188
39750.54,0.338965138
39750.58,0.345509599
39750.62,0.340537112
39750.67,0.324909895
39750.71,0.336375911
39750.75,0.357977555
39750.79,0.386323086
39750.83,0.401361001
39750.87,0.395544434
39750.92,0.37336842
39750.96,0.360546762
39751.00,0.34111646
39751.04,0.34904721
39751.08,0.376448034
39751.12,0.432884469
39751.17,0.495853001
39751.21,0.554884812
39751.25,0.618440972
39751.29,0.636625724
39751.33,0.503887565
39751.37,0.316191264
39751.42,0.227662168
39751.46,0.251631278
39751.50,0.298271312
39751.54,0.339952476
39751.58,0.397941115
39751.62,0.42113693
39751.67,0.519651002
39751.71,0.665851689
39751.75,0.776623656
39751.79,0.822963557
39751.83,0.847338358
39751.87,0.834426499
39751.92,0.801787645
39751.96,0.801497058
39752.00,0.812879363
39752.04,0.839020204
39752.08,0.847008255
39752.12,0.850741006
39752.17,0.860357661
39752.21,0.850000599
39752.25,0.844232618
39752.29,0.838399655
39752.33,0.674181131
39752.37,0.46311662
39752.42,0.30508358
39752.46,0.270335536
39752.50,0.275880077
39752.54,0.277718369
39752.58,0.300772532
39752.62,0.314199249
39752.67,0.363392965
39752.71,0.486551673
39752.75,0.617962032
39752.79,0.700254606
39752.83,0.751865509
39752.87,0.775175169
39752.92,0.740033939
39752.96,0.702321636
39753.00,0.672662382
39753.04,0.633155969
39753.08,0.521771494
39753.12,0.499796531
39753.17,0.463907684
39753.21,0.378179979
39753.25,0.354640277
39753.29,0.316309982
39753.33,0.234035895
39753.37,0.164278012
39753.42,0.134636355
39753.46,0.131612599
39753.50,0.132767953
39753.54,0.131386072
39753.58,0.132983589
39753.62,0.137364258
39753.67,0.18136151
39753.71,0.289006031
39753.75,0.340974671
39753.79,0.330034787
39753.83,0.392471678
39753.87,0.410772642
39753.92,0.348608381
39753.96,0.332345233
39754.00,0.345884552
39754.04,0.34613895
39754.08,0.373413196
39754.12,0.342109979
39754.17,0.341073415
39754.21,0.376651558
39754.25,0.401954015
39754.29,0.385123124
39754.33,0.239384237
39754.37,0.067387538
39754.42,0.043085528
39754.46,0.061301399
39754.50,0.093241271
39754.54,0.147830194
39754.58,0.21628792
39754.62,0.268916352
39754.67,0.330163539
39754.71,0.519858661
39754.75,0.635653962
39754.79,0.70625229
39754.83,0.718891458
39754.87,0.745143075
39754.92,0.758105488
39754.96,0.744223587
39755.00,0.742139711
39755.04,0.738895105
39755.08,0.747398798
39755.12,0.742566041
39755.17,0.693096486
39755.21,0.663263444
39755.25,0.631951323
39755.29,0.61265033
39755.33,0.459024272
39755.37,0.215007984
39755.42,0.156871819
39755.46,0.187186326
39755.50,0.231691791
39755.54,0.263149416
39755.58,0.302048101
39755.62,0.324378428
39755.67,0.389604048
39755.71,0.531505614
39755.75,0.640729774
39755.79,0.680780197
39755.83,0.681342485
39755.87,0.671629331
39755.92,0.672411295
39755.96,0.679222986
39756.00,0.659234943
39756.04,0.643154572
39756.08,0.628798446
39756.12,0.602608712
39756.17,0.553915594
39756.21,0.51065869
39756.25,0.489318402
39756.29,0.452107839
39756.33,0.330179997
39756.37,0.159040555
39756.42,0.071548418
39756.46,0.085695118
39756.50,0.120599855
39756.54,0.152406118
39756.58,0.189972483
39756.62,0.218888751
39756.67,0.300092727
39756.71,0.412362772
39756.75,0.516502378
39756.79,0.553458423
39756.83,0.594127574
39756.87,0.630779223
39756.92,0.626822029
39756.96,0.632674406
39757.00,0.638580671
39757.04,0.644687745
39757.08,0.629307686
39757.12,0.631268888
39757.17,0.627087465
39757.21,0.607543943
39757.25,0.585009373
39757.29,0.566182269
39757.33,0.508489741
39757.37,0.344961824
39757.42,0.295529454
39757.46,0.357763313
39757.50,0.430777637
39757.54,0.509204509
39757.58,0.551891657
39757.62,0.551271977
39757.67,0.546713969
39757.71,0.643091458
39757.75,0.698031869
39757.79,0.722054821
39757.83,0.727186841
39757.87,0.736036681
39757.92,0.73158349
39757.96,0.73415188
39758.00,0.759300787
39758.04,0.771388403
39758.08,0.785480273
39758.12,0.798936726
39758.17,0.789848849
39758.21,0.785125375
39758.25,0.78718928
39758.29,0.795597186
39758.33,0.781692829
39758.37,0.68434934
39758.42,0.601445514
39758.46,0.605962023
39758.50,0.628826328
39758.54,0.624161229
39758.58,0.581829892
39758.62,0.525300049
39758.67,0.535642073
39758.71,0.615921683
39758.75,0.650987419
39758.79,0.59844925
39758.83,0.535435946
39758.87,0.492536665
39758.92,0.470051653
39758.96,0.475878696
39759.00,0.483338894
39759.04,0.458050835
39759.08,0.420687115
39759.12,0.422675822
39759.17,0.433968006
39759.21,0.409017301
39759.25,0.416438313
39759.29,0.394053149
39759.33,0.329370666
39759.37,0.284118708
39759.42,0.291235034
39759.46,0.354044517
39759.50,0.428859319
39759.54,0.483555521
39759.58,0.517044613
39759.62,0.524468875
39759.67,0.528949267
39759.71,0.533051481
39759.75,0.572805224
39759.79,0.594975018
39759.83,0.624047353
39759.87,0.674238691
39759.92,0.667031503
39759.96,0.691198722
39760.00,0.665715871
39760.04,0.646675287
39760.08,0.707401973
39760.12,0.750295364
39760.17,0.716764026
39760.21,0.718033428
39760.25,0.69649561
39760.29,0.687708244
39760.33,0.608566844
39760.37,0.575082935
39760.42,0.584383474
39760.46,0.63074631
39760.50,0.656579424
39760.54,0.66552527
39760.58,0.691697361
39760.62,0.693143672
39760.67,0.667101353
39760.71,0.697696185
39760.75,0.695611504
39760.79,0.740650589
39760.83,0.730355747
39760.87,0.685346183
39760.92,0.679266164
39760.96,0.679340247
39761.00,0.641963375
39761.04,0.577191579
39761.08,0.627839564
39761.12,0.612511484
39761.17,0.582977611
39761.21,0.572437138
39761.25,0.571033261
39761.29,0.542550867
39761.33,0.476902293
39761.37,0.366773848
39761.42,0.337636494
39761.46,0.391739617
39761.50,0.446744027
39761.54,0.486240513
39761.58,0.529866825
39761.62,0.55758794
39761.67,0.523041565
39761.71,0.594726894
39761.75,0.652391014
39761.79,0.612500353
39761.83,0.591137448
39761.87,0.57510609
39761.92,0.565545602
39761.96,0.501364439
39762.00,0.463484041
39762.04,0.433420134
39762.08,0.426370899
39762.12,0.403909773
39762.17,0.380264605
39762.21,0.35873078
39762.25,0.351243221
39762.29,0.338473636
39762.33,0.28114966
39762.37,0.233591936
39762.42,0.255747224
39762.46,0.25659735
39762.50,0.245478602
39762.54,0.235995831
39762.58,0.239313098
39762.62,0.228977928
39762.67,0.203487353
39762.71,0.229331583
39762.75,0.252305221
39762.79,0.25758618
39762.83,0.254089617
39762.87,0.242695126
39762.92,0.241628823
39762.96,0.244166652
39763.00,0.254418793
39763.04,0.281532768
39763.08,0.332210436
39763.12,0.365178927
39763.17,0.407959034
39763.21,0.437650282
39763.25,0.41854382
39763.29,0.424196586
39763.33,0.329655353
39763.37,0.22725509
39763.42,0.180802554
39763.46,0.16851777
39763.50,0.163910732
39763.54,0.172242219
39763.58,0.216154947
39763.62,0.253065307
39763.67,0.289924135
39763.71,0.366689458
39763.75,0.411595757
39763.79,0.399015205
39763.83,0.434608081
39763.87,0.441882533
39763.92,0.434645029
39763.96,0.448443149
39764.00,0.468795005
39764.04,0.455076748
39764.08,0.452129501
39764.12,0.46490111
39764.17,0.46094164
39764.21,0.456618775
39764.25,0.447892151
39764.29,0.44154832
39764.33,0.387513641
39764.37,0.320943253
39764.42,0.287498071
39764.46,0.250464768
39764.50,0.249613126
39764.54,0.238646722
39764.58,0.221718195
39764.62,0.212177572
39764.67,0.265777908
39764.71,0.317176451
39764.75,0.305959029
39764.79,0.287946825
39764.83,0.328981394
39764.87,0.317809843
39764.92,0.309155424
39764.96,0.359110133
39765.00,0.387838395
39765.04,0.400410836
39765.08,0.402425799
39765.12,0.428631729
39765.17,0.434431377
39765.21,0.42359357
39765.25,0.480949949
39765.29,0.546307012
39765.33,0.622469731
39765.37,0.584098413
39765.42,0.543007953
39765.46,0.546390018
39765.50,0.600059184
39765.54,0.618925818
39765.58,0.634380042
39765.62,0.654143497
39765.67,0.655569152
39765.71,0.677107887
39765.75,0.709421866
39765.79,0.724793537
39765.83,0.738141869
39765.87,0.743551839
39765.92,0.756574782
39765.96,0.727157849
39766.00,0.723109976
39766.04,0.700491609
39766.08,0.657369032
39766.12,0.606608445
39766.17,0.551437668
39766.21,0.55268116
39766.25,0.565414762
39766.29,0.554927675
39766.33,0.499833808
39766.37,0.365233276
39766.42,0.251456064
39766.46,0.227126156
39766.50,0.192096679
39766.54,0.189399303
39766.58,0.160123429
39766.62,0.174468791
39766.67,0.269939095
39766.71,0.280150328
39766.75,0.27278348
39766.79,0.32962341
39766.83,0.349505768
39766.87,0.391595118
39766.92,0.392001073
39766.96,0.402831907
39767.00,0.418244703
39767.04,0.434628743
39767.08,0.425181248
39767.12,0.441766013
39767.17,0.458065389
39767.21,0.473023893
39767.25,0.521407757
39767.29,0.575859279
39767.33,0.624250106
39767.37,0.614986121
39767.42,0.602686064
39767.46,0.628459094
39767.50,0.720929939
39767.54,0.775509498
39767.58,0.797045107
39767.62,0.80290654
39767.67,0.781573179
39767.71,0.794106621
39767.75,0.795627535
39767.79,0.787922715
39767.83,0.797823726
39767.87,0.770311342
39767.92,0.724810154
39767.96,0.687596215
39768.00,0.641872191
39768.04,0.633460465
39768.08,0.542544178
39768.12,0.534988009
39768.17,0.547736334
39768.21,0.550272912
39768.25,0.556266884
39768.29,0.555388454
39768.33,0.516689399
39768.37,0.491056195
39768.42,0.497183249
39768.46,0.517907369
39768.50,0.546112082
39768.54,0.55111644
39768.58,0.536100276
39768.62,0.527069038
39768.67,0.511726497
39768.71,0.511432408
39768.75,0.58180996
39768.79,0.655197268
39768.83,0.703078901
39768.87,0.705716569
39768.92,0.678760737
39768.96,0.64980651
39769.00,0.582910653
39769.04,0.589981633
39769.08,0.58636633
39769.12,0.581058334
39769.17,0.536060663
39769.21,0.50693031
39769.25,0.481890492
39769.29,0.44840138
39769.33,0.357432594
39769.37,0.296641096
39769.42,0.317758232
39769.46,0.390163088
39769.50,0.442257677
39769.54,0.465889983
39769.58,0.462177666
39769.62,0.481590976
39769.67,0.485419871
39769.71,0.520848129
39769.75,0.571725621
39769.79,0.644439949
39769.83,0.603312649
39769.87,0.60654109
39769.92,0.586885188
39769.96,0.599431824
39770.00,0.584562803
39770.04,0.562664247
39770.08,0.51471528
39770.12,0.493588622
39770.17,0.443172322
39770.21,0.481807073
39770.25,0.464129804
39770.29,0.441926965
39770.33,0.354139178
39770.37,0.269945372
39770.42,0.291525485
39770.46,0.282274592
39770.50,0.275406606
39770.54,0.282408743
39770.58,0.295910387
39770.62,0.297230192
39770.67,0.285107903
39770.71,0.309514532
39770.75,0.313700122
39770.79,0.309331829
39770.83,0.328387095
39770.87,0.3323951
39770.92,0.358894125
39770.96,0.400048528
39771.00,0.456221593
39771.04,0.508396677
39771.08,0.565418013
39771.12,0.631975309
39771.17,0.674075253
39771.21,0.714657354
39771.25,0.732391687
39771.29,0.761359034
39771.33,0.717193754
39771.37,0.58989521
39771.42,0.541687121
39771.46,0.506602008
39771.50,0.459758706
39771.54,0.437550018
39771.58,0.41539668
39771.62,0.398523692
39771.67,0.484762325
39771.71,0.651505129
39771.75,0.757308721
39771.79,0.79924891
39771.83,0.819739074
39771.87,0.827970826
39771.92,0.803729575
39771.96,0.792414403
39772.00,0.77594088
39772.04,0.745305864
39772.08,0.731270767
39772.12,0.700762908
39772.17,0.676079351
39772.21,0.65255088
39772.25,0.660538817
39772.29,0.671279125
39772.33,0.647823391
39772.37,0.596908286
39772.42,0.571138228
39772.46,0.608022282
39772.50,0.669503195
39772.54,0.718677666
39772.58,0.743793248
39772.62,0.75519662
39772.67,0.719331211
39772.71,0.754004102
39772.75,0.785797533
39772.79,0.821190752
39772.83,0.834325695
39772.87,0.820419655
39772.92,0.723067973
39772.96,0.695731684
39773.00,0.690201304
39773.04,0.671380548
39773.08,0.629858393
39773.12,0.620231656
39773.17,0.578668788
39773.21,0.547582257
39773.25,0.539476696
39773.29,0.51062634
39773.33,0.416500534
39773.37,0.329896701
39773.42,0.28993626
39773.46,0.295803615
39773.50,0.308276169
39773.54,0.322801385
39773.58,0.332135443
39773.62,0.327454057
39773.67,0.338557957
39773.71,0.405217386
39773.75,0.445734809
39773.79,0.440331122
39773.83,0.417486218
39773.87,0.390676201
39773.92,0.369037315
39773.96,0.37127752
39774.00,0.364728985
39774.04,0.35689253
39774.08,0.357815918
39774.12,0.371139855
39774.17,0.374396314
39774.21,0.371960637
39774.25,0.381096627
39774.29,0.382274699
39774.33,0.380317424
39774.37,0.304669153
39774.42,0.294188182
39774.46,0.307011451
39774.50,0.321229078
39774.54,0.319184104
39774.58,0.314243794
39774.62,0.311332202
39774.67,0.362277857
39774.71,0.460545717
39774.75,0.53308579
39774.79,0.587858495
39774.83,0.604896273
39774.87,0.611021004
39774.92,0.588827157
39774.96,0.545734941
39775.00,0.546866069
39775.04,0.486647811
39775.08,0.45885302
39775.12,0.466684643
39775.17,0.464651148
39775.21,0.48817411
39775.25,0.497662842
39775.29,0.522082371
39775.33,0.439994657
39775.37,0.237750471
39775.42,0.108355262
39775.46,0.106273432
39775.50,0.143872276
39775.54,0.176467197
39775.58,0.214245603
39775.62,0.311977386
39775.67,0.487750063
39775.71,0.655380643
39775.75,0.787306156
39775.79,0.806851382
39775.83,0.831509507
39775.87,0.819820425
39775.92,0.78758524
39775.96,0.758501306
39776.00,0.676632768
39776.04,0.598378478
39776.08,0.479567239
39776.12,0.412775071
39776.17,0.371820557
39776.21,0.411308376
39776.25,0.470330672
39776.29,0.515652793
39776.33,0.503535252
39776.37,0.44077471
39776.42,0.460283747
39776.46,0.493165623
39776.50,0.561698377
39776.54,0.66008953
39776.58,0.70440384
39776.62,0.72097042
39776.67,0.797202426
39776.71,0.8436779
39776.75,0.861573438
39776.79,0.83076313
39776.83,0.859506546
39776.87,0.871008774
39776.92,0.882672732
39776.96,0.854260293
39777.00,0.791270495
39777.04,0.765904764
39777.08,0.753999679
39777.12,0.733397302
39777.17,0.680311774
39777.21,0.651161016
39777.25,0.664504756
39777.29,0.673172633
39777.33,0.613698805
39777.37,0.491987394
39777.42,0.453065729
39777.46,0.4393549
39777.50,0.438229948
39777.54,0.443789539
39777.58,0.439988411
39777.62,0.423495757
39777.67,0.466552291
39777.71,0.520829232
39777.75,0.563000038
39777.79,0.556162054
39777.83,0.518120618
39777.87,0.493989177
39777.92,0.45314366
39777.96,0.408780104
39778.00,0.372891433
39778.04,0.336570287
39778.08,0.308790157
39778.12,0.306713871
39778.17,0.315977822
39778.21,0.314932249
39778.25,0.312949783
39778.29,0.314184848
39778.33,0.303466488
39778.37,0.25308198
39778.42,0.208098484
39778.46,0.213625925
39778.50,0.228947908
39778.54,0.212046369
39778.58,0.197008512
39778.62,0.161415309
39778.67,0.163313195
39778.71,0.226979386
39778.75,0.253519007
39778.79,0.256038691
39778.83,0.242033214
39778.87,0.232925822
39778.92,0.225629264
39778.96,0.221060222
39779.00,0.215554696
39779.04,0.201125951
39779.08,0.197025853
39779.12,0.202637621
39779.17,0.206280558
39779.21,0.203530819
39779.25,0.210058076
39779.29,0.229694633
39779.33,0.208620269
39779.37,0.155238731
39779.42,0.126328549
39779.46,0.132964724
39779.50,0.163568227
39779.54,0.215811947
39779.58,0.286589466
39779.62,0.400274252
39779.67,0.639978607
39779.71,0.78031735
39779.75,0.841474854
39779.79,0.820943218
39779.83,0.831576735
39779.87,0.804143336
39779.92,0.779106525
39779.96,0.773521068
39780.00,0.775771987
39780.04,0.767160729
39780.08,0.752673571
39780.12,0.736660055
39780.17,0.723400587
39780.21,0.703452901
39780.25,0.688930507
39780.29,0.668275111
39780.33,0.57474153
39780.37,0.415248071
39780.42,0.335596452
39780.46,0.311316959
39780.50,0.29775805
39780.54,0.294240499
39780.58,0.282259315
39780.62,0.279971413
39780.67,0.32336823
39780.71,0.411961118
39780.75,0.453868467
39780.79,0.460077161
39780.83,0.433932572
39780.87,0.426901266
39780.92,0.318598932
39780.96,0.231637523
39781.00,0.18227601
39781.04,0.143546916
39781.08,0.142885576
39781.12,0.12520894
39781.17,0.101125538
39781.21,0.096063601
39781.25,0.097111928
39781.29,0.100274828
39781.33,0.072218661
39781.37,0.035206457
39781.42,0.018506633
39781.46,0.008500349
39781.50,0.009882001
39781.54,0.013910572
39781.58,0.019767408
39781.62,0.027286695
39781.67,0.061630014
39781.71,0.148023112
39781.75,0.277650449
39781.79,0.341443927
39781.83,0.396517244
39781.87,0.395939094
39781.92,0.364014798
39781.96,0.331829569
39782.00,0.303719689
39782.04,0.301425044
39782.08,0.311595073
39782.12,0.351877421
39782.17,0.387796172
39782.21,0.440063703
39782.25,0.435157173
39782.29,0.473723665
39782.33,0.485692755
39782.37,0.455757984
39782.42,0.368607284
39782.46,0.302101699
39782.50,0.274899742
39782.54,0.28345959
39782.58,0.30805423
39782.62,0.351034748
39782.67,0.387722765
39782.71,0.444128315
39782.75,0.498989398
39782.79,0.57225657
39782.83,0.570765122
39782.87,0.590165767
39782.92,0.605092725
39782.96,0.656157561
39783.00,0.667743773
39783.04,0.715701908
39783.08,0.785009157
39783.12,0.826652521
39783.17,0.849563983
39783.21,0.830090453
39783.25,0.839810562
39783.29,0.826315235
39783.33,0.789863176
39783.37,0.773125544
39783.42,0.782676322
39783.46,0.799725998
39783.50,0.795961238
39783.54,0.793425991
39783.58,0.794901872
39783.62,0.712871396
39783.67,0.651683497
39783.71,0.667990605
39783.75,0.753949012
39783.79,0.671813797
39783.83,0.688069234
39783.87,0.685580375
39783.92,0.644423222
39783.96,0.617502422
39784.00,0.569892053
39784.04,0.466852242
39784.08,0.455584827
39784.12,0.395450249
39784.17,0.351614025
39784.21,0.415593895
39784.25,0.503106309
39784.29,0.55338229
39784.33,0.49375167
39784.37,0.354361834
39784.42,0.366630284
39784.46,0.46358724
39784.50,0.539182973
39784.54,0.587074984
39784.58,0.613780421
39784.62,0.659570096
39784.67,0.710060153
39784.71,0.832827808
39784.75,0.880552762
39784.79,0.892845986
39784.83,0.894993318
39784.87,0.902553684
39784.92,0.89494861
39784.96,0.891513307
39785.00,0.884121517
39785.04,0.869470258
39785.08,0.866255635
39785.12,0.859479242
39785.17,0.840752078
39785.21,0.809085347
39785.25,0.7986147
39785.29,0.768859612
39785.33,0.720314514
39785.37,0.602348755
39785.42,0.403126496
39785.46,0.353296478
39785.50,0.376562417
39785.54,0.38796532
39785.58,0.45161508
39785.62,0.513835482
39785.67,0.658948357
39785.71,0.677196158
39785.75,0.720064973
39785.79,0.724752295
39785.83,0.711797272
39785.87,0.756702381
39785.92,0.778225785
39785.96,0.713920865
39786.00,0.730146501
39786.04,0.675766821
39786.08,0.627646533
39786.12,0.584106644
39786.17,0.522936685
39786.21,0.480610485
39786.25,0.546206195
39786.29,0.547701489
39786.33,0.483431052
39786.37,0.381348403
39786.42,0.346364771
39786.46,0.286593663
39786.50,0.267937144
39786.54,0.302612271
39786.58,0.340575282
39786.62,0.341683598
39786.67,0.399921701
39786.71,0.535499838
39786.75,0.61297334
39786.79,0.605482781
39786.83,0.673623205
39786.87,0.658655893
39786.92,0.627717306
39786.96,0.589904721
39787.00,0.540427287
39787.04,0.531303813
39787.08,0.497598669
39787.12,0.460384691
39787.17,0.481053506
39787.21,0.461352384
39787.25,0.438332231
39787.29,0.426388869
39787.33,0.325041957
39787.37,0.194633263
39787.42,0.192432625
39787.46,0.234493359
39787.50,0.278823794
39787.54,0.303742671
39787.58,0.338149079
39787.62,0.356976076
39787.67,0.429579761
39787.71,0.548822775
39787.75,0.642423146
39787.79,0.68478941
39787.83,0.679232627
39787.87,0.680217289
39787.92,0.6813639
39787.96,0.642850646
39788.00,0.686264193
39788.04,0.698952795
39788.08,0.704531238
39788.12,0.715355378
39788.17,0.738591899
39788.21,0.750205264
39788.25,0.757358211
39788.29,0.742523267
39788.33,0.712782407
39788.37,0.639478074
39788.42,0.61388979
39788.46,0.657651976
39788.50,0.69484329
39788.54,0.728361187
39788.58,0.715352132
39788.62,0.685864098
39788.67,0.706085519
39788.71,0.757566884
39788.75,0.739106974
39788.79,0.759831629
39788.83,0.767046812
39788.87,0.775178861
39788.92,0.75585172
39788.96,0.709073342
39789.00,0.658620442
39789.04,0.685867075
39789.08,0.686286509
39789.12,0.673689707
39789.17,0.629306723
39789.21,0.610768349
39789.25,0.534205302
39789.29,0.469120724
39789.33,0.401668317
39789.37,0.325729489
39789.42,0.2846044
39789.46,0.284694707
39789.50,0.282483822
39789.54,0.281491576
39789.58,0.292871777
39789.62,0.301332048
39789.67,0.330255201
39789.71,0.411077113
39789.75,0.482870836
39789.79,0.550777492
39789.83,0.601150589
39789.87,0.618252724
39789.92,0.585973156
39789.96,0.575288439
39790.00,0.542350967
39790.04,0.52266672
39790.08,0.515308719
39790.12,0.471539289
39790.17,0.461223979
39790.21,0.410387914
39790.25,0.358126281
39790.29,0.356547669
39790.33,0.341654764
39790.37,0.307250719
39790.42,0.205364577
39790.46,0.156281182
39790.50,0.163274825
39790.54,0.210955181
39790.58,0.280153511
39790.62,0.399177253
39790.67,0.551052174
39790.71,0.655756577
39790.75,0.711211116
39790.79,0.735712392
39790.83,0.753645601
39790.87,0.76294425
39790.92,0.77963996
39790.96,0.784229572
39791.00,0.794044769
39791.04,0.808777387
39791.08,0.806168325
39791.12,0.750856192
39791.17,0.73399938
39791.21,0.748727888
39791.25,0.759023087
39791.29,0.679043705
39791.33,0.633943619
39791.37,0.660607098
39791.42,0.689322889
39791.46,0.699051801
39791.50,0.779626025
39791.54,0.833397442
39791.58,0.854522704
39791.62,0.788778774
39791.67,0.753377519
39791.71,0.779348614
39791.75,0.836144264
39791.79,0.853378921
39791.83,0.862528013
