Date,PJM Load (MW)
40469.83,90980.6978
40469.87,86536.23667
40469.92,80083.67401
40469.96,73734.38322
40470,68827.15968
40470.04,66069.11515
40470.08,64588.95068
40470.12,64187.01306
40470.17,65627.58535
40470.21,70349.78628
40470.25,79951.04046
40470.29,87126.97241
40470.33,87813.44631
40470.37,87948.31446
40470.42,88573.7335
40470.46,88345.25779
40470.5,88078.10468
40470.54,87862.79759
40470.58,87354.55185
40470.62,86481.32638
40470.67,86108.59336
40470.71,86344.74672
40470.75,88560.41687
40470.79,92374.82618
40470.83,91256.41158
40470.87,87334.30151
40470.92,80831.85362
40470.96,74846.77249
40471,70064.39641
40471.04,67450.4057
40471.08,66209.07375
40471.12,65787.60865
40471.17,67164.70343
40471.21,71976.52773
40471.25,81939.28227
40471.29,88440.07485
40471.33,88892.65281
40471.37,88742.05565
40471.42,89165.85616
40471.46,88894.62679
40471.5,88673.45913
40471.54,88501.06112
40471.58,87638.95289
40471.62,86853.86064
40471.67,86647.81347
40471.71,86934.04799
40471.75,89005.42671
40471.79,92570.99205
40471.83,91509.73728
40471.87,87605.3239
40471.92,81653.81171
40471.96,75329.01124
40472,70199.75357
40472.04,67517.13548
40472.08,65831.57703
40472.12,65508.12389
40472.17,66920.04922
40472.21,71793.06137
40472.25,81515.79187
40472.29,88036.1644
40472.33,88407.92787
40472.37,88594.17553
40472.42,88909.43476
40472.46,88886.247
40472.5,88570.9955
40472.54,88139.71182
40472.58,87200.50059
40472.62,86176.07761
40472.67,85851.58645
40472.71,85751.61757
40472.75,88294.90004
40472.79,92016.69562
40472.83,91205.45109
40472.87,87712.73215
40472.92,81847.50589
40472.96,75957.36478
40473,71212.56449
40473.04,68598.89783
40473.08,67341.83734
40473.12,67042.41036
40473.17,68757.96125
40473.21,73725.00891
40473.25,83475.74527
40473.29,89943.17645
40473.33,90401.29689
40473.37,90316.87513
40473.42,89949.76277
40473.46,89033.46131
40473.5,88127.27776
40473.54,87070.65977
40473.58,86013.51698
40473.62,84604.18626
40473.67,84086.31419
40473.71,83744.52334
40473.75,85672.32062
40473.79,88590.39083
40473.83,87384.89788
40473.87,85109.51822
40473.92,80871.82537
40473.96,75703.25305
40474,70976.95175
40474.04,68318.47141
40474.08,66753.9947
40474.12,66153.2483
40474.17,66603.0249
40474.21,68332.72176
40474.25,71963.23394
40474.29,76000.4264
40474.33,78991.44048
40474.37,80642.90758
40474.42,81072.73702
40474.46,80224.01589
40474.5,78812.34833
40474.54,77429.81092
40474.58,75929.15234
40474.62,75131.86922
40474.67,75061.6431
40474.71,75482.01952
40474.75,78474.04306
40474.79,81066.44118
40474.83,79898.46382
40474.87,77237.59381
40474.92,73611.15609
40474.96,69051.61054
40475,64921.34618
40475.04,62091.0856
40475.08,60067.26275
40475.12,59037.19877
40475.17,59017.50727
40475.21,59845.27558
40475.25,62064.54244
40475.29,64992.33671
40475.33,68069.53175
40475.37,71069.91211
40475.42,72491.91292
40475.46,73455.3637
40475.5,74260.57302
40475.54,74311.28946
40475.58,74181.98261
40475.62,74169.64638
40475.67,75068.48389
40475.71,76342.38593
40475.75,80191.80941
40475.79,83547.09022
40475.83,82364.05568
40475.87,78588.60785
40475.92,73779.13595
40475.96,68607.30648
40476,64618.28495
40476.04,62216.96414
40476.08,60895.96837
40476.12,60652.91269
40476.17,62092.80701
40476.21,66958.04674
40476.25,76897.45173
40476.29,84124.63477
40476.33,85559.61713
40476.37,87140.81023
40476.42,88760.59751
40476.46,89896.39729
40476.5,90413.82623
40476.54,90524.28862
40476.58,90353.58378
40476.62,89660.00588
40476.67,89523.77434
40476.71,89864.93945
40476.75,92614.85216
40476.79,94840.86545
40476.83,92674.03874
40476.87,88182.55259
40476.92,81549.67758
40476.96,74890.73441
40477,69705.97399
40477.04,66515.72358
40477.08,64734.21852
40477.12,64062.46055
40477.17,65147.1903
40477.21,69953.61902
40477.25,79494.88005
40477.29,86793.8398
40477.33,88199.60448
40477.37,89233.45352
40477.42,90500.00828
40477.46,90774.00263
40477.5,90642.59447
40477.54,90706.87328
40477.58,90445.32025
40477.62,89743.59843
40477.67,90115.87341
40477.71,90859.32336
40477.75,93308.53705
40477.79,95128.4458
40477.83,93172.26278
40477.87,88934.15242
40477.92,82558.91866
40477.96,75896.48348
40478,70862.23135
40478.04,67853.83622
40478.08,66233.90232
40478.12,65568.71812
40478.17,66687.12387
40478.21,71748.37128
40478.25,81523.20885
40478.29,89051.48968
40478.33,90497.00742
40478.37,91396.73714
40478.42,92579.78884
40478.46,93357.73903
40478.5,93654.64186
40478.54,93846.21188
40478.58,93291.24918
40478.62,93002.07529
40478.67,92988.67246
40478.71,92424.89692
40478.75,94353.27001
40478.79,96531.30456
40478.83,94466.60274
40478.87,90400.18027
40478.92,83910.7516
40478.96,76968.56418
40479,71385.35704
40479.04,68139.50441
40479.08,66213.13714
40479.12,65681.20156
40479.17,66787.43491
40479.21,71511.21992
40479.25,81073.3888
40479.29,87780.36222
40479.33,88758.42664
40479.37,89909.16634
40479.42,91419.80333
40479.46,91714.37243
40479.5,91650.94781
40479.54,91980.99879
40479.58,91642.44361
40479.62,91077.56263
40479.67,90506.9801
40479.71,90165.1959
40479.75,92185.59319
40479.79,94195.21657
40479.83,92572.0585
40479.87,88600.08282
40479.92,82452.75391
40479.96,75802.63312
40480,70642.07161
40480.04,67576.10446
40480.08,65844.79978
40480.12,65293.34172
40480.17,66552.36321
40480.21,71176.01386
40480.25,80568.50049
40480.29,87640.48277
40480.33,88692.28633
40480.37,88811.53785
40480.42,89056.15996
40480.46,88264.3961
40480.5,87536.16482
40480.54,86556.82718
40480.58,85211.96952
40480.62,83894.99672
40480.67,83498.06171
40480.71,83625.48673
40480.75,86734.31331
40480.79,89030.7518
40480.83,88035.19794
40480.87,85819.81283
40480.92,81880.31248
40480.96,76890.78175
40481,72408.04858
40481.04,69815.44247
40481.08,68449.82664
40481.12,67934.82197
40481.17,68375.93394
40481.21,70354.95756
40481.25,74106.72504
40481.29,78440.18715
40481.33,81974.30506
40481.37,83359.63607
40481.42,82825.48067
40481.46,81463.07256
40481.5,79681.70307
40481.54,77804.13469
40481.58,76099.0197
40481.62,75407.65753
40481.67,75489.34972
40481.71,76391.39073
40481.75,79944.94479
40481.79,82124.91588
40481.83,81101.66275
40481.87,78933.05186
40481.92,75540.03826
40481.96,71313.53917
40482,67652.25631
40482.04,65056.79764
40482.08,63802.53374
40482.12,63016.46405
40482.17,63181.36605
40482.21,64280.74152
40482.25,66716.2693
40482.29,70067.1185
40482.33,72903.87984
40482.37,75074.81759
40482.42,75472.96828
40482.46,75559.53307
40482.5,75444.12665
40482.54,74896.79221
40482.58,73979.72657
40482.62,73660.2882
40482.67,74060.56165
40482.71,75381.61147
40482.75,79096.93299
40482.79,82321.87482
40482.83,82507.98839
40482.87,80921.07082
40482.92,77207.64609
40482.96,72655.46807
40483,69351.85573
40483.04,67683.67413
40483.08,66950.26883
40483.12,67616.09083
40483.17,69504.39071
40483.21,75594.84999
40483.25,85927.22993
40483.29,93432.81907
40483.33,94261.05964
40483.37,93465.98774
40483.42,92789.24236
40483.46,91399.77713
40483.5,90162.66713
40483.54,89112.61913
40483.58,87696.43801
40483.62,86505.15566
40483.67,86253.8358
40483.71,87832.44395
40483.75,92982.12758
40483.79,96289.08191
40483.83,95325.61155
40483.87,92053.84042
40483.92,86804.72516
40483.96,80806.14219
40484,76454.02908
40484.04,74160.23696
40484.08,73229.12423
40484.12,73342.57012
40484.17,75303.89292
40484.21,81131.04477
40484.25,90612.399
40484.29,97189.69646
40484.33,97804.15722
40484.37,96809.22028
40484.42,95370.44706
40484.46,93402.51192
40484.5,91542.02796
40484.54,90287.09034
40484.58,88908.44236
40484.62,87431.41996
40484.67,87326.02171
40484.71,89084.75032
40484.75,94362.96316
40484.79,97347.15251
40484.83,96135.74727
40484.87,93145.36313
40484.92,87401.67788
40484.96,81215.80145
40485,76988.77173
40485.04,74681.7237
40485.08,73633.24602
40485.12,73738.12181
40485.17,75424.5348
40485.21,81080.1928
40485.25,91367.88092
40485.29,97982.19893
40485.33,97799.82637
40485.37,96380.82039
40485.42,95004.16857
40485.46,93219.28461
40485.5,91616.57821
40485.54,90382.26572
40485.58,88999.53886
40485.62,87808.88992
40485.67,87971.20361
40485.71,89587.02249
40485.75,94204.5281
40485.79,95902.75429
40485.83,94433.0658
40485.87,90478.91559
40485.92,84532.58157
40485.96,78017.11357
40486,73215.34119
40486.04,70492.73655
40486.08,69111.5283
40486.12,68450.17585
40486.17,69827.16262
40486.21,74989.56826
40486.25,84524.6876
40486.29,91631.78743
40486.33,92728.76681
40486.37,92898.81659
40486.42,93394.7971
40486.46,93169.93968
40486.5,92820.20287
40486.54,92159.97166
40486.58,91580.7161
40486.62,90723.78468
40486.67,91223.50564
40486.71,93062.09994
40486.75,96305.18413
40486.79,97232.49532
40486.83,95451.01441
40486.87,91683.83848
40486.92,85710.51825
40486.96,79843.29578
40487,75197.38806
40487.04,72299.9471
40487.08,70776.67691
40487.12,70435.80039
40487.17,71974.99821
40487.21,76928.05213
40487.25,86256.55147
40487.29,93004.49511
40487.33,94116.44486
40487.37,94021.24666
40487.42,93642.76582
40487.46,92898.84316
40487.5,92134.20934
40487.54,91229.16449
40487.58,90008.50831
40487.62,88859.82977
40487.67,88591.86971
40487.71,89559.11347
40487.75,93495.23979
40487.79,94290.53525
40487.83,93143.5372
40487.87,90289.23052
40487.92,86060.47219
40487.96,80904.28897
40488,76162.18988
40488.04,73555.96745
40488.08,72123.38319
40488.12,71664.11913
40488.17,72083.13492
40488.21,74311.82301
40488.25,78161.76401
40488.29,83015.80113
40488.33,85978.47371
40488.37,87085.55377
40488.42,87671.54295
40488.46,85816.44306
40488.5,84620.33073
40488.54,82963.07833
40488.58,81370.05932
40488.62,80471.37245
40488.67,80842.75494
40488.71,82432.50028
40488.75,86904.94098
40488.79,89903.08606
40488.83,89142.87987
40488.87,87344.57348
40488.92,84150.33702
40488.96,80161.88426
40489,76805.88512
40489.04,74311.80163
40489.08,73029.62123
40489.12,72846.84576
40489.17,72879.53878
40489.21,74158.501
40489.25,75911.49852
40489.29,79283.48885
40489.33,83049.32688
40489.37,84065.57825
40489.42,84072.78197
40489.46,82460.38734
40489.5,80746.82143
40489.54,80052.86096
40489.58,78921.65281
40489.62,77745.95241
40489.67,79135.3614
40489.71,81007.48483
40489.75,87354.99515
40489.79,91778.21307
40489.83,90627.68685
40489.87,89403.5193
40489.92,85961.19451
40489.96,81827.15344
40490,77157.05086
40490.04,75094.79504
40490.08,73793.83873
40490.12,73598.70422
40490.17,74219.80391
40490.21,76878.57485
40490.25,83144.81686
40490.29,92998.54081
40490.33,97069.42736
40490.37,96530.91723
40490.42,95179.93198
40490.46,93975.5281
40490.5,92922.33776
40490.54,91891.11069
40490.58,90731.41732
40490.62,89821.97067
40490.67,89205.03957
40490.71,90173.17024
40490.75,95326.11735
40490.79,98098.24309
40490.83,97248.91559
40490.87,94793.31624
40490.92,90472.26775
40490.96,82572.96292
40491,75796.45423
40491.04,74163.9466
40491.08,71907.24883
40491.12,71128.36956
40491.17,71377.87728
40491.21,73635.22692
40491.25,79723.0179
40491.29,89601.06416
40491.33,93498.85252
40491.37,93134.23847
40491.42,91994.17636
40491.46,91145.10243
40491.5,90113.51889
40491.54,89302.74067
40491.58,88639.03371
40491.62,87901.27767
40491.67,86976.34832
40491.71,87921.04824
40491.75,93681.79015
40491.79,96439.26859
40491.83,95276.97137
40491.87,92868.76047
40491.92,89026.71413
40491.96,82893.1134
40492,77063.01038
40492.04,73282.25985
40492.08,70968.79621
40492.12,70251.33555
40492.17,70387.91185
40492.21,72481.79861
40492.25,78564.9283
40492.29,88136.2545
40492.33,92234.41491
40492.37,92027.55508
40492.42,91012.35204
40492.46,90548.4091
40492.5,89788.38712
40492.54,88838.42012
40492.58,88370.10957
40492.62,87800.03188
40492.67,86860.52201
40492.71,87588.94006
40492.75,93163.46033
40492.79,95537.22715
40492.83,94362.80363
40492.87,92568.30099
40492.92,88897.75074
40492.96,83277.53751
40493,76535.93619
40493.04,73454.63914
40493.08,71268.05799
40493.12,70398.02461
40493.17,70622.58264
40493.21,72669.96309
40493.25,78079.43795
40493.29,86970.10351
40493.33,91686.59947
40493.37,92188.83697
40493.42,91391.26087
40493.46,90773.95625
40493.5,89860.0534
40493.54,88715.71036
40493.58,87972.73999
40493.62,87370.321
40493.67,86417.27781
40493.71,87716.44748
40493.75,93394.95413
40493.79,95948.04954
40493.83,94864.82476
40493.87,93128.88335
40493.92,89807.90526
40493.96,84432.66495
40494,79248.48049
40494.04,75347.21609
40494.08,73415.61466
40494.12,72735.71162
40494.17,73175.15692
40494.21,75243.09251
40494.25,81062.90934
40494.29,90487.30973
40494.33,94960.14771
40494.37,94425.97679
40494.42,92852.40443
40494.46,91566.57538
40494.5,90305.63236
40494.54,88758.94191
40494.58,87810.89401
40494.62,86602.8427
40494.67,85579.91018
40494.71,86222.25172
40494.75,91159.9403
40494.79,92670.69969
40494.83,91135.46051
40494.87,89539.91109
40494.92,86806.1831
40494.96,82699.86871
40495,77680.78621
40495.04,73882.97095
40495.08,71544.08744
40495.12,70619.34986
40495.17,70411.71891
40495.21,71415.00065
40495.25,73863.67488
40495.29,77707.76953
40495.33,81102.30377
40495.37,83353.94531
40495.42,83591.96624
40495.46,82770.59249
40495.5,81320.3082
40495.54,79658.77382
40495.58,77947.28721
40495.62,76625.46492
40495.67,76081.94088
40495.71,77774.97264
40495.75,84004.99597
40495.79,85423.31788
40495.83,84507.16529
40495.87,83061.82423
40495.92,80852.31307
40495.96,77334.87409
40496,73187.19282
40496.04,69673.13632
40496.08,67721.16626
40496.12,66777.27106
40496.17,66708.91829
40496.21,67293.82795
40496.25,69131.8398
40496.29,71849.33364
40496.33,74811.51015
40496.37,77667.53429
40496.42,78831.6165
40496.46,78466.539
40496.5,78027.93334
40496.54,77342.70902
40496.58,76432.52339
40496.62,75808.66622
40496.67,75815.4505
40496.71,78354.1412
40496.75,85701.08141
40496.79,88336.0505
40496.83,87624.71669
40496.87,86473.07231
40496.92,83008.02095
40496.96,78770.0107
40497,74161.49855
40497.04,70784.83192
40497.08,69093.87085
40497.12,68585.15939
40497.17,68988.8022
40497.21,71084.02576
40497.25,77026.50837
40497.29,86877.69728
40497.33,92627.55484
40497.37,93061.82455
40497.42,92607.30884
40497.46,92636.25933
40497.5,91808.70565
40497.54,90708.22297
40497.58,89974.94519
40497.62,89511.50096
40497.67,89268.25167
40497.71,91623.99297
40497.75,97221.12457
40497.79,98803.77061
40497.83,97559.09835
40497.87,95062.60375
40497.92,90872.37027
40497.96,84776.89147
40498,78488.02434
40498.04,73857.08362
40498.08,71226.65623
40498.12,69966.21242
40498.17,69660.01487
40498.21,71079.61629
40498.25,76352.84202
40498.29,86042.01844
40498.33,91481.83564
40498.37,92423.29007
40498.42,92725.41603
40498.46,93410.61213
40498.5,93341.5025
40498.54,92972.77656
40498.58,92914.98946
40498.62,92819.34961
40498.67,92803.85036
40498.71,95136.89817
40498.75,99040.82282
40498.79,99411.72593
40498.83,97698.09251
40498.87,95047.70921
40498.92,90559.38172
40498.96,84295.11241
40499,77786.91746
40499.04,73023.18031
40499.08,70352.66706
40499.12,68654.50019
40499.17,68432.36673
40499.21,69830.4673
40499.25,75069.44681
40499.29,84626.38168
40499.33,89792.70173
40499.37,90424.05984
40499.42,90434.27536
40499.46,90848.8319
40499.5,90479.21364
40499.54,89874.31369
40499.58,89316.91947
40499.62,88551.70477
40499.67,88290.19576
40499.71,90132.43971
40499.75,96875.78054
40499.79,98507.63116
40499.83,97504.39128
40499.87,95911.9363
40499.92,92197.64937
40499.96,86630.34665
40500,80857.14345
40500.04,76670.25951
40500.08,74234.55328
40500.12,73392.64607
40500.17,73531.63958
40500.21,75655.23665
40500.25,81306.79
40500.29,91447.11376
40500.33,96308.33083
40500.37,96142.59053
40500.42,95128.42111
40500.46,94866.18319
40500.5,93793.13666
40500.54,93247.76637
40500.58,92776.65117
40500.62,92245.67817
40500.67,92002.21517
40500.71,94497.02416
40500.75,100014.5505
40500.79,101294.22
40500.83,100197.921
40500.87,98376.36417
40500.92,94357.96435
40500.96,88661.57909
40501,82684.17059
40501.04,78082.65075
40501.08,75769.44342
40501.12,74976.46349
40501.17,75334.60568
40501.21,77310.85547
40501.25,83346.04238
40501.29,93316.86617
40501.33,97919.10952
40501.37,97400.27805
40501.42,96301.51951
40501.46,95267.9274
40501.5,93732.1042
40501.54,92225.55082
40501.58,91118.1879
40501.62,89745.67051
40501.67,88810.62192
40501.71,90658.27639
40501.75,97053.46284
40501.79,98523.174
40501.83,97194.78569
40501.87,95693.22265
40501.92,92803.32048
40501.96,88364.70742
40502,83060.69646
40502.04,78595.65168
40502.08,75789.35614
40502.12,74273.58498
40502.17,73756.17789
40502.21,74295.88094
40502.25,76366.43088
40502.29,80173.51174
40502.33,83452.18417
40502.37,85839.17459
40502.42,86689.29038
40502.46,86427.5645
40502.5,84742.54313
40502.54,83166.77111
40502.58,81343.59318
40502.62,79823.51754
40502.67,79317.40721
40502.71,81447.30783
40502.75,87845.49595
40502.79,88972.48738
40502.83,88117.27781
40502.87,86907.49327
40502.92,84537.64073
40502.96,81012.29289
40503,76655.12341
40503.04,72815.19685
40503.08,70571.66465
40503.12,69496.63919
40503.17,69004.95198
40503.21,69636.99754
40503.25,71356.78953
40503.29,74045.35292
40503.33,76837.0399
40503.37,79599.27498
40503.42,80422.31292
40503.46,79928.33376
40503.5,79044.46591
40503.54,78422.21655
40503.58,77465.89541
40503.62,76696.03062
40503.67,76931.46277
40503.71,79584.03549
40503.75,87293.29533
40503.79,89365.68096
40503.83,88798.29536
40503.87,87126.60308
40503.92,83725.64284
40503.96,79206.2708
40504,74381.43222
40504.04,70312.26774
40504.08,68036.79233
40504.12,67191.12947
40504.17,67233.89784
40504.21,69090.14874
40504.25,74465.17186
40504.29,83945.17373
40504.33,89674.54346
40504.37,90623.90316
40504.42,90864.36319
40504.46,90580.95613
40504.5,89993.66454
40504.54,89367.68784
40504.58,88792.72391
40504.62,88000.07515
40504.67,87211.57915
40504.71,88743.57721
40504.75,94998.52712
40504.79,96093.25565
40504.83,94719.46738
40504.87,92427.20991
40504.92,88266.45746
40504.96,82182.43752
40505,75461.44785
40505.04,71011.10953
40505.08,68240.41385
40505.12,67037.75504
40505.17,66844.68005
40505.21,68254.79283
40505.25,73625.3046
40505.29,83083.86329
40505.33,88352.55567
40505.37,89049.52467
40505.42,89843.51081
40505.46,90416.75873
40505.5,90275.08422
40505.54,89859.03582
40505.58,89352.42269
40505.62,88625.01632
40505.67,88042.7483
40505.71,89726.20268
40505.75,95751.85346
40505.79,97405.25194
40505.83,96325.6757
40505.87,94603.38055
40505.92,91104.61472
40505.96,86231.53772
40506,80641.22302
40506.04,76100.15835
40506.08,73809.03286
40506.12,72663.62829
40506.17,72781.77633
40506.21,74751.64033
40506.25,80302.10673
40506.29,88932.2727
40506.33,94769.17479
40506.37,96665.7723
40506.42,97500.70896
40506.46,97600.26931
40506.5,96889.26794
40506.54,95762.18368
40506.58,94868.76973
40506.62,93965.4756
40506.67,93740.28799
40506.71,96353.4954
40506.75,102209.9813
40506.79,101957.4321
40506.83,99699.93401
40506.87,97278.69154
40506.92,93584.23917
40506.96,88224.21706
40507,81468.44601
40507.04,76163.26949
40507.08,72745.35164
40507.12,70645.61262
40507.17,69704.13265
40507.21,69685.00322
40507.25,71341.50007
40507.29,73800.94283
40507.33,76724.45301
40507.37,80446.81571
40507.42,84578.73848
40507.46,87253.64504
40507.5,87703.25455
40507.54,85305.27627
40507.58,82177.02304
40507.62,79737.11685
40507.67,77762.48634
40507.71,77851.75096
40507.75,79991.68256
40507.79,79777.17958
40507.83,79234.64902
40507.87,78951.11943
40507.92,77617.37582
40507.96,75281.81958
40508,71630.06339
40508.04,68389.51068
40508.08,66413.42424
40508.12,65591.35571
40508.17,65659.37723
40508.21,66990.34915
40508.25,69994.31704
40508.29,73886.86673
40508.33,77344.39115
40508.37,79907.30426
40508.42,82379.29425
40508.46,84059.26927
40508.5,84448.77283
40508.54,84265.70494
40508.58,83385.98912
40508.62,82575.2739
40508.67,82766.19573
40508.71,85880.85925
40508.75,92660.08318
40508.79,93839.65106
40508.83,92949.53318
40508.87,91619.05947
40508.92,89541.08011
40508.96,86072.80359
40509,81477.08711
40509.04,77648.30427
40509.08,74950.74973
40509.12,74078.02387
40509.17,73755.5449
40509.21,74510.50502
40509.25,76658.4213
40509.29,79952.67611
40509.33,83181.60777
40509.37,86297.76468
40509.42,88168.06063
40509.46,88714.93443
40509.5,88425.10283
40509.54,87214.87648
40509.58,85437.00405
40509.62,84132.23611
40509.67,83858.15911
40509.71,86892.10338
40509.75,93525.54778
40509.79,95678.51122
40509.83,95280.52445
40509.87,94225.0665
40509.92,92133.79351
40509.96,88519.83533
40510,84262.58599
40510.04,80677.81166
40510.08,78294.06155
40510.12,77121.66675
40510.17,77250.35401
40510.21,77821.502
40510.25,79716.11934
40510.29,82613.81993
40510.33,85311.60684
40510.37,86964.1121
40510.42,86770.13669
40510.46,85182.12885
40510.5,83713.2373
40510.54,82382.74031
40510.58,81035.4025
40510.62,79893.02498
40510.67,79805.52305
40510.71,83182.2317
40510.75,92773.74696
40510.79,96466.53442
40510.83,97237.75405
40510.87,96732.74059
40510.92,93842.48487
40510.96,89528.74422
40511,84940.61164
40511.04,81573.4843
40511.08,80187.68664
40511.12,79960.28433
40511.17,80785.07499
40511.21,83471.17809
40511.25,89723.20134
40511.29,99181.96875
40511.33,104325.8345
40511.37,103479.7552
40511.42,101012.6565
40511.46,98748.56151
40511.5,96495.32382
40511.54,94402.71929
40511.58,92994.45525
40511.62,91737.10307
40511.67,91163.34114
40511.71,94273.18924
40511.75,102656.4302
40511.79,104155.1347
40511.83,103233.1666
40511.87,101206.9444
40511.92,96652.10087
40511.96,89942.53606
40512,82720.50477
40512.04,77704.41678
40512.08,74619.09491
40512.12,73042.39456
40512.17,72341.71297
40512.21,73733.70611
40512.25,78717.60318
40512.29,88068.36554
40512.33,93600.35397
40512.37,94217.43919
40512.42,94417.54881
40512.46,95067.07174
40512.5,94879.62313
40512.54,94939.9466
40512.58,94610.66372
40512.62,94144.72658
40512.67,93876.89027
40512.71,97065.35469
40512.75,102421.4892
40512.79,102657.9093
40512.83,101187.5147
40512.87,99111.67428
40512.92,94947.63581
40512.96,88363.98396
40513,81375.61251
40513.04,76247.79093
40513.08,73652.16828
40513.12,72430.76612
40513.17,72227.44103
40513.21,74204.3591
40513.25,79665.58414
40513.29,89352.22406
40513.33,95816.67021
40513.37,97314.90211
40513.42,98184.75615
40513.46,99102.83499
40513.5,99381.92157
40513.54,99148.18097
40513.58,98969.84784
40513.62,98827.12204
40513.67,99142.96786
40513.71,103086.8085
40513.75,109977.7643
40513.79,111296.7581
40513.83,110302.55
40513.87,108656.6573
40513.92,104761.1174
40513.96,98570.43871
40514,92157.40907
40514.04,87543.45239
40514.08,84964.41011
40514.12,83814.7143
40514.17,84118.40472
40514.21,86405.30302
40514.25,92584.20761
40514.29,102082.2469
40514.33,107234.0317
40514.37,106695.9153
40514.42,105052.5436
40514.46,104146.7334
40514.5,102910.0903
40514.54,101656.4929
40514.58,100583.6547
40514.62,99811.7988
40514.67,100254.5649
40514.71,103984.15
40514.75,111245.478
40514.79,112520.234
40514.83,111185.0523
40514.87,109021.4299
40514.92,104920.0668
40514.96,98367.29141
40515,91443.77284
40515.04,86552.87141
40515.08,83863.8187
40515.12,82564.9641
40515.17,82600.62765
40515.21,84616.69014
40515.25,90566.86795
40515.29,100121.5509
40515.33,105740.4465
40515.37,105261.6593
40515.42,104063.1575
40515.46,102489.5463
40515.5,101089.5252
40515.54,99922.97809
40515.58,99529.10863
40515.62,99076.93935
40515.67,99313.96105
40515.71,102756.4181
40515.75,109033.3813
40515.79,109312.9884
40515.83,107644.1222
40515.87,105833.5826
40515.92,102946.4101
40515.96,98002.97606
40516,92217.91213
40516.04,87411.20828
40516.08,84754.23815
40516.12,83566.11356
40516.17,83203.226
40516.21,84074.25511
40516.25,86626.06174
40516.29,90596.65091
40516.33,94355.16001
40516.37,96850.89131
40516.42,97914.395
40516.46,97607.7356
40516.5,96832.57973
40516.54,95438.43743
40516.58,94376.18089
40516.62,93686.99822
40516.67,94322.87219
40516.71,98088.18751
40516.75,104371.8659
40516.79,105270.5444
40516.83,103852.5852
40516.87,102151.8834
40516.92,99475.32919
40516.96,94940.4332
40517,90287.14815
40517.04,85830.54532
40517.08,82940.98386
40517.12,81225.32852
40517.17,81151.6367
40517.21,81711.58471
40517.25,83563.75796
40517.29,86597.28581
40517.33,89930.6661
40517.37,93092.8651
40517.42,94729.50878
40517.46,94896.77821
40517.5,94774.17026
40517.54,94619.39365
40517.58,94504.10301
40517.62,94418.17217
40517.67,95781.18106
40517.71,100318.1468
40517.75,108189.2155
40517.79,110747.95
40517.83,110724.9378
40517.87,109420.1624
40517.92,105788.7631
40517.96,100400.6831
40518,94878.15936
40518.04,90963.23255
40518.08,88987.7396
40518.12,88321.36093
40518.17,88976.17923
40518.21,91400.59414
40518.25,97672.38272
40518.29,107660.69
40518.33,113086.9545
40518.37,113004.5076
40518.42,113072.0796
40518.46,113089.0234
40518.5,112294.5201
40518.54,111395.9127
40518.58,110799.5524
40518.62,110290.9963
40518.67,110966.0775
40518.71,115530.5618
40518.75,123141.4298
40518.79,124565.7624
40518.83,123570.7342
40518.87,121773.9069
40518.92,117108.8527
40518.96,110315.3878
40519,103171.9126
40519.04,98058.92611
40519.08,95568.04087
40519.12,94588.51682
40519.17,94785.22291
40519.21,97038.70807
40519.25,103086.9719
40519.29,112536.7517
40519.33,117312.1794
40519.37,116454.1771
40519.42,115101.0747
40519.46,113679.5459
40519.5,112124.5051
40519.54,110941.9041
40519.58,109601.8714
40519.62,109291.9827
40519.67,109680.5637
40519.71,113944.2429
40519.75,121935.7219
40519.79,123690.0285
40519.83,122920.1462
40519.87,120954.2151
40519.92,117164.7832
40519.96,110460.5954
40520,103416.3208
40520.04,98667.37544
40520.08,96275.18869
40520.12,95667.38984
40520.17,95949.02887
40520.21,98469.90009
40520.25,104867.6467
40520.29,114321.564
40520.33,118943.2544
40520.37,117482.6004
40520.42,115101.1661
40520.46,113029.2697
40520.5,111112.8045
40520.54,109295.4809
40520.58,107922.8001
40520.62,107090.2628
40520.67,107615.671
40520.71,111876.0999
40520.75,120237.0407
40520.79,122599.7875
40520.83,122060.942
40520.87,120553.0442
40520.92,116937.9852
40520.96,110274.5391
40521,103419.8468
40521.04,98715.80384
40521.08,96715.64395
40521.12,96029.27296
40521.17,94747.83078
40521.21,99491.05559
40521.25,105804.2104
40521.29,115553.6945
40521.33,120738.9201
40521.37,119035.7108
40521.42,115627.5413
40521.46,112923.5563
40521.5,110569.4587
40521.54,108198.6798
40521.58,106712.5435
40521.62,104562.2387
40521.67,106138.6339
40521.71,110696.2948
40521.75,119365.5729
40521.79,121603.9861
40521.83,120879.1682
40521.87,119669.4853
40521.92,115873.5315
40521.96,109218.6027
40522,102161.2476
40522.04,97266.10207
40522.08,94636.36655
40522.12,93330.82827
40522.17,92946.54433
40522.21,94782.10384
40522.25,100245.7054
40522.29,109285.2333
40522.33,114545.0479
40522.37,113890.9617
40522.42,112509.3321
40522.46,110970.5009
40522.5,108656.672
40522.54,106280.6542
40522.58,104498.1022
40522.62,102931.7718
40522.67,102266.2885
40522.71,105693.5128
40522.75,112201.4914
40522.79,112968.0369
40522.83,111248.7058
40522.87,109475.7631
40522.92,106580.2414
40522.96,101970.6318
40523,95666.97477
40523.04,91003.42304
40523.08,88218.46487
40523.12,87134.73809
40523.17,86855.70629
40523.21,87743.99207
40523.25,90064.39351
