Date,Waymart_PA
39933.75,0.587075855
39933.79,0.57062685
39933.83,0.621430123
39933.87,0.423677369
39933.92,0.414170878
39933.96,0.535507664
39934,0.65446801
39934.04,0.736508026
39934.08,0.72088618
39934.12,0.72088618
39934.17,0.72088618
39934.21,0.72088618
39934.25,0.72088618
39934.29,0.72088618
39934.33,0.728621589
39934.37,0.746067101
39934.42,0.741078071
39934.46,0.728782942
39934.5,0.696373112
39934.54,0.726633728
39934.58,0.703073016
39934.62,0.665691657
39934.67,0.657909361
39934.71,0.619686753
39934.75,0.706641096
39934.79,0.706744694
39934.83,0.731863525
39934.87,0.522425598
39934.92,0.400553208
39934.96,0.277975416
39935,0.444160281
39935.04,0.43364525
39935.08,0.631825326
39935.12,0.501124231
39935.17,0.501397781
39935.21,0.525900579
39935.25,0.491610238
39935.29,0.320841522
39935.33,0.260951047
39935.37,0.151848587
39935.42,0.072336786
39935.46,0.039277312
39935.5,0.032106021
39935.54,0.056193297
39935.58,0.054486345
39935.62,0.068545503
39935.67,0.022409869
39935.71,0.01188758
39935.75,0.00201888
39935.79,0.002520187
39935.83,0.014522663
39935.87,0.091722511
39935.92,0.143126053
39935.96,0.096553701
39936,0.120913904
39936.04,0.037420977
39936.08,0.003778088
39936.12,0.009989996
39936.17,0.001647944
39936.21,0
39936.25,0
39936.29,0
39936.33,0
39936.37,0
39936.42,0.03022405
39936.46,0.016934378
39936.5,0.011814757
39936.54,0.010059398
39936.58,0.003068005
39936.62,0
39936.67,0.009688871
39936.71,0.00962618
39936.75,0.046444156
39936.79,0.151807651
39936.83,0.256375235
39936.87,0.255813809
39936.92,0.187619246
39936.96,0.171681516
39937,0.186124337
39937.04,0.165598668
39937.08,0.04642888
39937.12,0.001248148
39937.17,0
39937.21,0
39937.25,0
39937.29,0
39937.33,0
39937.37,0.006482899
39937.42,0.011605643
39937.46,0.009134124
39937.5,0.013044903
39937.54,0.01525913
39937.58,0.010285817
39937.62,0.010419393
39937.67,0.013426585
39937.71,0.046583088
39937.75,0.028534672
39937.79,0.049996605
39937.83,0.062869052
39937.87,0.029518612
39937.92,0.028036092
39937.96,0.0260919
39938,0.097936274
39938.04,0.212802507
39938.08,0.325752678
39938.12,0.26452037
39938.17,0.139169992
39938.21,0.063077441
39938.25,0.197030795
39938.29,0.307704807
39938.33,0.231622325
39938.37,0.190720393
39938.42,0.145260673
39938.46,0.132210717
39938.5,0.08092498
39938.54,0.187569107
39938.58,0.061255913
39938.62,0.082830774
39938.67,0.092675513
39938.71,0.055552796
39938.75,0.177941405
39938.79,0.144728295
39938.83,0.047606319
39938.87,0.058685283
39938.92,0.040705814
39938.96,0.008985558
39939,0.009620846
39939.04,0.012063874
39939.08,0
39939.12,0
39939.17,0
39939.21,0
39939.25,0
39939.29,0
39939.33,0
39939.37,0.001617609
39939.42,0.013093721
39939.46,0.01373829
39939.5,0.013623384
39939.54,0.012378057
39939.58,0.009273365
39939.62,0.013150896
39939.67,0.034486237
39939.71,0.05641294
39939.75,0.285073065
39939.79,0.23689157
39939.83,0.158373226
39939.87,0.155642223
39939.92,0.234030046
39939.96,0.220922795
39940,0.14974433
39940.04,0.139332414
39940.08,0.094445722
39940.12,0.052243176
39940.17,0.035397306
39940.21,0.396785983
39940.25,0.721128797
39940.29,0.738156632
39940.33,0.749426507
39940.37,0.653593774
39940.42,0.507555656
39940.46,0.399642266
39940.5,0.405466048
39940.54,0.340203494
39940.58,0.416544672
39940.62,0.373955844
39940.67,0.231046379
39940.71,0.229105468
39940.75,0.202635767
39940.79,0.208154735
39940.83,0.199683674
39940.87,0.134930016
39940.92,0.032277241
39940.96,0.001446704
39941,0
39941.04,0
39941.08,0
39941.12,0.006623618
39941.17,0.076072688
39941.21,0.306161373
39941.25,0.276927104
39941.29,0.131686258
39941.33,0.080744025
39941.37,0.02796942
39941.42,0.023426911
39941.46,0.028192461
39941.5,0.073517572
39941.54,0.139902221
39941.58,0.104394586
39941.62,0.274788323
39941.67,0.409129612
39941.71,0.305696016
39941.75,0.105344129
39941.79,0.207677782
39941.83,0
39941.87,0
39941.92,0
39941.96,0.003673391
39942,0.012020023
39942.04,0.011810416
39942.08,0.0042273
39942.12,0.008031874
39942.17,0.010030657
39942.21,0
39942.25,0.004317666
39942.29,0
39942.33,0.106718475
39942.37,0.377237535
39942.42,0.459636656
39942.46,0.711196411
39942.5,0.720867784
39942.54,0.703441453
39942.58,0.716396086
39942.62,0.723598198
39942.67,0.72088618
39942.71,0.730192654
39942.75,0.72088618
39942.79,0.72088618
39942.83,0.72088618
39942.87,0.719802014
39942.92,0.728315592
39942.96,0.72088618
39943,0.734110718
39943.04,0.725358173
39943.08,0.72088618
39943.12,0.73158479
39943.17,0.751248741
39943.21,0.701399551
39943.25,0.6842726
39943.29,0.582412488
39943.33,0.557924214
39943.37,0.588406297
39943.42,0.654872817
39943.46,0.728424921
39943.5,0.749592045
39943.54,0.74458713
39943.58,0.752445442
39943.62,0.74760574
39943.67,0.728326143
39943.71,0.705044949
39943.75,0.544891254
39943.79,0.531416595
39943.83,0.377054387
39943.87,0.482452275
39943.92,0.434452606
39943.96,0.41751309
39944,0.338999135
39944.04,0.307742323
39944.08,0.211711663
39944.12,0.442612287
39944.17,0.384792571
39944.21,0.211946878
39944.25,0.217866502
39944.29,0.170515194
39944.33,0.108730706
39944.37,0.111190416
39944.42,0.080545914
39944.46,0.064375353
39944.5,0.060877792
39944.54,0.097329252
39944.58,0.091330451
39944.62,0.076170263
39944.67,0.04489237
39944.71,0.078152869
39944.75,0.128195991
39944.79,0.301141948
39944.83,0.477708006
39944.87,0.58400311
39944.92,0.553140961
39944.96,0.453935523
39945,0.485393517
39945.04,0.417873756
39945.08,0.461147433
39945.12,0.37041373
39945.17,0.346835477
39945.21,0.332865617
39945.25,0.169243227
39945.29,0.130633256
39945.33,0.086032933
39945.37,0.045955285
39945.42,0.024223306
39945.46,0.043025335
39945.5,0.075852481
39945.54,0.08282604
39945.58,0.087867668
39945.62,0.127176518
39945.67,0.053858995
39945.71,0.094561064
39945.75,0.129220435
39945.79,0.187128212
39945.83,0.245451404
39945.87,0.44832161
39945.92,0.279680635
39945.96,0.119525515
39946,0.0209375
39946.04,0.001501565
39946.08,0
39946.12,0
39946.17,0
39946.21,0
39946.25,0
39946.29,0
39946.33,0
39946.37,0.011760917
39946.42,0.014768887
39946.46,0.088562363
39946.5,0.146770113
39946.54,0.235894795
39946.58,0.314762
39946.62,0.419534903
39946.67,0.429891722
39946.71,0.407862239
39946.75,0.551792768
39946.79,0.610800249
39946.83,0.535541044
39946.87,0.655064953
39946.92,0.620621979
39946.96,0.398582194
39947,0.144852812
39947.04,0.217036742
39947.08,0.130179715
39947.12,0.210059246
39947.17,0.299952016
39947.21,0.23650522
39947.25,0.498938988
39947.29,0.516724326
39947.33,0.586000558
39947.37,0.696571092
39947.42,0.718636533
39947.46,0.72088618
39947.5,0.72088618
39947.54,0.725033556
39947.58,0.727907257
39947.62,0.714956135
39947.67,0.72088618
39947.71,0.740245921
39947.75,0.515556378
39947.79,0.481917599
39947.83,0.395021978
39947.87,0.318014677
39947.92,0.305832268
39947.96,0.139123655
39948,0.169951076
39948.04,0.210449989
39948.08,0.133543271
39948.12,0.049744084
39948.17,0.005134862
39948.21,0.004309919
39948.25,0
39948.29,0
39948.33,0
39948.37,0
39948.42,0
39948.46,0
39948.5,0
39948.54,0
39948.58,0
39948.62,0
39948.67,0
39948.71,0
39948.75,0
39948.79,0
39948.83,0.010901535
39948.87,0.040885398
39948.92,0.095419856
39948.96,0.460080673
39949,0.323358499
39949.04,0.09136323
39949.08,0.026175058
39949.12,0.027227934
39949.17,0.009127653
39949.21,0.008894735
39949.25,0.018112186
39949.29,0.062589649
39949.33,0.020865264
39949.37,0.028897972
39949.42,0.079563574
39949.46,0.249676289
39949.5,0.447878746
39949.54,0.518846465
39949.58,0.568534007
39949.62,0.438526853
39949.67,0.39025045
39949.71,0.532016221
39949.75,0.586215973
39949.79,0.300896548
39949.83,0.640291685
39949.87,0.429558169
39949.92,0.22836325
39949.96,0.434784108
39950,0.527612105
39950.04,0.68915705
39950.08,0.676205674
39950.12,0.548539957
39950.17,0.721779007
39950.21,0.68364315
39950.25,0.582033897
39950.29,0.69444188
39950.33,0.70057851
39950.37,0.664486905
39950.42,0.656421207
39950.46,0.700232231
39950.5,0.702085683
39950.54,0.67637544
39950.58,0.645688485
39950.62,0.652325354
39950.67,0.646007503
39950.71,0.57634327
39950.75,0.472710223
39950.79,0.509288856
39950.83,0.370679949
39950.87,0.437977538
39950.92,0.47726033
39950.96,0.639737604
39951,0.701567528
39951.04,0.631986691
39951.08,0.517521477
39951.12,0.469835754
39951.17,0.426815072
39951.21,0.442602678
39951.25,0.335795695
39951.29,0.414672575
39951.33,0.328170431
39951.37,0.229044598
39951.42,0.201886699
39951.46,0.170010113
39951.5,0.183147786
39951.54,0.179233702
39951.58,0.209770593
39951.62,0.24329116
39951.67,0.288852862
39951.71,0.221916821
39951.75,0.229377121
39951.79,0.476436586
39951.83,0.41980519
39951.87,0.319573976
39951.92,0.160133038
39951.96,0.056292175
39952,0.015059198
39952.04,0.010175421
39952.08,0.002906514
39952.12,0
39952.17,0
39952.21,0.00616478
39952.25,0
39952.29,0
39952.33,0
39952.37,0
39952.42,0.00167881
39952.46,0.010667582
39952.5,0.010702356
39952.54,0.018876307
39952.58,0.034626768
39952.62,0.093975649
39952.67,0.182880442
39952.71,0.215161542
39952.75,0.373490189
39952.79,0.540307541
39952.83,0.542731134
39952.87,0.583361331
39952.92,0.604628108
39952.96,0.637684846
39953,0.685184348
39953.04,0.681597024
39953.08,0.612306776
39953.12,0.599237026
39953.17,0.569078557
39953.21,0.498768211
39953.25,0.474436015
39953.29,0.320553565
39953.33,0.172040074
39953.37,0.074525579
39953.42,0.012490594
39953.46,0.013851578
39953.5,0.044882505
39953.54,0.12645583
39953.58,0.177414804
39953.62,0.221143117
39953.67,0.247858843
39953.71,0.288620024
39953.75,0.51616595
39953.79,0.590696619
39953.83,0.661313434
39953.87,0.682209277
39953.92,0.706628281
39953.96,0.737843487
39954,0.746862861
39954.04,0.747863571
39954.08,0.750639701
39954.12,0.755568901
39954.17,0.754118482
39954.21,0.75615088
39954.25,0.755232485
39954.29,0.730376987
39954.33,0.645245941
39954.37,0.520143786
39954.42,0.439460035
39954.46,0.415774999
39954.5,0.422786117
39954.54,0.527375799
39954.58,0.559841384
39954.62,0.556288001
39954.67,0.499230835
39954.71,0.459738734
39954.75,0.624292893
39954.79,0.687936543
39954.83,0.756263061
39954.87,0.753878689
39954.92,0.753287815
39954.96,0.751154915
39955,0.756424397
39955.04,0.755978102
39955.08,0.754282597
39955.12,0.725640884
39955.17,0.655301813
39955.21,0.563344406
39955.25,0.436906371
39955.29,0.310709468
39955.33,0.13625356
39955.37,0.052925854
39955.42,0.038774954
39955.46,0.07613501
39955.5,0.080682474
39955.54,0.05583599
39955.58,0.049112115
39955.62,0.022070256
39955.67,0.012787288
39955.71,0.040267419
39955.75,0.193372397
39955.79,0.518736052
39955.83,0.673302522
39955.87,0.61267377
39955.92,0.535003992
39955.96,0.200763752
39956,0.0256448
39956.04,0.006953831
39956.08,0.022034031
39956.12,0.013257455
39956.17,0.080220858
39956.21,0.271036042
39956.25,0.016549068
39956.29,0.089273046
39956.33,0.031854613
39956.37,0.139356701
39956.42,0.040325816
39956.46,0.043048839
39956.5,0.077017168
39956.54,0.106640674
39956.58,0.071682975
39956.62,0.121479142
39956.67,0.111850389
39956.71,0.111193048
39956.75,0.120599197
39956.79,0.001777322
39956.83,0.072732741
39956.87,0.097442363
39956.92,0.190235451
39956.96,0.283841261
39957,0.31804741
39957.04,0.18246566
39957.08,0.243870552
39957.12,0.423058868
39957.17,0.432470344
39957.21,0.489286174
39957.25,0.494985468
39957.29,0.502642575
39957.33,0.329289751
39957.37,0.19127564
39957.42,0.173204112
39957.46,0.295494871
39957.5,0.004164342
39957.54,0.219526327
39957.58,0.321417503
39957.62,0.358898115
39957.67,0.138981967
39957.71,0.08333153
39957.75,0.030885834
39957.79,0.175087652
39957.83,0.121590016
39957.87,0.097927373
39957.92,0.32024015
39957.96,0.24506255
39958,0.231803629
39958.04,0.195984932
39958.08,0.097944421
39958.12,0.080852848
39958.17,0.053872181
39958.21,0.113427394
39958.25,0.076615244
39958.29,0.012528766
39958.33,0.054463411
39958.37,0.076960513
39958.42,0.132192859
39958.46,0.132284706
39958.5,0.103784646
39958.54,0.070953792
39958.58,0.112887691
39958.62,0.120706158
39958.67,0.13739977
39958.71,0.151716651
39958.75,0.264925182
39958.79,0.577163611
39958.83,0.698864253
39958.87,0.671142695
39958.92,0.681657097
39958.96,0.597779281
39959,0.265632893
39959.04,0.121777512
39959.08,0.067523528
39959.12,0.207658065
39959.17,0.317327804
39959.21,0.325820212
39959.25,0.197186009
39959.29,0.283971547
39959.33,0.330189779
39959.37,0.353037216
39959.42,0.308157346
39959.46,0.299744342
39959.5,0.337831036
39959.54,0.344186964
39959.58,0.164978213
39959.62,0.150940111
39959.67,0.313909764
39959.71,0.237073526
39959.75,0.273019476
39959.79,0.244253819
39959.83,0.227909358
39959.87,0.244367468
39959.92,0.195636376
39959.96,0.165143672
39960,0.17216384
39960.04,0.136643242
39960.08,0.110016677
39960.12,0.094296606
39960.17,0.087917074
39960.21,0.086483856
39960.25,0.035121158
39960.29,0.010759801
39960.33,0.048894627
39960.37,0.113399781
39960.42,0.149938206
39960.46,0.188908417
39960.5,0.154449473
39960.54,0.169483403
39960.58,0.141391577
39960.62,0.104604178
39960.67,0.131057748
39960.71,0.187851604
39960.75,0.251162639
39960.79,0.311064297
39960.83,0.220109446
39960.87,0.038587375
39960.92,0.042617185
39960.96,0.029651272
39961,0.030468237
39961.04,0.019795382
39961.08,0.011988815
39961.12,0.010799972
39961.17,0.02432268
39961.21,0.010781017
39961.25,0.008077172
39961.29,0
39961.33,0.014347795
39961.37,0.029480988
39961.42,0.020982785
39961.46,0.077863632
39961.5,0.246924191
39961.54,0.268679136
39961.58,0.456653054
39961.62,0.421540255
39961.67,0.432505128
39961.71,0.423117408
39961.75,0.367892298
39961.79,0.323906751
39961.83,0.374129581
39961.87,0.298755198
39961.92,0.24148019
39961.96,0.251755571
39962,0.223041531
39962.04,0.134609234
39962.08,0.113726477
39962.12,0.054028923
39962.17,0.054793895
39962.21,0.015037193
39962.25,0.006573967
39962.29,0.003560606
39962.33,0.08356278
39962.37,0.157019422
39962.42,0.274671107
39962.46,0.119706027
39962.5,0.299675132
39962.54,0.490873896
39962.58,0.090679565
39962.62,0.072617367
39962.67,0.28475983
39962.71,0.291163283
39962.75,0.206653587
39962.79,0.404240402
39962.83,0.489974265
39962.87,0.457913045
39962.92,0.315868678
39962.96,0.318920451
39963,0.407302765
39963.04,0.426825141
39963.08,0.299096955
39963.12,0.315860087
39963.17,0.337764749
39963.21,0.367342618
39963.25,0.296120602
39963.29,0.16084199
39963.33,0.177018231
39963.37,0.135697502
39963.42,0.21386714
39963.46,0.280174581
39963.5,0.220651753
39963.54,0.290495146
39963.58,0.322533961
39963.62,0.344987815
39963.67,0.415327563
39963.71,0.31250844
39963.75,0.237526931
39963.79,0.333532336
39963.83,0.088092764
39963.87,0.012770416
39963.92,0.008369287
39963.96,0.037464061
39964,0.085816161
39964.04,0.171693095
39964.08,0.393744168
39964.12,0.583402674
39964.17,0.629889389
39964.21,0.617456579
39964.25,0.444421553
39964.29,0.322381197
39964.33,0.23775008
39964.37,0.277530416
39964.42,0.247289588
39964.46,0.250834655
39964.5,0.52300524
39964.54,0.629505368
39964.58,0.694814384
39964.62,0.750847814
39964.67,0.745071023
39964.71,0.737942057
39964.75,0.61388224
39964.79,0.500048636
39964.83,0.652954036
39964.87,0.54071753
39964.92,0.708948214
39964.96,0.738462958
39965,0.588634248
39965.04,0.393052861
39965.08,0.276766535
39965.12,0.234712362
39965.17,0.116211647
39965.21,0.074414556
39965.25,0.024610911
39965.29,0.010722847
39965.33,0.014619981
39965.37,0.046534303
39965.42,0.045457563
39965.46,0.079189844
39965.5,0.129465408
39965.54,0.292008697
39965.58,0.460907323
39965.62,0.568448523
39965.67,0.534824596
39965.71,0.470941519
39965.75,0.445057093
39965.79,0.621376678
39965.83,0.57358839
39965.87,0.615561806
39965.92,0.741594176
39965.96,0.744993292
39966,0.743622806
39966.04,0.730124866
39966.08,0.750483107
39966.12,0.719395357
39966.17,0.619295526
39966.21,0.526333487
39966.25,0.456987586
39966.29,0.288267888
39966.33,0.177131166
39966.37,0.114303075
39966.42,0.124124071
39966.46,0.166350615
39966.5,0.133585093
39966.54,0.140547827
39966.58,0.214398577
39966.62,0.223262609
39966.67,0.14915096
39966.71,0.132231732
39966.75,0.045314355
39966.79,0.099645619
39966.83,0.058821353
39966.87,0.012010615
39966.92,0.010803842
39966.96,0.008023169
39967,0.01596819
39967.04,0.044881325
39967.08,0.044206788
39967.12,0.073518677
39967.17,0.13538323
39967.21,0.150303517
39967.25,0.017714203
39967.29,0.014229236
39967.33,0.010543274
39967.37,0
39967.42,0
39967.46,0.008932312
39967.5,0.006090251
39967.54,0.003345313
39967.58,0.011297264
39967.62,0.005942297
39967.67,0.011798413
39967.71,0.015768256
39967.75,0.012999163
39967.79,0.023207639
39967.83,0.007340245
39967.87,0.004293665
39967.92,0.012228969
39967.96,0.045399451
39968,0.087969854
39968.04,0.056926566
39968.08,0.043228871
39968.12,0.100479126
39968.17,0.174551268
39968.21,0.125308469
39968.25,0.022342264
39968.29,0.012499763
39968.33,0.011174413
39968.37,0.010186524
39968.42,0
39968.46,0
39968.5,0
39968.54,0
39968.58,0
39968.62,0
39968.67,0
39968.71,0
39968.75,0
39968.79,0.002612602
39968.83,0.040643052
39968.87,0.03982063
39968.92,0.070028031
39968.96,0.024853145
39969,0.02037669
39969.04,0.009535395
39969.08,0
39969.12,0
39969.17,0
39969.21,0
39969.25,0.001446704
39969.29,0.003528288
39969.33,0.0421635
39969.37,0.112643516
39969.42,0.119374257
39969.46,0.070296338
39969.5,0.019929506
39969.54,0.023353884
39969.58,0.033616124
39969.62,0.011341821
39969.67,0.015947638
39969.71,0.018377488
39969.75,0.030774223
39969.79,0.016183789
39969.83,0.011247058
39969.87,0.01242959
39969.92,0.011071479
39969.96,0.00543487
39970,0.003088314
39970.04,0
39970.08,0
39970.12,0.002728654
39970.17,0.01018115
39970.21,0.027390466
39970.25,0.030843437
39970.29,0.010062905
39970.33,0.035484841
39970.37,0.050790656
39970.42,0.036440317
39970.46,0.033983546
39970.5,0.040642358
39970.54,0.053754138
39970.58,0.090311872
39970.62,0.049983015
39970.67,0.078091887
39970.71,0.108308019
39970.75,0.114503266
39970.79,0.080143098
39970.83,0.072310894
39970.87,0.151895191
39970.92,0.167063042
39970.96,0.032657727
39971,0.011161878
39971.04,0.019419089
39971.08,0.017985906
39971.12,0.013539234
39971.17,0.001710209
39971.21,0
39971.25,0
39971.29,0
39971.33,0
39971.37,0.010085459
39971.42,0.044232098
39971.46,0.12971204
39971.5,0.201285814
39971.54,0.262169645
39971.58,0.359109698
39971.62,0.331838873
39971.67,0.35691787
39971.71,0.332908198
39971.75,0.263324178
39971.79,0.108995729
39971.83,0.139308074
39971.87,0.060707583
39971.92,0.028961628
39971.96,0.057465018
39972,0.042852165
39972.04,0.006826993
39972.08,0.005163692
39972.12,0.008689442
39972.17,0.011560487
39972.21,0.015763284
39972.25,0.003260103
39972.29,0
39972.33,0
39972.37,0
39972.42,0
39972.46,0
39972.5,0.009921278
39972.54,0
39972.58,0.011879876
39972.62,0.007936662
39972.67,0.003499893
39972.71,0.160002567
39972.75,0.102670973
39972.79,0.318484592
39972.83,0.119328292
39972.87,0.161350085
39972.92,0.305896431
39972.96,0.374948419
39973,0.350567147
39973.04,0.0619655
39973.08,0.059059171
39973.12,0.19949174
39973.17,0.504313216
39973.21,0.696544034
39973.25,0.751411249
39973.29,0.653162263
39973.33,0.484521795
39973.37,0.421086495
39973.42,0.439970821
39973.46,0.407368735
39973.5,0.289651864
39973.54,0.294064709
39973.58,0.049267092
39973.62,0.005562895
39973.67,0.005608079
39973.71,0.024324683
39973.75,0.002192437
39973.79,0.217371002
39973.83,0.106110148
39973.87,0.081548729
39973.92,0.0068174
39973.96,0.152123624
39974,0.263480423
39974.04,0.157660025
39974.08,0.094317594
39974.12,0.022892736
39974.17,0.055166938
39974.21,0.026177677
39974.25,0.003262608
39974.29,0
39974.33,0
39974.37,0
39974.42,0
39974.46,0
39974.5,0.002072353
39974.54,0.011811254
39974.58,0.007364276
39974.62,0.012300421
39974.67,0
39974.71,0.010359293
39974.75,0.121248554
39974.79,0.144705565
39974.83,0.057449563
39974.87,0.072423645
39974.92,0.089674709
39974.96,0.015033474
39975,0.013653721
39975.04,0.003295888
39975.08,0.008075471
39975.12,0.009417223
39975.17,0.011757683
39975.21,0.015258609
39975.25,0.01789068
39975.29,0.009092563
39975.33,0.013601489
39975.37,0.011853971
39975.42,0.01049754
39975.46,0.03278325
39975.5,0.108161339
39975.54,0.294330448
39975.58,0.280463182
39975.62,0.372869697
39975.67,0.414909052
39975.71,0.346061522
39975.75,0.207831197
39975.79,0.105218393
39975.83,0.061242493
39975.87,0.080255527
39975.92,0.035534416
39975.96,0.01707564
39976,0.028211401
39976.04,0.018167905
39976.08,0.013510824
39976.12,0.056229182
39976.17,0.252957543
39976.21,0.361233576
39976.25,0.192361148
39976.29,0.282938205
39976.33,0.25612363
39976.37,0.239087895
39976.42,0.167004817
39976.46,0.108259797
39976.5,0.102412236
39976.54,0.175380951
39976.58,0.188990253
39976.62,0.140365406
39976.67,0.0989825
39976.71,0.274869607
39976.75,0.161832397
39976.79,0.320622393
39976.83,0.40312109
39976.87,0.618875482
39976.92,0.575160273
39976.96,0.501264727
39977,0.365912548
39977.04,0.338789512
39977.08,0.157185818
39977.12,0.077935571
39977.17,0.012025636
39977.21,0.005710342
39977.25,0
39977.29,0
39977.33,0
39977.37,0
39977.42,0
39977.46,0
39977.5,0.014364009
39977.54,0.002190076
39977.58,0.003591919
39977.62,0.033591129
39977.67,0.044367608
39977.71,0.049292557
39977.75,0.018460601
39977.79,0.033334643
39977.83,0.004855185
39977.87,0
39977.92,0
39977.96,0.005275428
39978,0.025441092
39978.04,0.083860478
39978.08,0.076792027
39978.12,0.018109085
39978.17,0.029911143
39978.21,0.019393114
39978.25,0.006543512
39978.29,0.018828779
39978.33,0.020985911
39978.37,0.010361582
39978.42,0.0105672
39978.46,0.015142972
39978.5,0.004050006
39978.54,0.001248148
39978.58,0.009664439
39978.62,0
39978.67,0.045084689
39978.71,0.060717097
39978.75,0.005190081
39978.79,0.162104354
39978.83,0.068012066
39978.87,0.146313214
39978.92,0.005878054
39978.96,0.010451844
39979,0.006882822
39979.04,0
39979.08,0
39979.12,0
39979.17,0
39979.21,0
39979.25,0
39979.29,0
39979.33,0
39979.37,0.00167881
39979.42,0.012844013
39979.46,0.009269884
39979.5,0.014730339
39979.54,0.015288911
39979.58,0.07242138
39979.62,0.237271735
39979.67,0.391893991
39979.71,0.0118441
39979.75,0.034337556
39979.79,0.097166537
39979.83,0.001903536
39979.87,0.020747076
39979.92,0.009076214
39979.96,0
39980,0
39980.04,0
39980.08,0
39980.12,0
39980.17,0
39980.21,0
39980.25,0.011835143
39980.29,0.001587805
39980.33,0.003205415
39980.37,0.005410505
39980.42,0.009651595
39980.46,0.011404689
39980.5,0.010027965
39980.54,0.007037705
39980.58,0.011675562
39980.62,0.018829711
39980.67,0.055304315
39980.71,0.124607498
39980.75,0.183412354
39980.79,0.54788618
39980.83,0.627778585
39980.87,0.634183084
39980.92,0.556010952
39980.96,0.325250333
39981,0.168554899
39981.04,0.12253149
39981.08,0.10061756
39981.12,0.042667135
39981.17,0.038071551
39981.21,0.023023524
39981.25,0.017533538
39981.29,0.012009276
39981.33,0.033239353
39981.37,0.11646444
39981.42,0.186496724
39981.46,0.254224613
39981.5,0.28241266
39981.54,0.329708635
39981.58,0.397724169
39981.62,0.363170467
39981.67,0.405423209
39981.71,0.41703215
39981.75,0.440362956
39981.79,0.495658678
39981.83,0.459172383
39981.87,0.291120787
39981.92,0.416622281
39981.96,0.534975155
39982,0.649031682
39982.04,0.593338486
39982.08,0.645464423
39982.12,0.588951324
39982.17,0.581726816
39982.21,0.579664615
39982.25,0.487014019
39982.29,0.529373195
39982.33,0.512507917
39982.37,0.365628481
39982.42,0.289508657
39982.46,0.384427258
39982.5,0.376082718
39982.54,0.207553876
39982.58,0.086994992
39982.62,0.129259199
39982.67,0.142764934
39982.71,0.080174753
39982.75,0.060164263
39982.79,0.014129876
39982.83,0.011435962
39982.87,0.024176945
39982.92,0.069795805
39982.96,0.305454679
39983,0.42975291
39983.04,0.543016806
39983.08,0.502165827
39983.12,0.454751859
39983.17,0.386564725
39983.21,0.296631631
39983.25,0.226377902
39983.29,0.169609637
39983.33,0.05265125
39983.37,0.049762975
39983.42,0.098890159
39983.46,0.101330456
39983.5,0.123758263
39983.54,0.089471141
39983.58,0.163634247
39983.62,0.09704592
39983.67,0.056179194
39983.71,0.05045391
39983.75,0.033108061
39983.79,0.052790672
39983.83,0.065684834
39983.87,0.029427054
39983.92,0.009738415
39983.96,0
39984,0
39984.04,0
39984.08,0
39984.12,0
39984.17,0
39984.21,0
39984.25,0
39984.29,0
39984.33,0.004499797
39984.37,0.029455053
39984.42,0.028076991
39984.46,0.033638676
39984.5,0.010689486
39984.54,0.034879816
39984.58,0.089374541
39984.62,0.107008721
39984.67,0.069815387
39984.71,0.015367353
39984.75,0.065784668
39984.79,0.246466477
39984.83,0.082636834
39984.87,0.00845226
39984.92,0
39984.96,0.029009245
39985,0.030670866
39985.04,0.10019793
39985.08,0.172067281
39985.12,0.445000932
39985.17,0.616492607
39985.21,0.642430933
39985.25,0.523354004
39985.29,0.456945834
39985.33,0.392710207
39985.37,0.47234069
39985.42,0.590920543
39985.46,0.538527384
39985.5,0.451203403
39985.54,0.483919617
39985.58,0.504253681
39985.62,0.578566564
39985.67,0.647388765
39985.71,0.522366611
39985.75,0.378257726
39985.79,0.620382935
39985.83,0.480023348
39985.87,0.491492841
39985.92,0.570509655
39985.96,0.35586948
39986,0.386947271
39986.04,0.633391112
39986.08,0.610964474
39986.12,0.600746576
39986.17,0.577090983
39986.21,0.546533376
39986.25,0.398550975
39986.29,0.324689961
39986.33,0.394391557
39986.37,0.477280873
39986.42,0.37934696
39986.46,0.49128468
39986.5,0.549628513
39986.54,0.507648776
39986.58,0.614679648
39986.62,0.508889184
39986.67,0.57574348
39986.71,0.533645545
39986.75,0.323997957
39986.79,0.35514465
39986.83,0.502514088
39986.87,0.691092647
39986.92,0.717667116
39986.96,0.724185724
39987,0.703131819
39987.04,0.590735362
39987.08,0.526297273
39987.12,0.459889748
39987.17,0.5308938
39987.21,0.289512143
39987.25,0.168354148
39987.29,0.21221456
39987.33,0.234123679
39987.37,0.323796672
39987.42,0.299650278
39987.46,0.261371563
39987.5,0.270359962
39987.54,0.244887381
39987.58,0.298529514
39987.62,0.280494684
39987.67,0.306249455
39987.71,0.26857592
39987.75,0.263290991
39987.79,0.521029774
39987.83,0.660398724
39987.87,0.572515163
39987.92,0.561395867
39987.96,0.507456106
39988,0.512535708
39988.04,0.316893095
39988.08,0.269529944
39988.12,0.329478295
39988.17,0.424396246
39988.21,0.443541451
39988.25,0.215122409
39988.29,0.16555207
39988.33,0.125887198
39988.37,0.203869267
39988.42,0.254738721
39988.46,0.294432053
39988.5,0.307373793
39988.54,0.143706625
39988.58,0.149921514
39988.62,0.382820897
39988.67,0.485275523
39988.71,0.385835709
39988.75,0.351595886
39988.79,0.516347025
39988.83,0.141507272
39988.87,0.085690817
39988.92,0.043190008
39988.96,0
