Date,PJM Load (MW)
41113.46,125141.7815
41113.5,130606.4752
41113.54,135078.0703
41113.58,137795.6901
41113.62,140003.0028
41113.67,141392.0263
41113.71,141103.37
41113.75,138569.144
41113.79,134518.6832
41113.83,131023.6973
41113.87,128133.1215
41113.92,119771.1121
41113.96,110037.1472
41114,101311.5861
41114.04,95370.37058
41114.08,91359.43999
41114.12,88920.12435
41114.17,88884.63957
41114.21,91770.70091
41114.25,96875.37824
41114.29,103628.7683
41114.33,110307.9828
41114.37,116459.9977
41114.42,122652.2958
41114.46,127477.4135
41114.5,130413.1089
41114.54,132717.4994
41114.58,134058.5799
41114.62,134858.0105
41114.67,135050.1641
41114.71,133658.3499
41114.75,130219.6842
41114.79,125666.2691
41114.83,121386.3975
41114.87,118384.8734
41114.92,110369.44
41114.96,100217.969
41115,91487.28422
41115.04,85047.75228
41115.08,80680.84721
41115.12,77904.49759
41115.17,77306.59763
41115.21,79537.90531
41115.25,83595.47111
41115.29,89815.74095
41115.33,96180.23237
41115.37,102029.0701
41115.42,107989.5267
41115.46,113449.2863
41115.5,118251.4588
41115.54,123766.3661
41115.58,128443.5985
41115.62,132513.1723
41115.67,136004.6791
41115.71,137320.4811
41115.75,135497.5968
41115.79,130954.9489
41115.83,126511.3157
41115.87,123491.2058
41115.92,115549.3296
41115.96,105931.0288
41116,97630.64879
41116.04,91898.43453
41116.08,88271.96393
41116.12,86071.23582
41116.17,85439.86015
41116.21,88012.85004
41116.25,92986.2531
41116.29,99562.82435
41116.33,106602.7814
41116.37,113113.2285
41116.42,119436.4931
41116.46,125854.3769
41116.5,131400.033
41116.54,137167.7467
41116.58,141532.3044
41116.62,144334.2976
41116.67,144928.3641
41116.71,143876.777
41116.75,140044.1992
41116.79,133657.6507
41116.83,128228.7722
41116.87,123914.4437
41116.92,115164.4139
41116.96,105261.3264
41117,97075.31368
41117.04,91033.53773
41117.08,86880.73922
41117.12,84353.93993
41117.17,84077.10046
41117.21,86813.67492
41117.25,91545.65027
41117.29,97591.76222
41117.33,104750.3541
41117.37,111856.9672
41117.42,118671.9387
41117.46,124925.2997
41117.5,129848.0951
41117.54,133422.3446
41117.58,135413.4249
41117.62,136853.5307
41117.67,137306.052
41117.71,135357.2089
41117.75,130479.9867
41117.79,124465.0486
41117.83,119744.9755
41117.87,116625.0286
41117.92,109268.5203
41117.96,100046.6562
41118,92299.92842
41118.04,86009.90432
41118.08,81737.75486
41118.12,78864.49383
41118.17,77410.98503
41118.21,77448.0658
41118.25,77984.30809
41118.29,81836.99215
41118.33,89092.4867
41118.37,96674.5003
41118.42,103696.278
41118.46,109179.5284
41118.5,112407.8892
41118.54,114639.8846
41118.58,116076.6552
41118.62,117057.2374
41118.67,117499.3136
41118.71,116951.4868
41118.75,114332.1841
41118.79,110343.3257
41118.83,106931.8088
41118.87,104098.2284
41118.92,97515.94758
41118.96,90166.53132
41119,83464.55154
41119.04,77977.01021
41119.08,74096.45335
41119.12,71635.10778
41119.17,70007.77066
41119.21,69541.21111
41119.25,68975.14433
41119.29,71603.53439
41119.33,78468.07733
41119.37,85648.13807
41119.42,92350.86343
41119.46,97908.36899
41119.5,102762.9858
41119.54,106223.6286
41119.58,109318.3425
41119.62,111675.3422
41119.67,113721.3559
41119.71,114484.98
41119.75,113268.6783
41119.79,110294.7238
41119.83,107567.1904
41119.87,106186.8696
41119.92,99914.87327
41119.96,92138.11624
41120,84917.04683
41120.04,79938.82105
41120.08,76703.10993
41120.12,75045.27157
41120.17,75368.34645
41120.21,78775.04274
41120.25,83845.05411
41120.29,90350.4324
41120.33,97722.06682
41120.37,104889.6937
41120.42,112159.3906
41120.46,118426.7102
41120.5,123664.7736
41120.54,128006.3787
41120.58,131252.6681
41120.62,133113.9189
41120.67,134038.9917
41120.71,133719.0881
41120.75,130501.5329
41120.79,125792.6512
41120.83,122159.4596
41120.87,118964.7973
41120.92,110641.8117
41120.96,100718.0127
41121,92639.8931
41121.04,86413.14849
41121.08,82355.0701
41121.12,79840.87537
41121.17,79530.3598
41121.21,82315.80167
41121.25,87163.00137
41121.29,92789.13399
41121.33,99090.43842
41121.37,105647.7831
41121.42,112175.8141
41121.46,117845.8234
41121.5,122614.7388
41121.54,126980.2406
41121.58,130155.0708
41121.62,131724.6533
41121.67,132334.1274
41121.71,131556.8515
41121.75,128425.391
41121.79,123742.4737
41121.83,119989.0455
41121.87,116380.6106
41121.92,108118.3631
41121.96,98526.14146
41122,90279.32832
41122.04,84525.75683
41122.08,80859.22649
41122.12,78455.06446
41122.17,78173.56695
41122.21,80957.91813
41122.25,85876.10575
41122.29,91517.65543
41122.33,97715.13583
41122.37,103914.7317
41122.42,110396.1381
41122.46,116435.1907
41122.5,120725.1183
41122.54,124221.0843
41122.58,127081.9554
41122.62,129181.5241
41122.67,130404.5016
41122.71,129995.1457
41122.75,127105.6544
41122.79,122608.6846
41122.83,119162.9874
41122.87,116126.7602
41122.92,107857.3984
41122.96,98137.29745
41123,89807.48663
41123.04,83637.64064
41123.08,79840.60486
41123.12,77470.66853
41123.17,77195.94156
41123.21,80141.69822
41123.25,84903.82017
41123.29,91128.25753
41123.33,98641.45483
41123.37,106619.6618
41123.42,114661.6498
41123.46,122016.3485
41123.5,128286.0681
41123.54,133764.6921
41123.58,137772.0601
41123.62,140368.4203
41123.67,141087.2409
41123.71,140414.9134
41123.75,137345.0156
41123.79,132181.1
41123.83,128151.5042
41123.87,124152.2784
41123.92,115339.5994
41123.96,105184.5687
41124,96349.18983
41124.04,89600.13165
41124.08,85043.0685
41124.12,82192.74284
41124.17,81524.38016
41124.21,84214.01183
41124.25,88803.39259
41124.29,94874.61427
41124.33,102874.8169
41124.37,111479.6621
41124.42,120242.8745
41124.46,128248.9476
41124.5,134652.3139
41124.54,139551.688
41124.58,142319.9125
41124.62,143495.813
41124.67,143512.5496
41124.71,141679.9031
41124.75,137101.6566
41124.79,131720.8829
41124.83,127956.5931
41124.87,124499.2051
41124.92,116469.0728
41124.96,107266.4735
41125,98751.83382
41125.04,92080.20432
41125.08,87512.04954
41125.12,84082.94932
41125.17,82404.22035
41125.21,82260.90277
41125.25,82744.03919
41125.29,86281.26591
41125.33,94606.35701
41125.37,103728.7741
41125.42,113026.3192
41125.46,120458.9092
41125.5,126304.9833
41125.54,129969.5614
41125.58,132194.537
41125.62,133651.6048
41125.67,133106.4834
41125.71,130303.8015
41125.75,126768.573
41125.79,122113.8982
41125.83,119415.831
41125.87,116908.4795
41125.92,110648.8466
41125.96,102963.8946
41126,95671.26033
41126.04,89916.45206
41126.08,85955.99717
41126.12,83268.19071
41126.17,81564.80877
41126.21,81347.07866
41126.25,81127.00997
41126.29,83820.72057
41126.33,90592.38978
41126.37,98321.16418
41126.42,104813.8231
41126.46,110691.0617
41126.5,115306.7689
41126.54,118820.6154
41126.58,121467.981
41126.62,123325.225
41126.67,124021.6701
41126.71,123124.3398
41126.75,119619.9843
41126.79,115359.5887
41126.83,112545.1611
41126.87,109902.1678
41126.92,103556.6907
41126.96,96080.68738
41127,89442.13162
41127.04,84393.58883
41127.08,81270.5264
41127.12,79574.30973
41127.17,79919.51249
41127.21,83210.12677
41127.25,88384.1549
41127.29,94087.09716
41127.33,100360.3387
41127.37,106595.1984
41127.42,112471.7888
41127.46,117323.158
41127.5,121523.8254
41127.54,125308.8398
41127.58,128059.8128
41127.62,129976.9222
41127.67,131456.9319
41127.71,131051.8564
41127.75,128051.2212
41127.79,123017.8582
41127.83,119151.3672
41127.87,115227.242
41127.92,106103.3645
41127.96,96057.0948
41128,87849.93315
41128.04,81931.65342
41128.08,78143.92498
41128.12,75884.82755
41128.17,75845.38694
41128.21,78819.71858
41128.25,83700.17808
41128.29,89299.7193
41128.33,95147.40349
41128.37,101050.2874
41128.42,107848.0807
41128.46,113603.568
41128.5,119005.2306
41128.54,123598.6868
41128.58,127581.5366
41128.62,130270.0145
41128.67,132307.0753
41128.71,132544.1297
41128.75,130259.7723
41128.79,125895.8733
41128.83,122792.4844
41128.87,119654.3671
41128.92,110685.8558
41128.96,101033.7861
41129,92580.2885
41129.04,86569.8706
41129.08,82581.83096
41129.12,80131.42023
41129.17,80062.12116
41129.21,82959.89452
41129.25,88055.00865
41129.29,93488.46634
41129.33,100292.0729
41129.37,107267.2391
41129.42,114641.3093
41129.46,121071.1955
41129.5,126170.4147
41129.54,130698.4695
41129.58,133640.6625
41129.62,134893.338
41129.67,134981.377
41129.71,133386.9928
41129.75,130020.2733
41129.79,125567.2959
41129.83,123122.3674
41129.87,119493.2906
41129.92,110702.7678
41129.96,101123.089
41130,93151.16153
41130.04,87024.35473
41130.08,82940.32139
41130.12,80692.05132
41130.17,80464.4498
41130.21,83509.45491
41130.25,88871.84912
41130.29,94521.3961
41130.33,100903.8868
41130.37,107594.7655
41130.42,114550.8002
41130.46,120503.9095
41130.5,125132.3049
41130.54,129063.9564
41130.58,131280.0512
41130.62,132320.2441
41130.67,131550.8952
41130.71,128753.4885
41130.75,123974.3642
41130.79,118887.3302
41130.83,117231.5912
41130.87,113498.9986
41130.92,105326.7393
41130.96,96684.07892
41131,89122.30974
41131.04,84127.35503
41131.08,81048.76396
41131.12,79149.85255
41131.17,79639.21743
41131.21,82854.3785
41131.25,88704.20088
41131.29,93332.02304
41131.33,97509.84381
41131.37,101332.4942
41131.42,104661.868
41131.46,106759.4186
41131.5,108477.8329
41131.54,110667.7036
41131.58,112709.1597
41131.62,114126.7194
41131.67,114627.6722
41131.71,113404.6226
41131.75,110163.8277
41131.79,106008.6195
41131.83,104527.0623
41131.87,102515.6982
41131.92,96377.51375
41131.96,89123.09351
41132,82377.49617
41132.04,77341.45014
41132.08,74190.98453
41132.12,71970.33323
41132.17,70861.2198
41132.21,71501.11357
41132.25,72638.44961
41132.29,75176.70569
41132.33,80655.24712
41132.37,86324.43559
41132.42,91937.89134
41132.46,96057.87457
41132.5,98870.39434
41132.54,100260.2798
41132.58,101260.4687
41132.62,101908.6684
41132.67,102208.0504
41132.71,101421.5177
41132.75,99330.72128
41132.79,96662.65898
41132.83,95949.12021
41132.87,94440.61628
41132.92,89189.88871
41132.96,83013.03876
41133,77140.09638
41133.04,72670.3408
41133.08,69609.65558
41133.12,67694.03564
41133.17,66410.46283
41133.21,66196.29644
41133.25,66070.08468
41133.29,67693.22161
41133.33,72950.13734
41133.37,79244.19632
41133.42,84418.32311
41133.46,89153.38924
41133.5,93062.38976
41133.54,96184.88129
41133.58,98398.38506
41133.62,100226.7201
41133.67,102141.7174
41133.71,102911.647
41133.75,101595.5556
41133.79,98458.80828
41133.83,98200.96457
41133.87,96567.03456
41133.92,90340.83965
41133.96,83551.23638
41134,77541.78406
41134.04,73273.77293
41134.08,70780.2631
41134.12,69544.91842
41134.17,70147.42585
41134.21,73540.55939
41134.25,79237.12948
41134.29,84869.86765
41134.33,90949.57949
41134.37,96622.64462
41134.42,102653.4504
41134.46,107474.9759
41134.5,111060.227
41134.54,114339.9635
41134.58,116171.5177
41134.62,117056.673
41134.67,117567.7116
41134.71,116856.6856
41134.75,114104.382
41134.79,110089.1938
41134.83,109458.4915
41134.87,105965.8276
41134.92,98237.19738
41134.96,89494.50024
41135,82409.82297
41135.04,78187.03045
41135.08,75213.97501
41135.12,73736.64979
41135.17,74166.80923
41135.21,77713.21355
41135.25,83709.04607
41135.29,88591.75661
41135.33,93430.36135
41135.37,98403.46579
41135.42,103168.0515
41135.46,107302.7272
41135.5,110748.1193
41135.54,113606.9309
41135.58,115448.0378
41135.62,116577.9549
41135.67,116670.2068
41135.71,116114.0892
41135.75,113708.9865
41135.79,110478.2004
41135.83,109848.1657
41135.87,106976.3275
41135.92,99373.07246
41135.96,90950.41675
41136,84023.4257
41136.04,79059.22896
41136.08,76019.97549
41136.12,74249.57938
41136.17,74437.61079
41136.21,77761.9293
41136.25,83354.45091
41136.29,88963.51476
41136.33,94500.93422
41136.37,99753.88632
41136.42,104899.2047
41136.46,109201.9349
41136.5,113376.9689
41136.54,116935.2761
41136.58,119230.6152
41136.62,119966.5914
41136.67,120004.4583
41136.71,118957.5788
41136.75,115770.4848
41136.79,111771.4225
41136.83,110577.9154
41136.87,107746.232
41136.92,99550.05097
41136.96,90838.22886
41137,83387.91016
41137.04,78245.83763
41137.08,75105.11862
41137.12,73353.37988
41137.17,73078.71011
41137.21,76102.34761
41137.25,81544.90426
41137.29,86737.76452
41137.33,92993.3677
41137.37,98790.11725
41137.42,104571.9636
41137.46,109313.6425
41137.5,113599.8833
41137.54,117302.8822
41137.58,119937.6877
41137.62,121287.7736
41137.67,121977.3118
41137.71,121177.072
41137.75,117507.4345
41137.79,112557.5575
41137.83,111066.0196
41137.87,107129.1014
41137.92,99019.80996
41137.96,90160.95131
41138,82770.27623
41138.04,77678.83328
41138.08,74564.11618
41138.12,72630.2416
41138.17,72581.30649
41138.21,75532.84697
41138.25,81077.62879
41138.29,85995.26474
41138.33,91736.0253
41138.37,97304.39553
41138.42,103065.6383
41138.46,108187.5928
41138.5,112262.2325
41138.54,115644.682
41138.58,117632.6166
41138.62,118457.1607
41138.67,118448.2912
41138.71,116365.5597
41138.75,112152.1872
41138.79,107692.883
41138.83,105373.3434
41138.87,101781.5488
41138.92,94983.67512
41138.96,87096.4586
41139,80292.64247
41139.04,75341.2884
41139.08,72091.9856
41139.12,69558.16878
41139.17,68364.99428
41139.21,68697.49012
41139.25,69619.14381
41139.29,71420.3169
41139.33,76787.34701
41139.37,82357.79524
41139.42,87053.98462
41139.46,90507.07011
41139.5,93015.3458
41139.54,94682.26969
41139.58,95917.97538
41139.62,97158.93918
41139.67,98410.4681
41139.71,98548.77059
41139.75,96612.29906
41139.79,92911.02022
41139.83,91646.89135
41139.87,89424.01267
41139.92,83890.37598
41139.96,77434.98511
41140,71784.24789
41140.04,67742.72054
41140.08,64803.56745
41140.12,62959.03974
41140.17,62122.19321
41140.21,62242.23498
41140.25,62704.44776
41140.29,63801.64333
41140.33,68018.80931
41140.37,72811.14374
41140.42,76812.27582
41140.46,80132.8228
41140.5,82713.37421
41140.54,83936.06128
41140.58,84975.27908
41140.62,85961.61774
41140.67,87150.50328
41140.71,87877.74705
41140.75,87409.70323
41140.79,86767.5628
41140.83,88434.21229
41140.87,87366.58646
41140.92,82531.54473
41140.96,76598.47257
41141,71600.1521
41141.04,68206.2601
41141.08,66279.77646
41141.12,65311.05675
41141.17,66231.74397
41141.21,70361.33838
41141.25,76702.86971
41141.29,81268.53464
41141.33,86019.57007
41141.37,90409.27947
41141.42,94400.29704
41141.46,97508.1145
41141.5,99749.41252
41141.54,102004.6095
41141.58,103608.8954
41141.62,104549.5024
41141.67,105415.8111
41141.71,104625.4454
41141.75,101825.6082
41141.79,99060.96944
41141.83,98986.46485
41141.87,96010.44755
41141.92,88812.81259
41141.96,80956.62336
41142,74792.40575
41142.04,70870.93805
41142.08,68531.34208
41142.12,67077.0869
41142.17,67451.28116
41142.21,71044.77307
41142.25,77006.46783
41142.29,81213.82409
41142.33,85801.49098
41142.37,90417.75421
41142.42,94778.21335
41142.46,98507.9715
41142.5,101799.2338
41142.54,105048.2839
41142.58,107362.9135
41142.62,108500.5616
41142.67,109137.4866
41142.71,108304.0015
41142.75,105581.0862
41142.79,102153.6035
41142.83,102338.8594
41142.87,99130.71784
41142.92,91205.84816
41142.96,82856.96185
41143,76050.02787
41143.04,71663.3293
41143.08,69018.86754
41143.12,67528.92418
41143.17,67901.9261
41143.21,71457.53771
41143.25,77624.85572
41143.29,82145.74715
41143.33,87150.26654
41143.37,91966.91614
41143.42,97191.35396
41143.46,101777.5115
41143.5,105737.3935
41143.54,109236.6862
41143.58,112145.5116
41143.62,114139.1982
41143.67,115518.1308
41143.71,115124.2235
41143.75,112200.9721
41143.79,108261.1675
41143.83,107328.6446
41143.87,103483.6383
41143.92,95302.99424
41143.96,86419.83733
41144,79145.3701
41144.04,74603.77771
41144.08,71670.15848
41144.12,69949.57752
41144.17,70267.08178
41144.21,73698.07048
41144.25,80246.74372
41144.29,84871.33476
41144.33,90089.23845
41144.37,95785.24434
41144.42,101345.2316
41144.46,106779.2803
41144.5,111696.1546
41144.54,116111.7121
41144.58,119791.2503
41144.62,121975.6566
41144.67,123526.1504
41144.71,123331.8258
41144.75,120230.3534
41144.79,115511.0005
41144.83,114405.8957
41144.87,110059.2465
41144.92,101122.7717
41144.96,91458.0838
41145,83681.38918
41145.04,78421.3241
41145.08,74965.20033
41145.12,72880.18293
41145.17,72836.35147
41145.21,75972.26426
41145.25,81925.75737
41145.29,86516.56321
41145.33,92049.56544
41145.37,97962.79593
41145.42,104242.721
41145.46,110173.9186
41145.5,115345.8286
41145.54,119944.338
41145.58,123376.8604
41145.62,125312.0888
41145.67,126072.1346
41145.71,124319.5558
41145.75,120261.0315
41145.79,115275.608
41145.83,113299.4759
41145.87,109146.5245
41145.92,101287.7024
41145.96,92812.6036
41146,85112.41065
41146.04,79450.56664
41146.08,75695.3454
41146.12,73043.39202
41146.17,71683.75409
41146.21,72047.2188
41146.25,73589.7176
41146.29,75689.32637
41146.33,81460.33847
41146.37,88672.66118
41146.42,95608.00918
41146.46,101770.5082
41146.5,105788.7934
41146.54,108292.2536
41146.58,109295.9013
41146.62,109709.2057
41146.67,110299.6676
41146.71,109933.8568
41146.75,107751.6901
41146.79,104783.6584
41146.83,103930.7108
41146.87,100729.463
41146.92,94266.26587
41146.96,87205.23717
41147,80611.55379
41147.04,75840.99845
41147.08,72331.44327
41147.12,70023.99961
41147.17,68656.60474
41147.21,68392.27876
41147.25,68901.46134
41147.29,70097.91466
41147.33,75863.44967
41147.37,82987.2662
41147.42,89713.17632
41147.46,95227.97464
41147.5,99508.06974
41147.54,102806.3185
41147.58,105098.6789
41147.62,106506.1916
41147.67,107892.8029
41147.71,107993.2768
41147.75,106355.2628
41147.79,104082.3954
41147.83,105009.5633
41147.87,101496.5777
41147.92,94274.11957
41147.96,86920.53627
41148,80729.15636
41148.04,76659.78855
41148.08,74266.9462
41148.12,73004.26412
41148.17,73958.95207
41148.21,78261.92364
41148.25,86061.19032
41148.29,91661.12849
41148.33,97100.9399
41148.37,102529.0007
41148.42,108253.384
41148.46,113004.3369
41148.5,116920.1686
41148.54,120742.3145
41148.58,123508.4023
41148.62,124975.3395
41148.67,126135.4131
41148.71,126222.9229
41148.75,123610.8247
41148.79,120319.631
41148.83,119126.323
41148.87,113629.9407
41148.92,104544.3161
41148.96,95032.02043
41149,87582.1493
41149.04,82418.02094
41149.08,79280.63247
41149.12,77682.87846
41149.17,78006.70631
41149.21,81899.27103
41149.25,89550.91465
41149.29,94290.09305
41149.33,98846.15881
41149.37,104096.5963
41149.42,109646.0935
41149.46,114985.7186
41149.5,119842.1561
41149.54,123729.4738
41149.58,126414.0811
41149.62,128266.5037
41149.67,129286.1105
41149.71,128187.9672
41149.75,123773.7868
41149.79,118038.4494
41149.83,115921.803
41149.87,110269.2268
41149.92,100413.3799
41149.96,90715.81341
41150,82868.18878
41150.04,77607.3837
41150.08,74115.3845
41150.12,72114.24886
41150.17,72040.18945
41150.21,75601.36006
41150.25,82497.04155
41150.29,86866.59028
41150.33,91587.05223
41150.37,96665.56121
41150.42,101583.3096
41150.46,106047.0226
41150.5,109641.5847
41150.54,113213.7608
41150.58,116209.1194
41150.62,118583.2137
41150.67,120184.1336
41150.71,119933.1553
41150.75,116545.7181
41150.79,111470.6825
41150.83,110361.2723
41150.87,105152.8905
41150.92,95930.4508
41150.96,86839.47386
41151,79774.42792
41151.04,74729.96411
41151.08,71482.58623
41151.12,70009.85413
41151.17,69982.02734
41151.21,73327.75185
41151.25,80245.90855
41151.29,85070.30189
41151.33,89726.603
41151.37,94714.31857
41151.42,100077.3042
41151.46,105266.6408
41151.5,109740.7328
41151.54,114682.0156
41151.58,118683.0633
41151.62,122296.1516
41151.67,124787.9901
41151.71,124920.7497
41151.75,121759.098
41151.79,117149.1523
41151.83,115696.5416
41151.87,110329.3986
41151.92,100984.0208
41151.96,91528.57452
41152,83484.9388
41152.04,78179.86005
41152.08,75150.6316
41152.12,72955.48814
41152.17,72995.23595
41152.21,76414.18138
41152.25,82928.07696
41152.29,87848.56935
41152.33,93738.51418
41152.37,101053.5908
41152.42,109209.838
41152.46,116575.5803
41152.5,122594.3617
41152.54,128080.5948
41152.58,132074.1622
41152.62,134786.7944
41152.67,135985.2676
41152.71,134690.4882
41152.75,129890.7686
41152.79,123926.1707
41152.83,121570.5156
41152.87,115947.3076
41152.92,107717.1194
41152.96,98567.3209
41153,90874.77357
41153.04,84871.95285
41153.08,80858.70625
41153.12,77960.15685
41153.17,76512.69325
41153.21,76484.30515
41153.25,77920.19263
41153.29,80023.54783
41153.33,86086.41426
41153.37,93321.92105
41153.42,100053.8295
41153.46,105355.9512
41153.5,109470.522
41153.54,112466.2997
41153.58,114550.905
41153.62,115220.2596
41153.67,114873.4234
41153.71,112899.7061
41153.75,109588.479
41153.79,107024.6501
41153.83,106582.7127
41153.87,102657.8512
41153.92,96669.85252
41153.96,89955.20097
41154,83655.63494
41154.04,79004.88927
41154.08,75752.31904
41154.12,73425.90554
41154.17,72348.84207
41154.21,72302.39687
41154.25,73100.78999
41154.29,74660.9854
41154.33,79665.4956
41154.37,85987.54498
41154.42,91273.63176
41154.46,95635.29944
41154.5,98957.61175
41154.54,101192.2045
41154.58,102402.42
41154.62,103210.9064
41154.67,103877.1432
41154.71,103948.3956
41154.75,102188.4996
41154.79,100754.0174
41154.83,100496.4542
41154.87,97552.61418
41154.92,92369.18435
41154.96,86279.637
41155,80489.20407
41155.04,76020.11425
41155.08,73188.09622
41155.12,71393.68172
41155.17,70980.25883
41155.21,71904.60397
41155.25,73692.96881
41155.29,74973.4409
41155.33,79775.47668
41155.37,87020.89862
41155.42,93724.29179
41155.46,99127.10257
41155.5,102826.3638
41155.54,105278.6543
41155.58,107063.3225
41155.62,108385.531
41155.67,109233.4321
41155.71,109804.1857
41155.75,108571.2401
41155.79,107587.5587
41155.83,108163.4503
41155.87,104088.3446
41155.92,96950.96389
41155.96,89587.5498
41156,83425.80772
41156.04,79215.33074
41156.08,76467.04706
41156.12,75197.01286
41156.17,76005.97784
41156.21,80728.01485
41156.25,90086.00563
41156.29,96302.85593
41156.33,100525.1196
41156.37,105207.6659
41156.42,110164.6873
41156.46,115032.6225
41156.5,119521.848
41156.54,123357.2697
41156.58,125776.1529
41156.62,127169.3106
41156.67,127801.2915
41156.71,127230.6267
41156.75,124713.4025
41156.79,122806.4667
41156.83,122281.8513
41156.87,116747.6466
41156.92,107746.352
41156.96,98377.57332
41157,90456.61358
41157.04,84905.46146
41157.08,81526.59636
41157.12,79785.14795
41157.17,80154.58429
41157.21,84190.59603
41157.25,93133.21399
41157.29,98278.23966
41157.33,101957.8988
41157.37,106210.48
41157.42,110453.0216
41157.46,114624.9827
41157.5,118789.5804
41157.54,122847.4495
41157.58,125877.1146
41157.62,127941.5037
41157.67,128870.5703
41157.71,128001.6893
41157.75,124726.0474
41157.79,121549.714
41157.83,120921.3656
41157.87,114542.828
41157.92,104969.3824
41157.96,95617.85287
41158,87835.05534
41158.04,82543.10074
41158.08,79009.37166
41158.12,77046.98995
41158.17,77246.51334
41158.21,81318.36569
41158.25,89731.4588
41158.29,94574.37536
41158.33,98289.9709
41158.37,102445.7718
41158.42,106913.7406
41158.46,110588.5693
41158.5,113773.3889
41158.54,117466.3712
41158.58,119843.5658
41158.62,122111.8603
41158.67,124022.8628
41158.71,123948.0994
41158.75,120886.3758
41158.79,117661.6381
41158.83,116788.9715
41158.87,110947.2315
41158.92,101409.9937
41158.96,92121.44037
41159,84323.54474
41159.04,78985.72325
41159.08,75865.20768
41159.12,74106.55343
41159.17,74319.07254
41159.21,78006.13525
41159.25,85895.69061
41159.29,91319.00668
41159.33,96022.57443
41159.37,101733.0618
41159.42,107633.882
41159.46,113791.9343
41159.5,118776.219
41159.54,123630.3533
41159.58,126411.9566
41159.62,127294.1773
41159.67,126791.3366
41159.71,124219.5989
41159.75,118871.7626
41159.79,114069.1697
41159.83,112152.247
41159.87,106757.1119
41159.92,99235.66356
41159.96,91100.30341
41160,83787.59538
41160.04,78551.17914
41160.08,75140.01916
41160.12,72908.8306
41160.17,72306.05578
41160.21,72781.84726
41160.25,74822.50974
41160.29,77314.0196
41160.33,82610.64747
41160.37,88211.18195
41160.42,93216.69743
41160.46,97023.16589
41160.5,99348.56642
41160.54,100881.781
41160.58,101153.0322
41160.62,99967.62665
41160.67,96882.37201
41160.71,94121.74862
41160.75,91018.12049
41160.79,89239.02455
41160.83,88824.86233
41160.87,85317.79607
41160.92,80325.70364
41160.96,74465.41641
41161,69146.80613
41161.04,65396.49166
41161.08,62994.53267
41161.12,61232.61336
41161.17,60425.61709
41161.21,60367.11005
41161.25,61293.46489
41161.29,62429.37178
41161.33,66413.60149
41161.37,71194.36842
41161.42,75054.18383
41161.46,78276.03123
41161.5,80642.24995
41161.54,82109.30414
41161.58,83034.84926
41161.62,84202.46829
41161.67,85303.12
41161.71,86026.64636
41161.75,84965.40272
41161.79,84825.68274
41161.83,86451.83026
41161.87,82878.8948
41161.92,76861.17941
41161.96,70930.38527
41162,66406.1741
41162.04,63305.52409
41162.08,61673.66132
41162.12,61152.53131
41162.17,62110.60511
41162.21,66315.65092
41162.25,74042.63928
41162.29,78332.99566
41162.33,81408.9628
41162.37,84861.61447
41162.42,87830.53956
41162.46,89802.29647
41162.5,91057.54799
41162.54,92247.84983
41162.58,92959.94419
41162.62,93458.2392
41162.67,93923.35933
41162.71,93490.87111
41162.75,91621.91057
41162.79,90630.10021
41162.83,91538.99154
41162.87,87055.4906
41162.92,79671.63149
41162.96,72550.31077
41163,67316.31054
41163.04,64239.66695
41163.08,62306.64985
41163.12,61390.65948
41163.17,62209.979
41163.21,66130.91386
41163.25,74004.90329
41163.29,78123.46418
41163.33,80708.80033
41163.37,83513.71513
41163.42,86438.21845
41163.46,88369.47786
41163.5,89979.07265
41163.54,91761.47195
41163.58,93030.40838
41163.62,94730.22244
41163.67,96111.13313
41163.71,96297.71946
41163.75,94533.46072
41163.79,93368.77171
41163.83,94362.74521
41163.87,89578.70988
41163.92,81885.87077
41163.96,74517.89515
41164,69092.56311
41164.04,65602.81319
41164.08,63758.29322
41164.12,62630.73454
41164.17,63416.66715
41164.21,67326.58148
41164.25,75062.43211
41164.29,79254.02511
41164.33,82126.35559
41164.37,85379.6433
41164.42,88934.47406
41164.46,91891.13065
41164.5,94778.51675
41164.54,97548.60204
41164.58,99727.43932
41164.62,101939.8909
41164.67,104032.9847
41164.71,104155.4957
41164.75,101791.8025
41164.79,99821.05598
41164.83,100347.8981
41164.87,94996.24237
41164.92,86895.90014
41164.96,78717.9691
41165,72676.32945
41165.04,68620.68953
41165.08,66273.78841
41165.12,64956.69807
41165.17,65364.59687
41165.21,69423.04573
41165.25,77451.08163
41165.29,81895.42648
41165.33,84818.32421
41165.37,88205.26036
41165.42,91825.3484
41165.46,94905.70191
41165.5,97413.44515
41165.54,99844.90429
41165.58,101603.028
41165.62,102820.857
41165.67,103427.994
41165.71,102561.7094
41165.75,99495.07842
41165.79,98890.06742
41165.83,99034.2973
41165.87,93629.52436
41165.92,85760.19909
41165.96,78075.84944
41166,71901.04202
41166.04,68265.48925
41166.08,65822.4954
41166.12,64720.78381
41166.17,65110.54179
41166.21,68919.78292
41166.25,76525.53928
41166.29,81031.69803
41166.33,84180.84531
41166.37,88034.82267
41166.42,91620.87023
41166.46,94349.85196
41166.5,96088.14466
41166.54,97719.36924
41166.58,98815.30695
41166.62,98968.49252
41166.67,98793.95413
41166.71,97142.5013
41166.75,93939.45552
41166.79,92076.93083
41166.83,91745.70418
41166.87,87854.37366
41166.92,81953.86106
41166.96,75477.5096
41167,69687.22309
41167.04,65887.36978
