Date,MountStorm_App
40329.96,0.432823572
40330,0.768903339
40330.04,0.739358539
40330.08,0.746106669
40330.12,0.754249328
40330.17,0.748729836
40330.21,0.741634138
40330.25,0.729300688
40330.29,0.457729728
40330.33,0.410053173
40330.37,0.43165481
40330.42,0.498159057
40330.46,0.451861178
40330.5,0.430813549
40330.54,0.459498926
40330.58,0.538970524
40330.62,0.495357234
40330.67,0.438196401
40330.71,0.267841995
40330.75,0.351651766
40330.79,0.352239139
40330.83,0.191336361
40330.87,0.115025715
40330.92,0.167383743
40330.96,0.23208461
40331,0.21320027
40331.04,0.095495836
40331.08,0.029373196
40331.12,0
40331.17,0
40331.21,0
40331.25,0.004188581
40331.29,0
40331.33,0
40331.37,0.008967697
40331.42,0.006956016
40331.46,0.012889464
40331.5,0.0186216
40331.54,0.014852393
40331.58,0.023193644
40331.62,0.016105295
40331.67,0.010657358
40331.71,0.0505328
40331.75,0.129230189
40331.79,0.559771656
40331.83,0.520469152
40331.87,0.531258596
40331.92,0.556092602
40331.96,0.589983388
40332,0.577714278
40332.04,0.694123263
40332.08,0.731223889
40332.12,0.757573685
40332.17,0.742295518
40332.21,0.512230793
40332.25,0.572592196
40332.29,0.195903847
40332.33,0.045863669
40332.37,0.08126902
40332.42,0.214534138
40332.46,0.218246295
40332.5,0.251580809
40332.54,0.364714604
40332.58,0.357705535
40332.62,0.321858189
40332.67,0.594658967
40332.71,0.642378195
40332.75,0.541697746
40332.79,0.359120756
40332.83,0.650299377
40332.87,0.649324458
40332.92,0.674743741
40332.96,0.750975323
40333,0.733314063
40333.04,0.757255011
40333.08,0.757116046
40333.12,0.750817592
40333.17,0.651317493
40333.21,0.454332279
40333.25,0.396473605
40333.29,0.048672984
40333.33,0.00904895
40333.37,0.008475026
40333.42,0.010377054
40333.46,0.035626231
40333.5,0.076086262
40333.54,0.046811081
40333.58,0.086490726
40333.62,0.059734903
40333.67,0.088317276
40333.71,0.125672515
40333.75,0.058256037
40333.79,0.243982907
40333.83,0.73609352
40333.87,0.749907088
40333.92,0.772733919
40333.96,0.748294195
40334,0.750107317
40334.04,0.735613784
40334.08,0.754618236
40334.12,0.63766922
40334.17,0.412749301
40334.21,0.400347186
40334.25,0.7209504
40334.29,0.397742474
40334.33,0.482212311
40334.37,0.629397738
40334.42,0.692048183
40334.46,0.616934547
40334.5,0.490586672
40334.54,0.50953542
40334.58,0.488456663
40334.62,0.519180503
40334.67,0.493952108
40334.71,0.732960885
40334.75,0.743773681
40334.79,0.77655821
40334.83,0.786421287
40334.87,0.786421287
40334.92,0.778401909
40334.96,0.786421287
40335,0.786421287
40335.04,0.786421287
40335.08,0.786421287
40335.12,0.786421287
40335.17,0.786421287
40335.21,0.772934257
40335.25,0.786421287
40335.29,0.786421287
40335.33,0.786421287
40335.37,0.773179346
40335.42,0.752760636
40335.46,0.780624304
40335.5,0.773589156
40335.54,0.775388455
40335.58,0.752974152
40335.62,0.739396769
40335.67,0.727062189
40335.71,0.66595034
40335.75,0.629077248
40335.79,0.514343222
40335.83,0.574627158
40335.87,0.571384743
40335.92,0.403817767
40335.96,0.122842833
40336,0.090742432
40336.04,0.212181873
40336.08,0.177625707
40336.12,0.239088121
40336.17,0.27622561
40336.21,0.1953858
40336.25,0.099018108
40336.29,0.194308646
40336.33,0.324042194
40336.37,0.221078717
40336.42,0.280350382
40336.46,0.393471393
40336.5,0.396550528
40336.54,0.425969997
40336.58,0.472582673
40336.62,0.427759753
40336.67,0.450435498
40336.71,0.440716939
40336.75,0.30578761
40336.79,0.369981907
40336.83,0.442642736
40336.87,0.441253007
40336.92,0.486588972
40336.96,0.395094679
40337,0.226393239
40337.04,0.070515043
40337.08,0.09904493
40337.12,0.124965044
40337.17,0.212540988
40337.21,0.308119182
40337.25,0.300356382
40337.29,0.339729668
40337.33,0.304746234
40337.37,0.21138591
40337.42,0.100515895
40337.46,0.049042126
40337.5,0.029807881
40337.54,0.010642593
40337.58,0.008331705
40337.62,0.009018106
40337.67,0.002890439
40337.71,0.003334935
40337.75,0.006831697
40337.79,0.004765929
40337.83,0
40337.87,0
40337.92,0.006043283
40337.96,0.038969349
40338,0.111721499
40338.04,0.20084348
40338.08,0.313608708
40338.12,0.61959933
40338.17,0.686867298
40338.21,0.638141386
40338.25,0.448990275
40338.29,0.3971648
40338.33,0.289489119
40338.37,0.287974132
40338.42,0.318666108
40338.46,0.388705227
40338.5,0.43198012
40338.54,0.703014033
40338.58,0.674690774
40338.62,0.753513787
40338.67,0.699146144
40338.71,0.751479485
40338.75,0.744413541
40338.79,0.72927294
40338.83,0.729758804
40338.87,0.720224528
40338.92,0.665748472
40338.96,0.612031273
40339,0.654217215
40339.04,0.645502234
40339.08,0.720330641
40339.12,0.710621931
40339.17,0.682343304
40339.21,0.598262525
40339.25,0.488688287
40339.29,0.409137937
40339.33,0.548022004
40339.37,0.631785938
40339.42,0.637531267
40339.46,0.598118561
40339.5,0.609191303
40339.54,0.663533316
40339.58,0.710328229
40339.62,0.679619208
40339.67,0.651403104
40339.71,0.587256728
40339.75,0.427040758
40339.79,0.457848109
40339.83,0.453792701
40339.87,0.453737811
40339.92,0.3015214
40339.96,0.141339534
40340,0.084228992
40340.04,0
40340.08,0
40340.12,0.003103668
40340.17,0.02590478
40340.21,0.003666197
40340.25,0
40340.29,0
40340.33,0
40340.37,0
40340.42,0
40340.46,0.011802775
40340.5,0.033657224
40340.54,0.025279183
40340.58,0.05079462
40340.62,0.055822811
40340.67,0.021952675
40340.71,0.005428573
40340.75,0.00601633
40340.79,0.012139951
40340.83,0.093070809
40340.87,0.199204743
40340.92,0.113612422
40340.96,0.033731161
40341,0.015107343
40341.04,0.165977712
40341.08,0.551028423
40341.12,0.643705067
40341.17,0.58595087
40341.21,0.527958231
40341.25,0.404902405
40341.29,0.074373447
40341.33,0.149270406
40341.37,0.32538303
40341.42,0.347050752
40341.46,0.256686475
40341.5,0.292525929
40341.54,0.39483987
40341.58,0.456739383
40341.62,0.351205224
40341.67,0.289992215
40341.71,0.504996996
40341.75,0.712814234
40341.79,0.751187158
40341.83,0.745230282
40341.87,0.735453872
40341.92,0.740208734
40341.96,0.75639088
40342,0.742062
40342.04,0.744936047
40342.08,0.753699675
40342.12,0.752114642
40342.17,0.729019048
40342.21,0.730715095
40342.25,0.755257891
40342.29,0.681613607
40342.33,0.349190668
40342.37,0.101876594
40342.42,0.24231774
40342.46,0.457459092
40342.5,0.453578002
40342.54,0.475960027
40342.58,0.558603172
40342.62,0.655025181
40342.67,0.611943989
40342.71,0.615518917
40342.75,0.700207718
40342.79,0.669413585
40342.83,0.694556583
40342.87,0.572100056
40342.92,0.533933758
40342.96,0.506402239
40343,0.677848011
40343.04,0.703136749
40343.08,0.723943867
40343.12,0.752468483
40343.17,0.724654031
40343.21,0.494947332
40343.25,0.16333664
40343.29,0.205923929
40343.33,0.247628695
40343.37,0.459389878
40343.42,0.55059274
40343.46,0.583283007
40343.5,0.528904099
40343.54,0.550514533
40343.58,0.478268644
40343.62,0.679970331
40343.67,0.735854595
40343.71,0.614163059
40343.75,0.270248781
40343.79,0.288337259
40343.83,0.113972734
40343.87,0.022289934
40343.92,0.023017845
40343.96,0.006432982
40344,0.009038526
40344.04,0.007236364
40344.08,0.002047552
40344.12,0
40344.17,0.007679757
40344.21,0
40344.25,0
40344.29,0.000725316
40344.33,0.008081835
40344.37,0.018644447
40344.42,0.0380516
40344.46,0.065612028
40344.5,0.070855547
40344.54,0.020221713
40344.58,0.018398916
40344.62,0.013535506
40344.67,0.009609381
40344.71,0.025572763
40344.75,0.028028992
40344.79,0.023851815
40344.83,0.018725183
40344.87,0.027792271
40344.92,0.066604709
40344.96,0.093273854
40345,0.06408106
40345.04,0.166024535
40345.08,0.196314788
40345.12,0.192662241
40345.17,0.447272344
40345.21,0.700461586
40345.25,0.463903876
40345.29,0.174468797
40345.33,0.286581098
40345.37,0.380431436
40345.42,0.359037914
40345.46,0.40809078
40345.5,0.698208822
40345.54,0.707594472
40345.58,0.721294139
40345.62,0.684570957
40345.67,0.654652532
40345.71,0.635681381
40345.75,0.555622828
40345.79,0.273088136
40345.83,0.441657743
40345.87,0.48869719
40345.92,0.582379405
40345.96,0.624736065
40346,0.672601614
40346.04,0.747014842
40346.08,0.753300798
40346.12,0.730466021
40346.17,0.777770653
40346.21,0.769759316
40346.25,0.730937852
40346.29,0.764556848
40346.33,0.730567632
40346.37,0.737041426
40346.42,0.734125029
40346.46,0.676121236
40346.5,0.562898782
40346.54,0.53318242
40346.58,0.451740799
40346.62,0.407017897
40346.67,0.400763459
40346.71,0.49016013
40346.75,0.437667263
40346.79,0.550661733
40346.83,0.482205072
40346.87,0.308356894
40346.92,0.242811769
40346.96,0.069073549
40347,0.021982884
40347.04,0.011726811
40347.08,0
40347.12,0
40347.17,0
40347.21,0
40347.25,0
40347.29,0
40347.33,0
40347.37,0
40347.42,0
40347.46,0
40347.5,0
40347.54,0.002467571
40347.58,0.001147376
40347.62,0.003556431
40347.67,0
40347.71,0.000890572
40347.75,0.003464168
40347.79,0
40347.83,0
40347.87,0.004624369
40347.92,0.010607589
40347.96,0.011294785
40348,0
40348.04,0.009397806
40348.08,0.021625759
40348.12,0.161606332
40348.17,0.377377607
40348.21,0.333855041
40348.25,0.393052178
40348.29,0.261324852
40348.33,0.120631474
40348.37,0.005844262
40348.42,0
40348.46,0
40348.5,0.002133775
40348.54,0.011114919
40348.58,0.01617449
40348.62,0.028993495
40348.67,0.059883354
40348.71,0.118842367
40348.75,0.220639207
40348.79,0.355195297
40348.83,0.484533291
40348.87,0.67535958
40348.92,0.686538411
40348.96,0.723637911
40349,0.728363617
40349.04,0.726831768
40349.08,0.7521385
40349.12,0.755036286
40349.17,0.754135912
40349.21,0.732419482
40349.25,0.751668675
40349.29,0.573419355
40349.33,0.417882409
40349.37,0.439057158
40349.42,0.46388131
40349.46,0.496546001
40349.5,0.525621616
40349.54,0.538572593
40349.58,0.584746338
40349.62,0.626187723
40349.67,0.54232794
40349.71,0.476648327
40349.75,0.493024477
40349.79,0.631750359
40349.83,0.678615665
40349.87,0.610781467
40349.92,0.604158447
40349.96,0.539371982
40350,0.430236948
40350.04,0.432908176
40350.08,0.370525008
40350.12,0.276988609
40350.17,0.172401387
40350.21,0.069350647
40350.25,0.014531807
40350.29,0.035614701
40350.33,0.020289908
40350.37,0.035585909
40350.42,0.016963648
40350.46,0.019185343
40350.5,0.008889252
40350.54,0.006400698
40350.58,0.009488871
40350.62,0.004804799
40350.67,0
40350.71,0
40350.75,0.001074451
40350.79,0.001884957
40350.83,0
40350.87,0
40350.92,0
40350.96,0.008156797
40351,0.029512132
40351.04,0.055361461
40351.08,0.040206235
40351.12,0.040298409
40351.17,0.068462535
40351.21,0.188819622
40351.25,0.308851247
40351.29,0.175800328
40351.33,0.001541813
40351.37,0.002220728
40351.42,0.263825267
40351.46,0.266647927
40351.5,0.305268241
40351.54,0.601575503
40351.58,0.455078698
40351.62,0.406066103
40351.67,0.623140242
40351.71,0.572279427
40351.75,0.372912112
40351.79,0.593504276
40351.83,0.738767107
40351.87,0.742452022
40351.92,0.708425804
40351.96,0.650196999
40352,0.647831577
40352.04,0.719759836
40352.08,0.68971814
40352.12,0.693968838
40352.17,0.65520373
40352.21,0.644946374
40352.25,0.644013659
40352.29,0.583516256
40352.33,0.539079205
40352.37,0.567925595
40352.42,0.494400615
40352.46,0.465674246
40352.5,0.27958173
40352.54,0.306131916
40352.58,0.360081778
40352.62,0.337638498
40352.67,0.545713385
40352.71,0.567363368
40352.75,0.603848631
40352.79,0.282268374
40352.83,0.542752429
40352.87,0.57265674
40352.92,0.716733521
40352.96,0.752648025
40353,0.786421287
40353.04,0.786421287
40353.08,0.786421287
40353.12,0.786421287
40353.17,0.786421287
40353.21,0.786421287
40353.25,0.77619025
40353.29,0.755059357
40353.33,0.786421287
40353.37,0.777914063
40353.42,0.730483233
40353.46,0.742993495
40353.5,0.74511825
40353.54,0.677876494
40353.58,0.54531688
40353.62,0.722817142
40353.67,0.651985771
40353.71,0.731705458
40353.75,0.684665198
40353.79,0.537705484
40353.83,0.67192484
40353.87,0.388456988
40353.92,0.511719037
40353.96,0.476278145
40354,0.447966409
40354.04,0.407610125
40354.08,0.519726487
40354.12,0.516380058
40354.17,0.476085312
40354.21,0.364008599
40354.25,0.359969675
40354.29,0.298938016
40354.33,0.12276472
40354.37,0.02991286
40354.42,0.010599301
40354.46,0.013691674
40354.5,0.020155387
40354.54,0.013745575
40354.58,0.009926153
40354.62,0.050722353
40354.67,0.050590804
40354.71,0.049338244
40354.75,0.090704238
40354.79,0.125198028
40354.83,0.129804957
40354.87,0.078192039
40354.92,0.037504658
40354.96,0.017521384
40355,0.008854081
40355.04,0
40355.08,0.007447074
40355.12,0.009426402
40355.17,0.004147417
40355.21,0
40355.25,0.003952792
40355.29,0
40355.33,0
40355.37,0
40355.42,0.003149488
40355.46,0.02319897
40355.5,0.025980775
40355.54,0.031984173
40355.58,0.05877331
40355.62,0.071919139
40355.67,0.152973138
40355.71,0.168366443
40355.75,0.145525936
40355.79,0.215277362
40355.83,0.165697577
40355.87,0.339694352
40355.92,0.526705964
40355.96,0.584403747
40356,0.627101096
40356.04,0.621164784
40356.08,0.656000017
40356.12,0.704937371
40356.17,0.739458323
40356.21,0.738668273
40356.25,0.651530879
40356.29,0.566781685
40356.33,0.374804973
40356.37,0.27966218
40356.42,0.360567655
40356.46,0.374259455
40356.5,0.316148408
40356.54,0.289092889
40356.58,0.241644686
40356.62,0.211222025
40356.67,0.255171119
40356.71,0.201303321
40356.75,0.099449771
40356.79,0.251135966
40356.83,0.558676664
40356.87,0.676538262
40356.92,0.740769964
40356.96,0.752563791
40357,0.786421287
40357.04,0.786421287
40357.08,0.786421287
40357.12,0.786421287
40357.17,0.786421287
40357.21,0.748951347
40357.25,0.776774159
40357.29,0.625935303
40357.33,0.634807742
40357.37,0.59981788
40357.42,0.646709012
40357.46,0.684478443
40357.5,0.629865889
40357.54,0.600346482
40357.58,0.540183328
40357.62,0.541679691
40357.67,0.645917006
40357.71,0.740298551
40357.75,0.715858867
40357.79,0.736096901
40357.83,0.715868453
40357.87,0.611831937
40357.92,0.577782839
40357.96,0.2565236
40358,0.60570862
40358.04,0.434103378
40358.08,0.488554418
40358.12,0.498047427
40358.17,0.501029125
40358.21,0.509746583
40358.25,0.231236523
40358.29,0.174801832
40358.33,0.219172998
40358.37,0.327967917
40358.42,0.370966886
40358.46,0.383432961
40358.5,0.349125838
40358.54,0.379373728
40358.58,0.291060976
40358.62,0.366553153
40358.67,0.408937045
40358.71,0.36285989
40358.75,0.23187885
40358.79,0.335161522
40358.83,0.518095358
40358.87,0.568991721
40358.92,0.435498591
40358.96,0.529544166
40359,0.470956213
40359.04,0.258685483
40359.08,0.240030798
40359.12,0.296769749
40359.17,0.31297421
40359.21,0.203555757
40359.25,0.075719636
40359.29,0.014317464
40359.33,0.004493498
40359.37,0.006839118
40359.42,0.012503001
40359.46,0.018509356
40359.5,0.050873074
40359.54,0.107517148
40359.58,0.150230613
40359.62,0.198462241
40359.67,0.239261944
40359.71,0.232741906
40359.75,0.286271306
40359.79,0.460840143
40359.83,0.516084794
40359.87,0.508591694
40359.92,0.394524525
40359.96,0.381044812
40360,0.356751482
40360.04,0.306552227
40360.08,0.233157784
40360.12,0.242120946
40360.17,0.180584477
40360.21,0.154032718
40360.25,0.1253091
40360.29,0.075065494
40360.33,0.031193083
40360.37,0.02800329
40360.42,0.07322077
40360.46,0.103464577
40360.5,0.136411258
40360.54,0.150971386
40360.58,0.166577116
40360.62,0.195821507
40360.67,0.237310951
40360.71,0.254005529
40360.75,0.274092163
40360.79,0.339407051
40360.83,0.378216235
40360.87,0.219863208
40360.92,0.095371922
40360.96,0.118755444
40361,0.155545671
40361.04,0.07433782
40361.08,0.024972469
40361.12,0.007558537
40361.17,0.005057862
40361.21,0.010590034
40361.25,0.003350866
40361.29,0.010634388
40361.33,0
40361.37,0.005346014
40361.42,0.005908791
40361.46,0
40361.5,0.0072706
40361.54,0.006049698
40361.58,0.005890747
40361.62,0.004703055
40361.67,0
40361.71,0
40361.75,0
40361.79,0
40361.83,0
40361.87,0
40361.92,0
40361.96,0.002098046
40362,0.004781773
40362.04,0.007103167
40362.08,0.016171655
40362.12,0.012493621
40362.17,0.002813901
40362.21,0
40362.25,0
40362.29,0
40362.33,0
40362.37,0
40362.42,0
40362.46,0.009369624
40362.5,0.008540328
40362.54,0.009189819
40362.58,0.008051596
40362.62,0.008109959
40362.67,0.007819426
40362.71,0.004110011
40362.75,0.006098726
40362.79,0
40362.83,0.001809259
40362.87,0.003840967
40362.92,0
40362.96,0
40363,0
40363.04,0.002204511
40363.08,0.010151507
40363.12,0.086316318
40363.17,0.172468018
40363.21,0.191279528
40363.25,0.177890487
40363.29,0.09618854
40363.33,0.035631368
40363.37,0.004224967
40363.42,0
40363.46,0
40363.5,0
40363.54,0
40363.58,0
40363.62,0
40363.67,0
40363.71,0.017042243
40363.75,0.068166699
40363.79,0.142772255
40363.83,0.096102038
40363.87,0.167503081
40363.92,0.145169085
40363.96,0.193262213
40364,0.260390559
40364.04,0.262965584
40364.08,0.244802646
40364.12,0.280186822
40364.17,0.276420263
40364.21,0.245496763
40364.25,0.172206825
40364.29,0.100238946
40364.33,0.025621028
40364.37,0.009509316
40364.42,0.002508945
40364.46,0.004582342
40364.5,0
40364.54,0
40364.58,0.000749446
40364.62,0
40364.67,0.003932953
40364.71,0
40364.75,0
40364.79,0
40364.83,0
40364.87,0
40364.92,0
40364.96,0
40365,0
40365.04,0
40365.08,0
40365.12,0
40365.17,0
40365.21,0
40365.25,0
40365.29,0
40365.33,0
40365.37,0
40365.42,0
40365.46,0.002818582
40365.5,0.003086417
40365.54,0.0089449
40365.58,0.004642886
40365.62,0
40365.67,0
40365.71,0
40365.75,0
40365.79,0
40365.83,0.000931671
40365.87,0.009700814
40365.92,0.005164094
40365.96,0
40366,0
40366.04,0
40366.08,0
40366.12,0.007745652
40366.17,0.007917419
40366.21,0.008427046
40366.25,0.016154463
40366.29,0.008076189
40366.33,0.003294447
40366.37,0.001128595
40366.42,0.00218573
40366.46,0.002278349
40366.5,0.005379478
40366.54,0
40366.58,0
40366.62,0
40366.67,0.004922338
40366.71,0.007516308
40366.75,0.007948122
40366.79,0.01349301
40366.83,0.020743648
40366.87,0.083554053
40366.92,0.082715476
40366.96,0.048561972
40367,0.032165852
40367.04,0.027506783
40367.08,0.012351371
40367.12,0.006366735
40367.17,0
40367.21,0
40367.25,0
40367.29,0
40367.33,0
40367.37,0
40367.42,0
40367.46,0.006496987
40367.5,0.010750107
40367.54,0.006744057
40367.58,0
40367.62,0
40367.67,0
40367.71,0
40367.75,0
40367.79,0.174404454
40367.83,0.135618458
40367.87,0.005798156
40367.92,0.114134746
40367.96,0.0835363
40368,0.007170341
40368.04,0
40368.08,0
40368.12,0
40368.17,0
40368.21,0
40368.25,0
40368.29,0
40368.33,0
40368.37,0
40368.42,0
40368.46,0.006992567
40368.5,0.011559972
40368.54,0.003602366
40368.58,0.00312574
40368.62,0.025485261
40368.67,0.048840891
40368.71,0.019327597
40368.75,0.074840714
40368.79,0.073440335
40368.83,0.109339662
40368.87,0.092405248
40368.92,0.037098781
40368.96,0.008347469
40369,0.006475101
40369.04,0.06426275
40369.08,0.188711433
40369.12,0.455577055
40369.17,0.48944547
40369.21,0.527066062
40369.25,0.467867899
40369.29,0.363362852
40369.33,0.323218142
40369.37,0.321660565
40369.42,0.309116411
40369.46,0.232755813
40369.5,0.22663755
40369.54,0.266057633
40369.58,0.254397571
40369.62,0.316726674
40369.67,0.325134296
40369.71,0.308882154
40369.75,0.365763016
40369.79,0.397831496
40369.83,0.402739538
40369.87,0.358863625
40369.92,0.246360477
40369.96,0.158571119
40370,0.144560013
40370.04,0.076673428
40370.08,0.06206532
40370.12,0.073408816
40370.17,0.12739649
40370.21,0.111312729
40370.25,0.065038532
40370.29,0.021770325
40370.33,0.011159086
40370.37,0.009768638
40370.42,0.010516021
40370.46,0.008686416
40370.5,0.001821526
40370.54,0
40370.58,0
40370.62,0
40370.67,0.001110181
40370.71,0
40370.75,0
40370.79,0
40370.83,0
40370.87,0
40370.92,0.00655641
40370.96,0.028378302
40371,0.063173173
40371.04,0.097064286
40371.08,0.172156181
40371.12,0.15104338
40371.17,0.224806519
40371.21,0.369689312
40371.25,0.30456014
40371.29,0.172300211
40371.33,0.0495783
40371.37,0.031412829
40371.42,0.06993998
40371.46,0.470715882
40371.5,0.042838596
40371.54,0.159232972
40371.58,0.213838388
40371.62,0.366363549
40371.67,0.251053441
40371.71,0.259790634
40371.75,0.166612228
40371.79,0.188441939
40371.83,0.300132525
40371.87,0.348449109
40371.92,0.274184039
40371.96,0.300937878
40372,0.165218423
40372.04,0.203470733
40372.08,0.283974864
40372.12,0.302277796
40372.17,0.197155654
40372.21,0.062304335
40372.25,0.004975954
40372.29,0
40372.33,0
40372.37,0.003248279
40372.42,0.023175966
40372.46,0.039081665
40372.5,0.038677976
40372.54,0.06293002
40372.58,0.02848062
40372.62,0.019019907
40372.67,0.008482815
40372.71,0.010673303
40372.75,0.001023594
40372.79,0
40372.83,0
40372.87,0
40372.92,0
40372.96,0.049529575
40373,0.180912533
40373.04,0.157252682
40373.08,0.260416637
40373.12,0.375651483
40373.17,0.563131143
40373.21,0.667983781
40373.25,0.717647467
40373.29,0.747486969
40373.33,0.755760778
40373.37,0.750081518
40373.42,0.754495538
40373.46,0.748047161
40373.5,0.718492394
40373.54,0.672134956
40373.58,0.610917197
40373.62,0.546127841
40373.67,0.564492146
40373.71,0.535564928
40373.75,0.544519881
40373.79,0.561462676
40373.83,0.49412417
40373.87,0.455744216
40373.92,0.369043092
40373.96,0.353422659
40374,0.23534783
40374.04,0.206947736
40374.08,0.141881684
40374.12,0.097103776
40374.17,0.063588869
40374.21,0.016387553
40374.25,0.012947837
40374.29,0.001110181
40374.33,0
40374.37,0
40374.42,0.003196605
40374.46,0.005504976
40374.5,0
40374.54,0
40374.58,0.00749323
40374.62,0.007357956
40374.67,0.00815767
40374.71,0.008508643
40374.75,0.011905358
40374.79,0.003741275
40374.83,0.067251843
40374.87,0.138342751
40374.92,0.110370313
40374.96,0.247470103
40375,0.255757421
40375.04,0.129522514
40375.08,0.204585421
40375.12,0.220644253
40375.17,0.224916607
40375.21,0.27316636
40375.25,0.317028614
40375.29,0.379452601
40375.33,0.375215141
40375.37,0.304324289
40375.42,0.205924459
40375.46,0.120464627
40375.5,0.174874345
40375.54,0.253246079
40375.58,0.149414324
40375.62,0.159046265
40375.67,0.32819854
40375.71,0.221924453
40375.75,0.497092973
40375.79,0.517134433
40375.83,0.659608501
40375.87,0.695109499
40375.92,0.654658142
40375.96,0.552035
40376,0.446120149
40376.04,0.491679651
40376.08,0.391822692
40376.12,0.283544131
40376.17,0.260965828
40376.21,0.152304965
40376.25,0.036947973
40376.29,0.009129202
40376.33,0.008770883
40376.37,0.007864801
40376.42,0.048878719
40376.46,0.018086267
40376.5,0.062753477
40376.54,0.082760557
40376.58,0.163298833
40376.62,0.207271732
40376.67,0.233578189
40376.71,0.194012096
40376.75,0.258479854
40376.79,0.43743546
40376.83,0.632103655
40376.87,0.745874471
40376.92,0.731020113
40376.96,0.756813919
40377,0.786421287
40377.04,0.786421287
40377.08,0.786421287
40377.12,0.786421287
40377.17,0.786421287
40377.21,0.786421287
40377.25,0.74438716
40377.29,0.728550446
40377.33,0.595841391
40377.37,0.456164344
40377.42,0.427645737
40377.46,0.369637633
40377.5,0.267216823
40377.54,0.229450065
40377.58,0.324747101
40377.62,0.321291844
40377.67,0.541920891
40377.71,0.739841754
40377.75,0.703702404
40377.79,0.743271211
40377.83,0.721726087
40377.87,0.695243861
40377.92,0.573232805
40377.96,0.734227942
40378,0.731898586
40378.04,0.689777087
40378.08,0.705624677
40378.12,0.71896708
40378.17,0.747405475
40378.21,0.748662933
40378.25,0.737237612
40378.29,0.697842842
40378.33,0.726494179
40378.37,0.545199516
40378.42,0.378810876
40378.46,0.476858553
40378.5,0.482863382
40378.54,0.489730236
40378.58,0.516925439
40378.62,0.578069499
40378.67,0.683928377
40378.71,0.66407171
40378.75,0.599123751
40378.79,0.337306106
40378.83,0.459194501
40378.87,0.605703709
40378.92,0.546507633
40378.96,0.465286817
40379,0.436130163
40379.04,0.397662942
40379.08,0.357598516
40379.12,0.380879822
40379.17,0.105140507
40379.21,0.278640012
40379.25,0.765778217
40379.29,0.779732055
40379.33,0.771758316
40379.37,0.74426579
40379.42,0.543691594
40379.46,0.434131484
40379.5,0.346968044
40379.54,0.339587505
40379.58,0.441399971
40379.62,0.595486031
40379.67,0.591997799
40379.71,0.752826149
40379.75,0.725352941
40379.79,0.745145163
40379.83,0.744153089
40379.87,0.75537429
40379.92,0.709978725
40379.96,0.431617422
40380,0.520063183
40380.04,0.61196419
40380.08,0.515974536
40380.12,0.221397464
40380.17,0.19571207
40380.21,0.243186422
40380.25,0.26413301
40380.29,0.303176496
40380.33,0.453443697
40380.37,0.546714803
40380.42,0.580690544
40380.46,0.506304241
40380.5,0.648776578
40380.54,0.748851358
40380.58,0.738492053
40380.62,0.738211685
40380.67,0.750917936
40380.71,0.746556446
40380.75,0.724692825
40380.79,0.752695534
40380.83,0.756581905
40380.87,0.748570227
40380.92,0.741106799
40380.96,0.720097021
40381,0.756064846
40381.04,0.656917814
40381.08,0.584690042
40381.12,0.221213428
40381.17,0.111909244
40381.21,0.168025764
40381.25,0.153280854
40381.29,0.068888428
40381.33,0.092549561
40381.37,0.112740134
40381.42,0.243524137
40381.46,0.28051839
40381.5,0.226965278
40381.54,0.157421194
40381.58,0.148289844
40381.62,0.125250884
40381.67,0.11334619
40381.71,0.068588614
40381.75,0.024069647
40381.79,0.10782999
40381.83,0.134622045
40381.87,0.03692017
40381.92,0.067575614
40381.96,0.172731913
40382,0.455415686
40382.04,0.447232869
40382.08,0.62740397
40382.12,0.737573301
40382.17,0.755250458
40382.21,0.757453401
40382.25,0.716519669
40382.29,0.691969816
40382.33,0.600987484
40382.37,0.550637798
40382.42,0.561175935
40382.46,0.534038155
40382.5,0.548457649
40382.54,0.562312835
40382.58,0.606024379
40382.62,0.633427363
40382.67,0.630759148
40382.71,0.563311803
40382.75,0.581424841
40382.79,0.740667235
40382.83,0.755909994
40382.87,0.753839442
40382.92,0.764081119
40382.96,0.786421287
40383,0.786421287
40383.04,0.786421287
40383.08,0.786421287
40383.12,0.786421287
40383.17,0.786421287
40383.21,0.786421287
40383.25,0.763186463
40383.29,0.752167476
40383.33,0.752869381
40383.37,0.673596149
40383.42,0.633206374
40383.46,0.517256631
40383.5,0.524510474
40383.54,0.512011746
40383.58,0.518477481
40383.62,0.496447551
40383.67,0.557933895
40383.71,0.52831759
40383.75,0.679870781
40383.79,0.764842452
40383.83,0.786421287
40383.87,0.786421287
40383.92,0.786421287
40383.96,0.786421287
40384,0.786421287
40384.04,0.786421287
40384.08,0.786421287
40384.12,0.786421287
40384.17,0.786421287
40384.21,0.72527796
40384.25,0.616477424
40384.29,0.593463528
40384.33,0.655996139
40384.37,0.698676479
40384.42,0.682656179
40384.46,0.68889494
40384.5,0.687490617
40384.54,0.627439335
40384.58,0.744749613
40384.62,0.732999087
40384.67,0.447902814
40384.71,0.260672539
40384.75,0.539160722
40384.79,0.490810742
40384.83,0.402408788
40384.87,0.168100963
40384.92,0.204975141
40384.96,0.266874535
40385,0.203345484
40385.04,0.211414664
40385.08,0.165278776
40385.12,0.127867474
40385.17,0.053215451
40385.21,0.04617499
40385.25,0.018756761
40385.29,0
40385.33,0
40385.37,0
40385.42,0
40385.46,0
40385.5,0.001092133
40385.54,0.010108398
40385.58,0
