Date,year,month,weekend
29937,1981,12,0
29938,1981,12,0
29939,1981,12,1
29940,1981,12,1
29941,1981,12,0
29942,1981,12,0
29943,1981,12,0
29944,1981,12,0
29945,1981,12,0
29946,1981,12,1
29947,1981,12,1
29948,1981,12,0
29949,1981,12,0
29950,1981,12,0
29951,1981,12,0
29952,1982,1,0
29953,1982,1,1
29954,1982,1,1
29955,1982,1,0
29956,1982,1,0
29957,1982,1,0
29958,1982,1,0
29959,1982,1,0
29960,1982,1,1
29961,1982,1,1
29962,1982,1,0
29963,1982,1,0
29964,1982,1,0
29965,1982,1,0
29966,1982,1,0
29967,1982,1,1
29968,1982,1,1
29969,1982,1,0
29970,1982,1,0
29971,1982,1,0
29972,1982,1,0
29973,1982,1,0
29974,1982,1,1
29975,1982,1,1
29976,1982,1,0
29977,1982,1,0
29978,1982,1,0
29979,1982,1,0
29980,1982,1,0
29981,1982,1,1
29982,1982,1,1
29983,1982,2,0
29984,1982,2,0
29985,1982,2,0
29986,1982,2,0
29987,1982,2,0
29988,1982,2,1
29989,1982,2,1
29990,1982,2,0
29991,1982,2,0
29992,1982,2,0
29993,1982,2,0
29994,1982,2,0
29995,1982,2,1
29996,1982,2,1
29997,1982,2,0
29998,1982,2,0
29999,1982,2,0
30000,1982,2,0
30001,1982,2,0
30002,1982,2,1
30003,1982,2,1
30004,1982,2,0
30005,1982,2,0
30006,1982,2,0
30007,1982,2,0
30008,1982,2,0
30009,1982,2,1
30010,1982,2,1
30011,1982,3,0
30012,1982,3,0
30013,1982,3,0
30014,1982,3,0
30015,1982,3,0
30016,1982,3,1
30017,1982,3,1
30018,1982,3,0
30019,1982,3,0
30020,1982,3,0
30021,1982,3,0
30022,1982,3,0
30023,1982,3,1
30024,1982,3,1
30025,1982,3,0
30026,1982,3,0
30027,1982,3,0
30028,1982,3,0
30029,1982,3,0
30030,1982,3,1
30031,1982,3,1
30032,1982,3,0
30033,1982,3,0
30034,1982,3,0
30035,1982,3,0
30036,1982,3,0
30037,1982,3,1
30038,1982,3,1
30039,1982,3,0
30040,1982,3,0
30041,1982,3,0
30042,1982,4,0
30043,1982,4,0
30044,1982,4,1
30045,1982,4,1
30046,1982,4,0
30047,1982,4,0
30048,1982,4,0
30049,1982,4,0
30050,1982,4,0
30051,1982,4,1
30052,1982,4,1
30053,1982,4,0
30054,1982,4,0
30055,1982,4,0
30056,1982,4,0
30057,1982,4,0
30058,1982,4,1
30059,1982,4,1
30060,1982,4,0
30061,1982,4,0
30062,1982,4,0
30063,1982,4,0
30064,1982,4,0
30065,1982,4,1
30066,1982,4,1
30067,1982,4,0
30068,1982,4,0
30069,1982,4,0
30070,1982,4,0
30071,1982,4,0
30072,1982,5,1
30073,1982,5,1
30074,1982,5,0
30075,1982,5,0
30076,1982,5,0
30077,1982,5,0
30078,1982,5,0
30079,1982,5,1
30080,1982,5,1
30081,1982,5,0
30082,1982,5,0
30083,1982,5,0
30084,1982,5,0
30085,1982,5,0
30086,1982,5,1
30087,1982,5,1
30088,1982,5,0
30089,1982,5,0
30090,1982,5,0
30091,1982,5,0
30092,1982,5,0
30093,1982,5,1
30094,1982,5,1
30095,1982,5,0
30096,1982,5,0
30097,1982,5,0
30098,1982,5,0
30099,1982,5,0
30100,1982,5,1
30101,1982,5,1
30102,1982,5,0
30103,1982,6,0
30104,1982,6,0
30105,1982,6,0
30106,1982,6,0
30107,1982,6,1
30108,1982,6,1
30109,1982,6,0
30110,1982,6,0
30111,1982,6,0
30112,1982,6,0
30113,1982,6,0
30114,1982,6,1
30115,1982,6,1
30116,1982,6,0
30117,1982,6,0
30118,1982,6,0
30119,1982,6,0
30120,1982,6,0
30121,1982,6,1
30122,1982,6,1
30123,1982,6,0
30124,1982,6,0
30125,1982,6,0
30126,1982,6,0
30127,1982,6,0
30128,1982,6,1
30129,1982,6,1
30130,1982,6,0
30131,1982,6,0
30132,1982,6,0
30133,1982,7,0
30134,1982,7,0
30135,1982,7,1
30136,1982,7,1
30137,1982,7,0
30138,1982,7,0
30139,1982,7,0
30140,1982,7,0
30141,1982,7,0
30142,1982,7,1
30143,1982,7,1
30144,1982,7,0
30145,1982,7,0
30146,1982,7,0
30147,1982,7,0
30148,1982,7,0
30149,1982,7,1
30150,1982,7,1
30151,1982,7,0
30152,1982,7,0
30153,1982,7,0
30154,1982,7,0
30155,1982,7,0
30156,1982,7,1
30157,1982,7,1
30158,1982,7,0
30159,1982,7,0
30160,1982,7,0
30161,1982,7,0
30162,1982,7,0
30163,1982,7,1
30164,1982,8,1
30165,1982,8,0
30166,1982,8,0
30167,1982,8,0
30168,1982,8,0
30169,1982,8,0
30170,1982,8,1
30171,1982,8,1
30172,1982,8,0
30173,1982,8,0
30174,1982,8,0
30175,1982,8,0
30176,1982,8,0
30177,1982,8,1
30178,1982,8,1
30179,1982,8,0
30180,1982,8,0
30181,1982,8,0
30182,1982,8,0
30183,1982,8,0
30184,1982,8,1
30185,1982,8,1
30186,1982,8,0
30187,1982,8,0
30188,1982,8,0
30189,1982,8,0
30190,1982,8,0
30191,1982,8,1
30192,1982,8,1
30193,1982,8,0
30194,1982,8,0
30195,1982,9,0
30196,1982,9,0
30197,1982,9,0
30198,1982,9,1
30199,1982,9,1
30200,1982,9,0
30201,1982,9,0
30202,1982,9,0
30203,1982,9,0
30204,1982,9,0
30205,1982,9,1
30206,1982,9,1
30207,1982,9,0
30208,1982,9,0
30209,1982,9,0
30210,1982,9,0
30211,1982,9,0
30212,1982,9,1
30213,1982,9,1
30214,1982,9,0
30215,1982,9,0
30216,1982,9,0
30217,1982,9,0
30218,1982,9,0
30219,1982,9,1
30220,1982,9,1
30221,1982,9,0
30222,1982,9,0
30223,1982,9,0
30224,1982,9,0
30225,1982,10,0
30226,1982,10,1
30227,1982,10,1
30228,1982,10,0
30229,1982,10,0
30230,1982,10,0
30231,1982,10,0
30232,1982,10,0
30233,1982,10,1
30234,1982,10,1
30235,1982,10,0
30236,1982,10,0
30237,1982,10,0
30238,1982,10,0
30239,1982,10,0
30240,1982,10,1
30241,1982,10,1
30242,1982,10,0
30243,1982,10,0
30244,1982,10,0
30245,1982,10,0
30246,1982,10,0
30247,1982,10,1
30248,1982,10,1
30249,1982,10,0
30250,1982,10,0
30251,1982,10,0
30252,1982,10,0
30253,1982,10,0
30254,1982,10,1
30255,1982,10,1
30256,1982,11,0
30257,1982,11,0
30258,1982,11,0
30259,1982,11,0
30260,1982,11,0
30261,1982,11,1
30262,1982,11,1
30263,1982,11,0
30264,1982,11,0
30265,1982,11,0
30266,1982,11,0
30267,1982,11,0
30268,1982,11,1
30269,1982,11,1
30270,1982,11,0
30271,1982,11,0
30272,1982,11,0
30273,1982,11,0
30274,1982,11,0
30275,1982,11,1
30276,1982,11,1
30277,1982,11,0
30278,1982,11,0
30279,1982,11,0
30280,1982,11,0
30281,1982,11,0
30282,1982,11,1
30283,1982,11,1
30284,1982,11,0
30285,1982,11,0
30286,1982,12,0
30287,1982,12,0
30288,1982,12,0
30289,1982,12,1
30290,1982,12,1
30291,1982,12,0
30292,1982,12,0
30293,1982,12,0
30294,1982,12,0
30295,1982,12,0
30296,1982,12,1
30297,1982,12,1
30298,1982,12,0
30299,1982,12,0
30300,1982,12,0
30301,1982,12,0
30302,1982,12,0
30303,1982,12,1
30304,1982,12,1
30305,1982,12,0
30306,1982,12,0
30307,1982,12,0
30308,1982,12,0
30309,1982,12,0
30310,1982,12,1
30311,1982,12,1
30312,1982,12,0
30313,1982,12,0
30314,1982,12,0
30315,1982,12,0
30316,1982,12,0
30317,1983,1,1
30318,1983,1,1
30319,1983,1,0
30320,1983,1,0
30321,1983,1,0
30322,1983,1,0
30323,1983,1,0
30324,1983,1,1
30325,1983,1,1
30326,1983,1,0
30327,1983,1,0
30328,1983,1,0
30329,1983,1,0
30330,1983,1,0
30331,1983,1,1
30332,1983,1,1
30333,1983,1,0
30334,1983,1,0
30335,1983,1,0
30336,1983,1,0
30337,1983,1,0
30338,1983,1,1
30339,1983,1,1
30340,1983,1,0
30341,1983,1,0
30342,1983,1,0
30343,1983,1,0
30344,1983,1,0
30345,1983,1,1
30346,1983,1,1
30347,1983,1,0
30348,1983,2,0
30349,1983,2,0
30350,1983,2,0
30351,1983,2,0
30352,1983,2,1
30353,1983,2,1
30354,1983,2,0
30355,1983,2,0
30356,1983,2,0
30357,1983,2,0
30358,1983,2,0
30359,1983,2,1
30360,1983,2,1
30361,1983,2,0
30362,1983,2,0
30363,1983,2,0
30364,1983,2,0
30365,1983,2,0
30366,1983,2,1
30367,1983,2,1
30368,1983,2,0
30369,1983,2,0
30370,1983,2,0
30371,1983,2,0
30372,1983,2,0
30373,1983,2,1
30374,1983,2,1
30375,1983,2,0
30376,1983,3,0
30377,1983,3,0
30378,1983,3,0
30379,1983,3,0
30380,1983,3,1
30381,1983,3,1
30382,1983,3,0
30383,1983,3,0
30384,1983,3,0
30385,1983,3,0
30386,1983,3,0
30387,1983,3,1
30388,1983,3,1
30389,1983,3,0
30390,1983,3,0
30391,1983,3,0
30392,1983,3,0
30393,1983,3,0
30394,1983,3,1
30395,1983,3,1
30396,1983,3,0
30397,1983,3,0
30398,1983,3,0
30399,1983,3,0
30400,1983,3,0
30401,1983,3,1
30402,1983,3,1
30403,1983,3,0
30404,1983,3,0
30405,1983,3,0
30406,1983,3,0
30407,1983,4,0
30408,1983,4,1
30409,1983,4,1
30410,1983,4,0
30411,1983,4,0
30412,1983,4,0
30413,1983,4,0
30414,1983,4,0
30415,1983,4,1
30416,1983,4,1
30417,1983,4,0
30418,1983,4,0
30419,1983,4,0
30420,1983,4,0
30421,1983,4,0
30422,1983,4,1
30423,1983,4,1
30424,1983,4,0
30425,1983,4,0
30426,1983,4,0
30427,1983,4,0
30428,1983,4,0
30429,1983,4,1
30430,1983,4,1
30431,1983,4,0
30432,1983,4,0
30433,1983,4,0
30434,1983,4,0
30435,1983,4,0
30436,1983,4,1
30437,1983,5,1
30438,1983,5,0
30439,1983,5,0
30440,1983,5,0
30441,1983,5,0
30442,1983,5,0
30443,1983,5,1
30444,1983,5,1
30445,1983,5,0
30446,1983,5,0
30447,1983,5,0
30448,1983,5,0
30449,1983,5,0
30450,1983,5,1
30451,1983,5,1
30452,1983,5,0
30453,1983,5,0
30454,1983,5,0
30455,1983,5,0
30456,1983,5,0
30457,1983,5,1
30458,1983,5,1
30459,1983,5,0
30460,1983,5,0
30461,1983,5,0
30462,1983,5,0
30463,1983,5,0
30464,1983,5,1
30465,1983,5,1
30466,1983,5,0
30467,1983,5,0
30468,1983,6,0
30469,1983,6,0
30470,1983,6,0
30471,1983,6,1
30472,1983,6,1
30473,1983,6,0
30474,1983,6,0
30475,1983,6,0
30476,1983,6,0
30477,1983,6,0
30478,1983,6,1
30479,1983,6,1
30480,1983,6,0
30481,1983,6,0
30482,1983,6,0
30483,1983,6,0
30484,1983,6,0
30485,1983,6,1
30486,1983,6,1
30487,1983,6,0
30488,1983,6,0
30489,1983,6,0
30490,1983,6,0
30491,1983,6,0
30492,1983,6,1
30493,1983,6,1
30494,1983,6,0
30495,1983,6,0
30496,1983,6,0
30497,1983,6,0
30498,1983,7,0
30499,1983,7,1
30500,1983,7,1
30501,1983,7,0
30502,1983,7,0
30503,1983,7,0
30504,1983,7,0
30505,1983,7,0
30506,1983,7,1
30507,1983,7,1
30508,1983,7,0
30509,1983,7,0
30510,1983,7,0
30511,1983,7,0
30512,1983,7,0
30513,1983,7,1
30514,1983,7,1
30515,1983,7,0
30516,1983,7,0
30517,1983,7,0
30518,1983,7,0
30519,1983,7,0
30520,1983,7,1
30521,1983,7,1
30522,1983,7,0
30523,1983,7,0
30524,1983,7,0
30525,1983,7,0
30526,1983,7,0
30527,1983,7,1
30528,1983,7,1
30529,1983,8,0
30530,1983,8,0
30531,1983,8,0
30532,1983,8,0
30533,1983,8,0
30534,1983,8,1
30535,1983,8,1
30536,1983,8,0
30537,1983,8,0
30538,1983,8,0
30539,1983,8,0
30540,1983,8,0
30541,1983,8,1
30542,1983,8,1
30543,1983,8,0
30544,1983,8,0
30545,1983,8,0
30546,1983,8,0
30547,1983,8,0
30548,1983,8,1
30549,1983,8,1
30550,1983,8,0
30551,1983,8,0
30552,1983,8,0
30553,1983,8,0
30554,1983,8,0
30555,1983,8,1
30556,1983,8,1
30557,1983,8,0
30558,1983,8,0
30559,1983,8,0
30560,1983,9,0
30561,1983,9,0
30562,1983,9,1
30563,1983,9,1
30564,1983,9,0
30565,1983,9,0
30566,1983,9,0
30567,1983,9,0
30568,1983,9,0
30569,1983,9,1
30570,1983,9,1
30571,1983,9,0
30572,1983,9,0
30573,1983,9,0
30574,1983,9,0
30575,1983,9,0
30576,1983,9,1
30577,1983,9,1
30578,1983,9,0
30579,1983,9,0
30580,1983,9,0
30581,1983,9,0
30582,1983,9,0
30583,1983,9,1
30584,1983,9,1
30585,1983,9,0
30586,1983,9,0
30587,1983,9,0
30588,1983,9,0
30589,1983,9,0
30590,1983,10,1
30591,1983,10,1
30592,1983,10,0
30593,1983,10,0
30594,1983,10,0
30595,1983,10,0
30596,1983,10,0
30597,1983,10,1
30598,1983,10,1
30599,1983,10,0
30600,1983,10,0
30601,1983,10,0
30602,1983,10,0
30603,1983,10,0
30604,1983,10,1
30605,1983,10,1
30606,1983,10,0
30607,1983,10,0
30608,1983,10,0
30609,1983,10,0
30610,1983,10,0
30611,1983,10,1
30612,1983,10,1
30613,1983,10,0
30614,1983,10,0
30615,1983,10,0
30616,1983,10,0
30617,1983,10,0
30618,1983,10,1
30619,1983,10,1
30620,1983,10,0
30621,1983,11,0
30622,1983,11,0
30623,1983,11,0
30624,1983,11,0
30625,1983,11,1
30626,1983,11,1
30627,1983,11,0
30628,1983,11,0
30629,1983,11,0
30630,1983,11,0
30631,1983,11,0
30632,1983,11,1
30633,1983,11,1
30634,1983,11,0
30635,1983,11,0
30636,1983,11,0
30637,1983,11,0
30638,1983,11,0
30639,1983,11,1
30640,1983,11,1
30641,1983,11,0
30642,1983,11,0
30643,1983,11,0
30644,1983,11,0
30645,1983,11,0
30646,1983,11,1
30647,1983,11,1
30648,1983,11,0
30649,1983,11,0
30650,1983,11,0
30651,1983,12,0
30652,1983,12,0
30653,1983,12,1
30654,1983,12,1
30655,1983,12,0
30656,1983,12,0
30657,1983,12,0
30658,1983,12,0
30659,1983,12,0
30660,1983,12,1
30661,1983,12,1
30662,1983,12,0
30663,1983,12,0
30664,1983,12,0
30665,1983,12,0
30666,1983,12,0
30667,1983,12,1
30668,1983,12,1
30669,1983,12,0
30670,1983,12,0
30671,1983,12,0
30672,1983,12,0
30673,1983,12,0
30674,1983,12,1
30675,1983,12,1
30676,1983,12,0
30677,1983,12,0
30678,1983,12,0
30679,1983,12,0
30680,1983,12,0
30681,1983,12,1
30682,1984,1,1
30683,1984,1,0
30684,1984,1,0
30685,1984,1,0
30686,1984,1,0
30687,1984,1,0
30688,1984,1,1
30689,1984,1,1
30690,1984,1,0
30691,1984,1,0
30692,1984,1,0
30693,1984,1,0
30694,1984,1,0
30695,1984,1,1
30696,1984,1,1
30697,1984,1,0
30698,1984,1,0
30699,1984,1,0
30700,1984,1,0
30701,1984,1,0
30702,1984,1,1
30703,1984,1,1
30704,1984,1,0
30705,1984,1,0
30706,1984,1,0
30707,1984,1,0
30708,1984,1,0
30709,1984,1,1
30710,1984,1,1
30711,1984,1,0
30712,1984,1,0
30713,1984,2,0
30714,1984,2,0
30715,1984,2,0
30716,1984,2,1
30717,1984,2,1
30718,1984,2,0
30719,1984,2,0
30720,1984,2,0
30721,1984,2,0
30722,1984,2,0
30723,1984,2,1
30724,1984,2,1
30725,1984,2,0
30726,1984,2,0
30727,1984,2,0
30728,1984,2,0
30729,1984,2,0
30730,1984,2,1
30731,1984,2,1
30732,1984,2,0
30733,1984,2,0
30734,1984,2,0
30735,1984,2,0
30736,1984,2,0
30737,1984,2,1
30738,1984,2,1
30739,1984,2,0
30740,1984,2,0
30741,1984,2,0
30742,1984,3,0
30743,1984,3,0
30744,1984,3,1
30745,1984,3,1
30746,1984,3,0
30747,1984,3,0
30748,1984,3,0
30749,1984,3,0
30750,1984,3,0
30751,1984,3,1
30752,1984,3,1
30753,1984,3,0
30754,1984,3,0
30755,1984,3,0
30756,1984,3,0
30757,1984,3,0
30758,1984,3,1
30759,1984,3,1
30760,1984,3,0
30761,1984,3,0
30762,1984,3,0
30763,1984,3,0
30764,1984,3,0
30765,1984,3,1
30766,1984,3,1
30767,1984,3,0
30768,1984,3,0
30769,1984,3,0
30770,1984,3,0
30771,1984,3,0
30772,1984,3,1
30773,1984,4,1
30774,1984,4,0
30775,1984,4,0
30776,1984,4,0
30777,1984,4,0
30778,1984,4,0
30779,1984,4,1
30780,1984,4,1
30781,1984,4,0
30782,1984,4,0
30783,1984,4,0
30784,1984,4,0
30785,1984,4,0
30786,1984,4,1
30787,1984,4,1
30788,1984,4,0
30789,1984,4,0
30790,1984,4,0
30791,1984,4,0
30792,1984,4,0
30793,1984,4,1
30794,1984,4,1
30795,1984,4,0
30796,1984,4,0
30797,1984,4,0
30798,1984,4,0
30799,1984,4,0
30800,1984,4,1
30801,1984,4,1
30802,1984,4,0
30803,1984,5,0
30804,1984,5,0
30805,1984,5,0
30806,1984,5,0
30807,1984,5,1
30808,1984,5,1
30809,1984,5,0
30810,1984,5,0
30811,1984,5,0
30812,1984,5,0
30813,1984,5,0
30814,1984,5,1
30815,1984,5,1
30816,1984,5,0
30817,1984,5,0
30818,1984,5,0
30819,1984,5,0
30820,1984,5,0
30821,1984,5,1
30822,1984,5,1
30823,1984,5,0
30824,1984,5,0
30825,1984,5,0
30826,1984,5,0
30827,1984,5,0
30828,1984,5,1
30829,1984,5,1
30830,1984,5,0
30831,1984,5,0
30832,1984,5,0
30833,1984,5,0
30834,1984,6,0
30835,1984,6,1
30836,1984,6,1
30837,1984,6,0
30838,1984,6,0
30839,1984,6,0
30840,1984,6,0
30841,1984,6,0
30842,1984,6,1
30843,1984,6,1
30844,1984,6,0
30845,1984,6,0
30846,1984,6,0
30847,1984,6,0
30848,1984,6,0
30849,1984,6,1
30850,1984,6,1
30851,1984,6,0
30852,1984,6,0
30853,1984,6,0
30854,1984,6,0
30855,1984,6,0
30856,1984,6,1
30857,1984,6,1
30858,1984,6,0
30859,1984,6,0
30860,1984,6,0
30861,1984,6,0
30862,1984,6,0
30863,1984,6,1
30864,1984,7,1
30865,1984,7,0
30866,1984,7,0
30867,1984,7,0
30868,1984,7,0
30869,1984,7,0
30870,1984,7,1
30871,1984,7,1
30872,1984,7,0
30873,1984,7,0
30874,1984,7,0
30875,1984,7,0
30876,1984,7,0
30877,1984,7,1
30878,1984,7,1
30879,1984,7,0
30880,1984,7,0
30881,1984,7,0
30882,1984,7,0
30883,1984,7,0
30884,1984,7,1
30885,1984,7,1
30886,1984,7,0
30887,1984,7,0
30888,1984,7,0
30889,1984,7,0
30890,1984,7,0
30891,1984,7,1
30892,1984,7,1
30893,1984,7,0
30894,1984,7,0
30895,1984,8,0
30896,1984,8,0
30897,1984,8,0
30898,1984,8,1
30899,1984,8,1
30900,1984,8,0
30901,1984,8,0
30902,1984,8,0
30903,1984,8,0
30904,1984,8,0
30905,1984,8,1
30906,1984,8,1
30907,1984,8,0
30908,1984,8,0
30909,1984,8,0
30910,1984,8,0
30911,1984,8,0
30912,1984,8,1
30913,1984,8,1
30914,1984,8,0
30915,1984,8,0
30916,1984,8,0
30917,1984,8,0
30918,1984,8,0
30919,1984,8,1
30920,1984,8,1
30921,1984,8,0
30922,1984,8,0
30923,1984,8,0
30924,1984,8,0
30925,1984,8,0
30926,1984,9,1
30927,1984,9,1
30928,1984,9,0
30929,1984,9,0
30930,1984,9,0
30931,1984,9,0
30932,1984,9,0
30933,1984,9,1
30934,1984,9,1
30935,1984,9,0
30936,1984,9,0
30937,1984,9,0
30938,1984,9,0
30939,1984,9,0
30940,1984,9,1
30941,1984,9,1
30942,1984,9,0
30943,1984,9,0
30944,1984,9,0
30945,1984,9,0
30946,1984,9,0
30947,1984,9,1
30948,1984,9,1
30949,1984,9,0
30950,1984,9,0
30951,1984,9,0
30952,1984,9,0
30953,1984,9,0
30954,1984,9,1
30955,1984,9,1
30956,1984,10,0
30957,1984,10,0
30958,1984,10,0
30959,1984,10,0
30960,1984,10,0
30961,1984,10,1
30962,1984,10,1
30963,1984,10,0
30964,1984,10,0
30965,1984,10,0
30966,1984,10,0
30967,1984,10,0
30968,1984,10,1
30969,1984,10,1
30970,1984,10,0
30971,1984,10,0
30972,1984,10,0
30973,1984,10,0
30974,1984,10,0
30975,1984,10,1
30976,1984,10,1
30977,1984,10,0
30978,1984,10,0
30979,1984,10,0
30980,1984,10,0
30981,1984,10,0
30982,1984,10,1
30983,1984,10,1
30984,1984,10,0
30985,1984,10,0
30986,1984,10,0
30987,1984,11,0
30988,1984,11,0
30989,1984,11,1
30990,1984,11,1
30991,1984,11,0
30992,1984,11,0
30993,1984,11,0
30994,1984,11,0
30995,1984,11,0
30996,1984,11,1
30997,1984,11,1
30998,1984,11,0
30999,1984,11,0
31000,1984,11,0
31001,1984,11,0
31002,1984,11,0
31003,1984,11,1
31004,1984,11,1
31005,1984,11,0
31006,1984,11,0
31007,1984,11,0
31008,1984,11,0
31009,1984,11,0
31010,1984,11,1
31011,1984,11,1
31012,1984,11,0
31013,1984,11,0
31014,1984,11,0
31015,1984,11,0
31016,1984,11,0
31017,1984,12,1
31018,1984,12,1
31019,1984,12,0
31020,1984,12,0
31021,1984,12,0
31022,1984,12,0
31023,1984,12,0
31024,1984,12,1
31025,1984,12,1
31026,1984,12,0
31027,1984,12,0
31028,1984,12,0
31029,1984,12,0
31030,1984,12,0
31031,1984,12,1
31032,1984,12,1
31033,1984,12,0
31034,1984,12,0
31035,1984,12,0
31036,1984,12,0
31037,1984,12,0
31038,1984,12,1
31039,1984,12,1
31040,1984,12,0
31041,1984,12,0
31042,1984,12,0
31043,1984,12,0
31044,1984,12,0
31045,1984,12,1
31046,1984,12,1
31047,1984,12,0
31048,1985,1,0
31049,1985,1,0
31050,1985,1,0
31051,1985,1,0
31052,1985,1,1
31053,1985,1,1
31054,1985,1,0
31055,1985,1,0
31056,1985,1,0
31057,1985,1,0
31058,1985,1,0
31059,1985,1,1
31060,1985,1,1
31061,1985,1,0
31062,1985,1,0
31063,1985,1,0
31064,1985,1,0
31065,1985,1,0
31066,1985,1,1
31067,1985,1,1
31068,1985,1,0
31069,1985,1,0
31070,1985,1,0
31071,1985,1,0
31072,1985,1,0
31073,1985,1,1
31074,1985,1,1
31075,1985,1,0
31076,1985,1,0
31077,1985,1,0
31078,1985,1,0
31079,1985,2,0
31080,1985,2,1
31081,1985,2,1
31082,1985,2,0
31083,1985,2,0
31084,1985,2,0
31085,1985,2,0
31086,1985,2,0
31087,1985,2,1
31088,1985,2,1
31089,1985,2,0
31090,1985,2,0
31091,1985,2,0
31092,1985,2,0
31093,1985,2,0
31094,1985,2,1
31095,1985,2,1
31096,1985,2,0
31097,1985,2,0
31098,1985,2,0
31099,1985,2,0
31100,1985,2,0
31101,1985,2,1
31102,1985,2,1
31103,1985,2,0
31104,1985,2,0
31105,1985,2,0
31106,1985,2,0
31107,1985,3,0
31108,1985,3,1
31109,1985,3,1
31110,1985,3,0
31111,1985,3,0
31112,1985,3,0
31113,1985,3,0
31114,1985,3,0
31115,1985,3,1
31116,1985,3,1
31117,1985,3,0
31118,1985,3,0
31119,1985,3,0
31120,1985,3,0
31121,1985,3,0
31122,1985,3,1
31123,1985,3,1
31124,1985,3,0
31125,1985,3,0
31126,1985,3,0
31127,1985,3,0
31128,1985,3,0
31129,1985,3,1
31130,1985,3,1
31131,1985,3,0
31132,1985,3,0
31133,1985,3,0
31134,1985,3,0
31135,1985,3,0
31136,1985,3,1
31137,1985,3,1
31138,1985,4,0
31139,1985,4,0
31140,1985,4,0
31141,1985,4,0
31142,1985,4,0
31143,1985,4,1
31144,1985,4,1
31145,1985,4,0
31146,1985,4,0
31147,1985,4,0
31148,1985,4,0
31149,1985,4,0
31150,1985,4,1
31151,1985,4,1
31152,1985,4,0
31153,1985,4,0
31154,1985,4,0
31155,1985,4,0
31156,1985,4,0
31157,1985,4,1
31158,1985,4,1
31159,1985,4,0
31160,1985,4,0
31161,1985,4,0
31162,1985,4,0
31163,1985,4,0
31164,1985,4,1
31165,1985,4,1
31166,1985,4,0
31167,1985,4,0
31168,1985,5,0
31169,1985,5,0
31170,1985,5,0
31171,1985,5,1
31172,1985,5,1
31173,1985,5,0
31174,1985,5,0
31175,1985,5,0
31176,1985,5,0
31177,1985,5,0
31178,1985,5,1
31179,1985,5,1
31180,1985,5,0
31181,1985,5,0
31182,1985,5,0
31183,1985,5,0
31184,1985,5,0
31185,1985,5,1
31186,1985,5,1
31187,1985,5,0
31188,1985,5,0
31189,1985,5,0
31190,1985,5,0
31191,1985,5,0
31192,1985,5,1
31193,1985,5,1
31194,1985,5,0
31195,1985,5,0
31196,1985,5,0
31197,1985,5,0
31198,1985,5,0
31199,1985,6,1
31200,1985,6,1
31201,1985,6,0
31202,1985,6,0
31203,1985,6,0
31204,1985,6,0
31205,1985,6,0
31206,1985,6,1
31207,1985,6,1
31208,1985,6,0
31209,1985,6,0
31210,1985,6,0
31211,1985,6,0
31212,1985,6,0
31213,1985,6,1
31214,1985,6,1
31215,1985,6,0
31216,1985,6,0
31217,1985,6,0
31218,1985,6,0
31219,1985,6,0
31220,1985,6,1
31221,1985,6,1
31222,1985,6,0
31223,1985,6,0
31224,1985,6,0
31225,1985,6,0
31226,1985,6,0
31227,1985,6,1
31228,1985,6,1
31229,1985,7,0
31230,1985,7,0
31231,1985,7,0
31232,1985,7,0
31233,1985,7,0
31234,1985,7,1
31235,1985,7,1
31236,1985,7,0
31237,1985,7,0
31238,1985,7,0
31239,1985,7,0
31240,1985,7,0
31241,1985,7,1
31242,1985,7,1
31243,1985,7,0
31244,1985,7,0
31245,1985,7,0
31246,1985,7,0
31247,1985,7,0
31248,1985,7,1
31249,1985,7,1
31250,1985,7,0
31251,1985,7,0
31252,1985,7,0
31253,1985,7,0
31254,1985,7,0
31255,1985,7,1
31256,1985,7,1
31257,1985,7,0
31258,1985,7,0
31259,1985,7,0
31260,1985,8,0
31261,1985,8,0
31262,1985,8,1
31263,1985,8,1
31264,1985,8,0
31265,1985,8,0
31266,1985,8,0
31267,1985,8,0
31268,1985,8,0
31269,1985,8,1
31270,1985,8,1
31271,1985,8,0
31272,1985,8,0
31273,1985,8,0
31274,1985,8,0
31275,1985,8,0
31276,1985,8,1
31277,1985,8,1
31278,1985,8,0
31279,1985,8,0
31280,1985,8,0
31281,1985,8,0
31282,1985,8,0
31283,1985,8,1
31284,1985,8,1
31285,1985,8,0
31286,1985,8,0
31287,1985,8,0
31288,1985,8,0
31289,1985,8,0
31290,1985,8,1
31291,1985,9,1
31292,1985,9,0
31293,1985,9,0
31294,1985,9,0
31295,1985,9,0
31296,1985,9,0
31297,1985,9,1
31298,1985,9,1
31299,1985,9,0
31300,1985,9,0
31301,1985,9,0
31302,1985,9,0
31303,1985,9,0
31304,1985,9,1
31305,1985,9,1
31306,1985,9,0
31307,1985,9,0
31308,1985,9,0
31309,1985,9,0
31310,1985,9,0
31311,1985,9,1
31312,1985,9,1
31313,1985,9,0
31314,1985,9,0
31315,1985,9,0
31316,1985,9,0
31317,1985,9,0
31318,1985,9,1
31319,1985,9,1
31320,1985,9,0
31321,1985,10,0
31322,1985,10,0
31323,1985,10,0
31324,1985,10,0
31325,1985,10,1
31326,1985,10,1
31327,1985,10,0
31328,1985,10,0
31329,1985,10,0
31330,1985,10,0
31331,1985,10,0
31332,1985,10,1
31333,1985,10,1
31334,1985,10,0
